CASRN,LD50_xgboost_maccs
3048-64-4,0.84968144
60643-86-9,0.9641141
27451-36-1,0.3784021
5809-59-6,-0.3409015
3984-22-3,1.038381
100-42-5,1.0983087
2653-39-6,0.75331026
2039-85-2,0.97860265
2039-87-4,0.9009262
100-69-6,0.8227142
32630-50-5,0.50308484
2852-07-5,0.3913403
79-06-1,0.9238781
924-42-5,0.8399353
2210-24-4,0.80048954
34443-04-4,0.7493966
106-71-8,0.7430972
13641-96-8,0.68710446
84732-27-4,0.9518079
2206-89-5,-0.16930726
106-90-1,0.63146436
593-67-9,0.6266725
13162-05-5,0.8853094
929-37-3,0.9857369
16801-19-7,0.736981
110-75-8,0.07505933
692-45-5,0.7940775
769-78-8,1.0303472
115-98-0,-0.16069543
75-01-4,0.29188073
593-60-2,0.22059949
78-88-6,0.48453742
77174-66-4,0.4206461
35326-33-1,0.93020284
96250-37-2,0.0682398
921-09-5,0.44202814
75-35-4,0.3913403
50-00-0,0.9181933
30699-99-1,0.87684315
2396-63-6,0.4520123
6900-06-7,0.82712847
76379-66-3,0.68100876
52465-42-6,0.4992579
107-19-7,0.42513707
139886-21-8,-0.021153137
624-65-7,0.12853158
74782-23-3,0.6930193
471-25-0,0.56155765
126-52-3,0.39042243
93105-81-8,0.36264053
4035-89-6,0.967523
13516-27-3,0.79204756
58-32-2,0.49939328
123-69-3,1.2215165
6724-53-4,0.599807
97755-90-3,-0.4693058
1532-06-5,0.7110487
16069-36-6,1.1780028
947-04-6,1.0570859
143-23-7,0.7430595
965-40-2,1.2531495
52-49-3,0.3950619
1169-26-2,0.21198119
3365-99-9,0.21929613
27014-42-2,1.402393
3386-18-3,1.5009757
1212-29-9,-0.043067235
4979-32-2,0.8914514
84-61-7,1.0904037
129273-38-7,0.62937117
98043-60-8,0.08784571
87691-92-7,0.35467035
64-60-8,0.20789915
37027-56-8,0.57012284
956-90-1,0.28558636
10310-38-0,0.058745764
135991-95-6,0.20145197
90-42-6,0.8634795
4471-27-6,1.1955549
925-83-7,0.93900394
111-20-6,1.3076117
1120-10-1,0.5967412
1561-48-4,0.8366757
7300-34-7,1.0457191
55-65-2,0.7438031
38357-93-6,0.049956296
20917-50-4,0.62245166
90-39-1,0.44436812
112457-95-1,0.5915734
1532-14-5,0.21506456
91-17-8,1.3374568
142852-51-5,0.108643405
2164-08-1,0.6694599
70907-61-8,0.34087518
6837-24-7,0.7869497
13071-27-7,0.5357895
4500-29-2,1.2837049
3194-36-3,0.6859023
4246-51-9,1.1779784
91893-36-6,-0.0063245147
52-46-0,-0.5571679
60563-10-2,0.45984456
6056-11-7,0.41246197
2615-15-8,1.5039026
17455-13-9,1.0714736
26248-87-3,0.096832246
110-82-7,1.2677127
629-40-3,0.75274223
75224-39-4,0.2664317
28998-48-3,-0.18134531
1572-55-0,0.77928185
72239-35-1,0.17825767
32808-51-8,0.14710866
10018-78-7,1.1988851
4323-43-7,0.39788133
42839-36-1,0.6155309
2842-38-8,1.172182
13010-47-4,-0.0008403908
80834-52-2,0.028679218
80834-50-0,0.09504559
929-17-9,1.2275146
80834-79-3,0.32604468
49830-98-0,0.5556439
821-57-8,0.6006162
4067-16-7,0.86226976
10563-26-5,1.1526645
124-09-4,0.68499374
111-49-9,0.82697755
55-56-1,0.16740622
822-06-0,0.8075043
315-72-0,0.40845028
19824-89-6,0.42956
132449-89-9,0.42855084
22089-22-1,-0.5220274
14984-68-0,0.26183054
4544-15-4,0.2345347
4856-87-5,0.5792379
100482-70-0,-0.4834946
629-11-8,1.5007201
33100-27-5,0.9768783
2163-00-0,0.25863728
287-92-3,1.0493015
6483-15-4,0.7702307
80834-72-6,0.029196903
80834-58-8,0.19944958
2413-38-9,0.13743833
633-59-0,0.38377792
2432-74-8,0.8158248
37872-62-1,0.58101594
5124-30-1,0.87679005
24771-52-6,0.38977224
4430-31-3,1.1865586
2062-78-4,0.46164578
33433-85-1,0.31304473
57648-21-2,0.20437826
19668-15-6,0.09920095
2127-01-7,0.66760564
940-69-2,0.6152485
62-46-4,0.6923083
84-04-8,0.3550379
57808-66-9,0.4743447
62987-05-7,0.7004631
59330-98-2,0.8554036
131-89-5,-0.34122407
98-89-5,1.1483612
49665-58-9,0.8846145
95-33-0,0.7225746
139-05-9,1.0456696
2211-66-7,0.79258585
3173-53-3,1.0889539
963-03-1,0.82676333
108-93-0,1.2369137
25485-88-5,0.8984014
1124-54-5,0.75243324
17796-82-6,1.0068913
2438-38-2,1.0193814
26864-56-2,-0.06474043
63918-29-6,0.51791483
2055-44-9,0.1469812
688-78-8,0.11737114
892-01-3,0.7560446
80834-48-6,0.2903902
80834-54-4,0.19212724
3715-90-0,0.5126136
305-03-3,0.23259145
111-16-0,1.2940215
7009-49-6,1.4404006
52-86-8,-0.058563035
17230-87-4,-0.14518581
2354-61-2,0.026394386
1649-18-9,0.07589347
6115-97-5,0.2538961
66839-99-4,0.009656176
54-95-5,0.54448974
502-44-3,1.0644364
63451-45-6,0.2997899
2409-19-0,0.2857217
83335-32-4,0.055580843
931-97-5,0.523504
123-00-2,0.83527714
70476-82-3,0.56508464
108552-93-8,0.51403064
6055-19-2,-0.27847692
3778-73-2,-0.2423384
60607-34-3,0.6765308
525-26-8,0.5408295
16470-24-9,1.019605
6425-08-7,0.5521601
16090-02-1,0.9515356
103-34-4,0.92341995
16131-53-6,0.82277656
32226-69-0,0.36470842
94-62-2,0.48370266
38304-91-5,0.5006663
14052-74-5,0.3915941
631-41-4,1.1154588
101670-73-9,-0.57432014
5343-92-0,1.391942
36366-93-5,1.1279202
294-93-9,0.96546304
14187-32-7,0.57211703
14663-71-9,-0.9136426
4904-61-4,1.1117862
61788-32-7,1.0275398
110-83-8,1.240587
80834-60-2,0.21113195
80834-55-5,0.21113195
548-73-2,0.19603673
709-08-0,0.8292265
5264-33-5,0.67137194
65216-94-6,0.99519515
27724-96-5,0.6918473
16590-41-3,0.29220653
61361-38-4,0.13719863
2425-79-8,0.9477183
742-20-1,0.6022984
27114-11-0,0.21937771
26844-12-2,0.26172343
5766-48-3,0.029159227
106-69-4,1.6486491
85-42-7,1.118129
63716-34-7,0.37310404
20757-80-6,0.65558934
19843-73-3,0.29024825
522-48-5,0.38511193
2312-73-4,0.40963328
21491-20-3,0.2506679
34920-64-4,0.4930613
66364-74-7,0.22669622
51773-92-3,0.2504195
76487-48-4,0.21298586
71-78-3,0.4375045
102071-30-7,0.32629946
40507-80-0,0.28104234
1163-36-6,0.35586733
74789-64-3,-0.19840723
10193-95-0,0.8115826
942-01-8,0.4458125
64057-91-6,0.27947217
1079-26-1,0.2569139
63979-41-9,0.6982368
321-64-2,0.3767645
4726-93-6,1.0412931
23205-23-4,0.50474656
32527-55-2,0.25187317
3445-11-2,1.0939997
28782-42-5,-0.15939923
52-52-8,1.1673523
107-72-2,0.6940667
4097-89-6,0.9029771
110-60-1,0.70638275
1965-29-3,1.3839774
140-31-8,0.8982801
20537-88-6,0.509649
2038-03-1,0.98898906
505-66-8,0.83492893
123-75-1,0.69037575
77162-70-0,-0.077439085
36350-95-5,0.5963324
94011-82-2,0.44856465
71320-77-9,0.31735831
4719-04-4,1.3989203
51-18-3,0.19700506
545-55-1,-0.68875706
52-24-4,-0.89731926
4415-51-4,0.28295577
102-71-6,1.3217807
622-40-2,1.1485811
5928-69-8,0.46644387
1798-49-8,0.29038537
86827-84-1,0.23853168
555-77-1,-0.22262047
55837-27-9,0.8976343
14052-77-8,0.45165464
40575-34-6,0.16456985
631-27-6,0.80729556
930-55-2,0.37387112
112-27-6,1.4765425
111-22-8,0.5420656
112-26-5,0.22558203
10138-79-1,0.6918647
140-08-9,0.30338153
115-96-8,0.21131118
10235-09-3,-0.5893834
109-99-9,1.1532252
126-33-0,0.84195167
1820-50-4,0.5139784
111-30-8,1.1432447
1339119-15-1,1.1017344
141-31-1,1.146116
30484-77-6,0.34303507
4425-97-2,0.49925047
111-94-4,0.87564844
1656-48-0,0.9916203
111-97-7,0.2612796
59894-87-0,0.24506825
1071-27-8,0.5359271
2386-87-0,0.6903409
2579-20-6,0.6066555
2549-93-1,0.65542465
10347-54-3,0.82145333
13909-13-2,-0.11492127
78718-52-2,0.75026184
195252-21-2,0.33530334
195252-40-5,0.3785416
29216-28-2,0.436713
3385-21-5,0.71914214
1076-97-7,1.1800319
78945-53-6,0.35411084
13560-89-9,0.1676409
6522-21-0,0.014633259
195252-29-0,0.25922337
23239-75-0,0.4596524
75259-63-1,0.43206945
10447-38-8,0.3061136
7348-26-7,0.6855791
69581-33-5,0.656567
30007-39-7,0.46203396
68-91-7,0.6397915
56903-65-2,-0.050129037
56485-47-3,0.6323898
1798-50-1,0.27461863
91595-86-7,0.39702353
73771-25-2,0.71426433
13887-56-4,0.70539826
16568-66-4,0.56548405
77145-61-0,0.052449316
93181-85-2,0.17171322
17902-23-7,0.6578384
14697-46-2,1.6216917
97-99-4,1.2391716
857-95-4,0.28334004
5836-29-3,-1.0381727
529-33-9,0.71742946
102676-31-3,0.73354244
3184-13-2,1.4090995
7531-52-4,1.0086888
1119-34-2,1.3271496
121771-84-4,0.47844788
139-89-9,1.3323864
57369-32-1,0.7144415
4425-95-0,0.8147633
34161-23-4,0.53788143
111-17-1,1.0257238
5837-68-3,0.2555022
1470-94-6,0.6087791
110-94-1,1.228089
108-55-4,1.2338941
51505-90-9,0.79408294
36329-36-9,0.6056427
91893-39-9,-0.2844355
34790-06-2,0.60129154
616-45-5,1.2768576
532-12-7,0.3903982
62666-20-0,-0.0746665
19395-78-9,0.5164718
41716-84-1,0.26954594
56368-47-9,0.64713526
79276-58-7,0.45306394
88909-96-0,0.39678094
52637-01-1,0.36015478
104-64-3,1.210063
673-31-4,0.84011686
94-82-6,0.49173588
4635-59-0,0.4314811
27959-26-8,0.47509342
63638-93-7,0.07029357
56-17-7,0.50846404
111-41-1,1.4442526
110-85-0,1.0667557
841-77-0,0.3970522
92-54-6,0.26776466
95884-49-4,-0.035549507
61655-58-1,0.0427139
14028-44-5,-0.23803633
5632-47-3,0.29402497
111-42-2,1.535548
110-91-8,1.0366018
91893-35-5,-0.181329
26644-46-2,0.21321338
140-79-4,0.5025146
4110-66-1,-0.3456165
1072-52-2,0.78926116
120-07-0,0.96031183
92-00-2,0.20732206
1116-54-7,0.86029404
77129-82-9,0.20850764
35627-29-3,0.8105454
60029-23-4,0.4813085
92-53-5,0.44158962
108001-60-1,0.2684499
59-89-2,0.88080066
17688-68-5,0.5753218
25182-84-7,0.8398551
111-46-6,1.4910167
111-48-8,0.88479847
1892-29-1,1.0245217
504-63-2,1.2872623
10099-72-6,1.1159332
30544-47-9,0.2222804
19721-22-3,0.9982447
111-91-1,0.40317822
123-91-1,1.12551
120-55-8,1.0246983
15980-15-1,0.909518
53061-10-2,0.0005717797
63917-06-6,-0.051098716
6279-87-4,0.56621915
1070-42-4,0.48611692
5266-08-0,-0.15564032
311-44-4,-0.9432868
2451-86-7,1.0001836
1120-71-4,0.5706913
287-29-6,1.0694802
2550-06-3,0.80085754
505-60-2,0.2150088
100-45-8,0.7498979
64011-70-7,0.36663887
4771-80-6,1.0820234
10137-69-6,0.91284245
13042-02-9,0.36419916
4488-57-7,1.0969505
57-24-9,-1.0517821
65043-22-3,0.51357657
4781-76-4,0.63593465
100-73-2,1.1109415
63915-63-9,0.2209799
110-61-2,0.48980388
1075-76-9,0.72175485
75696-02-5,0.63800246
109-78-4,0.85366815
1071-22-3,0.6006384
542-76-7,0.20108692
26896-48-0,1.116694
14370-50-4,0.63854265
13887-61-1,0.69263333
23657-27-4,0.9949961
35944-73-1,0.039305326
97901-22-9,0.74291545
63007-70-5,0.37158385
25967-29-7,0.54977536
23887-48-1,0.60398346
78246-49-8,-0.6035418
20123-68-6,0.46285975
33453-19-9,0.5798185
7346-91-0,0.38492274
64872-77-1,0.66727906
114654-31-8,0.74987537
884-49-1,0.70834464
14008-53-8,0.24303977
2589-15-3,0.3880504
145-73-3,0.6807103
2759-71-9,0.5181681
765-30-0,0.2976784
81356-60-7,-0.074710496
86393-33-1,0.3492719
32773-59-4,0.7034946
3544-94-3,0.20227309
521284-22-0,0.5967111
7545-48-4,1.4308087
101-49-5,1.1095775
56461-33-7,0.4940055
100678-32-8,-0.13670444
30914-89-7,0.116913125
74103-07-4,0.41009068
1331-07-3,0.82316124
88485-37-4,0.068234734
29050-11-1,0.5611344
55316-22-8,0.7607876
57-96-5,0.49946618
114686-12-3,0.5083345
102-20-5,1.1673864
51-12-7,0.6947213
59-97-2,0.3633526
5144-52-5,0.3940996
372-77-0,-0.9144937
123-81-9,0.87179846
4301-50-2,-0.84256506
76824-35-6,0.76821667
103-29-7,1.0789825
7199-29-3,0.9492936
53597-27-6,0.23530832
119-84-6,0.74282736
36330-85-5,0.82617384
38873-55-1,0.6714495
123-56-8,1.1510446
23249-97-0,0.6470131
23093-94-9,0.9460516
23093-93-8,0.6693933
21256-18-8,0.20570509
24096-53-5,0.61202514
108-30-5,1.1605667
5029-46-9,0.3578415
53894-28-3,0.7077498
62-31-7,0.52988726
61361-60-2,0.24943036
56538-00-2,-0.45740288
72239-33-9,-0.2631634
55458-76-9,0.7269964
51-71-8,0.14952065
59128-97-1,0.019574648
24166-13-0,0.13812894
94776-91-7,0.693863
111988-49-9,0.3608227
100199-60-8,0.62276727
7633-57-0,0.56355524
97174-79-3,0.49883312
180793-94-6,0.5576293
92-43-3,0.60402805
2121-12-2,0.46163654
622-08-2,1.2162635
103-74-2,1.0576106
104-62-1,1.253898
103-53-7,1.0777286
124428-11-1,0.9722658
94-47-3,1.129946
37795-69-0,0.86744654
940-41-0,0.881984
35250-53-4,0.8175816
59375-68-7,-0.70812416
4871-71-0,0.110251576
103-63-9,0.57728505
113136-77-9,0.5177586
60207-31-0,0.50441426
1070-78-6,0.7799452
2043-57-4,0.2762971
19201-32-2,0.7260774
141-43-5,1.513707
33545-23-2,0.94559944
10042-77-0,0.90906435
151-56-4,0.10234224
5782-83-2,0.42754906
96-45-7,0.3445815
73218-79-8,0.10382901
61-57-4,0.7201607
24207-38-3,1.0947948
65141-46-0,0.13554756
96-53-7,0.4054582
3566-10-7,-0.067336366
557-30-2,0.6162131
80026-34-2,0.707269
33813-20-6,0.79823035
26859-72-3,-0.28594312
22232-71-9,0.021735601
27097-43-4,-0.20326248
23915-26-6,-0.34305775
39884-52-1,0.58816105
73870-33-4,0.2655536
40762-15-0,0.65020293
34929-08-3,0.59861046
107-21-1,1.4270203
122-99-6,1.1407317
3833-54-3,1.2050525
120-67-2,0.40850067
2122-77-2,0.51873195
371-62-0,-0.93408895
60-24-2,1.0359511
80303-93-1,0.08737498
107-07-3,0.18188266
624-76-0,-0.02856423
75-21-8,0.5626305
646-06-0,1.279763
629-15-2,1.1343988
9004-86-8,1.1190804
2514-53-6,0.45169148
96-49-1,1.0773981
339-65-1,0.62621033
58041-19-3,0.4344662
19767-45-4,1.146247
420-12-2,0.26512045
629-17-4,0.2577375
62303-19-9,0.46223462
762-70-9,-0.42939007
1622-32-8,0.14546485
107-06-2,0.19046316
126-15-8,0.6447387
2425-06-1,0.93794173
133-06-2,0.58321947
85-43-8,0.73947024
2971-38-2,0.48225078
3276-41-3,0.7159805
110-64-5,1.0202118
77-79-2,0.3548901
544-25-2,0.9294701
542-92-7,0.8141259
542-78-9,0.9759273
3385-61-3,0.9206899
77-73-6,1.0516847
122-78-1,1.0636768
28382-15-2,0.77031386
105112-76-3,0.674011
63979-76-0,0.44349742
4080-31-3,0.30564758
104-54-1,1.0337049
29560-84-7,0.29955563
104-65-4,1.1282991
122-69-0,1.0868856
5320-75-2,1.0587815
149-29-1,0.6183969
107-20-0,0.29080778
628-87-5,0.57158667
110-65-6,0.7420087
3159-29-3,0.66622657
101-27-9,0.71040076
59443-94-6,0.5084134
107-91-5,0.7296692
372-09-8,0.59739614
107-16-4,0.7847024
63278-33-1,0.73372835
768-94-5,0.44541797
102938-79-4,0.6598419
7585-39-9,1.000394
2451-62-9,0.5769647
77658-97-0,0.38843372
5026-74-4,0.60132205
2589-01-7,0.8798569
13674-87-8,-0.016585404
3188-57-6,0.6118079
1263-89-4,1.4052714
24676-80-0,0.43052667
63919-02-8,0.84287953
81737-62-4,0.24353366
85095-79-0,0.15058057
56552-15-9,1.0902946
2238-07-5,0.9357452
101-90-6,0.8849845
7195-43-9,0.9787209
7195-45-1,0.8679162
14974-71-1,0.60106343
14168-01-5,0.26033735
90035-08-8,-0.63451415
56073-07-5,-0.7240055
56073-10-0,-2.800527
104653-34-1,-2.0919666
83480-29-9,1.19806
131-99-7,1.3809168
9000-30-0,1.1831449
63883-19-2,0.32144436
2338-18-3,0.5394001
1703-58-8,1.2587725
1134-47-0,0.46273434
30618-84-9,1.2566162
60634-63-1,0.5100438
116255-48-2,0.26373482
5566-34-7,0.43412644
1890-47-7,0.44190246
4618-18-2,1.3282413
57-50-1,1.1462957
1715-40-8,0.36811262
616-30-8,1.5095779
98383-40-5,1.0512395
54622-43-4,0.8986791
13551-92-3,0.8867788
112281-77-3,0.45373183
5455-98-1,0.52605253
61213-25-0,0.19956854
149-32-6,1.609046
87-99-0,1.7292001
554-18-7,1.2718225
1708-39-0,0.73162246
3820-67-5,0.34702435
23779-99-9,0.36535826
624-43-1,1.1122918
621-65-8,0.20358737
556-52-5,0.6707509
51371-34-7,0.8049404
96-24-2,0.5266144
622-04-8,1.0009949
886-74-8,0.6809388
122-60-1,0.9173772
13443-29-3,0.97493726
127-90-2,0.48136488
55-63-0,0.48629862
6659-62-7,0.41401306
652-67-5,0.9295777
16051-77-7,0.7211704
87-33-2,0.63667226
23261-20-3,1.2285705
53460-81-4,0.27996054
106-89-8,-0.074273266
3221-15-6,-0.033276845
3001-57-8,-0.057656847
96-23-1,0.065385796
96-18-4,0.41979727
3583-47-9,-0.27395684
19721-74-5,0.034739837
55739-78-1,-0.14924246
60-57-1,-1.2886873
53494-70-5,0.2155569
56534-02-2,-0.19505458
28772-56-7,-2.2985878
376608-71-8,-0.01660718
35144-55-9,0.6319862
14919-77-8,0.9677697
24169-02-6,0.5675735
22832-87-7,0.47783077
65899-73-2,0.43068862
24168-96-5,0.38892418
61318-91-0,0.5102848
19396-06-6,1.0553231
3641-49-4,0.79625744
59-92-7,0.7064232
4350-09-8,0.38457838
22855-57-8,0.5708548
66064-11-7,0.66210777
3982-20-5,0.76460624
60653-25-0,-0.179018
1874-54-0,-0.2670093
3513-93-7,0.6296593
15518-76-0,-0.09144618
104-14-3,0.6903313
329-56-6,0.7503316
444-27-9,0.8345074
71821-17-5,0.40801084
299-27-4,1.5650382
15879-93-3,0.19912483
69-33-0,1.0048308
50924-49-7,0.86052614
36791-04-5,0.7509293
73986-95-5,0.37645096
64011-46-7,0.67039174
765-34-4,0.67789024
1021-19-8,-0.57237816
26501-80-4,-0.20329356
3868-61-9,-0.17703485
76738-28-8,0.48153606
4691-65-0,1.2247332
86-04-4,1.5523281
96753-85-4,0.66205883
96-09-3,0.61473733
58100-26-8,0.72674274
52-90-4,1.3797486
24689-89-2,-0.33844224
101530-10-3,0.532271
1424-50-6,0.43603578
10140-89-3,0.5753153
2601-89-0,0.2561998
565-64-0,0.60564435
79-00-5,0.60541856
50-59-9,0.7337295
132-81-0,0.82126504
1087-35-0,0.42787573
68788-33-0,0.59174466
98216-44-5,0.4745416
14504-15-5,0.46402293
55453-87-7,-0.15272433
1438-20-6,0.47670504
39082-00-3,0.26008028
928-72-3,1.2763363
24312-44-5,-0.42410874
1014-98-8,0.8358939
5994-61-6,1.3304002
5336-53-8,0.4286812
112733-06-9,0.16787526
64211-46-7,0.6406489
20187-55-7,0.864549
86598-92-7,0.7053027
103-50-4,1.0921106
534-07-6,-0.06028357
623-25-6,0.50731087
6586-89-6,0.6378115
101-81-5,1.1175952
101-77-9,0.50900584
101-76-8,0.9335756
101-14-4,0.57680595
51944-41-3,0.7939229
120-32-1,0.20960289
9084-06-4,1.4618953
92-81-9,0.6140312
27311-52-0,0.597694
97-23-4,0.21702795
5178-56-3,0.34775925
57165-58-9,0.5617271
51484-40-3,0.2599795
63-98-9,0.8446177
103-82-2,1.0162951
17518-47-7,0.22627796
15992-13-9,0.5818453
62809-33-0,0.3490995
69002-85-3,-0.047769193
34645-84-6,0.09901004
86335-26-4,0.2153061
61941-56-8,0.7056762
19386-45-9,0.2789676
66-76-2,0.18104331
29110-48-3,0.33203682
85-34-7,0.33823368
78218-49-2,0.66248274
18046-21-4,0.024381036
2763-96-4,0.88644946
102366-79-0,0.22829859
621-92-1,0.7181549
1214-39-7,0.53304887
538-32-9,0.95368934
13045-62-0,0.49430478
1125-85-5,0.5587149
1421-23-4,0.6354386
146-22-5,0.6356608
1812-30-2,0.4876288
29975-16-4,0.37853178
2439-99-8,1.2342188
78712-43-3,0.5631144
135838-07-2,0.54326725
6085-94-5,0.6163352
135810-26-3,0.4511371
50264-86-3,0.9273855
70891-37-1,0.56078523
50264-69-2,0.7407848
5014-11-9,-1.3137615
14663-23-1,0.6667554
54-87-5,0.8846743
100-51-6,1.1210334
13826-35-2,1.0782743
18773-63-2,0.9210889
98-00-0,1.0560011
67-47-0,0.8544459
77605-72-2,0.7182791
104-57-4,1.1977532
103-41-3,1.0255249
120-51-4,1.1604563
118-58-1,0.8847564
72850-64-7,0.05421955
501-53-1,0.8382957
51594-83-3,0.57096636
55203-12-8,1.3323835
27355-22-2,-0.19139658
62501-39-7,0.5767747
122-59-8,1.0737392
120-23-0,0.98630506
55335-06-3,0.6426153
69377-81-7,0.63488984
640-19-7,-0.8027607
450-55-5,-0.86858284
404-42-2,-0.05682697
351-05-3,-0.32308805
457-43-2,-0.5271442
1737-17-3,-0.53265256
100-53-8,0.8637746
59021-02-2,0.5667683
405-30-1,0.48075938
538-28-3,-0.14537522
4357-96-4,0.1977294
137927-75-4,0.19676533
18504-81-9,0.6255544
141-84-4,0.6840093
18527-35-0,0.416251
6274-27-7,-0.008164254
32991-48-3,0.6682697
29727-70-6,1.3265423
68291-97-4,0.8658319
100-44-7,0.6982682
100-14-1,0.2905641
53874-66-1,0.70886433
6959-48-4,0.4936885
38721-71-0,0.79237014
86-52-2,0.7359819
6959-47-3,0.36617094
96-19-5,0.33535174
17293-03-7,0.7947919
532-27-4,0.3669576
6305-04-0,0.4020169
4252-78-2,0.40389517
10436-39-2,0.3393796
79-07-2,0.32971296
79-04-9,0.43910614
51632-16-7,0.349425
73866-23-6,0.43367916
683-57-8,0.17643413
79-08-3,0.14770262
12712-28-6,0.7351516
4196-86-5,1.0740063
78-11-5,0.040291466
77-86-1,1.4975278
126-11-4,0.6640366
58138-08-2,0.077233605
625-89-8,0.30318657
376-90-9,0.15422802
3737-41-5,0.29662526
133855-98-8,0.3964662
25061-59-0,0.38355482
376-18-1,0.46796972
71119-10-3,0.31030956
306-52-5,0.64466435
69226-51-3,0.615715
630-20-6,0.700777
22052-04-6,0.3154761
39236-46-9,1.1414176
87957-27-5,0.837677
26907-37-9,0.21498953
6970-97-4,0.8228537
58-93-5,0.8117027
39603-48-0,-0.20296976
78491-02-8,1.2967607
67238-62-4,0.75816065
58955-84-3,0.53958124
100-97-0,0.6031718
101-25-7,0.47269246
2691-41-0,0.13746189
13980-04-6,0.5294344
121-82-4,0.53180206
2235-43-0,1.0728034
40507-94-6,0.4368215
870-72-4,0.8590312
99591-74-9,0.26076165
555-89-5,0.72722924
88144-99-4,-0.6903428
6317-18-6,0.16198497
21564-17-0,0.39547226
21335-43-3,0.11633109
3518-65-8,0.20947558
74-97-5,0.19748072
24082-36-8,0.4667708
128-79-0,1.0309175
3071-73-6,1.3248297
991-42-4,-0.7642919
73688-63-8,1.3525894
21413-28-5,0.647035
603-34-9,0.6971801
101-02-0,0.7930269
115-86-6,0.43329406
603-35-0,0.7337645
60628-96-8,0.46227792
82-66-6,0.5569514
84-15-1,1.064615
84-62-8,0.9653561
573-58-0,1.2868261
30638-08-5,1.1508535
119006-77-8,0.24984434
28140-60-5,0.743099
1937-37-7,1.1900145
6247-39-8,0.64176613
62802-56-6,-0.06825857
90-30-2,0.8400247
4335-09-5,1.2150868
13080-89-2,0.7457982
6406-56-0,1.3401204
67446-03-1,0.8173587
587-98-4,1.1888131
4117-90-2,0.5324971
135-88-6,0.76372015
81-77-6,0.8765099
17364-40-8,0.5144665
25505-99-1,0.6347802
622-15-1,0.5566591
86-29-3,0.7714206
4695-13-0,1.0051659
117-34-0,1.1274297
91-01-0,1.0446488
119-53-9,1.0402579
92-52-4,1.0179287
119-61-9,1.0279937
94-36-0,1.223073
1850-15-3,0.82708734
122-39-4,0.8108368
102-06-7,0.702993
622-03-7,-0.51035786
103-33-3,0.72755545
37893-02-0,-0.35134456
495-48-7,0.59803015
86-30-6,0.56831956
101-84-8,1.0580065
102-09-0,1.0008067
4129-17-3,-0.095862664
23211-47-4,1.1882862
125-13-3,0.21733016
603-41-8,0.7779007
10040-45-6,0.99933994
66898-62-2,-0.19514325
10423-37-7,0.79529065
298-46-4,0.6491138
18636-88-9,0.7912507
100537-30-2,0.807648
83-12-5,0.35857582
85-52-9,0.88803107
90-41-5,0.6609128
86-00-0,0.69093984
132-27-4,0.64794385
4727-29-1,0.9682686
15310-01-7,0.7127135
118-55-8,0.89465046
495-73-8,0.79208106
2429-84-7,1.232821
73926-93-9,0.92464817
4232-84-2,0.28439197
6425-07-6,0.83745646
17781-31-6,0.57387286
93-45-8,0.80501187
5850-39-5,1.3616649
599-79-1,1.0302725
19247-68-8,0.52087426
129-00-0,1.0981746
97110-59-3,0.6629827
588-53-4,0.7696951
3218-36-8,1.0865049
85-73-4,1.0462933
1210-05-5,1.0000942
61826-76-4,0.088460684
53874-68-3,0.7918158
136-36-7,1.0169785
713-68-8,0.9912152
92-67-1,0.71322143
101-54-2,0.5927876
3457-98-5,0.64680785
80-38-6,0.6648923
80-00-2,0.7735113
51671-08-0,0.41085446
257-07-8,0.6530219
1470-37-7,0.04511015
86-74-8,0.6870593
304-81-4,0.745394
262-12-4,-0.014856434
104-55-2,1.0110878
366-18-7,0.74759734
4360-47-8,0.5595733
2429-73-4,1.1882126
74039-01-3,1.294449
5607-54-5,0.28481698
1787-61-7,1.1292561
915-67-3,1.4004508
518-47-8,-0.02744065
60168-88-9,0.38458827
60045-47-8,0.41433638
3845-20-3,1.0845307
59-40-5,1.0618411
1470-35-5,-0.009199253
89426-92-6,-0.91803336
1147-42-8,0.41883552
604-75-1,0.9597727
131-56-6,0.77710575
43087-91-8,0.62221533
13481-63-5,-0.045936257
530-78-9,0.50856245
23595-00-8,0.3935293
532-82-1,0.7504843
97-16-5,0.6210885
6723-40-6,-0.3224677
3424-82-6,0.80881643
68157-60-8,0.6617597
127-57-1,0.9563279
134-37-2,0.47947544
66-77-3,1.023709
3669-32-7,1.1948202
134-32-7,0.77181554
86-88-4,-0.41895586
86-57-7,0.80921644
90-15-3,0.9891133
941-69-5,0.6412364
128-56-3,0.9805955
55994-28-0,0.05499755
91-22-5,0.7678728
85175-31-1,0.9055454
3878-19-1,0.59465706
103-64-0,0.51293975
2602-46-2,1.1709279
82956-11-4,0.57715505
25875-51-8,0.4756638
72-54-8,0.9851753
50-29-3,0.8809109
92-87-5,0.62727696
92-88-6,0.872696
7158-32-9,0.76167434
345-92-6,0.44757733
58139-96-1,0.062393997
1478-61-1,0.424458
7457-25-2,0.86593413
101-80-4,0.7839252
139-65-1,0.3883653
80-08-0,0.78010845
1223-31-0,0.38923988
2664-63-3,0.44905716
80-09-1,0.8793083
80-51-3,0.2854417
80-33-1,0.6196643
93-09-4,1.0672115
581-89-5,0.5808541
135-19-3,0.90437466
120-18-3,1.2298375
480-22-8,0.91466796
14255-88-0,-0.474876
63716-35-8,0.5619812
63716-36-9,0.48026094
846-49-1,1.0366628
