CASRN,LD50_knn_rdkit2d
42615-29-2,0.8711674796406342
97-61-0,1.1414229751386802
76-73-3,-0.12079997387052278
309-43-3,-0.010684136257586017
66941-93-3,-0.014279390656272005
30677-46-4,0.5588325046002574
623-40-5,0.7299346456621687
5131-66-8,1.2021533269787517
1569-01-3,1.515400818221937
81406-37-3,0.3689753061549159
99607-70-2,0.40810734359361045
3084-62-6,0.2086532264065386
541-95-7,1.1457942486508899
120-62-7,0.6096824311884581
557-36-8,1.3549828724501392
96-17-3,1.5924460025070577
14765-30-1,1.0923214478593948
99-71-8,0.6633528650447231
89-72-5,0.7474443990838749
61005-12-7,0.21841021776807965
88-85-7,-0.6436876239803792
61614-62-8,-0.33944708950737756
104-89-2,0.6520672442167855
96-29-7,0.780079925845966
78-92-2,1.810655342577078
17751-77-8,-0.10535270395509026
21270-20-2,-0.016189786385865313
21270-21-3,-0.01747083534013885
21269-99-8,0.23871857322646067
21395-07-3,-0.06126782153209706
513-53-1,1.3392327609654777
5412-64-6,0.3579794713780238
13717-04-9,0.37455677122226855
99-79-6,1.0706031209484062
10402-53-6,0.12904567217802984
34067-03-3,-0.3009515860337816
66941-53-5,-0.014262874076748904
86371-40-6,0.38120255342033743
130693-82-2,0.6316647039210378
29766-64-1,0.9237222382748277
63716-10-9,1.3871174510604107
1569-02-4,1.4140036236407016
1083-57-4,0.6731226741867529
27205-24-9,1.5195247119646182
14631-45-9,1.0289619201630447
7698-97-7,0.4825968257957262
92454-60-9,0.280614396018225
120-45-6,1.2587626975223178
10137-87-8,0.21911147793561173
54335-73-8,-0.9040728264821266
83435-67-0,0.6591974681624819
82586-55-8,0.6865250498409041
16118-49-3,-0.1557880130633777
16378-22-6,0.2963370743170907
22212-55-1,0.8124206862462431
97-64-3,1.3189765359313066
87237-48-7,0.5471747456193504
66441-23-4,0.019042153724095276
66441-11-0,0.07737987764194557
51-14-9,0.7102558329215519
50765-95-2,-0.3099840299046019
54406-48-3,1.096010867917111
79-81-2,1.6490899243446677
106-29-6,1.3283324833713497
61750-69-4,0.5671718382582934
53083-27-5,0.9845022953015077
19089-24-8,0.46625887712348
70381-67-8,0.671202356961278
17689-77-9,1.3016849350745745
97-41-6,1.3296565161554235
64748-21-6,-0.21196906553266773
82163-55-1,0.46761266442631155
50765-88-3,-0.30439417350604125
90729-41-2,-0.32564897857785835
57846-36-3,-0.4306905516156546
39562-70-4,0.6063199062515807
638-10-8,1.4133468919741625
106700-29-2,0.736846689517562
61792-11-8,1.0238560312130571
24199-46-0,1.107153773972633
70381-28-1,0.6975299023740812
132031-81-3,0.49200673222926306
80310-21-0,0.6376865756411391
56611-65-5,0.2524672542448435
13925-07-0,0.7538664323986739
70381-39-4,0.6693941567556734
149543-07-7,0.05937890341409595
15911-11-2,0.9898194388137864
88-29-9,0.9676257687998214
5957-75-5,0.8705470010149825
3763-77-7,0.8838653562687
3568-56-7,-0.4399302390261718
92065-18-4,-1.3398065486906867
13539-59-8,0.6975321767329642
2532-49-2,-0.4026720905532191
78541-98-7,0.13640278279070261
55242-55-2,0.30025711001188743
87344-11-4,0.3073099334131812
1399-80-0,0.22835993304629196
22345-47-7,-0.2991193352320127
82875-37-4,0.65502820758056
6670-95-7,0.12241380451439149
33232-85-8,-0.11463445493044482
1942-80-9,-0.946781508755113
73698-61-0,0.7500755087897295
134169-75-8,0.8629093873632597
57846-37-4,-0.46071152548033295
85365-53-3,0.18845111960269856
167004-78-6,1.135803815880896
92-09-1,0.5069430166703197
97-88-1,1.3562795216679038
25044-01-3,1.1070173846556264
20363-83-1,0.9238212252330485
97-63-2,1.449457399830679
53153-66-5,0.8421646280740454
1128-08-1,1.0326449267121849
821-55-6,0.6595841277715628
111-13-7,1.341601435521864
110-43-0,0.8119972002326457
591-78-6,1.0548986643211273
591-60-6,1.2809584307136521
59558-23-5,1.3429666331025585
2748-88-1,0.15407094321181194
64-77-7,0.7796620653331677
63992-49-4,1.0586046477589723
63992-50-7,1.0855128235889782
63989-86-6,1.025164917153706
5736-70-9,0.7546664234677377
1610-29-3,1.276642872005116
1147-62-2,0.7781263068617246
31143-55-2,0.7695920053715157
488-10-8,1.3123753018436684
1713-12-8,0.5259151972164429
26485-82-5,0.3476314035156221
70381-35-0,0.6645060214950752
88107-10-2,0.3992629423732818
112668-65-2,0.32174820430890094
112668-63-0,0.43938574690666965
81250-14-8,-0.05401502527756477
112-14-1,1.6935326465167946
142-92-7,1.66456923649003
628-63-7,1.999589030289697
14959-86-5,1.4857128860020339
39920-56-4,1.8084223130801897
123-86-4,1.9031104649586357
112-07-2,1.7702050589172043
124-17-4,1.5889792642665075
2442-10-6,1.2198109195001383
66017-91-2,0.6899948768098503
20706-25-6,1.4848902399474946
109-60-4,1.8492950833029778
141-97-9,1.2852877275506198
122-82-7,1.0319297575914137
623-36-9,1.3371985201546346
102-27-2,0.6807215763823959
148-69-6,1.1031992610279922
88881-65-6,0.5805952557942791
24441-47-2,-0.8197758317389701
65516-17-8,0.0972268782879784
104-90-5,0.6522760321917105
13360-64-0,0.7446100942567498
25646-77-9,0.6551756669948298
58066-96-9,0.5525076658428653
30086-84-1,0.74955056556397
10443-70-6,0.6223311193556204
25319-90-8,0.3309378317343088
21062-28-2,0.1932279304758226
634-55-9,1.0976528593365393
609-15-4,0.9806949718894521
25331-92-4,0.13237317827165992
15622-65-8,0.24637052877222082
15707-23-0,0.7576886447276721
70381-33-8,0.6589007649828033
600-14-6,1.0152619596355272
40054-69-1,0.6609593478063417
73839-77-7,1.0386594394218611
74037-54-0,1.2169816864256338
17335-06-7,0.82080449711228
52217-47-7,0.43902621210038034
62-44-2,0.8414145479350454
73-66-5,0.3710563238314171
1897-96-7,0.03955847687616331
19387-91-8,-0.0913670857259278
65986-80-3,0.3572984358565046
15862-11-0,0.9798607988183319
111-15-9,1.5868673620593976
63843-89-0,0.49651095641260484
58243-85-9,0.7516794051062574
2984-66-9,-0.44978965613025423
886-50-0,0.7914090232650096
78168-93-1,0.10174976541257409
17751-75-6,-0.1557237650172023
21270-06-4,-0.16914505761133292
51308-54-4,0.12085634797212379
66227-09-6,1.154506432796556
80763-10-6,1.423454405578256
153233-91-1,0.6038032238065472
64529-56-2,0.4862037273340329
59652-29-8,0.2756488501051472
3398-69-4,0.45118721113521043
15942-48-0,-0.515025396279769
65907-30-4,-0.8724936858283163
33213-82-0,0.09656609365877392
33210-47-8,0.2223348578003823
55634-91-8,0.2664313501701512
994-05-8,1.4718961131707364
26225-79-6,0.09123686531704253
2370-13-0,1.2680068582661765
33236-02-1,0.14094218323283317
33236-09-8,0.06223840499444744
33210-42-3,0.2282541652819929
33236-10-1,0.0738360752421948
33236-06-5,-0.12239671231058034
7287-36-7,0.7390146272974141
532-34-3,0.9288618446175014
92448-79-8,0.25074776364686807
16587-71-6,1.2079085368672275
59897-92-6,0.7700419025602324
80-46-6,0.8408665622931751
68505-69-1,0.19303797724574767
1113-10-6,1.0779872715119827
60559-98-0,0.15323308734808586
63956-90-1,0.33031555538693247
52963-60-7,0.35782880371639764
52963-61-8,0.042252386012779045
21725-46-2,0.5915181661583828
1192-22-9,1.356978548969208
1245-44-9,0.9565019949170971
36576-44-0,0.8063837015133479
57-85-2,0.9867251189443763
121652-76-4,-0.9993647214589068
13764-49-3,-0.05781146538958442
59122-46-2,0.11055305454601101
57-53-4,0.8871388875201107
24089-00-7,0.8042516845723783
71548-68-0,0.4640139008131281
10415-87-9,1.2206874170634237
918-85-4,1.0483829497647974
4475-95-0,0.7242556473760495
33765-68-3,1.0049417655716937
15336-82-0,0.8759690321493548
1565-75-9,1.117620759120118
77-83-8,1.1656684654212717
21715-46-8,-0.11717724097481608
30043-49-3,0.06328473175924713
110-68-9,0.5356219983841626
106358-91-2,-1.2284330736635658
54266-79-4,-0.8790555173173777
54266-78-3,-1.0041633586173726
150824-47-8,0.7188811647996457
29973-13-5,-0.4242280367411889
53380-22-6,-0.3581372650163931
53380-23-7,-0.4102251992802514
64057-54-1,0.4515345214786775
2185-86-6,0.11896520756496036
112-75-4,0.6602934824768428
1920-05-4,0.9550052737491402
7378-99-6,0.3535174782471642
927-62-8,0.6061197161191845
486-17-9,0.3407464298639445
926-63-6,0.4557861049169384
25606-41-1,1.146872727690274
54965-24-1,0.33574735071916534
3568-24-9,0.26850611072730224
598-56-1,0.5031001879644627
64049-26-9,0.7154082220590762
5135-83-1,0.7377699688656756
19622-19-6,0.502617720084122
1118-92-9,1.2313481098984917
20684-06-4,0.5110246908009624
64951-32-2,0.7066487732193847
653-03-2,0.19551641265180936
2324-94-9,0.35153622667274437
137-20-2,0.5271117908671965
20686-45-7,0.2798559941241872
5965-49-1,0.3168130485693056
555-37-3,0.8713923658202177
59263-76-2,0.016282642559391915
7068-83-9,0.22341147013925128
67557-56-6,0.6614298723648588
70458-95-6,0.5818572814438745
96480-44-3,0.04326306974146724
93503-03-8,-1.8865559482524386
10595-95-6,0.2517717383614869
50-12-4,0.8167664905629977
16055-33-7,0.32157034886906266
88124-27-0,0.6394859193147217
73-09-6,0.43514807950809614
38957-41-4,-0.007013203619658247
615-53-2,0.1854395752239234
83519-04-4,0.5029587145328589
63982-03-6,0.2600590050016088
1119-97-7,0.4434486454071569
58066-85-6,0.8523975368864587
3001-63-6,0.6495726572717562
41892-01-7,1.043881520434767
102-30-7,-0.04580521884595538
683-10-3,1.098002795261662
100-95-8,0.46944386706958435
14007-49-9,0.35064890468699045
1643-20-5,1.1400743154842452
146764-26-3,1.2771926297195915
149-64-4,0.5945840108678951
30286-75-0,0.4747125719154987
316-42-7,0.08242525171503291
69788-35-8,0.2189152703303374
69788-34-7,0.20364169276934466
16006-74-9,0.45930131878197017
69788-42-7,0.536785540583475
31024-56-3,1.2296278400453162
1067-25-0,1.438279556242878
23239-21-6,-0.28106752632103843
69788-33-6,0.40396350413217164
24536-75-2,0.5765808193513525
117666-86-1,0.5969295971093296
64037-00-9,-0.8303060266822901
18318-83-7,1.3199004053450636
14817-09-5,0.5392149194899336
25371-54-4,1.3536964699766298
126-22-7,0.2667029104922129
73321-74-1,-0.4295034990395152
117666-84-9,0.6153352531561823
51356-12-8,-1.245986220435206
2088-72-4,-0.2859458334230765
5840-95-9,-0.21415646603864777
2597-03-7,-0.14763094718092776
919-86-8,-1.0770993931984019
867-27-6,-1.032566725595005
640-15-3,-0.9859039233535631
6389-81-7,-0.8212473594689483
301-12-2,-0.7993928704702775
2703-37-9,-1.2672846523070576
25476-48-6,-0.5038032864583278
90220-20-5,-1.4407763192066214
90220-19-2,-1.2648183929642907
54473-51-7,0.1918854784653909
54473-33-5,-0.05260332152503733
30560-26-0,-0.16373567393707592
73937-08-3,0.14056770732567622
52868-53-8,-0.085094774677771
84044-17-7,-1.1433395597653884
33267-37-7,-0.5020514715008723
111-10-4,1.2657997591655559
64058-23-7,-0.01521530019605787
111-80-8,1.5023579341089333
104-45-0,0.837073471057336
2785-87-7,0.9315860346217724
54965-21-8,-0.02327465116512442
61738-04-3,0.13869973580531622
19133-14-3,-0.9703924166196861
1476-98-8,0.18329030161825388
5934-55-4,0.058916379990661925
33210-62-7,0.4305105265022956
554-12-1,1.3063678058738488
1087-06-5,0.4969291693220725
84964-12-5,0.2528593648480921
85405-59-0,0.11608572440326842
21608-06-0,1.2668748720672376
68677-06-5,0.5732701150103693
117666-83-8,0.5741684905805655
94-30-4,1.2800400135512935
90982-32-4,0.784862222867881
54473-56-2,-0.11790602027733628
71675-87-1,0.5468454426927575
57966-95-7,-0.5405799174997719
145071-30-3,-0.7320036560113641
2591-57-3,-1.1095822472009083
2633-54-7,-0.3611479347383273
13104-29-5,-0.9131172484241526
13289-13-9,-0.10299314357068412
15536-01-3,-1.3849791109691176
33232-87-0,-0.4859670421948671
2720-19-6,-0.5082198927223135
7076-53-1,-0.7466562426993268
13508-53-7,0.537238637065478
1825-58-7,0.3921378253000409
3239-63-2,-0.6220803079274715
63869-33-0,-0.4258452867463439
63815-53-2,-0.06634153192628262
58995-43-0,-0.4251933912387374
66104-23-2,-0.0198620661257651
10265-93-7,-0.05381048009272554
661-19-8,1.3932013393578326
38916-42-6,1.1817185969270834
112-92-5,1.22959054359128
9005-00-9,1.4228987686985364
3397-16-8,1.0939296704095332
95-19-2,0.7444439299307122
1338-41-6,1.4021468470234872
112-76-5,1.316063236314956
54460-46-7,1.341459186767112
38079-66-2,1.0919679274193264
112-72-1,1.2898723457197367
40036-79-1,1.081123037507032
66232-28-8,0.9464967543073248
6873-46-7,1.2666069791883494
112-70-9,1.232919850517613
930-09-6,1.2176213984310609
10520-81-7,1.0881095360202329
124-22-1,0.7756089288153691
2439-10-3,0.7961164552338279
2422-90-4,0.6863777059900296
2372-82-9,0.43857943718666526
14960-06-6,1.0053640830640629
93-23-2,-0.1571132572906827
112-53-8,1.2066235370183016
39464-66-9,1.3339196900866725
13150-00-0,0.890895837383016
1847-58-1,0.7501053070581465
2915-72-2,1.3814849713285995
151-41-7,0.9183259388521827
120-40-1,1.1279170172697899
301-11-1,1.4341706842176707
23551-91-9,1.0900115960378889
2156-96-9,1.5171536403223151
142-87-0,0.9635019003054688
334-56-5,1.5016216182520612
19780-11-1,1.2133737326499752
112-31-2,1.3587649627571965
104-40-5,1.1381672509717322
11096-42-7,1.120570627487356
9014-90-8,0.8536083489325991
56323-90-1,0.9731936988250772
334-48-5,1.2469820198184756
5002-47-1,0.14282669617763308
74050-97-8,0.2466373277860832
143-08-8,1.507318564054713
7173-62-8,0.4672241161740606
9004-98-2,1.135546169675268
60840-87-1,0.485838661055117
95-38-5,0.9020746616041129
18787-40-1,0.471568309683204
52709-84-9,0.8910301737334837
949-13-3,0.8903506981310514
111-86-4,0.6793166493799889
2687-94-7,1.0214843277408627
26530-20-1,0.9336325533134601
17751-69-8,-0.17293298183099814
21270-15-5,-0.17472057768396468
21270-11-1,-0.17904528618849305
1034-01-1,1.055120178597372
15741-90-9,-0.5913661868658556
117617-70-6,0.5227676726586068
142-31-4,0.7991858784911392
4724-48-5,1.1412971476536726
55512-33-9,-0.15377398935301656
124-13-0,1.3237533676041546
104-67-6,1.6902038735743936
18979-65-2,0.7849889314364414
7377-03-9,1.3594597366094316
4230-97-1,1.326110901595295
111-70-6,1.2751512311038935
2499-58-3,1.3340779358202093
2463-53-8,1.26647850784045
26680-54-6,0.9079579863929148
111-71-7,1.572928646399302
119-89-1,0.550383821341378
101-86-0,1.1399365780804467
136-77-6,0.8418091935036309
30406-18-9,1.7167272146985768
111-14-8,1.211988197508643
111-26-2,0.5955139329911909
61422-45-5,0.7410494541914724
111-27-3,1.0644672431711897
112-25-4,1.1516098863775248
112-59-4,1.3459445303966089
10305-38-1,1.057481127987332
3478-44-2,0.9125914143702936
21270-33-7,-0.17454541240594953
21270-14-4,-0.17444885877167124
5431-31-2,1.1355840799223977
107187-05-3,1.1206990006067759
6789-88-4,1.1150596313679788
17867-69-5,1.0166795497523577
111-31-9,1.4483973484722286
544-10-5,1.3543871314393725
42482-06-4,1.0218719083031755
66-25-1,1.5625781322396188
104-61-0,1.640319828755545
3391-86-4,1.0401321904270024
745-65-3,0.11121192845298838
363-24-6,0.3825187658855959
80614-27-3,0.3252861328641303
101-85-9,1.0149080110282054
136-81-2,0.7103328919528072
38237-76-2,0.4529996193212073
4312-93-0,1.5999002893160659
123-68-2,1.0226618218909804
10589-74-9,0.5294908288933688
71-41-0,1.156791653034031
17810-53-6,-0.16505261040630925
21270-10-0,-0.16799964161574704
104485-01-0,0.08761865543949421
101893-08-7,0.19936523274339576
2720-73-2,1.306237048675216
20056-92-2,1.3667190530249071
18829-55-5,1.3428007100404702
110-62-3,1.606276502999309
110-59-8,0.6548497690525285
104-50-7,1.8093955736591296
841-73-6,-0.04851464563836766
2210-63-1,0.41176784307409603
50-33-9,0.340641132700681
129-20-4,0.3419571556465123
6066-49-5,1.2897797193622715
335153-21-4,0.026257278862077585
64357-33-1,1.1138649452707503
536-69-6,1.4175967216750296
3180-09-4,0.6630977440387918
16006-72-7,0.1244832396860476
87792-15-2,0.4700608486049186
87792-14-1,0.657439557038305
87792-13-0,0.32434723520110165
109-52-4,1.3777068365612581
61019-78-1,0.629808444687413
88671-89-0,0.5752192632123045
58902-64-0,0.29860242473892834
27470-51-5,0.362514152732846
79983-71-4,0.5618894700260874
38615-43-9,0.48730112127779696
111-75-1,1.2468474643921068
1126-78-9,0.36914153518272835
2782-40-3,0.8114793408253517
592-31-4,1.0033677886845798
6336-01-2,0.2738767555893559
55406-53-6,0.9213817545683155
13887-58-6,0.4996334274610351
3622-84-2,0.6538620130201322
111-36-4,0.9101414066896497
1005-67-0,1.170639833430953
3817-11-6,0.7684017296163231
16227-10-4,0.704634758903921
63716-31-4,0.21800547986581015
54395-37-8,1.0484422293170832
71-36-3,1.373863437337858
1928-45-6,0.2996624977548662
6959-71-3,1.2951260120851231
7420-06-6,1.3025415456415497
111-76-2,1.23765791934908
112-34-5,1.2811428480542209
143-22-6,1.5714011169372113
112-56-1,1.0554643901214797
4223-11-4,1.4045916015384305
3102-00-9,0.9053304846207636
2426-08-6,1.2511696234656826
1852-16-0,0.8224011319147072
111-34-2,1.2386337268024588
17751-76-7,-0.08984975415730602
21269-98-7,0.31968602155057935
33236-00-9,0.2971492846323812
70193-21-4,0.459945788015419
5459-58-5,0.7814366913269135
66232-25-5,0.49058205459904947
7397-62-8,1.7255660347146382
94-80-4,0.3271615731492438
2438-72-4,1.0124282148312065
141-32-2,1.3993448698780013
90842-58-3,0.1403424762711853
136-60-7,1.406762967433903
20954-14-7,0.3398732511828852
28570-58-3,0.6442011346335478
67330-25-0,0.3560708588865789
75147-20-5,0.6296848354343928
64047-35-4,0.4047942105325423
544-16-1,1.144970789903175
6607-49-4,1.394758547318076
2314-17-2,0.7121397635451757
4560-93-4,0.687932250691312
64910-63-0,0.744177927452792
109-69-3,1.4885147726872237
109-67-1,0.6611143447734379
928-95-0,1.3344749660829887
123-72-8,1.5534895180170627
109-74-0,0.592166413058948
66246-88-6,0.441625280532059
1211-28-5,0.3078152907672873
60207-90-1,0.38508323833639313
1003-14-1,1.140322100118188
105-31-7,1.058830217338996
39067-39-5,1.0307923078646373
6082-56-0,0.32754990871141715
103-65-1,1.2830483880497456
28785-06-0,1.1635008184582627
645-56-7,0.7892312873418154
94-58-6,0.8260928224778555
644-35-9,0.6222524563615168
7231-31-4,0.8382492688387695
51-52-5,1.2295593157651705
14222-60-7,0.7149888611707559
75464-11-8,0.15732613881603275
1688-71-7,0.5767845564897446
97392-14-8,0.3542002946821903
2051-78-7,1.0677442507679342
103-37-7,1.3322248835286485
123-20-6,0.7932358983281416
36597-90-7,0.5085677978193182
107-10-8,0.9736907046201818
94-20-2,0.7296832032911565
13887-60-0,0.5004514971909025
73941-13-6,0.43860261307555065
27050-40-4,0.09712426050801486
33245-39-5,0.21753452358601524
26399-36-0,0.26502622945114146
64057-89-2,0.5596700780263737
4634-51-9,-1.6194551952134228
41078-02-8,0.3629829374279271
816-57-9,0.39045931692500585
2807-30-9,1.1823157649344134
110-74-7,1.5058463864056824
33235-97-1,0.3712805106763513
33236-21-4,0.4408547675642405
627-12-3,0.9988441583686717
1713-98-0,-0.8925082158653799
18705-22-1,0.17385714618937886
64050-66-4,-0.7233903885469999
107-03-9,1.2871995518413575
49828-25-3,0.07252160103483031
13889-92-4,0.6538751210181621
38827-35-9,0.5055983538746103
68526-56-7,1.080624540461741
928-96-1,1.3666041100080515
65405-77-8,1.2063238348242469
2091-24-9,1.2500008195240253
5910-85-0,0.8689184389490519
17369-59-4,1.1952226468212814
107-12-0,0.23558646031219255
118-68-3,0.5023598975462276
96-20-8,1.7460207458538415
3174-67-2,1.4969354157932573
584-03-2,1.5658198500319591
56983-13-2,0.7384420157560752
106-88-7,1.0617158059719
117-26-0,0.5973890664823095
435-97-2,0.13870393210933063
14845-06-8,0.2362359295731818
512-16-3,0.8449232098740267
12663-46-6,0.21021879342281327
80834-51-1,0.2432045960960166
66571-24-2,0.6834730554188166
78-99-9,1.110819106652749
58-54-8,0.3385112403570267
1146-95-8,0.4396945079160837
42790-35-2,0.6784524878466274
60270-84-0,0.8545355625853123
89426-87-9,-0.7266689020627135
5223-06-3,1.0504176196406079
5408-74-2,0.6301299547135971
102268-15-5,1.3875198902737154
536-33-4,0.6944305845572603
