CASRN,EPA_svm_rdkit2d-1,EPA_svm_rdkit2d-2,EPA_svm_rdkit2d-3,EPA_svm_rdkit2d-4
2229-55-2,0.010863623425675139,0.004345364890482479,0.16747294122792172,0.8173180704559205
79451-10-8,0.4037995096589233,0.5398730586532247,0.04655818270895783,0.009769248978894605
66996-10-9,0.34000734250353826,0.44335742724407057,0.20229251021908032,0.014342720033310614
30129-29-4,0.008028639310027322,0.04643101812603632,0.7407692801862333,0.20477106237770268
30129-30-7,0.005691503777236913,0.05469597268580705,0.7566637148529605,0.18294880868399574
55297-95-5,0.09692078326308272,0.1968407141282575,0.42341978423796506,0.2828187183706946
3004-70-4,0.021050439178690886,0.12418001401098537,0.7735193791221288,0.08125016768819471
53521-41-8,0.04391476485814358,0.038213790229649214,0.5546128122591559,0.3632586326530512
139-88-8,0.027004621866494057,0.07707625442126549,0.6764755162475252,0.21944360746471525
33820-53-0,0.029846427600832417,0.12846762100073733,0.6681039268293888,0.1735820245690413
5892-41-1,0.017532677766212975,0.17715466701358162,0.7098626547416215,0.09545000047858374
1912-25-0,0.018079168857548844,0.14521759484896832,0.725970930013241,0.11073230628024189
2275-18-5,0.2888370360407553,0.23363358605351608,0.4534901892660292,0.024039188639699338
87130-20-9,0.25920304673259564,0.1522086244997789,0.4800808428917302,0.10850748587589572
63873-23-4,0.22183944612672843,0.32403124646979536,0.36077864899812906,0.09335065840534693
78-52-4,0.771310844064402,0.185938163118729,0.03723416192437259,0.005516830892496474
63873-21-2,0.4706082439366822,0.3907350865140881,0.11554416494440485,0.02311250460482492
68649-11-6,0.003952875206623634,0.028191740070594665,0.38007318174267285,0.5877822029801085
63990-57-8,0.012854718824731498,0.08718588879147121,0.7430553741025165,0.1569040182812807
26818-53-1,0.011702680392128826,0.41788818315352255,0.5200071661030097,0.05040197035133896
27891-14-1,0.009232865532984202,0.26039586313891017,0.6189888328429758,0.1113824384851303
36756-79-3,0.026521432888825542,0.10238824926758186,0.6998344675022624,0.17125585034133012
19072-57-2,0.03491450884279708,0.6371144151408134,0.24905799386568958,0.07891308215069981
27591-74-8,0.1606768821322605,0.3805560275649071,0.24205396160788828,0.21671312869494422
66734-13-2,0.059262256026527425,0.053600409959505574,0.7165803542761559,0.1705569797378112
5593-20-4,0.0721865706640124,0.04889866132953448,0.7510855915992055,0.1278291764072475
5534-09-8,0.05312553520413296,0.045282125734600845,0.7455171670205551,0.15607517204071128
27778-88-7,0.0161071310846294,0.44766017577238393,0.5057437677343127,0.030488925408673796
27778-86-5,0.030999971738547186,0.30900202268785776,0.6407463695389635,0.019251636034631623
27778-84-3,0.03604798457213626,0.2947917932807716,0.6431799171721954,0.025980304974896673
27778-80-9,0.029071315472427584,0.1714382955110876,0.7719705987054657,0.027519790311019064
27778-82-1,0.07166909777166562,0.21016124989318735,0.6708947379082122,0.04727491442693516
27684-92-0,0.02747291169710308,0.342125047277319,0.6059336940455563,0.02446834698002152
26259-45-0,0.016133632955551223,0.14055699150976161,0.7903840790354223,0.05292529649926486
40618-52-8,0.0568002183144327,0.4772973655050445,0.4115917260101444,0.05431069017037839
69-05-6,0.017438321951571557,0.17408913830589282,0.5632726557485713,0.2451998839939642
9050-04-8,0.022999876879343618,0.16471854853974038,0.5130158927068322,0.2992656818740841
60735-64-0,0.03095154051986728,0.2898801084621999,0.6008054451244307,0.07836290589350202
24151-93-7,0.30938480036721927,0.30807040842856137,0.3362174528348534,0.046327338369365784
2109-64-0,0.0173746389464874,0.09714759149701822,0.7827396746009775,0.10273809495551693
22457-23-4,0.010142589179260126,0.07420509200996511,0.6971957288323557,0.21845658997841916
541-85-5,0.02305190894998709,0.06951749012303166,0.673351410137591,0.23407919078939013
14355-07-8,0.03981033160990985,0.3685625144202469,0.5420957443053664,0.04953140966447714
10032-15-2,0.005321167240320862,0.030690549378472425,0.2970969450539201,0.6668913383272868
14355-12-5,0.12792388915982145,0.643748759716112,0.1905169974198006,0.03781035370426583
10024-78-9,0.030594039702051642,0.5886084968534757,0.3325376854541264,0.048259777990346045
32838-28-1,0.007192614422910236,0.03351654440680456,0.7811213627287783,0.17816947844150705
57-33-0,0.0501136096163254,0.5980860654223276,0.27386458647024803,0.07793573849109932
71-73-8,0.05509796402762012,0.5738369864825577,0.33380756769393516,0.03725748179588693
871-22-7,0.006777581954316917,0.08914836650484771,0.5972450159714073,0.3068290355694281
105-82-8,0.0037419812178514826,0.08207852238927034,0.7162145577836059,0.1979649386092723
29122-60-9,0.01980550402300448,0.22886716228112639,0.6816753324099297,0.06965200128593992
186817-80-1,0.01787621358722524,0.04404956256144062,0.6013250685565713,0.3367491552947628
7452-79-1,0.005353760596884011,0.06392038077289217,0.3930284875048384,0.5376973711253854
7286-69-3,0.09690368167976485,0.5069073788409756,0.3609199170486105,0.03526902243064898
98886-44-3,0.6311603397481483,0.29281756900664885,0.07152350499353993,0.0044985862516625135
125-64-4,0.02010129366814461,0.11600818565094863,0.7529232833579699,0.11096723732293698
82834-16-0,0.02440655577663556,0.07120880799584627,0.5123875946920877,0.3919970415354308
730-07-4,0.017805971857476833,0.05862867345294337,0.7401825140685465,0.18338284062103352
33499-11-5,0.018961675907889858,0.10509768050028212,0.679056145248307,0.19688449834352081
110429-62-4,0.06939268008421919,0.28591704851794414,0.4150548839156736,0.22963538748216322
67050-64-0,0.04820176068290124,0.2704541457179758,0.601925639125209,0.07941845447391399
54-05-7,0.02249503905699503,0.390575729624111,0.49076064882149734,0.09616858249739643
1094-08-2,0.0437110521826019,0.3289720041155585,0.48719633705761817,0.1401206066442213
30238-41-6,0.010286931175442354,0.20353283220782473,0.7007875313156625,0.08539270530107035
64241-34-5,0.12456991747719633,0.12221538523651511,0.5959727716040933,0.15724192568219522
33499-13-7,0.061210337869183944,0.16669582851536086,0.6503786884285949,0.12171514518686012
63867-07-2,0.022132404315486007,0.0920403910169691,0.7943177013658291,0.09150950330171548
15299-99-7,0.04459451085303976,0.11289956856400615,0.6317537010963818,0.21075221948657197
4630-95-9,0.1870308188175099,0.30295167401197576,0.4811528447687919,0.0288646624017226
66968-39-6,0.0636520621218567,0.1180793705208481,0.5331976464689813,0.2850709208883139
105-57-7,0.004770934645012247,0.07850303314046822,0.7223222965235157,0.19440373569100378
137658-79-8,0.0124212352468359,0.08124752309421861,0.48716409671390276,0.41916714494504276
7492-66-2,0.007442434512304647,0.06196143328957217,0.254646633448076,0.6759494987500471
87820-88-0,0.006844335705585306,0.05649676387059076,0.6211051725682176,0.31555372785560615
103890-78-4,0.03001718222489324,0.11915441163788207,0.6347242884979245,0.21610411763930015
52-60-8,0.2498436276483084,0.37618314260208946,0.34444383499525966,0.02952939475434263
50765-73-6,0.026781477564719148,0.32949126845126114,0.5751009344502723,0.06862631953374777
50765-89-4,0.03625648333621986,0.7009607492341651,0.22305045954595612,0.03973230788365903
15763-48-1,0.01549081984714922,0.3017913790460789,0.46916758750093407,0.21355021360583787
22609-73-0,0.057675941930667426,0.2673588580183448,0.5200343202849481,0.15493087976603942
88045-99-2,0.03327915205440089,0.09618256624740325,0.7278633779344245,0.1426749037637716
56358-09-9,0.009650827989954225,0.145936454728243,0.6043286854355118,0.24008403184629049
17702-79-3,0.11221949319724078,0.7135642200252289,0.14418356454320178,0.030032722234328457
41611-76-1,0.012774741717539569,0.027949109890098304,0.43182444463227376,0.5274517037600883
137-58-6,0.020887530196406906,0.16819578938064783,0.6940503603584841,0.11686632006446115
333-40-4,0.08959428356832722,0.7877915417650212,0.1025628045837256,0.020051370082926137
31775-20-9,0.0237713254091394,0.06495645506086822,0.7178625535548475,0.19340966597514495
105779-78-0,0.014269624349652768,0.09043474867549599,0.8293253261630515,0.06597030081179975
23191-75-5,0.02231242696740506,0.09013782420068107,0.3555462925248699,0.532003456307044
88045-98-1,0.02878456209007843,0.08030935945275874,0.7375452241257685,0.15336085433139396
243973-20-8,0.006835242686316212,0.09822699041413155,0.7405312819302379,0.15440648496931417
57470-78-7,0.004860241197906873,0.20556360902153414,0.6477773328819395,0.14179881689861926
68227-46-3,0.06064543913137531,0.31983905005892416,0.5685698489518465,0.05094566185785409
5221-49-8,0.27314091306297933,0.41612012729234366,0.28126361774553715,0.029475341899139716
72542-60-0,0.13745075453110756,0.7239157301492686,0.12184406140991368,0.01678945390970999
79438-83-8,0.0920682297094804,0.36905861800966344,0.333299414304776,0.20557373797608056
21409-78-9,0.7236577502239687,0.10019939853544751,0.07068951269066319,0.1054533385499207
40374-14-9,0.05050102604803442,0.13540856854927968,0.7569552196653653,0.05713518573732044
29232-93-7,0.13197074019155897,0.5319608521289015,0.3049744351587296,0.031093972520809986
13171-21-6,0.5615420134632783,0.2980728591569172,0.11746896656033552,0.022916160819469383
73521-00-3,0.03652982222837841,0.20937944943528294,0.663073221464915,0.09101750687142371
73512-92-2,0.033196486204897284,0.20807428983567594,0.6776469909344823,0.08108223302494463
73520-99-7,0.04379633264555732,0.3009993574029228,0.4445983864850862,0.21060592346643348
73512-93-3,0.02262120484262637,0.2000335785546221,0.6811085524883038,0.09623666411444796
73512-94-4,0.02565636630824196,0.143654592529845,0.7282997214839138,0.10238931967799943
128606-48-4,0.16329945292544937,0.3977579892098611,0.36816614464357217,0.07077641322111708
57846-34-1,0.04518885329453601,0.5686338552300342,0.31815669882462033,0.06802059265080954
74639-40-0,0.037698092002537424,0.24056763623910127,0.4858626622793932,0.23587160947896804
1716-09-2,0.41461533215649066,0.5197656294323725,0.04691216194314171,0.018706876467994994
14143-09-0,0.4812096322541138,0.2532834656390351,0.20078479893250784,0.06472210317434361
10097-26-4,0.015835079423180486,0.040393638193063464,0.2981181366216194,0.6456531457621366
688-84-6,0.008759291088322485,0.03658321385684672,0.31317276633703356,0.6414847287177973
105-16-8,0.008095442936401846,0.14377459369828324,0.5946002507895914,0.25352971257572365
1918-08-7,0.03548050548353082,0.086711823885028,0.3050080537860469,0.5727996168453942
14663-66-2,0.08810174601746697,0.6412402552704939,0.2067527382411113,0.06390526047092823
14663-67-3,0.3331838052991394,0.46918911460617907,0.16080128414716927,0.036825795947512334
10137-90-3,0.016883393066472456,0.08940903057893038,0.6587781191917028,0.2349294571628942
78193-97-2,0.01610277276943419,0.09821149594768468,0.7931108301679632,0.09257490111491805
58458-55-2,0.01157799169879436,0.08294079072434521,0.7338019030785758,0.17167931449828472
103-09-3,0.003972255845363355,0.0311810398287042,0.41810566085012746,0.5467410434758049
29214-60-6,0.012247116265566302,0.08548881064497385,0.19950163379596886,0.702762439293491
23947-60-6,0.008073676845599925,0.10108804047669724,0.8264251663558995,0.06441311632180337
437717-43-6,0.024590991960197355,0.48943961331108665,0.24106856456267522,0.24490083016604114
6946-94-7,0.006170033407560955,0.07232190613239353,0.8049428608680674,0.11656519959197852
1187-74-2,0.011443840045220284,0.07276976724497533,0.42665188232614676,0.48913451038365763
274671-61-3,0.013491469511034212,0.4498905793195524,0.4408259874808136,0.09579196368859969
2728-05-4,0.009849304375735606,0.08464227532978438,0.7968876189673331,0.10862080132714703
134-62-3,0.01095976100026591,0.09107261263459142,0.7955861069411307,0.10238151942401205
52406-01-6,0.057228976295608996,0.12389240521902888,0.5712332880409806,0.247645330444381
953-32-2,0.0821019726221194,0.6943446014356298,0.1708921146521987,0.05266131129005223
60090-47-3,0.01568819416597684,0.08342477286327785,0.7199511989948054,0.1809358339759399
15386-51-3,0.0492338037294948,0.32727882163750965,0.5367125956515285,0.08677477898146721
2728-04-3,0.007853963463525513,0.0730872099457167,0.784385723092614,0.13467310349814368
56632-42-9,0.008688172369023575,0.09913677082613614,0.7761163830248989,0.1160586737799417
299-45-6,0.7974595096602632,0.163353157414628,0.027510172851264024,0.011677160073844903
2425-15-2,0.28056266871707675,0.5942380348059405,0.09393545001150748,0.031263846465474976
51356-23-1,0.42296052825202957,0.3805302393441522,0.151146348719331,0.04536288368448748
51356-21-9,0.5032457496522253,0.30430757482698484,0.15977564349327442,0.03267103202751523
3099-88-5,0.12257425222971417,0.654405022409228,0.1983997022203778,0.02462102314067992
1942-78-5,0.12042683984007016,0.7434351240100581,0.11211135288441416,0.024026683265457507
108-35-0,0.35631803474524276,0.36143223351095516,0.25643392755900046,0.02581580418480165
15421-84-8,0.09557374549553166,0.14106510723452678,0.5744514060421331,0.18890974122780818
51356-11-7,0.7692977540526924,0.15345513987666462,0.0695508545269749,0.007696251543667951
51356-09-3,0.58923051918689,0.3280693140658152,0.06599274884788871,0.01670741789940636
22439-40-3,0.39663640955707685,0.48653460211317806,0.07919829969743483,0.037630688632310304
5633-16-9,0.01115115070646695,0.05753524254359254,0.6526867432151142,0.2786268635348261
26662-09-9,0.8595091647280176,0.06474961285057669,0.04145699723241387,0.03428422518899191
21673-86-9,0.01784220311918216,0.3170317591447776,0.45291905536533766,0.2122069823707028
107812-70-4,0.11295494395500609,0.2590165256577244,0.530649369917901,0.09737916046936851
105435-14-1,0.14485903305531614,0.2075422373237881,0.5438143859756989,0.10378434364519662
63979-26-0,0.06574099067637891,0.4060390451139583,0.4738454463439984,0.05437451786566471
75274-20-3,0.015227236331150938,0.2021050279108998,0.5941193213161842,0.1885484144417653
2532-92-5,0.0063884103974369034,0.14777133171347268,0.7505768894468748,0.09526336844221565
2544-52-7,0.829290796281178,0.1044648416832188,0.05422688736706907,0.012017474668534115
88-24-4,0.022114302103971018,0.08833837229974541,0.5197233361428872,0.3698239894533963
120-95-6,0.01858977459134846,0.12133211072379506,0.7717918214010221,0.08828629328383467
51959-14-9,0.017558029542149467,0.5978299582786746,0.3403298676900773,0.04428214448909877
79-74-3,0.005153192235335087,0.06365749327808878,0.8685579061409656,0.06263140834561048
10508-09-5,0.017330406849805424,0.15090145686303993,0.5069823173531429,0.3247858189340118
3006-82-4,0.017217197159629046,0.07491282375609563,0.4572802993912267,0.45058967969304853
329-21-5,0.0831963196795682,0.7756708414348084,0.10164973577887694,0.03948310310674651
7795-74-6,0.30789399975327186,0.46634682699309654,0.1924083271774892,0.03335084607614253
69784-43-6,0.10941770734879629,0.7264976610765124,0.14408294182956038,0.02000168974513073
55285-14-8,0.16122354111441256,0.7351752923687433,0.09416060023766551,0.009440566279178775
42222-50-4,0.020401312364408772,0.03321110543836914,0.38052522427567653,0.5658623579215458
3489-84-7,0.00929769596578259,0.1502370491952478,0.7288151450840424,0.1116501097549273
919-94-8,0.005047914840466565,0.12415101264088799,0.7556704155915038,0.11513065692714135
3734-95-0,0.5086001209559354,0.2500781831379587,0.23521014550958594,0.006111550396520001
129927-33-9,0.02525306183320248,0.15953087981670294,0.47677586732965266,0.3384401910204421
72590-77-3,0.05756775368231095,0.05974114369592432,0.7241090038066755,0.158582098815089
13472-08-7,0.015551159542739793,0.9110490879009128,0.06428288851164905,0.009116864044698341
78-66-0,0.010000998978422654,0.11820756117960178,0.7433128146112844,0.1284786252306913
1338-23-4,0.01977778194429691,0.18293262750802988,0.42363730525665977,0.37365228529101346
154619-86-0,0.5805211795665556,0.20886540538827567,0.17906223539631178,0.031551179648856745
154619-76-8,0.7452596315701981,0.13136952060161688,0.0972000462294343,0.0261708015987507
82559-96-4,0.004382300899554387,0.07016385572468456,0.5169608560774174,0.4084929872983434
82558-50-7,0.011691332025254539,0.10409473793692708,0.6804744998668869,0.2037394301709317
