CASRN,Toxic_svm_ecfp6bits-0,Toxic_svm_ecfp6bits-1
117666-91-8,0.28406582703155,0.7159341729684501
117683-18-8,0.35251765660051526,0.6474823433994847
90220-16-9,0.13400725251514808,0.8659927474848519
673-04-1,0.22916187787264636,0.7708381221273538
64-96-0,0.1996353847478708,0.8003646152521291
109410-00-6,0.256828971326717,0.7431710286732829
364-62-5,0.30637987411614365,0.6936201258838564
4093-35-0,0.16302630324991776,0.836973696750082
19351-21-4,0.20268535047523328,0.7973146495247666
304-84-7,0.316234638148805,0.6837653618511951
19351-20-3,0.18641513691547976,0.8135848630845204
55619-22-2,0.3085581588755228,0.6914418411244773
919-53-9,0.13215990601868405,0.8678400939813159
90245-33-3,0.16960888081172618,0.8303911191882738
22082-34-4,0.08854405544246785,0.911455944557532
78-62-6,0.5938259087679899,0.40617409123201015
1067-99-8,0.6305836755911984,0.3694163244088015
999-34-8,0.17619504013747206,0.8238049598625279
90220-14-7,0.17503933081042627,0.8249606691895737
996-04-3,0.10886679043768549,0.8911332095623146
996-05-4,0.0768330296082441,0.9231669703917558
63906-39-8,0.33782410355696574,0.6621758964430341
32744-43-7,0.20432652374793023,0.79567347625207
7292-16-2,0.18172508727594264,0.8182749127240574
1014-70-6,0.13279650890266717,0.8672034910973327
21923-23-9,0.06713814737285784,0.9328618526271423
2404-05-9,0.11203882472422438,0.8879611752757758
51528-03-1,0.6199275795168416,0.38007242048315826
3254-62-4,0.34047170903080853,0.6595282909691914
115-90-2,0.09616499519962272,0.9038350048003775
6587-45-7,0.2128910389747967,0.7871089610252034
6132-17-8,0.326903861013646,0.673096138986354
101526-62-9,0.42761103903304887,0.5723889609669512
109-66-0,0.4566377302573466,0.5433622697426536
110-54-3,0.5,0.5
1120-21-4,0.6504291365045805,0.34957086349541955
112-40-3,0.6719616740617514,0.32803832593824866
629-50-5,0.6350444047220108,0.3649555952779891
629-59-4,0.6350444047220108,0.3649555952779891
593-45-3,0.6504291365045805,0.34957086349541955
112-95-8,0.7170420786314586,0.2829579213685413
2500-88-1,0.5710062100797628,0.4289937899202371
627-83-8,0.922082948814709,0.07791705118529078
26322-14-5,0.8030687782446488,0.19693122175535113
41672-81-5,0.7622163504929873,0.2377836495070128
68153-95-7,0.48270905930910746,0.5172909406908924
53220-22-7,0.7988938074007349,0.2011061925992652
3234-85-3,0.8931792022076979,0.10682079779230208
16958-92-2,0.8791336828785303,0.12086631712146989
119-06-2,0.9279647977052286,0.07203520229477152
3648-20-2,0.9153025773734439,0.08469742262655618
84-76-4,0.9203444542575769,0.0796555457424229
50602-85-2,0.5452152520620496,0.4547847479379504
119-07-3,0.9226901425711499,0.07730985742884997
8007-43-0,0.8913620198485392,0.1086379801514609
629-82-3,0.8083878441469904,0.19161215585300953
123-79-5,0.8874388366529592,0.1125611633470411
1639-66-3,0.9404324124378685,0.05956758756213155
2915-53-9,0.9300530834341774,0.06994691656582261
117-84-0,0.9153025773734439,0.08469742262655618
64896-70-4,0.9130578022480412,0.08694219775195887
1117-55-1,0.8563897295591612,0.14361027044083877
70729-68-9,0.9281775743697602,0.07182242563023963
110-32-7,0.9171261564358167,0.08287384356418322
10058-20-5,0.9387399571452141,0.0612600428547858
3006-15-3,0.9503681334716062,0.04963186652839385
84-75-3,0.9231291646130061,0.07687083538699371
61788-89-4,0.9007359103025067,0.09926408969749323
540-07-8,0.8185589283553685,0.18144107164463158
2050-92-2,0.5462232085760226,0.4537767914239774
13256-06-9,0.15009246730540318,0.8499075326945971
3913-02-8,0.9118905939308333,0.0881094060691668
2173-56-0,0.7382883357131311,0.2617116642868692
17810-51-4,0.3892684461273722,0.6107315538726277
21270-08-6,0.4159551761486265,0.5840448238513737
123-95-5,0.9120841204733162,0.08791587952668387
110-36-1,0.9190641717349909,0.08093582826500922
626-82-4,0.8844953761515332,0.11550462384846691
111-92-2,0.37855012547875744,0.6214498745212427
109-46-6,0.25685320400275674,0.7431467959972434
102-83-0,0.150938949444094,0.8490610505559059
36167-63-2,0.1687700152643572,0.8312299847356428
102-81-8,0.7182930085588274,0.2817069914411725
102207-73-8,0.17573739061218627,0.8242626093878138
119-48-2,0.6434699016866118,0.3565300983133881
51861-34-8,0.4250646930250161,0.5749353069749836
924-16-3,0.2800995122450754,0.7199004877549245
127-59-3,0.4515631309056072,0.5484368690943929
142-96-1,0.6671210044210226,0.33287899557897727
112-48-1,0.7621900514516129,0.23780994854838708
112-98-1,0.7621900514516129,0.23780994854838708
141-17-3,0.907238000165425,0.09276199983457514
16672-39-2,0.904036009675449,0.09596399032455098
141-03-7,0.8621482983470004,0.1378517016529999
14338-82-0,0.8256613076746444,0.17433869232535548
6280-99-5,0.7815844204958365,0.21841557950416346
85-70-1,0.8089205583145317,0.1910794416854682
4056-77-3,0.8826563577104604,0.11734364228953957
1770-80-5,0.6111568260153993,0.38884317398460055
1962-75-0,0.8180508949224959,0.18194910507750386
84-74-2,0.9134354815544821,0.08656451844551787
7483-25-2,0.9244433293122756,0.07555667068772436
4092-75-5,0.47697603941530886,0.5230239605846911
1809-19-4,0.6190883405465142,0.3809116594534858
130525-77-8,0.5442697852563109,0.4557302147436894
2528-36-1,0.25522467754248324,0.744775322457517
544-40-1,0.5,0.5
2639-63-6,0.8400849107701759,0.15991508922982414
51-03-6,0.6042569052722833,0.39574309472771674
2430-27-5,0.6397843407574658,0.3602156592425343
63449-39-8,0.531804199203141,0.46819580079685896
123-19-3,0.7162398390290922,0.2837601609709079
168152-91-8,0.13947249468690193,0.860527505313098
74550-96-2,0.2274290207344724,0.7725709792655276
106-31-0,0.8525450179157628,0.14745498208423724
132-82-1,0.9179297135003571,0.08207028649964299
105-66-8,0.830941252662857,0.16905874733714302
142-84-7,0.3581108644329417,0.6418891355670583
111757-17-6,0.2802402917100885,0.7197597082899114
99247-33-3,0.449454901599453,0.5505450984005471
19044-88-3,0.5621931742020277,0.43780682579797225
52888-80-9,0.4946565818352566,0.5053434181647435
91893-38-8,0.1934440177555988,0.8065559822444014
57-66-9,0.714393526722866,0.2856064732771342
925-15-5,0.8494304051977651,0.15056959480223492
136-45-8,0.6069806740971276,0.3930193259028724
58416-00-5,0.8765973795575809,0.12340262044241924
16066-38-9,0.7081119805023066,0.29188801949769333
104-75-6,0.4529433822349013,0.5470566177650987
10137-80-1,0.46973459641720333,0.5302654035827966
113-48-4,0.7044451352259465,0.29555486477405346
104-76-7,0.8305402084044232,0.16945979159557661
5397-31-9,0.7163751270797925,0.28362487292020744
10213-75-9,0.9333316808656914,0.06666831913430882
4126-58-3,0.9645664436982125,0.035433556301787426
1559-35-9,0.9293846389905777,0.07061536100942224
2461-15-6,0.811602947356422,0.18839705264357803
103-44-6,0.9048241090318114,0.0951758909681888
21270-19-9,0.2139566086726061,0.7860433913273941
17751-71-2,0.1593964370335419,0.8406035629664581
17751-73-4,0.11954910843859172,0.8804508915614083
17751-72-3,0.1343235867754184,0.8656764132245816
17810-52-5,0.19989767541159695,0.8001023245884028
17751-68-7,0.14100548850359995,0.8589945114964002
21270-00-8,0.2655787515192181,0.7344212484807819
21270-16-6,0.20526725984890667,0.7947327401510936
21270-12-2,0.169204533680872,0.8307954663191283
21270-02-0,0.23918274652256874,0.7608172534774312
21270-03-1,0.20262250856263792,0.7973774914373621
13361-34-7,0.8174504239416059,0.18254957605839417
1928-43-4,0.29305547042262103,0.706944529577379
1928-47-8,0.3718534592371073,0.6281465407628927
7659-86-1,0.7615858581073945,0.23841414189260549
103-11-7,0.7626073279040108,0.2373926720959894
5444-75-7,0.9205742630429911,0.07942573695700914
16397-70-9,0.8560873873710917,0.14391261262890812
4376-20-9,0.9348244235492847,0.06517557645071527
18750-05-5,0.9177068074281559,0.08229319257184406
6197-30-4,0.880070108546355,0.11992989145364508
4248-21-9,0.8660801616799602,0.13391983832003979
24468-13-1,0.6995207367956178,0.300479263204382
68037-57-0,0.8549470274882977,0.14505297251170246
1070-03-7,0.8214779374252367,0.17852206257476327
126-92-1,0.8954608740698805,0.10453912593011958
123-04-6,0.3281706864778496,0.6718293135221504
5588-20-5,0.4204072609147692,0.5795927390852309
63834-30-0,0.630204993145762,0.3697950068542381
149-57-5,0.9168548609844549,0.0831451390155452
94-04-2,0.8364925953801592,0.16350740461984095
589-98-0,0.7439695550401121,0.256030444959888
589-82-2,0.6956942988220511,0.304305701177949
10138-47-3,0.8527470995709913,0.14725290042900888
10138-87-1,0.8534336980068113,0.14656630199318854
94-96-2,0.7785868591936105,0.22141314080638927
98532-85-5,0.20709888981685676,0.792901110183143
10140-93-9,0.40156843113297314,0.5984315688670269
7492-37-7,0.7318512414534835,0.26814875854651643
106-68-3,0.7861369935192768,0.21386300648072332
106-35-4,0.712282486240469,0.28771751375953086
117827-06-2,0.7082609940795186,0.29173900592048135
2445-76-3,0.8795435990138588,0.12045640098614123
624-54-4,0.8025214395021979,0.1974785604978021
645-62-5,0.6540119882058436,0.34598801179415634
5309-52-4,0.5582155805220685,0.4417844194779315
6187-24-2,0.4914933358975784,0.5085066641024215
1471-51-8,0.6381419661890475,0.3618580338109526
126-93-2,0.46433834877351776,0.5356616512264822
13360-63-9,0.31981930946829856,0.6801806905317015
1861-40-1,0.28922903334159844,0.7107709666584017
91893-68-4,0.13932012025789886,0.8606798797421013
68439-49-6,0.8317001713607167,0.1682998286392834
15523-43-0,0.8974280017229609,0.10257199827703917
628-81-9,0.7162800219799722,0.2837199780200277
4413-13-2,0.8244635768628775,0.17553642313712223
61668-40-4,0.7829875067866421,0.21701249321335783
33236-04-3,0.13708552454909953,0.8629144754509007
111-61-5,0.9107078398243297,0.08929216017567036
123-29-5,0.9140188063101169,0.08598119368988301
106-32-1,0.9014245943081448,0.0985754056918551
106-30-9,0.8947600935964899,0.10523990640351036
1808-26-0,0.867581858656305,0.13241814134369492
79714-31-1,0.6601863460164513,0.33981365398354857
73310-10-8,0.754037972868651,0.2459620271313489
3025-30-7,0.8486027483308767,0.1513972516691236
115895-09-5,0.8076238271124039,0.19237617288759593
3570-46-5,0.25650976546761967,0.7434902345323803
64058-22-6,0.2237992201174567,0.7762007798825433
3249-68-1,0.7586572931461121,0.24134270685388784
105-54-4,0.8681916662420603,0.13180833375793938
101205-02-1,0.7517231304514775,0.24827686954852232
40626-35-5,0.04115961052758623,0.9588403894724138
89784-60-1,0.05468546973995032,0.9453145302600501
38527-91-2,0.08103385564243101,0.9189661443575691
38524-82-2,0.07459648349787984,0.9254035165021203
34643-46-4,0.04946959954791139,0.9505304004520888
24017-17-2,0.181787807443942,0.8182121925560579
18596-67-3,0.11087789609982325,0.8891221039001767
61444-38-0,0.7933277351429628,0.20667226485703716
33467-74-2,0.8546279212810151,0.1453720787189849
119798-44-6,0.8058084255167399,0.19419157448326024
381209-09-2,0.7692886307036887,0.2307113692963114
617-79-8,0.37520493652566406,0.624795063474336
97-95-0,0.7673707298941131,0.2326292701058867
10232-91-4,0.835030479838946,0.16496952016105404
10213-74-8,0.9428561455874874,0.05714385441251242
4468-93-3,0.8950521049004941,0.1049478950995059
63907-07-3,0.7439092008067915,0.25609079919320865
3953-10-4,0.5755800964331889,0.4244199035668111
97-96-1,0.3726433206105704,0.6273566793894296
19962-50-6,0.2283445847402766,0.7716554152597234
88-09-5,0.8444329677434742,0.15556703225652566
4189-10-0,0.6052070577422511,0.3947929422577489
100217-51-4,0.6007511692101274,0.3992488307898727
584-02-1,0.5,0.5
84-16-2,0.6200521509619795,0.3799478490380205
101952-86-7,0.5612744482923542,0.4387255517076458
71953-72-5,0.38046402522574174,0.6195359747742583
533-68-6,0.6993335233785605,0.30066647662143936
96-22-0,0.6258235606846859,0.3741764393153142
105-05-5,0.40170927137131274,0.598290728628687
72-56-0,0.20701442394554703,0.792985576054453
579-66-8,0.27928780905631595,0.7207121909436839
38725-95-0,0.18626855691119756,0.8137314430888025
522-40-7,0.4571108154144351,0.542889184585565
123-62-6,0.723423418098008,0.27657658190199186
5837-63-8,0.7897952851285144,0.21020471487148557
41340-25-4,0.2616602917410058,0.7383397082589944
136572-09-3,0.401733320010168,0.598266679989832
124391-91-9,0.8941584245990719,0.10584157540092821
105-37-3,0.7853676851570971,0.21463231484290307
98532-81-1,0.25705523566993876,0.7429447643300612
94108-97-1,0.39587135633276077,0.6041286436672393
512-48-1,0.2783963832720343,0.7216036167279657
702-54-5,0.5610174608414337,0.4389825391585664
1085-91-2,0.24891350738155868,0.7510864926184414
77-04-3,0.5,0.5
80733-97-7,0.2951478879339559,0.7048521120660439
23192-94-1,0.38391759435681,0.6160824056431898
99233-24-6,0.23020504150711713,0.7697949584928828
33236-13-4,0.053038677201569205,0.9469613227984307
109-89-7,0.24218799118613427,0.7578120088138657
105-55-5,0.175891764791193,0.8241082352088069
24565-13-7,0.8244314782106417,0.17556852178935836
122-34-9,0.20681710639242565,0.7931828936075742
85697-11-6,0.5359535425519633,0.4640464574480367
104-78-9,0.062494128946899256,0.9375058710531007
17074-44-1,0.07123199837270318,0.9287680016272967
5351-04-2,0.18861219648946187,0.8113878035105382
92327-36-1,0.5285881449917488,0.47141185500825133
101952-85-6,0.5,0.5
93864-33-6,0.25697114978358987,0.7430288502164102
27312-93-2,0.14150105072779434,0.8584989492722057
6009-67-2,0.15280603714832014,0.8471939628516798
100-36-7,0.09715594972347809,0.9028440502765218
3105-97-3,0.6980522799083115,0.3019477200916883
17074-42-9,0.07791891191378746,0.9220810880862123
51-06-9,0.23991855724577235,0.7600814427542275
5486-77-1,0.11862581672766793,0.8813741832723323
23205-22-3,0.5,0.5
34341-24-7,0.09927356494456036,0.9007264350554395
100-37-8,0.4756502322048044,0.5243497677951956
63883-13-6,0.4031112053893243,0.5968887946106758
53421-38-8,0.21980829802578442,0.7801917019742156
911-45-5,0.20590603554820983,0.7940939644517903
2192-21-4,0.7145474523624202,0.2854525476375797
2426-54-2,0.20336184895566964,0.7966381510443306
31329-57-4,0.15716723161563534,0.8428327683843647
34580-71-7,0.035487558331915366,0.9645124416680847
1641-74-3,0.5,0.5
2597-09-3,0.28233601801928637,0.7176639819807137
57-37-4,0.27178430791173613,0.728215692088264
13352-70-0,0.11530068627867064,0.8846993137213293
3735-90-8,0.09738563941512902,0.9026143605848711
3010-02-4,0.13609206082750594,0.863907939172494
102394-31-0,0.3589594088216563,0.6410405911783438
67367-65-1,0.4645089031615279,0.5354910968384721
2431-96-1,0.29374781747871376,0.7062521825212863
2315-36-8,0.10290432841460039,0.8970956715853996
120-21-8,0.22597596809759238,0.7740240319024075
2198-58-5,0.09146510273872345,0.9085348972612766
54289-46-2,0.13969189153179137,0.8603081084682086
5123-63-7,0.6177516844918228,0.38224831550817695
17754-90-4,0.1852831500313392,0.8147168499686609
25953-06-4,0.31424348185479783,0.685756518145202
1696-17-9,0.37152758482018045,0.6284724151798197
19311-91-2,0.23610804658175058,0.7638919534182492
63886-92-0,0.38916586323183516,0.610834136768165
63887-51-4,0.13071987566927226,0.8692801243307278
32773-96-9,0.14376846076457936,0.8562315392354206
101152-94-7,0.2669691293547418,0.7330308706452581
14052-72-3,0.09351045967992355,0.9064895403200766
28249-77-6,0.15379529207915618,0.8462047079208439
95-06-7,0.04735835120000443,0.9526416487999955
95-30-7,0.18454299544833075,0.8154570045516693
1331-27-7,0.48521861429590235,0.5147813857040975
13056-98-9,0.07002235641060008,0.9299776435894
21600-43-1,0.07580878747239582,0.9241912125276041
55-18-5,0.08942722093349764,0.9105727790665024
6794-94-1,0.2617010180798805,0.7382989819201197
1709-50-8,0.31443775892990056,0.6855622410700993
36014-71-8,0.030790845372841092,0.969209154627159
4680-78-8,0.73656429787145,0.2634357021285501
5141-20-8,0.8833510680681629,0.11664893193183713
3844-45-9,0.8982240642867023,0.10177593571329777
2353-45-9,0.8827076406558346,0.1172923593441654
1050-48-2,0.3088247564694284,0.6911752435305714
60-29-7,0.5285138013387227,0.4714861986612774
629-14-1,0.6415400257974666,0.3584599742025334
112-36-7,0.7178763814442075,0.28212361855579254
763-69-9,0.8568456333454731,0.14315436665452674
2452-94-0,0.22225481271385655,0.7777451872861434
110-40-7,0.8452731078178539,0.15472689218214608
141-28-6,0.8291222145022952,0.170877785497705
123-25-1,0.7731950063567282,0.22680499364327178
27292-19-9,0.7461610480773627,0.25383895192263706
75274-25-8,0.290155624626459,0.709844375373541
22125-35-5,0.2908572241816305,0.7091427758183695
59894-95-0,0.40287816073188243,0.5971218392681177
73090-70-7,0.17791910226074575,0.822080897739254
72903-27-6,0.7856267010231817,0.2143732989768182
98318-25-3,0.2229102950820335,0.7770897049179666
14064-10-9,0.5309796397559924,0.4690203602440076
41438-38-4,0.7606759847665855,0.23932401523341482
84-66-2,0.8293000809399453,0.17069991906005477
23564-06-9,0.3737493208282261,0.626250679171774
1609-47-8,0.7896789118438504,0.21032108815614947
502-55-6,0.1810753553367475,0.8189246446632522
1851-77-0,0.21024234005332887,0.7897576599466711
1851-71-4,0.1899559791179621,0.8100440208820379
6485-91-2,0.407076039807978,0.5929239601920221
762-04-9,0.5425775289133048,0.45742247108669537
999-01-9,0.2077447737552219,0.792255226244778
10419-79-1,0.06469186429765861,0.9353081357023415
75889-62-2,0.34626287715466075,0.653737122845339
618061-76-0,0.4795046860320576,0.5204953139679425
2781-11-5,0.3596252551437993,0.6403747448562008
1754-49-0,0.11773591700397587,0.8822640829960243
6231-03-4,0.0724402524168809,0.9275597475831189
679-36-7,0.2091253504312168,0.7908746495687833
21548-32-3,0.13731967469659492,0.8626803253034052
333-29-9,0.11599069791192256,0.8840093020880776
1516-67-2,0.14428241043646994,0.8557175895635301
5131-24-8,0.21908486753583306,0.780915132464167
64050-52-8,0.18408535346254892,0.8159146465374512
311-47-7,0.09334650163869015,0.9066534983613098
