CASRN,LD50_RF_rdkit2d
76-73-3,-0.30456890314849594
309-43-3,-0.009950252029521777
66941-93-3,0.1524336287637996
30677-46-4,0.5865226037501443
623-40-5,0.9330579340349884
5131-66-8,1.2559596603106635
1569-01-3,1.4608839283821553
81406-37-3,0.3841472441459892
99607-70-2,0.4948793591041518
3084-62-6,0.2877658066530505
541-95-7,0.9897507316248122
120-62-7,0.4183424571292039
557-36-8,0.7507424017141878
96-17-3,1.356502569472445
14765-30-1,1.1067751902467602
99-71-8,0.8477454562170741
89-72-5,0.829343838942872
61005-12-7,0.5325244939451176
88-85-7,-0.18681064267707556
61614-62-8,-0.023068514124631737
104-89-2,0.5976890257319978
96-29-7,0.872841780886531
78-92-2,1.3971667399515193
17751-77-8,0.13414465699256709
21270-20-2,0.2389720952031423
21270-21-3,0.22767307260607625
21269-99-8,0.30322384480044906
21395-07-3,0.2477499171363294
513-53-1,1.3059258429216447
5412-64-6,0.43068312823166405
13717-04-9,0.3635213244125984
99-79-6,0.37016216003391583
10402-53-6,0.2288557909845692
34067-03-3,0.23305624390154658
66941-53-5,0.1830371700715853
86371-40-6,0.25059925713858267
130693-82-2,0.33546601485197325
29766-64-1,0.5238120267845449
63716-10-9,1.455455740663934
1569-02-4,1.4315998386845097
1083-57-4,0.738331309970391
27205-24-9,0.7621644316464129
14631-45-9,0.7931003572596513
7698-97-7,0.6071220380182261
92454-60-9,0.4910630570774901
120-45-6,1.2031664840257832
10137-87-8,0.33089939662410195
54335-73-8,-0.6128902005510752
83435-67-0,0.6344287916292388
82586-55-8,0.767120250510967
16118-49-3,0.39214435978987694
16378-22-6,0.20493411481819357
22212-55-1,0.5023203064415276
97-64-3,1.2788987858843799
87237-48-7,0.1779296839902145
66441-23-4,0.26694998558086624
66441-11-0,0.3125113144015147
51-14-9,0.5353048427636973
50765-95-2,-0.1571261823797657
54406-48-3,0.7970610825840304
79-81-2,0.838387366282519
106-29-6,1.2230987482905658
61750-69-4,0.5291382779365172
53083-27-5,0.4949451080786511
19089-24-8,0.1873206312400085
70381-67-8,0.5853565436303915
17689-77-9,0.5166658364277883
97-41-6,1.1268495415976179
64748-21-6,0.13374869126444763
82163-55-1,0.1467713114842811
50765-88-3,-0.275388200059659
90729-41-2,0.35641407642711403
57846-36-3,-0.3341923665299917
39562-70-4,0.5344223055709674
638-10-8,1.510124793778073
106700-29-2,0.5348014816949594
61792-11-8,1.0919941757665645
24199-46-0,1.2393932830781709
70381-28-1,0.6089359793993442
132031-81-3,0.2775683794361013
80310-21-0,0.6549135559976709
56611-65-5,0.5372835396402253
13925-07-0,0.7287695451990422
70381-39-4,0.6937646779732334
149543-07-7,0.04203669600483868
15911-11-2,0.861818961698621
88-29-9,0.8277254433210566
5957-75-5,0.4404267804236342
3763-77-7,0.6635689720293706
3568-56-7,-0.5669104464945848
92065-18-4,-0.617009660787566
13539-59-8,0.4111805034260219
2532-49-2,-0.47218169834131396
78541-98-7,0.16768423981449923
55242-55-2,0.5513870748344004
87344-11-4,0.4345958020615851
1399-80-0,0.33436229675908674
22345-47-7,0.21483073588425555
82875-37-4,0.7370048364514236
6670-95-7,0.23479996025268526
33232-85-8,0.08178247512780147
1942-80-9,-0.7033050344887356
73698-61-0,0.6202684651722195
134169-75-8,0.37810162131118785
57846-37-4,-0.27500788226281236
85365-53-3,0.06961630719100234
167004-78-6,0.3017922346581819
92-09-1,0.4357084457119918
97-88-1,1.4960016565570233
25044-01-3,1.060331258663718
20363-83-1,0.8545912924287242
97-63-2,1.4112518076551583
53153-66-5,1.057615462659938
1128-08-1,1.1447399920213435
821-55-6,0.6182552409297082
111-13-7,1.3447958622798684
110-43-0,0.940818824691503
591-78-6,1.1427420730501594
591-60-6,1.453803443203737
59558-23-5,1.046009057014593
2748-88-1,0.3929604396852457
64-77-7,0.7209177120404022
63992-49-4,0.964516374816957
63992-50-7,1.07546383535444
63989-86-6,1.0467108908625744
5736-70-9,0.8902454396783653
1610-29-3,1.257239042363346
1147-62-2,0.5842467207483903
31143-55-2,0.8159952063513642
488-10-8,1.0869684941701614
1713-12-8,0.5521141270505894
26485-82-5,0.5036050230572228
70381-35-0,0.6265192242534086
88107-10-2,0.46855462271689036
112668-65-2,0.6455260438588899
112668-63-0,0.6556942933345982
81250-14-8,-0.0988340979981739
112-14-1,1.8233070479218008
142-92-7,1.5486223694426748
628-63-7,1.9224223003929661
14959-86-5,1.363377925344681
39920-56-4,1.3495463889173371
123-86-4,1.6921681521499443
112-07-2,1.5441847636258648
124-17-4,1.3478789740638288
2442-10-6,1.0137083898576504
66017-91-2,0.6886896573224284
20706-25-6,1.351624360487889
109-60-4,1.708399922609777
141-97-9,1.564295057616641
122-82-7,0.8495467981472019
623-36-9,1.1039342616439056
102-27-2,0.7252210633516926
148-69-6,0.6736899694318543
88881-65-6,0.31601489101876407
24441-47-2,-0.5026102113437523
65516-17-8,0.13656345776098722
104-90-5,0.6704403196749626
13360-64-0,0.6753064200913034
25646-77-9,0.5932156564087527
58066-96-9,0.56133500563881
30086-84-1,0.5502590567695957
10443-70-6,0.5209053024282125
25319-90-8,0.5467282783010237
21062-28-2,0.24659804566812354
634-55-9,0.8598172016177162
609-15-4,0.5534866976335724
25331-92-4,0.184939533752692
15622-65-8,0.19722904926667423
15707-23-0,0.6955311557439775
70381-33-8,0.6656255653588765
600-14-6,1.0585046731914276
40054-69-1,0.46813346670002376
73839-77-7,0.7962549003988582
74037-54-0,0.9704378763593808
17335-06-7,0.6652924153514833
52217-47-7,0.5864350383605885
62-44-2,0.9317793282642727
73-66-5,0.6139101726365148
1897-96-7,0.2978702973534333
19387-91-8,0.5009644574502332
65986-80-3,0.621440318270988
15862-11-0,0.7348537316248653
111-15-9,1.5611065986872628
63843-89-0,0.23794089068054408
58243-85-9,0.597373285131459
2984-66-9,-0.27362861168760344
886-50-0,0.6732830155477609
78168-93-1,0.3142398708582433
17751-75-6,-0.08934949383655316
21270-06-4,-0.043185368831608534
51308-54-4,0.4326451695991086
66227-09-6,0.8879583234637299
80763-10-6,1.1885156755446753
153233-91-1,0.3326246527738656
64529-56-2,0.41102196723522727
59652-29-8,0.370486718491642
3398-69-4,0.7120483786925258
15942-48-0,-0.3292511559908701
65907-30-4,-0.2901083319415224
33213-82-0,0.16995634604470305
33210-47-8,0.21683611293136448
55634-91-8,0.28857870372374284
994-05-8,1.3748735164402879
26225-79-6,0.5174883363236066
2370-13-0,1.2536426205568727
33236-02-1,0.17693215832740547
33236-09-8,0.0728367193519733
33210-42-3,0.1128856104489394
33236-10-1,0.11487358458274803
33236-06-5,-0.24723920653542483
7287-36-7,0.8490045484195815
532-34-3,0.8463217401362965
92448-79-8,0.055781353893589784
16587-71-6,1.2169665780179177
59897-92-6,0.5736379840855845
80-46-6,0.9588275793764868
68505-69-1,0.4794948307126344
1113-10-6,0.7557030534943775
60559-98-0,0.2253449137900371
63956-90-1,0.48682966360444435
52963-60-7,0.35143463055652874
52963-61-8,0.1850303725590036
21725-46-2,0.34527024703554754
1192-22-9,1.3586662485679613
1245-44-9,0.7784480508439393
36576-44-0,0.580254382923235
57-85-2,0.5974889758270706
121652-76-4,-0.4455828549204994
13764-49-3,-0.21630105732598168
59122-46-2,0.1603765234572017
57-53-4,0.8380958443826413
24089-00-7,0.9406871944141173
71548-68-0,0.36350037403342095
10415-87-9,1.0804742499489906
918-85-4,0.9448591085885181
4475-95-0,0.6685461714503861
33765-68-3,0.7946757648825344
15336-82-0,0.5630915596472319
1565-75-9,1.0450979224866261
77-83-8,0.9813620884019284
21715-46-8,0.3062949066752939
30043-49-3,0.15990155358129052
110-68-9,0.5926053182388944
106358-91-2,-1.1504295862610234
54266-79-4,-0.8633090683309231
54266-78-3,-0.8971338564371684
150824-47-8,0.25668054432854237
29973-13-5,-0.18858080872161953
53380-22-6,-0.13091968100891047
53380-23-7,0.21416856521001618
64057-54-1,0.3120343119141594
2185-86-6,0.16875059408164825
112-75-4,0.6033586672691169
1920-05-4,0.6043297059135042
7378-99-6,0.6110062740569043
927-62-8,0.580374815810425
486-17-9,0.22967792013630245
926-63-6,0.5513599796840113
25606-41-1,0.5336735921611152
54965-24-1,0.2898604607717177
3568-24-9,0.2834125190306727
598-56-1,0.676787864711105
64049-26-9,0.4078542752321609
5135-83-1,0.3723363960614899
19622-19-6,0.5254146619633682
1118-92-9,0.9539703637216155
20684-06-4,0.329209966855085
64951-32-2,0.3205502753297519
653-03-2,0.29574689617466354
2324-94-9,0.3951349053323961
137-20-2,0.5481227995639252
20686-45-7,0.28584029514890696
5965-49-1,0.24280259333898402
555-37-3,0.525025378570654
59263-76-2,-0.06845515409125816
7068-83-9,0.35962705189051797
67557-56-6,0.6726958454084305
70458-95-6,0.5853836323590276
96480-44-3,0.3312293638849551
93503-03-8,-1.0038096457537433
10595-95-6,0.1976636765274337
50-12-4,0.6473702636075008
16055-33-7,0.36239209991667554
88124-27-0,0.39523872247583186
73-09-6,0.34433695199759523
38957-41-4,0.49684701291138345
615-53-2,0.2128476617868167
83519-04-4,-0.1417193126148366
63982-03-6,0.24383888410304522
1119-97-7,0.3966196934082289
58066-85-6,0.5138888762576284
3001-63-6,0.4904546409979741
41892-01-7,0.6052826605784486
102-30-7,0.16664758100055652
683-10-3,0.8665911244407002
100-95-8,0.44455362426896383
14007-49-9,0.3989437815645746
1643-20-5,0.8090750035589928
146764-26-3,0.5761352982189392
149-64-4,0.515408649848797
30286-75-0,0.38166241630807757
316-42-7,0.02401773311465194
69788-35-8,0.396889744211362
69788-34-7,0.1330079339973345
16006-74-9,0.49879673279590286
69788-42-7,0.5261289753621974
31024-56-3,0.6415261393486053
1067-25-0,1.1892597100856988
23239-21-6,-0.23837045118292824
69788-33-6,0.26283782665665917
24536-75-2,0.48440853789506516
117666-86-1,0.4763415350462296
64037-00-9,-0.8087236911457947
18318-83-7,1.1370209565994178
14817-09-5,0.5899898887353207
25371-54-4,0.9054130875732349
126-22-7,0.06593809331408722
73321-74-1,-0.054501968316073304
117666-84-9,0.4963743446390882
51356-12-8,-1.3358718095707878
2088-72-4,-0.5753031517422185
5840-95-9,-0.5454824482215029
2597-03-7,-0.31696871457699144
919-86-8,-0.9286723836929512
867-27-6,-0.5077397821658168
640-15-3,-0.497578480243128
6389-81-7,-0.6113267698868952
301-12-2,-0.7794575750778335
2703-37-9,-0.982493871739776
25476-48-6,-0.36912973834714574
90220-20-5,-1.2939223088320806
90220-19-2,-0.970532878901286
54473-51-7,-0.15626891957484162
54473-33-5,-0.3036253888865798
30560-26-0,-0.19099718592899195
73937-08-3,0.09840429150022978
52868-53-8,-0.3142284653561288
84044-17-7,-0.7045112632241639
33267-37-7,-0.5887291668047082
111-10-4,1.0622487904446198
64058-23-7,0.06609137197543993
111-80-8,0.9918940782141479
104-45-0,0.9913108975047071
2785-87-7,1.0253904735675665
54965-21-8,0.02179857140612068
61738-04-3,0.4230810958025584
19133-14-3,-0.8531298541804618
1476-98-8,0.100438849850903
5934-55-4,-0.12279894185703838
33210-62-7,0.4192197884451075
554-12-1,1.4021610375101088
1087-06-5,0.6132588786765353
84964-12-5,0.11181766290143491
85405-59-0,0.07311695533478722
21608-06-0,0.777490435218204
68677-06-5,0.2891499120357152
117666-83-8,0.496737938167747
94-30-4,1.0909795982614654
90982-32-4,0.5268597719512651
54473-56-2,-0.2044599393415135
71675-87-1,0.6999286664959065
57966-95-7,0.22796114664992762
145071-30-3,0.1858452053045894
2591-57-3,-1.055825792899922
2633-54-7,-0.3374924605615448
13104-29-5,-0.7819370352235008
13289-13-9,0.10483672747697574
15536-01-3,-0.6464242811254141
33232-87-0,-0.05470283100574336
2720-19-6,-0.5187414176750398
7076-53-1,-0.5837224060097428
13508-53-7,0.44436042183406166
1825-58-7,0.6662575138197823
3239-63-2,-0.1911822720479406
63869-33-0,-0.40629705176814135
63815-53-2,0.0656047435296445
58995-43-0,-0.130266488461657
66104-23-2,0.16886692673527956
10265-93-7,0.17096692168554814
661-19-8,1.3482153669458576
38916-42-6,0.9504572614482619
112-92-5,1.324094464913369
9005-00-9,1.1964698535454403
3397-16-8,0.8770557865359131
95-19-2,0.6246719225662937
1338-41-6,0.7898810344686673
112-76-5,0.8190674461019571
54460-46-7,1.3125333793217415
38079-66-2,0.9439350228767689
112-72-1,1.4641345173522429
40036-79-1,0.58019795763873
66232-28-8,-0.06276364209136756
6873-46-7,0.671397553082438
112-70-9,1.4440429264696968
930-09-6,0.8118826066979365
10520-81-7,0.7808453100787301
124-22-1,0.47639850388200655
2439-10-3,0.6318729705666759
2422-90-4,0.27339475613412983
2372-82-9,0.5450167092898076
14960-06-6,0.9086301178212121
93-23-2,0.270034661399173
112-53-8,1.4316685685303474
39464-66-9,1.063957671444542
13150-00-0,0.6621444517319557
1847-58-1,0.7803639328512824
2915-72-2,1.0441993178200888
151-41-7,0.9321545684715417
120-40-1,0.9926968619702403
301-11-1,0.6310363798653625
23551-91-9,1.0617912509093332
2156-96-9,1.4662801674275139
142-87-0,0.9853169830803251
334-56-5,0.7011958659916159
19780-11-1,0.9207735057361032
112-31-2,1.353813403078396
104-40-5,1.056222764854077
11096-42-7,0.915976843290178
9014-90-8,0.5419672696673005
56323-90-1,0.7744314439687306
334-48-5,1.28208290767161
5002-47-1,0.051326176994532395
74050-97-8,0.09432122890328005
143-08-8,1.3947627929530975
7173-62-8,0.48735723172097983
9004-98-2,1.0379487372662337
60840-87-1,0.6152957006776361
95-38-5,0.6894851998785744
18787-40-1,0.39710633667588885
52709-84-9,0.6127157151529607
949-13-3,0.936221670494382
111-86-4,0.6596859664494084
2687-94-7,0.901217458020241
26530-20-1,0.6235921898448885
17751-69-8,-0.13439257807775987
21270-15-5,-0.14427002843060555
21270-11-1,-0.1615026871365841
1034-01-1,0.7758221001770684
15741-90-9,-0.05638297004842271
117617-70-6,-0.157648587801911
142-31-4,0.8910870908674251
4724-48-5,1.0131889891467518
55512-33-9,0.29305893818424134
124-13-0,1.2173276055148425
104-67-6,1.354909661003725
18979-65-2,0.7834192083562931
7377-03-9,1.1500425923504205
4230-97-1,0.943397096701415
111-70-6,1.3783958441782498
2499-58-3,1.2980101374506763
2463-53-8,1.1105473126179342
26680-54-6,0.8943598961356228
111-71-7,1.4412485366777115
119-89-1,0.5384787588126435
101-86-0,1.0604256089718243
136-77-6,0.8641279993286872
30406-18-9,1.4480603530565592
111-14-8,1.243828767132285
111-26-2,0.6284236043973781
61422-45-5,0.41416379790526425
111-27-3,1.1852582334946702
112-25-4,1.193470832757229
112-59-4,1.321525363703179
10305-38-1,1.2442869639773706
3478-44-2,0.7587726085025921
21270-33-7,-0.13105877463249418
21270-14-4,-0.1467571174779146
5431-31-2,0.9038460996769898
107187-05-3,0.6756878514047211
6789-88-4,1.0906004449840883
17867-69-5,0.5992367063553405
111-31-9,1.3405463155896922
544-10-5,1.2139537269614935
42482-06-4,0.9393542984620524
66-25-1,1.4474513966499167
104-61-0,1.4951738795782843
3391-86-4,1.1019248764737388
745-65-3,0.18565809290285573
363-24-6,0.19323154222342953
80614-27-3,0.47960332329952904
101-85-9,1.016562048177045
136-81-2,0.8467095586375311
38237-76-2,0.39145092775322604
4312-93-0,1.377508568122078
123-68-2,0.8619060352883624
10589-74-9,0.6438190356188731
71-41-0,1.341601620294966
17810-53-6,-0.053312246245394095
21270-10-0,-0.05743028991962088
104485-01-0,0.02263084635211008
101893-08-7,0.0833029909953254
2720-73-2,0.7545938396777724
20056-92-2,1.3262864054278534
18829-55-5,1.234376122166545
110-62-3,1.4234557256304576
110-59-8,0.7843937792904735
104-50-7,1.4942247895164091
841-73-6,0.3522362904207885
2210-63-1,0.4739538305067055
50-33-9,0.3716729181198039
129-20-4,0.34784494643168756
6066-49-5,1.0688122632715502
335153-21-4,0.5570972368127847
64357-33-1,0.49171207538560696
536-69-6,0.9023490687524733
3180-09-4,0.7461559430802431
16006-72-7,0.4277404133207117
87792-15-2,0.36376948179832935
87792-14-1,0.48123137112119296
87792-13-0,0.09505885381559218
109-52-4,1.3894577896070743
61019-78-1,0.493791896513962
88671-89-0,0.5293294329192532
58902-64-0,0.2970918403206362
27470-51-5,0.43207606271975457
79983-71-4,0.48809754218576606
38615-43-9,0.5159612450156538
111-75-1,1.2224247353464899
1126-78-9,0.68959518515271
2782-40-3,0.7227648107279657
592-31-4,1.0602587821017633
6336-01-2,0.31124402249098015
55406-53-6,0.21693317980465793
13887-58-6,0.6388778980407374
3622-84-2,0.6545631360777153
111-36-4,0.7173682881709791
1005-67-0,1.0667091395782649
3817-11-6,0.8218039354759326
16227-10-4,0.5624323063123893
63716-31-4,0.20822588600430175
54395-37-8,0.5288361702866556
71-36-3,1.3450366246301517
1928-45-6,0.2525459204141936
6959-71-3,1.2215093074918328
7420-06-6,1.3908470517754508
111-76-2,1.271483063585727
112-34-5,1.2542130899921184
143-22-6,1.3122016191143653
112-56-1,0.7002074489061507
4223-11-4,1.280769300768107
3102-00-9,0.8802906144012488
2426-08-6,1.2973880153379116
1852-16-0,0.8360937201863822
111-34-2,1.2106809807585301
17751-76-7,0.13857998569893726
21269-98-7,0.23819877887343652
33236-00-9,0.26576550718002756
70193-21-4,0.3663012102126184
5459-58-5,0.9939793934267909
66232-25-5,0.058974503766089016
7397-62-8,1.4214034851650608
94-80-4,0.30258038270642706
2438-72-4,0.7828648120807561
141-32-2,1.2969269259423988
90842-58-3,0.1906897714473384
136-60-7,1.3658257923221215
20954-14-7,0.3221072471450792
28570-58-3,0.5035887250154095
67330-25-0,0.2955923405855926
75147-20-5,0.4325200938854146
64047-35-4,0.3817232580035102
544-16-1,0.7785673865534063
6607-49-4,1.15940992341011
2314-17-2,0.6352151541216893
4560-93-4,0.20154300155908
64910-63-0,0.6269226590481431
109-69-3,1.203832325677374
109-67-1,0.9989572238787441
928-95-0,1.3752356483783923
123-72-8,1.4329674000090595
109-74-0,0.571723675515684
66246-88-6,0.48918647800954984
1211-28-5,0.4163846786458953
60207-90-1,0.26797471208216456
1003-14-1,1.1227347174224498
105-31-7,0.8700256561286124
39067-39-5,1.0380524294489235
6082-56-0,0.366439960450853
103-65-1,1.2876317422144274
28785-06-0,1.0986961101661485
645-56-7,0.9039017304996609
94-58-6,0.8682922176585438
644-35-9,0.7150571389743637
7231-31-4,0.6683373597378132
51-52-5,0.8022271783895438
14222-60-7,0.5878737177601492
75464-11-8,0.27567152931673655
1688-71-7,0.43254801433675066
97392-14-8,0.25418362382359394
2051-78-7,0.8645691019454652
103-37-7,1.2293499438832427
123-20-6,0.9422368897431326
36597-90-7,0.4865629527476047
107-10-8,0.7936411784398
94-20-2,0.6783185761517442
13887-60-0,0.6680831292682056
73941-13-6,0.5689645059279071
27050-40-4,0.2606082456368231
33245-39-5,0.2332345538486394
26399-36-0,0.5100419832903722
64057-89-2,0.5028485672989123
4634-51-9,-1.6706723092691458
41078-02-8,0.6612190558491803
816-57-9,0.5670728442609833
2807-30-9,1.3197634179647186
110-74-7,1.4063414765612907
33235-97-1,0.25881950655011643
33236-21-4,0.5136233898883663
627-12-3,1.129275223656767
1713-98-0,-0.7460096631687289
18705-22-1,0.3364368781334286
64050-66-4,-0.5203402301715427
107-03-9,1.1489759288533008
49828-25-3,0.2894265648851532
13889-92-4,0.632892242282003
38827-35-9,0.41058696582140874
68526-56-7,1.0290775759923538
928-96-1,1.3569669727330727
65405-77-8,0.9943573829261568
2091-24-9,0.9218942015384912
5910-85-0,0.9271074232203749
17369-59-4,1.0660128568345162
107-12-0,0.49986059582016756
118-68-3,0.5265007285578985
96-20-8,1.3762628465265312
3174-67-2,1.4922929722578289
584-03-2,1.599892616092602
56983-13-2,0.6766668191558903
106-88-7,1.1579901360730722
117-26-0,0.4880796312955259
435-97-2,0.20688454195601022
14845-06-8,0.38736186125653277
512-16-3,0.6729109888234617
12663-46-6,0.4112633925087549
80834-51-1,0.14157894441166685
66571-24-2,0.86557819800853
78-99-9,0.9665188159480872
58-54-8,0.4700351993159146
1146-95-8,0.5025498769923352
42790-35-2,0.7019911681946458
60270-84-0,0.6263706676455693
89426-87-9,-0.5390021680545012
5223-06-3,0.9000605998545728
5408-74-2,0.6054730910691959
102268-15-5,0.9659273588590946
536-33-4,0.6457523456988996
14736-30-2,0.8065188528061634
