CASRN,LD50_xgboost_ecfp6counts
5809-59-6,0.17974436
3984-22-3,0.39207935
100-42-5,0.8846304
2653-39-6,0.51568407
2039-85-2,0.68458927
2039-87-4,0.6495881
100-69-6,0.7742873
32630-50-5,0.63498306
2852-07-5,0.828806
79-06-1,0.7043934
924-42-5,0.6998684
2210-24-4,0.71069896
34443-04-4,0.61500716
106-71-8,0.84651893
13641-96-8,0.5358801
84732-27-4,0.7705351
2206-89-5,-0.05470335
106-90-1,0.6612048
593-67-9,0.6276508
13162-05-5,0.64566356
929-37-3,1.2493438
16801-19-7,0.61011237
110-75-8,0.5647269
692-45-5,0.84544116
769-78-8,1.2526782
115-98-0,0.07961292
75-01-4,0.69375837
593-60-2,0.45771578
78-88-6,0.453762
77174-66-4,0.44420105
35326-33-1,1.0432425
96250-37-2,0.6888824
921-09-5,0.5407948
75-35-4,0.8026409
50-00-0,0.87339044
30699-99-1,0.76238686
2396-63-6,0.5899255
6900-06-7,0.93984795
76379-66-3,0.882254
52465-42-6,0.37361145
107-19-7,0.6450917
139886-21-8,0.067582496
624-65-7,0.17071952
74782-23-3,0.7075149
471-25-0,0.8448186
126-52-3,0.5736258
93105-81-8,0.98421746
4035-89-6,0.4481163
13516-27-3,0.56906706
58-32-2,0.415352
123-69-3,1.5647844
6724-53-4,0.42906296
97755-90-3,-0.21922684
1532-06-5,0.52205056
16069-36-6,1.2956047
947-04-6,1.3047538
143-23-7,0.42355734
965-40-2,1.180764
52-49-3,0.3802258
1169-26-2,0.21913543
3365-99-9,0.53267545
27014-42-2,0.740552
3386-18-3,1.7308465
1212-29-9,1.0869935
4979-32-2,0.3480839
84-61-7,1.0193975
129273-38-7,0.33005
98043-60-8,0.072432734
87691-92-7,0.2722
64-60-8,0.2732464
37027-56-8,1.1351156
956-90-1,0.42802054
10310-38-0,-0.31364968
135991-95-6,0.34605077
90-42-6,0.78396463
4471-27-6,0.49811065
925-83-7,1.1985623
111-20-6,1.4156555
1120-10-1,1.1602424
1561-48-4,0.3063409
7300-34-7,0.9103961
55-65-2,0.6412928
38357-93-6,-0.6219739
20917-50-4,1.1085764
90-39-1,0.20516442
112457-95-1,-0.39939496
1532-14-5,0.5977271
91-17-8,0.7606157
142852-51-5,-0.094361015
2164-08-1,0.6554987
70907-61-8,0.21270731
6837-24-7,1.0296414
13071-27-7,0.5295183
4500-29-2,1.1849892
3194-36-3,0.8284851
4246-51-9,0.95879346
91893-36-6,-0.66245335
52-46-0,0.34191108
60563-10-2,0.4440483
6056-11-7,0.18508016
2615-15-8,1.7083136
17455-13-9,1.0098661
26248-87-3,0.5398171
110-82-7,1.2113595
629-40-3,1.1086471
75224-39-4,0.099872984
28998-48-3,-0.30139416
1572-55-0,0.7637855
72239-35-1,0.48314935
32808-51-8,-0.014464107
10018-78-7,1.3158159
4323-43-7,0.06486585
42839-36-1,0.5521006
2842-38-8,0.9378971
13010-47-4,-0.07679269
80834-52-2,0.19378927
80834-50-0,0.103370905
929-17-9,1.1790287
80834-79-3,0.40948054
49830-98-0,0.290726
821-57-8,1.3168943
4067-16-7,0.80741304
10563-26-5,0.7584719
124-09-4,0.7495429
111-49-9,0.9395121
55-56-1,0.14118227
822-06-0,1.0454911
315-72-0,0.6215447
19824-89-6,0.23768605
132449-89-9,0.24843866
22089-22-1,-0.89751667
14984-68-0,0.24469939
4544-15-4,0.30095443
4856-87-5,0.32565877
100482-70-0,0.011916783
629-11-8,1.6339443
33100-27-5,0.5621229
2163-00-0,0.026549663
287-92-3,1.1811218
6483-15-4,0.54373807
80834-72-6,0.036473725
80834-58-8,0.1717146
2413-38-9,0.18079817
633-59-0,0.07313862
2432-74-8,0.74564064
37872-62-1,0.41738805
5124-30-1,0.2385447
24771-52-6,0.44160718
4430-31-3,1.0263523
2062-78-4,0.031022254
33433-85-1,0.3448543
57648-21-2,0.26570672
19668-15-6,0.27835855
2127-01-7,0.5842073
940-69-2,0.8744072
62-46-4,1.1233842
84-04-8,0.19484189
57808-66-9,0.41276553
62987-05-7,0.63830054
59330-98-2,-0.14531377
131-89-5,0.055011686
98-89-5,0.8247312
49665-58-9,0.29143843
95-33-0,0.259215
139-05-9,0.87179685
2211-66-7,0.47305584
3173-53-3,0.6836637
963-03-1,0.5692569
108-93-0,0.9611635
25485-88-5,0.92798674
1124-54-5,1.1930091
17796-82-6,0.47064692
2438-38-2,0.53629285
26864-56-2,-0.14744084
63918-29-6,0.4460014
2055-44-9,0.322193
688-78-8,0.007461962
892-01-3,0.43028444
80834-48-6,0.1439881
80834-54-4,0.16411728
3715-90-0,0.35594437
305-03-3,-0.049588736
111-16-0,1.5054793
7009-49-6,1.0686475
52-86-8,0.1725955
17230-87-4,-0.5791452
2354-61-2,0.18133007
1649-18-9,0.21243156
6115-97-5,0.37605393
66839-99-4,-0.31470978
54-95-5,0.69002444
502-44-3,0.6211887
63451-45-6,-0.0778527
2409-19-0,0.7718907
83335-32-4,0.25638953
931-97-5,0.47774938
123-00-2,0.7664662
70476-82-3,0.76462406
108552-93-8,0.21354266
6055-19-2,-0.9761623
3778-73-2,-0.32839435
60607-34-3,0.19248338
525-26-8,0.28274643
16470-24-9,1.1382121
6425-08-7,0.5148211
16090-02-1,0.5979614
103-34-4,0.70647013
16131-53-6,0.46233127
32226-69-0,0.46215633
94-62-2,0.13713057
38304-91-5,0.42810997
14052-74-5,0.055014618
631-41-4,1.1517661
101670-73-9,-0.6992018
5343-92-0,1.394317
36366-93-5,1.0911686
294-93-9,0.5621229
14187-32-7,0.4873206
14663-71-9,-0.5644998
4904-61-4,0.86585563
61788-32-7,0.5830371
110-83-8,1.2084622
80834-60-2,0.3017007
80834-55-5,0.18809476
548-73-2,0.2477539
709-08-0,0.71722716
5264-33-5,0.9244453
65216-94-6,0.40712005
27724-96-5,0.53477216
16590-41-3,0.23765631
61361-38-4,0.324036
2425-79-8,0.97524244
742-20-1,0.62361836
27114-11-0,0.3122996
26844-12-2,0.0089481585
5766-48-3,0.0638324
106-69-4,1.5731639
85-42-7,0.69625163
63716-34-7,0.5038348
20757-80-6,0.94693846
19843-73-3,0.75451905
522-48-5,0.31936684
2312-73-4,0.115343206
21491-20-3,0.38572842
34920-64-4,0.65341514
66364-74-7,0.13719217
51773-92-3,0.371186
76487-48-4,0.08439198
71-78-3,0.36397484
102071-30-7,0.10053529
40507-80-0,-0.02495885
1163-36-6,0.23372833
74789-64-3,0.21494234
10193-95-0,0.18803991
942-01-8,0.42115864
64057-91-6,0.74270284
1079-26-1,0.7759672
63979-41-9,0.3144528
321-64-2,0.6055182
4726-93-6,0.78455096
23205-23-4,0.33733323
32527-55-2,0.35571212
3445-11-2,0.9482315
28782-42-5,0.1952612
52-52-8,0.81668246
107-72-2,0.797382
4097-89-6,0.796207
110-60-1,0.80722773
1965-29-3,0.91318464
140-31-8,0.52048725
20537-88-6,0.21024956
2038-03-1,0.90632516
505-66-8,0.37374318
123-75-1,0.844344
77162-70-0,-0.048433542
36350-95-5,0.430529
94011-82-2,0.24522585
71320-77-9,0.3699459
4719-04-4,1.2274365
51-18-3,0.8507846
545-55-1,0.1637252
52-24-4,0.10735711
4415-51-4,0.050888278
102-71-6,1.2294557
622-40-2,1.0813801
5928-69-8,0.38217852
1798-49-8,0.47251227
86827-84-1,0.08270839
555-77-1,-1.1460838
55837-27-9,0.33468345
14052-77-8,0.08379764
40575-34-6,0.43579456
631-27-6,0.62410945
930-55-2,0.3342945
112-27-6,1.7363986
111-22-8,0.69202304
112-26-5,-0.051285397
10138-79-1,0.33791256
140-08-9,0.352319
115-96-8,0.019223321
10235-09-3,0.044903588
109-99-9,1.1102571
126-33-0,0.68665886
1820-50-4,0.35059562
111-30-8,0.98227626
1339119-15-1,0.6175654
141-31-1,1.2293357
30484-77-6,0.02238284
4425-97-2,0.7308795
111-94-4,0.938834
1656-48-0,1.2866616
111-97-7,0.5073674
59894-87-0,0.15355876
1071-27-8,0.8675476
2386-87-0,0.7428429
2579-20-6,0.6991876
2549-93-1,0.6750883
10347-54-3,0.6689367
13909-13-2,-0.12644711
78718-52-2,0.38892925
195252-21-2,0.3348774
195252-40-5,0.011229062
29216-28-2,0.29209644
3385-21-5,0.79872245
1076-97-7,0.1264727
78945-53-6,0.22167285
13560-89-9,-0.18083823
6522-21-0,0.60669386
195252-29-0,0.22090866
23239-75-0,0.3919048
75259-63-1,0.091556445
10447-38-8,0.412693
7348-26-7,0.4400396
69581-33-5,0.52573407
30007-39-7,0.36607805
68-91-7,0.37216678
56903-65-2,0.264092
56485-47-3,0.5659664
1798-50-1,0.34083742
91595-86-7,0.20916529
73771-25-2,0.94516283
13887-56-4,0.57264763
16568-66-4,0.53803813
77145-61-0,0.31056198
93181-85-2,0.56555533
17902-23-7,0.6117273
14697-46-2,1.729566
97-99-4,1.0042269
857-95-4,-0.25828534
5836-29-3,0.25654072
529-33-9,0.6957378
102676-31-3,0.49487147
3184-13-2,0.94501257
7531-52-4,0.6634249
1119-34-2,0.7508841
121771-84-4,0.5558396
139-89-9,0.9249394
57369-32-1,0.5450271
4425-95-0,0.6495237
34161-23-4,0.46226674
111-17-1,0.81342065
5837-68-3,0.5740665
1470-94-6,0.58795476
110-94-1,1.3418516
108-55-4,0.8852226
51505-90-9,0.7595102
36329-36-9,0.23793793
91893-39-9,-0.13311923
34790-06-2,0.678438
616-45-5,0.92577904
532-12-7,0.5088426
62666-20-0,0.3477291
19395-78-9,0.6568218
41716-84-1,0.24084626
56368-47-9,0.50522876
79276-58-7,0.4725181
88909-96-0,0.7167163
52637-01-1,0.663985
104-64-3,1.0930179
673-31-4,1.0743358
94-82-6,0.6218893
4635-59-0,0.22462386
27959-26-8,0.4329682
63638-93-7,0.38884926
56-17-7,0.429938
111-41-1,1.0179237
110-85-0,0.9005469
841-77-0,0.4176147
92-54-6,0.61979157
95884-49-4,0.09366455
61655-58-1,0.37519294
14028-44-5,-0.05188094
5632-47-3,0.3850473
111-42-2,1.6034372
110-91-8,0.64112216
91893-35-5,-0.4712687
26644-46-2,0.43730858
140-79-4,0.51942825
4110-66-1,-0.08419106
1072-52-2,0.9897479
120-07-0,1.3134779
92-00-2,0.7108748
1116-54-7,1.090677
77129-82-9,0.19653843
35627-29-3,0.62748265
60029-23-4,0.8374023
92-53-5,0.7850107
108001-60-1,0.3894741
59-89-2,0.96572137
17688-68-5,0.4228292
25182-84-7,0.9058685
111-46-6,1.5898035
111-48-8,0.70209527
1892-29-1,1.2218887
504-63-2,1.3358411
10099-72-6,1.2879518
30544-47-9,0.24844408
19721-22-3,1.0935684
111-91-1,0.07961964
123-91-1,0.85951436
120-55-8,1.1742704
15980-15-1,0.97478557
53061-10-2,-0.39146563
63917-06-6,-0.06496763
6279-87-4,0.56679535
1070-42-4,-0.18903188
5266-08-0,-0.26594886
311-44-4,-0.68150043
2451-86-7,1.1716319
1120-71-4,0.7668283
287-29-6,0.9042718
2550-06-3,0.25407848
505-60-2,0.12635507
100-45-8,0.6343229
64011-70-7,0.55540687
4771-80-6,1.1124154
10137-69-6,0.56263876
13042-02-9,0.76522464
4488-57-7,0.9477848
57-24-9,-0.5543824
65043-22-3,0.5393401
4781-76-4,0.7788081
100-73-2,0.8979714
63915-63-9,0.018430805
110-61-2,1.0065869
1075-76-9,0.8866524
75696-02-5,0.48361093
109-78-4,0.8885144
1071-22-3,0.77272445
542-76-7,0.43419474
26896-48-0,0.86772954
14370-50-4,0.7242914
13887-61-1,0.6432833
23657-27-4,0.77196056
35944-73-1,0.9745622
97901-22-9,0.45518786
63007-70-5,0.66480917
25967-29-7,0.20651029
23887-48-1,0.40051696
78246-49-8,-0.022777045
20123-68-6,0.31371945
33453-19-9,0.4125299
7346-91-0,0.2829793
64872-77-1,0.31930876
114654-31-8,0.63771385
884-49-1,0.30145997
14008-53-8,0.6369884
2589-15-3,0.05254118
145-73-3,1.12184
2759-71-9,0.61575365
765-30-0,0.780406
81356-60-7,0.33160168
86393-33-1,0.5755447
32773-59-4,0.58915806
3544-94-3,0.6940655
521284-22-0,0.6729148
7545-48-4,0.94941807
101-49-5,0.47774503
56461-33-7,0.4351559
100678-32-8,0.2564554
30914-89-7,0.40437666
74103-07-4,0.5890482
1331-07-3,1.0853012
88485-37-4,0.5825032
29050-11-1,0.48183778
55316-22-8,0.5694104
57-96-5,0.39734674
114686-12-3,0.74424875
102-20-5,0.7270994
51-12-7,0.81427866
59-97-2,0.39489087
5144-52-5,0.1609275
372-77-0,0.09276104
123-81-9,0.64559317
4301-50-2,0.31169456
76824-35-6,0.43742782
103-29-7,0.896804
7199-29-3,0.6154313
53597-27-6,0.35386226
119-84-6,0.6717126
36330-85-5,0.58343244
38873-55-1,0.4909064
123-56-8,0.88355637
23249-97-0,0.91721034
23093-94-9,1.0530285
23093-93-8,0.42279267
21256-18-8,0.497494
24096-53-5,0.64586955
108-30-5,0.9226512
5029-46-9,0.6117918
53894-28-3,0.71286994
62-31-7,0.69079787
61361-60-2,0.23267885
56538-00-2,-0.15592557
72239-33-9,-0.019902274
55458-76-9,0.8456971
51-71-8,0.70341015
59128-97-1,0.3950568
24166-13-0,0.4098434
94776-91-7,0.15394232
111988-49-9,0.19077043
100199-60-8,0.83188564
7633-57-0,0.63530153
97174-79-3,0.805645
180793-94-6,0.21447831
92-43-3,0.5985537
2121-12-2,0.22676685
622-08-2,1.03269
103-74-2,0.82158697
104-62-1,1.1450418
103-53-7,1.2033643
124428-11-1,0.56971794
94-47-3,1.0569876
37795-69-0,0.6362018
940-41-0,0.84390616
35250-53-4,0.87472385
59375-68-7,0.19583048
4871-71-0,0.70638293
103-63-9,0.5824256
113136-77-9,0.6584224
60207-31-0,0.4592136
1070-78-6,0.16064532
2043-57-4,-0.15801457
19201-32-2,0.683123
141-43-5,1.0751288
33545-23-2,1.1960527
10042-77-0,0.8946949
151-56-4,0.9195054
5782-83-2,0.40421104
96-45-7,-0.10808128
73218-79-8,0.08974546
61-57-4,0.42969897
24207-38-3,0.85977197
65141-46-0,0.69646347
96-53-7,0.66843593
3566-10-7,0.21778777
557-30-2,0.6643472
80026-34-2,0.2976049
33813-20-6,0.1440683
26859-72-3,-0.34128994
22232-71-9,-0.07651759
27097-43-4,-0.26759762
23915-26-6,-0.39752162
39884-52-1,0.58501047
73870-33-4,0.45179617
40762-15-0,0.82501554
34929-08-3,0.54164815
107-21-1,1.3746849
122-99-6,1.0263299
3833-54-3,0.8599067
120-67-2,0.57764226
2122-77-2,0.58852386
371-62-0,0.3472525
60-24-2,1.3447152
80303-93-1,0.2757527
107-07-3,0.32152313
624-76-0,0.90761673
75-21-8,1.0401443
646-06-0,0.82957333
629-15-2,1.0087655
9004-86-8,1.1423494
2514-53-6,0.55878365
96-49-1,0.7037149
339-65-1,0.14613517
58041-19-3,0.57818234
19767-45-4,0.82948834
420-12-2,0.8709728
629-17-4,0.45933014
62303-19-9,0.8620021
762-70-9,0.205194
1622-32-8,0.26558262
107-06-2,-0.19579934
126-15-8,0.89368874
2425-06-1,1.1213939
133-06-2,0.83751476
85-43-8,1.1301833
2971-38-2,0.5948649
3276-41-3,0.66800886
110-64-5,1.3526167
77-79-2,0.5283969
544-25-2,0.6387491
542-92-7,0.6287772
542-78-9,0.98507035
3385-61-3,0.8252547
77-73-6,0.7339643
122-78-1,0.933618
28382-15-2,0.759244
105112-76-3,0.61826026
63979-76-0,0.8473639
4080-31-3,0.6425224
104-54-1,0.9418991
29560-84-7,0.93425626
104-65-4,1.0188524
122-69-0,0.89833826
5320-75-2,1.236625
149-29-1,0.6813475
107-20-0,0.6360843
628-87-5,0.7510573
110-65-6,1.1171019
3159-29-3,0.52217484
101-27-9,0.5831809
59443-94-6,0.54055923
107-91-5,0.53346527
372-09-8,0.6543027
107-16-4,0.5707444
63278-33-1,0.4668589
768-94-5,0.7502338
102938-79-4,0.5960414
7585-39-9,1.5281572
2451-62-9,0.61958534
77658-97-0,0.14068404
5026-74-4,0.61782336
2589-01-7,0.52710414
13674-87-8,-0.08921345
3188-57-6,0.80349123
1263-89-4,0.3369004
24676-80-0,0.48410136
63919-02-8,0.70216393
81737-62-4,0.23825786
85095-79-0,0.5339845
56552-15-9,0.6968981
2238-07-5,1.0709358
101-90-6,0.7207126
7195-43-9,0.7450958
7195-45-1,0.7678147
14974-71-1,0.6157155
14168-01-5,-0.05490137
90035-08-8,-0.4626609
56073-07-5,-2.4224722
56073-10-0,-3.063075
104653-34-1,-0.6994009
83480-29-9,0.785599
131-99-7,1.1691242
9000-30-0,0.5216399
63883-19-2,0.10504645
2338-18-3,0.57960665
1703-58-8,1.0757238
1134-47-0,0.65223056
30618-84-9,0.7425817
60634-63-1,0.51734924
116255-48-2,0.61552334
5566-34-7,-0.08041819
1890-47-7,0.006096637
4618-18-2,1.3275087
57-50-1,1.3835821
1715-40-8,0.23371162
616-30-8,1.0766925
98383-40-5,0.5840473
54622-43-4,1.2334683
13551-92-3,0.9633328
112281-77-3,0.32372963
5455-98-1,0.68547523
61213-25-0,0.11895976
149-32-6,1.2971961
87-99-0,1.427834
554-18-7,0.48183256
1708-39-0,0.9664121
3820-67-5,0.42497674
23779-99-9,0.22844747
624-43-1,0.93492043
621-65-8,0.19244932
556-52-5,1.042517
51371-34-7,0.8023244
96-24-2,0.65744525
622-04-8,0.97041804
886-74-8,0.74885654
122-60-1,0.85959446
13443-29-3,0.9719022
127-90-2,0.6300645
55-63-0,0.6068558
6659-62-7,0.37428337
652-67-5,0.64653844
16051-77-7,0.65299606
87-33-2,0.6478701
23261-20-3,1.0580446
53460-81-4,0.4862134
106-89-8,0.46857962
3221-15-6,0.3800156
3001-57-8,0.5068442
96-23-1,0.13424468
96-18-4,0.11252161
3583-47-9,0.14122827
19721-74-5,-0.13489251
55739-78-1,0.28713828
60-57-1,-0.40463918
53494-70-5,0.14364192
56534-02-2,0.29051697
28772-56-7,-0.7603187
376608-71-8,0.4285808
35144-55-9,0.53748715
14919-77-8,0.851943
24169-02-6,0.4666997
22832-87-7,0.733344
65899-73-2,0.3995329
24168-96-5,0.39673316
61318-91-0,0.26789227
19396-06-6,0.6737615
3641-49-4,1.0750175
59-92-7,0.8436105
4350-09-8,0.51345
22855-57-8,0.66903657
66064-11-7,0.52221173
3982-20-5,0.5924062
60653-25-0,0.37566978
1874-54-0,0.60270864
3513-93-7,0.28542134
15518-76-0,0.35780272
104-14-3,0.6192916
329-56-6,0.43520135
444-27-9,0.87640566
71821-17-5,0.36622858
299-27-4,0.59291285
15879-93-3,0.48931587
69-33-0,0.5482982
50924-49-7,0.6398767
36791-04-5,1.0661508
73986-95-5,0.6621487
64011-46-7,0.9394385
765-34-4,0.9239953
1021-19-8,0.3888764
26501-80-4,-0.33309332
3868-61-9,0.5778735
76738-28-8,0.6765411
4691-65-0,1.0560776
86-04-4,1.0026165
96753-85-4,0.33136088
96-09-3,0.66534525
58100-26-8,0.8135568
52-90-4,1.0601794
24689-89-2,0.22252068
101530-10-3,0.25724897
1424-50-6,0.45195246
10140-89-3,0.3859836
2601-89-0,0.023239696
565-64-0,0.5724219
79-00-5,0.5324872
50-59-9,0.5521447
132-81-0,0.656301
1087-35-0,0.7245782
68788-33-0,0.51461095
98216-44-5,0.40194374
14504-15-5,0.6110774
55453-87-7,0.0473009
1438-20-6,-0.021835184
39082-00-3,0.6425937
928-72-3,1.1210752
24312-44-5,-0.28352296
1014-98-8,0.89242136
5994-61-6,1.1034302
5336-53-8,0.88954663
112733-06-9,0.6041772
64211-46-7,0.55048424
20187-55-7,0.7504295
86598-92-7,0.37911433
103-50-4,0.8888072
534-07-6,0.41702566
623-25-6,0.49633634
6586-89-6,0.64545447
101-81-5,0.9225194
101-77-9,0.49059755
101-76-8,0.77373385
101-14-4,0.7928117
51944-41-3,0.8708777
120-32-1,0.5950108
9084-06-4,1.327199
92-81-9,0.6401285
27311-52-0,0.7300781
97-23-4,0.27168885
5178-56-3,0.48836476
57165-58-9,0.75842434
51484-40-3,0.09197217
63-98-9,0.9818994
103-82-2,1.0584304
17518-47-7,0.26650378
15992-13-9,0.48094106
62809-33-0,0.6929262
69002-85-3,-0.21228711
34645-84-6,0.46988237
86335-26-4,0.53956366
61941-56-8,0.758711
19386-45-9,0.108184226
66-76-2,0.19513994
29110-48-3,0.6109754
85-34-7,0.576852
78218-49-2,0.70734847
18046-21-4,0.06420012
2763-96-4,0.52295107
102366-79-0,0.59150505
621-92-1,0.6690282
1214-39-7,0.2651332
538-32-9,0.91357714
13045-62-0,0.5743664
1125-85-5,0.6122356
1421-23-4,0.6372004
146-22-5,0.51450014
1812-30-2,0.30224037
29975-16-4,0.34942445
2439-99-8,1.0672859
78712-43-3,0.87595534
135838-07-2,0.3508371
6085-94-5,0.58039355
135810-26-3,0.2823017
50264-86-3,0.81947035
70891-37-1,0.60946965
50264-69-2,0.82336086
5014-11-9,-1.6431484
14663-23-1,0.39910123
54-87-5,0.22258754
100-51-6,0.9838241
13826-35-2,0.86203474
18773-63-2,0.82909894
98-00-0,0.89109
67-47-0,0.9369134
77605-72-2,0.43387458
104-57-4,1.1388596
103-41-3,1.1691197
120-51-4,1.1340792
118-58-1,0.92679995
72850-64-7,0.2116687
501-53-1,0.8340974
51594-83-3,0.8078205
55203-12-8,1.0691298
27355-22-2,0.29605934
62501-39-7,0.7528746
122-59-8,0.9533071
120-23-0,1.115112
55335-06-3,0.6014753
69377-81-7,0.75066733
640-19-7,-0.4106984
450-55-5,-1.156829
404-42-2,-0.7701552
351-05-3,-1.2305158
457-43-2,-0.27347255
1737-17-3,-0.05277847
100-53-8,0.8129024
59021-02-2,0.50115806
405-30-1,0.38876045
538-28-3,0.7424114
4357-96-4,0.4446299
137927-75-4,0.27999303
18504-81-9,0.48058012
141-84-4,0.7450316
18527-35-0,0.092267185
6274-27-7,0.43923163
32991-48-3,0.58099455
29727-70-6,1.1881615
68291-97-4,0.7623425
100-44-7,0.70944166
100-14-1,0.5436145
53874-66-1,0.6659081
6959-48-4,0.5201633
38721-71-0,0.51257515
86-52-2,0.71022934
6959-47-3,0.5699033
96-19-5,0.5002442
17293-03-7,0.6263509
532-27-4,0.7520343
6305-04-0,0.57539445
4252-78-2,0.55815804
10436-39-2,0.256693
79-07-2,0.5748804
79-04-9,0.5714924
51632-16-7,0.5806349
73866-23-6,0.6872534
683-57-8,0.6522863
79-08-3,0.8103779
12712-28-6,0.8005216
4196-86-5,0.9916275
78-11-5,0.5779039
77-86-1,1.2576443
126-11-4,0.7664832
58138-08-2,0.28331995
625-89-8,0.5907395
376-90-9,0.947746
3737-41-5,0.20471588
133855-98-8,0.10900755
25061-59-0,0.39875737
376-18-1,0.3199379
71119-10-3,0.5058173
306-52-5,0.97611415
69226-51-3,0.699235
630-20-6,0.39120677
22052-04-6,0.56565887
39236-46-9,0.38751888
87957-27-5,1.1510735
26907-37-9,0.3298036
6970-97-4,0.77240294
58-93-5,0.5432612
39603-48-0,-0.36540985
78491-02-8,0.70395887
67238-62-4,0.37003687
58955-84-3,0.61353266
100-97-0,0.889553
101-25-7,0.805307
2691-41-0,0.18244177
13980-04-6,0.6795898
121-82-4,0.95556164
2235-43-0,0.9761568
40507-94-6,0.47863638
870-72-4,1.0491419
99591-74-9,0.44112936
555-89-5,0.57211125
88144-99-4,-0.50677496
6317-18-6,0.22059438
21564-17-0,0.16638502
21335-43-3,0.3941932
3518-65-8,0.54134464
74-97-5,0.110994935
24082-36-8,0.24607888
128-79-0,0.7559625
3071-73-6,0.90838534
991-42-4,-0.5877129
73688-63-8,0.6107737
21413-28-5,0.3115184
603-34-9,0.35341927
101-02-0,1.1311604
115-86-6,0.18907832
603-35-0,0.8562683
60628-96-8,0.1994449
82-66-6,-0.23525105
84-15-1,0.69723135
84-62-8,0.90093297
573-58-0,0.82136977
30638-08-5,0.8878381
119006-77-8,0.5934016
28140-60-5,0.64757705
1937-37-7,0.91702974
6247-39-8,0.47243598
62802-56-6,0.35344562
90-30-2,0.5592609
4335-09-5,0.60475665
13080-89-2,0.5151304
6406-56-0,0.99618435
67446-03-1,0.5356041
587-98-4,1.0712042
4117-90-2,0.19772165
135-88-6,0.9060474
81-77-6,0.8898144
17364-40-8,0.6300454
25505-99-1,0.70146453
622-15-1,0.54139686
86-29-3,0.65952903
4695-13-0,0.8993188
117-34-0,0.9223131
91-01-0,0.59738094
119-53-9,0.67671084
92-52-4,0.75057185
119-61-9,1.0827742
94-36-0,1.1027036
1850-15-3,0.6814639
122-39-4,0.8604977
102-06-7,1.0410978
622-03-7,0.6388144
103-33-3,0.8524376
37893-02-0,0.36289892
495-48-7,0.5624299
86-30-6,0.58370084
101-84-8,0.93377143
102-09-0,1.0240655
4129-17-3,0.35152882
23211-47-4,1.0626024
125-13-3,0.72803843
603-41-8,0.7256813
10040-45-6,0.8656316
66898-62-2,0.28347227
10423-37-7,0.49162138
298-46-4,0.44843605
18636-88-9,0.19847113
100537-30-2,0.60207874
83-12-5,-0.06414998
85-52-9,1.0200868
90-41-5,0.7649592
86-00-0,0.50013006
132-27-4,0.8948717
4727-29-1,1.1839696
15310-01-7,0.8121514
118-55-8,0.9584355
495-73-8,0.32841155
2429-84-7,1.1829951
73926-93-9,0.67815435
4232-84-2,0.59962994
6425-07-6,0.8186278
17781-31-6,0.5056506
93-45-8,1.1510148
5850-39-5,1.1236144
599-79-1,1.1108265
19247-68-8,0.2301957
129-00-0,1.2351304
97110-59-3,0.3404815
588-53-4,0.7983774
3218-36-8,0.75263643
85-73-4,0.87997407
1210-05-5,0.9143361
61826-76-4,0.522092
53874-68-3,0.6788085
136-36-7,0.93864316
713-68-8,0.7084315
92-67-1,0.4754097
101-54-2,0.67804545
3457-98-5,0.7861726
80-38-6,0.88102424
80-00-2,0.6873518
51671-08-0,0.2140808
257-07-8,0.42711398
1470-37-7,0.63745534
86-74-8,0.84885764
304-81-4,0.338041
262-12-4,-0.07537825
104-55-2,0.84278876
366-18-7,0.38028225
4360-47-8,0.7381924
2429-73-4,1.2390773
74039-01-3,0.7703241
5607-54-5,0.37780946
1787-61-7,0.19727883
915-67-3,1.2769465
518-47-8,0.42951217
60168-88-9,0.56891495
60045-47-8,0.21641423
3845-20-3,0.7060297
59-40-5,0.87565094
1470-35-5,0.5811997
89426-92-6,-1.1222944
1147-42-8,0.7979707
604-75-1,0.6992207
131-56-6,0.9391042
43087-91-8,0.7371474
13481-63-5,0.3065241
530-78-9,0.32741073
23595-00-8,0.33512324
532-82-1,0.5709643
97-16-5,0.81249726
6723-40-6,0.14938541
3424-82-6,0.6511013
68157-60-8,0.82110506
127-57-1,0.9245431
134-37-2,0.6946821
66-77-3,0.7367058
3669-32-7,0.9280457
134-32-7,0.6093195
86-88-4,-0.3927384
86-57-7,0.36802363
90-15-3,0.8087476
941-69-5,0.4005532
128-56-3,0.88864034
55994-28-0,-0.32742527
91-22-5,0.86051565
85175-31-1,0.3006301
3878-19-1,0.7322694
103-64-0,0.7975478
2602-46-2,1.0774643
82956-11-4,0.641782
25875-51-8,0.49971598
72-54-8,0.5067543
50-29-3,0.22196215
92-87-5,0.57216644
92-88-6,0.90850097
7158-32-9,0.8090706
345-92-6,0.63812256
58139-96-1,0.20860456
1478-61-1,0.57016146
7457-25-2,0.45296788
101-80-4,0.5553011
139-65-1,0.4395192
80-08-0,0.5222982
1223-31-0,0.6922636
2664-63-3,0.96289134
80-09-1,1.0071875
80-51-3,0.5707964
80-33-1,0.91199285
93-09-4,1.012538
581-89-5,0.85608625
135-19-3,1.0942962
120-18-3,0.63284916
480-22-8,0.61962926
14255-88-0,0.24128547
63716-35-8,0.59933424
63716-36-9,0.58099574
846-49-1,0.7962568
35367-38-5,0.5428247
4394-00-7,0.6946807
5443-49-2,0.8060238
58861-48-6,0.7470106
553-26-4,0.59869444
81-84-5,0.97220445
