CASRN,Toxic_knn_ecfp6bits-0,Toxic_knn_ecfp6bits-1
6132-17-8,0.2672568224088223,0.7327431775911778
101526-62-9,0.3881515379333409,0.6118484620666591
109-66-0,0.6348293768545994,0.3651706231454006
110-54-3,0.6246592767581319,0.37534072324186807
1120-21-4,1.0,0.0
112-40-3,1.0,0.0
629-50-5,1.0,0.0
629-59-4,1.0,0.0
593-45-3,1.0,0.0
112-95-8,1.0,0.0
2500-88-1,0.9072973615402901,0.09270263845971
627-83-8,0.9149982213967015,0.0850017786032985
26322-14-5,1.0,0.0
41672-81-5,1.0,0.0
68153-95-7,1.0,0.0
53220-22-7,1.0,0.0
3234-85-3,0.9730318039820459,0.026968196017954103
16958-92-2,1.0,0.0
119-06-2,1.0,0.0
3648-20-2,1.0,0.0
84-76-4,1.0,0.0
50602-85-2,1.0,0.0
119-07-3,1.0,0.0
8007-43-0,0.955549276723125,0.044450723276875145
629-82-3,0.7397815807939069,0.26021841920609323
123-79-5,1.0,0.0
1639-66-3,0.6920725133560394,0.3079274866439606
2915-53-9,1.0,0.0
117-84-0,1.0,0.0
64896-70-4,0.9497573033352609,0.050242696664739024
1117-55-1,0.9659354750433531,0.03406452495664685
70729-68-9,0.9592105048503469,0.04078949514965302
110-32-7,0.9635815487526085,0.03641845124739157
10058-20-5,0.868954107487392,0.1310458925126081
3006-15-3,0.6344974287188839,0.365502571281116
84-75-3,1.0,0.0
61788-89-4,0.9537852440311706,0.0462147559688294
540-07-8,0.9629093342753883,0.03709066572461173
2050-92-2,0.5628394987611905,0.43716050123880945
13256-06-9,0.3106044797406722,0.6893955202593278
3913-02-8,0.9014074878752398,0.09859251212476011
2173-56-0,0.9636761435982338,0.03632385640176617
17810-51-4,0.33026961966374213,0.6697303803362579
21270-08-6,0.3400072670291464,0.6599927329708536
123-95-5,1.0,0.0
110-36-1,1.0,0.0
626-82-4,0.9625569773763224,0.03744302262367749
111-92-2,0.43217370028723,0.5678262997127701
109-46-6,0.33890952672135477,0.6610904732786452
102-83-0,0.25624646916199567,0.7437535308380043
36167-63-2,0.2606490972701115,0.7393509027298885
102-81-8,0.5670374442966721,0.43296255570332787
102207-73-8,0.3062642518052502,0.6937357481947498
119-48-2,0.4779414650910132,0.5220585349089869
51861-34-8,0.5124057313595451,0.48759426864045485
924-16-3,0.17852172762186158,0.8214782723781385
127-59-3,0.43675469157464825,0.5632453084253519
142-96-1,0.6571277071183518,0.34287229288164817
112-48-1,0.8207697087980013,0.17923029120199863
112-98-1,0.8207697087980013,0.17923029120199863
141-17-3,0.9451515858689356,0.05484841413106448
16672-39-2,0.9115991954269625,0.0884008045730373
141-03-7,1.0,0.0
14338-82-0,0.9529536242860889,0.0470463757139111
6280-99-5,0.7951052299800117,0.2048947700199884
85-70-1,0.9162389381168179,0.08376106188318214
4056-77-3,0.9484324078836808,0.05156759211631928
1770-80-5,0.8467484382525761,0.15325156174742394
1962-75-0,0.7944105640720137,0.2055894359279862
84-74-2,0.9270860114042604,0.07291398859573964
7483-25-2,0.9334007252934697,0.06659927470653014
4092-75-5,0.8409979153408164,0.15900208465918364
1809-19-4,0.7406741390966575,0.25932586090334253
130525-77-8,0.45143519513589203,0.548564804864108
2528-36-1,0.23031842937982935,0.7696815706201707
544-40-1,0.630005665392134,0.369994334607866
2639-63-6,0.9574413786992683,0.042558621300731764
51-03-6,0.8517133974730683,0.1482866025269316
2430-27-5,0.5826805912025675,0.4173194087974324
63449-39-8,0.7378634729250508,0.2621365270749493
123-19-3,0.746799123020379,0.2532008769796209
168152-91-8,0.0,1.0
74550-96-2,0.3128760715334551,0.6871239284665449
106-31-0,0.8030055261979594,0.19699447380204063
132-82-1,0.8309016579119499,0.16909834208805016
105-66-8,0.9472839876024846,0.05271601239751541
142-84-7,0.39984189659533975,0.6001581034046602
111757-17-6,0.47257330438497985,0.5274266956150201
99247-33-3,0.49274178669264707,0.5072582133073528
19044-88-3,0.6041648841313642,0.39583511586863585
52888-80-9,0.7186712039073395,0.28132879609266054
91893-38-8,0.034571157610632675,0.9654288423893673
57-66-9,0.5001560838412672,0.49984391615873275
925-15-5,0.9445755479496194,0.055424452050380525
136-45-8,0.7863181072312616,0.21368189276873836
58416-00-5,0.8388341558633375,0.16116584413666246
16066-38-9,0.7524541966277969,0.24754580337220317
104-75-6,0.7266674479025301,0.27333255209746987
10137-80-1,0.4615674219809014,0.5384325780190987
113-48-4,0.7423223380430277,0.2576776619569724
104-76-7,0.7253184100351083,0.2746815899648918
5397-31-9,0.8610604729775484,0.13893952702245163
10213-75-9,0.8801774737032654,0.11982252629673457
4126-58-3,0.8907792838272259,0.1092207161727741
1559-35-9,0.8063128497555155,0.1936871502444845
2461-15-6,0.7938004406945953,0.20619955930540462
103-44-6,0.90198096044263,0.09801903955737008
21270-19-9,0.03952492639862562,0.9604750736013743
17751-71-2,0.0,1.0
17751-73-4,0.0,1.0
17751-72-3,0.0,1.0
17810-52-5,0.0,1.0
17751-68-7,0.0,1.0
21270-00-8,0.2512467370990321,0.7487532629009679
21270-16-6,0.070964982546382,0.929035017453618
21270-12-2,0.023714676832442057,0.9762853231675579
21270-02-0,0.24270693230354348,0.7572930676964565
21270-03-1,0.19956331551841508,0.8004366844815849
13361-34-7,0.8509219674354156,0.14907803256458435
1928-43-4,0.40316871120910125,0.5968312887908988
1928-47-8,0.7893156379841377,0.2106843620158623
7659-86-1,0.9587217145694239,0.041278285430576184
103-11-7,0.898663631381736,0.10133636861826406
5444-75-7,0.8900623323912816,0.10993766760871841
16397-70-9,0.8974865541149416,0.1025134458850584
4376-20-9,1.0,0.0
18750-05-5,0.8237784204697826,0.17622157953021747
6197-30-4,0.8942147840158227,0.10578521598417724
4248-21-9,1.0,0.0
24468-13-1,0.9430656637136596,0.05693433628634038
68037-57-0,0.9010593677488572,0.09894063225114287
1070-03-7,0.9551360615782458,0.044863938421754165
126-92-1,0.8996880019547031,0.10031199804529682
123-04-6,0.7684254348175252,0.23157456518247485
5588-20-5,0.6340910465475351,0.36590895345246494
63834-30-0,0.7884004597755778,0.21159954022442207
149-57-5,0.9084161683952405,0.09158383160475936
94-04-2,0.8678744477348279,0.13212555226517214
589-98-0,0.6943026794111503,0.30569732058884963
589-82-2,0.8962167784259769,0.10378322157402319
10138-47-3,0.712370560660316,0.28762943933968393
10138-87-1,0.808287822146432,0.19171217785356798
94-96-2,0.7311281356252551,0.26887186437474486
98532-85-5,0.0,1.0
10140-93-9,0.4662340434325588,0.5337659565674412
7492-37-7,0.5812714478881569,0.41872855211184323
106-68-3,0.839104608457475,0.160895391542525
106-35-4,0.8400279967627232,0.15997200323727678
117827-06-2,0.7937831353321376,0.2062168646678623
2445-76-3,0.9101809325558505,0.0898190674441495
624-54-4,0.9106901220290591,0.08930987797094089
645-62-5,0.8405673983726745,0.15943260162732564
5309-52-4,0.8826074534454277,0.11739254655457239
6187-24-2,0.7420027370810686,0.2579972629189314
1471-51-8,0.6127636449736944,0.38723635502630555
126-93-2,0.4154594318033761,0.5845405681966239
13360-63-9,0.3263615657002137,0.6736384342997863
1861-40-1,0.41948510707618164,0.5805148929238183
91893-68-4,0.0367720564244732,0.9632279435755268
68439-49-6,0.7896952979656107,0.2103047020343894
15523-43-0,0.7849185103558404,0.21508148964415966
628-81-9,0.8000209396254536,0.1999790603745463
4413-13-2,0.8273813562036444,0.1726186437963556
61668-40-4,0.8952748026115955,0.10472519738840438
33236-04-3,0.0,1.0
111-61-5,1.0,0.0
123-29-5,1.0,0.0
106-32-1,0.9630299870466332,0.03697001295336667
106-30-9,0.9139999836190446,0.0860000163809555
1808-26-0,0.900812067096676,0.09918793290332396
79714-31-1,0.48119372879898414,0.5188062712010159
73310-10-8,0.947948828386144,0.05205117161385603
3025-30-7,0.9037931678851235,0.09620683211487653
115895-09-5,0.8862501192367527,0.1137498807632473
3570-46-5,0.15159907112037505,0.8484009288796249
64058-22-6,0.04473914200330064,0.9552608579966994
3249-68-1,0.819236132955681,0.18076386704431904
105-54-4,0.7485593769694974,0.2514406230305027
101205-02-1,0.7623011590584631,0.23769884094153704
40626-35-5,0.3003125085103162,0.6996874914896837
89784-60-1,0.04865601822926338,0.9513439817707365
38527-91-2,0.16074739610580951,0.8392526038941904
38524-82-2,0.0,1.0
34643-46-4,0.14681853478383583,0.8531814652161641
24017-17-2,0.07964468107932383,0.9203553189206761
18596-67-3,0.10071902471853894,0.8992809752814611
61444-38-0,0.9577647101121173,0.04223528988788276
33467-74-2,1.0,0.0
119798-44-6,0.9363896932410278,0.06361030675897208
381209-09-2,0.5267757390914392,0.4732242609085609
617-79-8,0.39602057064052515,0.6039794293594749
97-95-0,0.6319005435850986,0.3680994564149014
10232-91-4,0.7985768714264426,0.2014231285735573
10213-74-8,0.9111612126981455,0.08883878730185434
4468-93-3,0.7843113961089734,0.2156886038910266
63907-07-3,0.8448384480368589,0.15516155196314113
3953-10-4,0.26403084429447027,0.7359691557055297
97-96-1,0.688438305996115,0.31156169400388506
19962-50-6,0.2113278699819872,0.7886721300180128
88-09-5,0.5985776466554178,0.4014223533445822
4189-10-0,0.720429464414511,0.27957053558548894
100217-51-4,0.25331703579316317,0.7466829642068368
584-02-1,0.6972376434548674,0.3027623565451327
84-16-2,0.6046598763326553,0.3953401236673448
101952-86-7,0.4408157716263106,0.5591842283736895
71953-72-5,0.3472170569015137,0.6527829430984863
533-68-6,0.4597831362141112,0.5402168637858887
96-22-0,0.6701043737574554,0.32989562624254476
105-05-5,0.4194177670296876,0.5805822329703124
72-56-0,0.42433086103263795,0.5756691389673622
579-66-8,0.3170671495170494,0.6829328504829506
38725-95-0,0.36564309400661454,0.6343569059933853
522-40-7,0.39414010170176283,0.6058598982982372
123-62-6,0.7177642003168964,0.2822357996831037
5837-63-8,0.9572449277116194,0.04275507228838061
41340-25-4,0.21295702912833975,0.7870429708716603
136572-09-3,0.3533789384740519,0.6466210615259482
124391-91-9,0.574328189213731,0.42567181078626903
105-37-3,0.6789595774257167,0.32104042257428334
98532-81-1,0.0,1.0
94108-97-1,0.3010081421634623,0.6989918578365377
512-48-1,0.37156830142807745,0.6284316985719225
702-54-5,0.3074906786318267,0.6925093213681733
1085-91-2,0.0489866855814003,0.9510133144185997
77-04-3,0.15720087579028566,0.8427991242097144
80733-97-7,0.33621862429961674,0.6637813757003833
23192-94-1,0.3402663915735464,0.6597336084264537
99233-24-6,0.40943420188547464,0.5905657981145254
33236-13-4,0.14723310874406026,0.8527668912559397
109-89-7,0.20031506479097613,0.7996849352090237
105-55-5,0.046218989030758516,0.9537810109692415
24565-13-7,1.0,0.0
122-34-9,0.3982244951785785,0.6017755048214215
85697-11-6,0.189395456997932,0.810604543002068
104-78-9,0.2420487807282767,0.7579512192717234
17074-44-1,0.17307016907085765,0.8269298309291423
5351-04-2,0.46593206019001615,0.5340679398099838
92327-36-1,0.5182724202353861,0.48172757976461383
101952-85-6,0.6111575400049791,0.3888424599950208
93864-33-6,0.34087009056493134,0.6591299094350687
27312-93-2,0.09797689741569032,0.9020231025843097
6009-67-2,0.2527698951966041,0.7472301048033959
100-36-7,0.1889491907746451,0.8110508092253549
3105-97-3,0.3214121368088268,0.6785878631911731
17074-42-9,0.1626728210784031,0.8373271789215968
51-06-9,0.45429824760832405,0.545701752391676
5486-77-1,0.16549309483830071,0.8345069051616993
23205-22-3,0.4061311454706395,0.5938688545293604
34341-24-7,0.22390271749264512,0.7760972825073549
100-37-8,0.43337285376448953,0.5666271462355105
63883-13-6,0.30237120828334757,0.6976287917166525
53421-38-8,0.249576454743541,0.750423545256459
911-45-5,0.3079026347558707,0.6920973652441293
2192-21-4,0.41903883206599984,0.580961167934
2426-54-2,0.25168930138817175,0.7483106986118282
31329-57-4,0.21323287346207254,0.7867671265379275
34580-71-7,0.07244562305609516,0.9275543769439047
1641-74-3,0.7055814953254756,0.2944185046745243
2597-09-3,0.3524949107360314,0.6475050892639687
57-37-4,0.24722364090031645,0.7527763590996835
13352-70-0,0.2086047783239677,0.7913952216760323
3735-90-8,0.47243874145306625,0.5275612585469337
3010-02-4,0.27539589826544625,0.7246041017345537
102394-31-0,0.36707436676168376,0.6329256332383162
67367-65-1,0.21366035576834141,0.7863396442316586
2431-96-1,0.8377091323628715,0.16229086763712863
2315-36-8,0.2948400049546029,0.7051599950453972
120-21-8,0.21459377869427176,0.7854062213057282
2198-58-5,0.23144846209597425,0.7685515379040257
54289-46-2,0.4248090358603433,0.5751909641396566
5123-63-7,0.6206033194367169,0.3793966805632832
17754-90-4,0.14331767785671495,0.856682322143285
25953-06-4,0.33632544182984486,0.6636745581701552
1696-17-9,0.5194567450961582,0.48054325490384164
19311-91-2,0.42454201188832047,0.5754579881116795
63886-92-0,0.4796135331127833,0.5203864668872167
63887-51-4,0.3428495575655197,0.6571504424344804
32773-96-9,0.3170398544926168,0.6829601455073832
101152-94-7,0.2684108177695805,0.7315891822304196
14052-72-3,0.1262381147353749,0.8737618852646251
28249-77-6,0.4850298110532134,0.5149701889467866
95-06-7,0.1070828805891697,0.8929171194108303
95-30-7,0.3560203741687723,0.6439796258312278
1331-27-7,0.6286875853274644,0.37131241467253556
13056-98-9,0.1472392158777895,0.8527607841222105
21600-43-1,0.1471502862558913,0.8528497137441087
55-18-5,0.12435411913218708,0.8756458808678129
6794-94-1,0.42165251176046065,0.5783474882395393
1709-50-8,0.27904301246702257,0.7209569875329774
36014-71-8,0.0,1.0
4680-78-8,0.8276964580091436,0.17230354199085632
5141-20-8,0.8564681869039028,0.14353181309609714
3844-45-9,0.7742697635069594,0.22573023649304053
2353-45-9,0.8340411133645038,0.16595888663549618
1050-48-2,0.04230022976629066,0.9576997702337094
60-29-7,0.7842301687059093,0.2157698312940906
629-14-1,0.790744693534962,0.20925530646503795
112-36-7,0.8462004955599198,0.15379950444008023
763-69-9,0.6549057800174469,0.3450942199825532
2452-94-0,0.2124221312382018,0.787577868761798
110-40-7,0.8982565279802216,0.10174347201977844
141-28-6,0.9218204887031534,0.07817951129684667
123-25-1,0.7370994357452726,0.26290056425472735
27292-19-9,0.7007438642360375,0.29925613576396254
75274-25-8,0.2641673839761442,0.7358326160238559
22125-35-5,0.6719357754642061,0.328064224535794
59894-95-0,0.3272408662633198,0.6727591337366803
73090-70-7,0.5169672827162962,0.48303271728370384
72903-27-6,0.6916123325700743,0.3083876674299258
98318-25-3,0.5692969913643667,0.4307030086356334
14064-10-9,0.4572306489343086,0.5427693510656915
41438-38-4,0.7562895604157713,0.24371043958422864
84-66-2,0.8434665029810272,0.1565334970189727
23564-06-9,0.6829651552058243,0.31703484479417565
1609-47-8,0.6329085151535528,0.36709148484644716
502-55-6,0.39374754184365235,0.6062524581563478
1851-77-0,0.3215253662552346,0.6784746337447654
1851-71-4,0.32131889043937795,0.6786811095606221
6485-91-2,0.573287782757104,0.426712217242896
762-04-9,0.3486683438624021,0.6513316561375979
999-01-9,0.3573787147895817,0.6426212852104183
10419-79-1,0.1683231871701999,0.8316768128298001
75889-62-2,0.48560770965888767,0.5143922903411123
618061-76-0,0.4807148686385262,0.5192851313614738
2781-11-5,0.2187690635227751,0.781230936477225
1754-49-0,0.1422064385433621,0.8577935614566379
6231-03-4,0.09528800119670709,0.9047119988032929
679-36-7,0.15948560179163826,0.8405143982083616
21548-32-3,0.10780807363977622,0.8921919263602238
333-29-9,0.0,1.0
1516-67-2,0.10102414735323267,0.8989758526467674
5131-24-8,0.09523768615318584,0.9047623138468142
64050-52-8,0.23413736075013233,0.7658626392498676
311-47-7,0.1027071167139364,0.8972928832860635
38331-02-1,0.24628974347271776,0.7537102565272823
14984-58-8,0.2746786323086268,0.7253213676913731
311-45-5,0.08628097884105458,0.9137190211589455
897-83-6,0.18720499799324586,0.8127950020067541
2701-86-2,0.1842349014047946,0.8157650985952054
33399-00-7,0.21067109040573267,0.7893289095942673
2667-41-6,0.0531454279375419,0.9468545720624582
60971-95-1,0.17148734449241276,0.8285126555075871
5598-15-2,0.05025942332782509,0.9497405766721748
1491-41-4,0.25096194752410705,0.749038052475893
16499-75-5,0.04730023420554589,0.9526997657944541
3734-92-7,0.121698163136815,0.8783018368631851
51376-77-3,0.0,1.0
14734-96-4,0.0,1.0
1885-95-6,0.10080975626011375,0.8991902437398862
1885-98-9,0.04840292874431654,0.9515970712556834
5954-10-9,0.0,1.0
54593-83-8,0.0968677717902024,0.9031322282097975
33841-12-2,0.09083953944760872,0.9091604605523912
3735-01-1,0.05122324604917082,0.9487767539508292
84197-34-2,0.04826150585179164,0.9517384941482083
84197-35-3,0.0,1.0
39624-86-7,0.05033116739559846,0.9496688326044015
29689-00-7,0.1105704958367066,0.8894295041632934
6012-87-9,0.04315993431767102,0.9568400656823289
97-17-6,0.15282578453641868,0.8471742154635813
1224-63-1,0.23712053494348947,0.7628794650565106
4824-78-6,0.0,1.0
7533-79-1,0.1051891053225021,0.8948108946774979
4935-28-8,0.049684568169229754,0.9503154318307702
297-97-2,0.0,1.0
13593-03-8,0.0,1.0
18854-01-8,0.0,1.0
2921-88-2,0.0,1.0
24017-47-8,0.05476888969886378,0.9452311103011363
14816-18-3,0.4086086482246228,0.5913913517753773
14816-20-7,0.1057325971376137,0.8942674028623863
2668-92-0,0.2122018775720911,0.7877981224279088
16500-53-1,0.044322300863926814,0.9556776991360733
13286-40-3,0.0,1.0
2047-14-5,0.0,1.0
35461-10-0,0.04396678623358184,0.9560332137664181
16231-76-8,0.10698026540961295,0.893019734590387
30725-71-4,0.0,1.0
2310-17-0,0.11549943087273762,0.8845005691272624
6119-96-6,0.07458247644045084,0.9254175235595492
51356-06-0,0.0,1.0
51356-15-1,0.1217848655444523,0.8782151344555477
51442-10-5,0.12171519906030526,0.8782848009396947
25923-97-1,0.046325338920906595,0.9536746610790934
3152-41-8,0.0,1.0
2275-14-1,0.0,1.0
24934-91-6,0.05001034928308284,0.9499896507169172
6436-05-1,0.04609950673933243,0.9539004932606676
41219-31-2,0.04476793047768633,0.9552320695223137
3659-04-9,0.10432778092299698,0.8956722190770031
10312-20-6,0.1439157490760012,0.8560842509239988
38188-83-9,0.054329235664828925,0.9456707643351712
5823-20-1,0.16993417019823112,0.8300658298017688
973-28-4,0.0,1.0
4681-36-1,0.29786912392050935,0.7021308760794908
63716-53-0,0.05506733225610099,0.9449326677438991
64-67-5,0.3067123890671937,0.6932876109328062
7305-61-5,0.0624692934228983,0.9375307065771017
7776-66-1,0.21604712890774985,0.7839528710922501
944-21-8,0.043811540799561566,0.9561884592004384
62421-46-9,0.04435881878894525,0.9556411812110547
1497-39-8,0.08808877333238069,0.9119112266676193
3563-52-8,0.12947321718495836,0.8705267828150417
1593-27-7,0.14834826703602763,0.8516517329639723
7260-35-7,0.049206300223371115,0.950793699776629
327-98-0,0.0,1.0
24017-24-1,0.14799349506958492,0.852006504930415
18596-51-5,0.10450337368598833,0.8954966263140117
63869-31-8,0.0,1.0
597-88-6,0.09892905856488984,0.9010709414351102
352-93-2,0.4165804755547732,0.5834195244452269
18771-38-5,0.3091817619699458,0.6908182380300543
34491-12-8,0.0,1.0
110-81-6,0.39871905944968566,0.6012809405503143
