CASRN,EPA_svm_mordred-1,EPA_svm_mordred-2,EPA_svm_mordred-3,EPA_svm_mordred-4
2229-55-2,0.0058157525651304715,0.014853218069535401,0.3294546726945759,0.6498763566707584
79451-10-8,0.14448198786674243,0.6962388527675627,0.14155375567786924,0.01772540368782555
66996-10-9,0.07801512404185382,0.40042488897396367,0.49577608430463005,0.02578390267955266
30129-29-4,0.0015833556741375783,0.013277079915314622,0.8554921685675285,0.12964739584301935
30129-30-7,0.00746320985241063,0.025789886035276897,0.7390021299939528,0.22774477411835942
55297-95-5,0.0331779517221027,0.14987067918663147,0.5693914106416496,0.24755995844961626
3004-70-4,0.026609477764248577,0.11358576120762374,0.8122434154777206,0.047561345550407336
53521-41-8,0.017219033892751236,0.08248504326306301,0.42574791897274805,0.47454800387143764
139-88-8,0.009767075191740589,0.07253577962635083,0.8174186822448252,0.10027846293708297
33820-53-0,0.03086379912372255,0.191065931625922,0.7048506253964351,0.07321964385391996
5892-41-1,0.011278978009196005,0.18292339171828692,0.6948232128443098,0.11097441742820743
1912-25-0,0.020898206240606523,0.1263566180667844,0.803493472058955,0.04925170363365364
2275-18-5,0.6872189759818224,0.17070301575967056,0.1353715906873971,0.006706417571110045
87130-20-9,0.05538167437537251,0.1784899148409159,0.6131815398828676,0.1529468709008442
63873-23-4,0.20908571700794815,0.5295618328230943,0.23307950113404569,0.028272949034911957
78-52-4,0.729657742882012,0.24398764155981137,0.023901784010326936,0.0024528315478498054
63873-21-2,0.28503645652401216,0.5569250596869435,0.14003283490391455,0.018005648885129937
68649-11-6,0.013001296053732384,0.0512276330252506,0.4098484881596375,0.5259225827613793
63990-57-8,0.003985210344343427,0.03792231953607608,0.8463751255559923,0.11171734456358824
26818-53-1,0.026017386611319287,0.1799150642703339,0.7163369096417902,0.0777306394765567
27891-14-1,0.01612236751319497,0.11214094722969002,0.5634104366111412,0.3083262486459739
36756-79-3,0.016760522328924592,0.15772337009016793,0.6866563818022312,0.13885972577867647
19072-57-2,0.0308215062882668,0.4283904584702692,0.463524799583145,0.07726323565831891
27591-74-8,0.27020289385407087,0.2855696314880352,0.3121068100214688,0.13212066463642524
66734-13-2,0.02040633075907707,0.044397278429941206,0.7612828692233407,0.17391352158764092
5593-20-4,0.030554308101546482,0.06723034123756035,0.7696744694636206,0.13254088119727242
5534-09-8,0.021270069573690688,0.04057463705885124,0.6425182085620409,0.2956370848054171
27778-88-7,0.009970420212850363,0.13331870384070582,0.8242446026642217,0.0324662732822219
27778-86-5,0.011718495564114329,0.19984124916126703,0.7649938225849758,0.023446432689642555
27778-84-3,0.03965222000141819,0.21269488053078858,0.6972601126127037,0.050392786855089404
27778-80-9,0.022831149362291445,0.14932324255889784,0.7826460750024736,0.04519953307633695
27778-82-1,0.061173036473304986,0.2970576760371144,0.6072952529048984,0.03447403458468238
27684-92-0,0.04055592363833813,0.29724401695630953,0.5969200852224055,0.06527997418294686
26259-45-0,0.02231509928772353,0.08248656968052206,0.8431291863824176,0.05206914464933684
40618-52-8,0.03397963825802205,0.31204940731015623,0.6293281980550481,0.024642756376773652
69-05-6,0.08045348043577191,0.39653909300544415,0.4155988774819323,0.1074085490768517
9050-04-8,0.07912325431613886,0.399861938510237,0.40508564176095074,0.11592916541267342
60735-64-0,0.008366934394405232,0.11739696852783146,0.7901446856301285,0.08409141144763517
24151-93-7,0.5117853092867625,0.22779264534967383,0.23041615165864557,0.03000589370491805
2109-64-0,0.004837574261782913,0.05039268981941002,0.8948624050176626,0.049907330901144506
22457-23-4,0.009506869670316474,0.09154644449874869,0.8407358468432632,0.058210838987671765
541-85-5,0.005872523685304169,0.02846134396805309,0.7945112581557835,0.17115487419085915
14355-07-8,0.009797623134631301,0.10578294184339548,0.8040306734528923,0.08038876156908088
10032-15-2,0.003028782670415792,0.008779820328766034,0.3088650823250466,0.6793263146757716
14355-12-5,0.035335615520448525,0.6873890421955501,0.21465963717709607,0.06261570510690535
10024-78-9,0.010915083239026752,0.32235572066233065,0.549004345728998,0.11772485036964452
32838-28-1,0.05845006478588838,0.031110207952235052,0.7778708230648664,0.13256890419700995
57-33-0,0.1329294515139483,0.7242462964224416,0.12697968718239558,0.015844564881214673
71-73-8,0.022004915898639666,0.28697759976289183,0.6286891143140575,0.06232837002441139
871-22-7,0.0038682824876766033,0.018671802282588367,0.3764507523724071,0.601009162857328
105-82-8,0.0016833376190091285,0.021103578515278974,0.5453834842265511,0.431829599639161
29122-60-9,0.020303761294810208,0.15573384585140915,0.7956612818395917,0.02830111101418898
186817-80-1,0.008593556179148377,0.0231775413859228,0.6245516781720949,0.34367722426283404
7452-79-1,0.0015131546486311794,0.035028420038022014,0.6123341378281855,0.3511242874851615
7286-69-3,0.11471328713408618,0.20513091469241526,0.5970716524819694,0.08308414569152925
98886-44-3,0.6144835114339363,0.2901247383363694,0.08792487576355591,0.007466874466138097
125-64-4,0.005875405809192871,0.2592803069940129,0.667252273651953,0.0675920135448408
82834-16-0,0.027489441848563022,0.1078004336895248,0.7100094632445489,0.1547006612173632
730-07-4,0.00590360554294777,0.11917960097014343,0.7354792788569569,0.1394375146299521
33499-11-5,0.027050286805528956,0.09983651974645395,0.7993000347278694,0.07381315872014756
110429-62-4,0.044029486958859235,0.15710313096913467,0.6236575134285522,0.1752098686434541
67050-64-0,0.04995265676007512,0.12778566225609553,0.746406967109702,0.07585471387412704
54-05-7,0.03290512667064197,0.4173322473021426,0.438169982111637,0.11159264391557866
1094-08-2,0.030802192591199606,0.4288967744402267,0.493104506585768,0.04719652638280563
30238-41-6,0.03268362751072265,0.6009738398400837,0.3268190990251882,0.039523433624005434
64241-34-5,0.015090503655779061,0.168064003716943,0.5022620312781406,0.31458346134913723
33499-13-7,0.03656858118683366,0.17364085252930672,0.7110081892941938,0.07878237698966577
63867-07-2,0.02621363647908658,0.12967606863832987,0.7354353849962304,0.10867490988635363
15299-99-7,0.004438524974296061,0.14584665124005866,0.6522586887134898,0.19745613507215512
4630-95-9,0.05845161552197254,0.2711454784683616,0.6037906992141886,0.06661220679547739
66968-39-6,0.2075509473929073,0.30128940746608057,0.4270109731773364,0.06414867196367574
105-57-7,0.0016446185711088805,0.018534329638788198,0.6527784629115525,0.327042588878551
137658-79-8,0.030079129473122038,0.11092821319687549,0.5926421242791411,0.2663505330508611
7492-66-2,0.0012281355212867974,0.005574039597746875,0.0840856705119989,0.9091121543689673
87820-88-0,0.013100079020683912,0.05952721299438634,0.7295430825883021,0.1978296253966278
103890-78-4,0.021648160480763214,0.08148569216991505,0.763395774329728,0.13347037301959372
52-60-8,0.3837547815051771,0.24583800220299407,0.3288979523775968,0.04150926391423176
50765-73-6,0.017848837715732906,0.3183772465791327,0.6193931368492104,0.0443807788559238
50765-89-4,0.027974697732818236,0.8270415337696121,0.12340956277414666,0.021574205723422692
15763-48-1,0.040921493667744904,0.18583376404420526,0.5519091615249162,0.2213355807631342
22609-73-0,0.03948230490021149,0.33835432759303147,0.48713736573390226,0.13502600177285465
88045-99-2,0.006581307578381197,0.07408356557872105,0.6945136030648643,0.22482152377803344
56358-09-9,0.024865505215838378,0.17339551163956698,0.5849527458917526,0.2167862372528419
17702-79-3,0.0837459492132539,0.8432248749167355,0.05646116161146072,0.016568014258550024
41611-76-1,0.018128504381344793,0.0685853964680036,0.5718129339530226,0.3414731651976291
137-58-6,0.023369303433889235,0.31433560127803356,0.480353163503357,0.18194193178471996
333-40-4,0.1610773681168372,0.6236751440128365,0.1995198018525625,0.015727686017763906
31775-20-9,0.01984827817634136,0.07451041509069546,0.7586103201707244,0.14703098656223873
105779-78-0,0.009252661681701335,0.08353276015530264,0.8261717679287979,0.08104281023419792
23191-75-5,0.02316353734533933,0.1018422228416573,0.4987862868576484,0.37620795295535453
88045-98-1,0.012864107647147533,0.09753650798600244,0.7533002633669978,0.1362991209998522
243973-20-8,0.04559521174080703,0.16221440047071517,0.5617468296669162,0.2304435581215615
57470-78-7,0.01784242882412356,0.10075094030168931,0.7831348664184519,0.09827176445573513
68227-46-3,0.03816245930274472,0.19873679621210835,0.679625850894506,0.08347489359064082
5221-49-8,0.08161815872984107,0.24025386799743131,0.6395680578777716,0.03855991539495584
72542-60-0,0.0921502533083867,0.5704560354469234,0.2766694110499363,0.06072430019475319
79438-83-8,0.05078189291351682,0.2842039500665973,0.5265237009741537,0.13849045604573187
21409-78-9,0.8127742843735402,0.07883070527802094,0.037446799794061986,0.0709482105543771
40374-14-9,0.07833135376617556,0.3276529300789352,0.5601793322461383,0.0338363839087511
29232-93-7,0.06669824321491864,0.5272473703162586,0.3690939044229153,0.03696048204590747
13171-21-6,0.6145579936758723,0.28670090580428376,0.08117278722555453,0.01756831329428955
73521-00-3,0.020938462384039503,0.14495679932570465,0.7471493670751902,0.0869553712150657
73512-92-2,0.020755151494916302,0.13195740380277707,0.7702890964187261,0.07699834828358056
73520-99-7,0.033549204266651755,0.3416316340772253,0.5313065993632452,0.09351256229287763
73512-93-3,0.021081745232405035,0.15928273931419987,0.7571355360720445,0.06249997938135047
73512-94-4,0.031265491683287024,0.1526086059809509,0.7292622950018208,0.08686360733394118
128606-48-4,0.2253280005583408,0.5717649241688482,0.1890079546668046,0.013899120606006073
57846-34-1,0.09253288267357507,0.5981154564242777,0.2677724617679304,0.04157919913421677
74639-40-0,0.017191494045217342,0.10205788949038222,0.5274240896785934,0.3533265267858068
1716-09-2,0.37460938936554844,0.5784011394437593,0.041278218800907096,0.005711252389785018
14143-09-0,0.6685121429887774,0.26670336676219025,0.05615975775295019,0.008624732496081875
10097-26-4,0.014096379656989302,0.020162352148255763,0.539516876887822,0.42622439130693285
688-84-6,0.01146071661858794,0.03157982469991329,0.5053812421001357,0.45157821658136305
105-16-8,0.007619499830026929,0.16935582037798563,0.5115555124081096,0.3114691673838782
1918-08-7,0.09460680674617684,0.1797945881073923,0.3569094666618653,0.36868913848456547
14663-66-2,0.07312337672378044,0.7583951234070231,0.1331208788972401,0.035360620971956316
14663-67-3,0.17767950355571246,0.6239314209548877,0.17666813342703752,0.02172094206236224
10137-90-3,0.002316514540080079,0.015122390391217549,0.717320083918643,0.26524101115005944
78193-97-2,0.02370985955216148,0.09833731043807391,0.8444820787576853,0.03347075125207881
58458-55-2,0.00570826830209727,0.044120871160725814,0.7200292187935587,0.23014164174361812
103-09-3,0.0019075356016468091,0.0037877840730937556,0.2817451218149755,0.712559558510284
29214-60-6,0.007628489194931629,0.023949084663459894,0.37283136390229127,0.5955910622393172
23947-60-6,0.01352904611169146,0.1412069100273643,0.7894298391686709,0.05583420469227312
437717-43-6,0.01979187552912585,0.07729225432268166,0.46570295843732734,0.4372129117108649
6946-94-7,0.009764026611308176,0.023407282167065998,0.7750069296058475,0.19182176161577813
1187-74-2,0.003096710775911254,0.015374353132336021,0.2871168482757463,0.6944120878160066
274671-61-3,0.010265095030023454,0.20873190486832816,0.6242032768053134,0.156799723296335
2728-05-4,0.008301543788919803,0.1096621180570851,0.6170950052555081,0.2649413328984868
134-62-3,0.0048314314023607694,0.09707900656517827,0.6665640126544194,0.2315255493780416
52406-01-6,0.0348525480005227,0.07524472656360782,0.571103210865097,0.3187995145707726
953-32-2,0.3177332032986295,0.5932909170203333,0.08371165229007746,0.005264227390959689
60090-47-3,0.018387544416488488,0.13999311802142836,0.7506964318862346,0.09092290567584854
15386-51-3,0.0501744344875129,0.30094100997291173,0.5180967173183927,0.13078783822118276
2728-04-3,0.0032096963391963487,0.07112899831890147,0.8669910304519665,0.05867027488993569
56632-42-9,0.03641592004426728,0.13617553250099337,0.6912664604077217,0.13614208704701744
299-45-6,0.8368435394102459,0.13713418939410044,0.017762242707027795,0.008260028488625974
2425-15-2,0.7247331116512357,0.23892312480406974,0.024199036505776345,0.01214472703891835
51356-23-1,0.32711999233102623,0.5941378742865406,0.055020298634106526,0.0237218347483269
51356-21-9,0.39372585430619805,0.1994088522661467,0.3781925666692722,0.02867272675838315
3099-88-5,0.3127730934821043,0.5742307985432061,0.10274301928881345,0.010253088685876014
1942-78-5,0.4448612491110137,0.4906227188694124,0.05656683731710072,0.00794919470247344
108-35-0,0.4442662853441307,0.3161789294614726,0.2157961923114291,0.02375859288296777
15421-84-8,0.10892426431635037,0.27422409153541616,0.5402195756521874,0.0766320684960462
51356-11-7,0.9292360223661573,0.058666089761540474,0.008479485155105878,0.0036184027171966694
51356-09-3,0.6780764611484428,0.29057867564216006,0.027602296260719444,0.0037425669486778833
22439-40-3,0.6140554010385062,0.2821408978244392,0.07745681773817353,0.026346883398880742
5633-16-9,0.06975497047689815,0.11745822937757339,0.6609706024783163,0.15181619766721227
26662-09-9,0.8883782328017202,0.07847648741254429,0.017495313741241816,0.015649966044493768
21673-86-9,0.008303725735488163,0.05269039523859871,0.5515362952839047,0.3874695837420083
107812-70-4,0.04458091771144349,0.2543069124870781,0.5184852344306982,0.18262693537077979
105435-14-1,0.023088933526290045,0.12768156812339063,0.567597427049219,0.28163207130110024
63979-26-0,0.006171659037984609,0.11220933122447943,0.8497752052143545,0.03184380452318126
75274-20-3,0.019123146979099767,0.07249035976807458,0.7328685879537973,0.17551790529902822
2532-92-5,0.012301158900490316,0.16586289691484146,0.6304798011218586,0.19135614306280968
2544-52-7,0.8357111472481117,0.13552281551223438,0.01843656174052587,0.010329475499128271
88-24-4,0.026896507650475864,0.06099300853079178,0.5231754801315338,0.3889350036871982
120-95-6,0.007048941664743492,0.05727033861449224,0.7059614329401858,0.22971928678057837
51959-14-9,0.04306328789395707,0.5214436292175892,0.3613701196739802,0.07412296321447322
79-74-3,0.021047446312127807,0.292246258584683,0.5918320305877717,0.09487426451541717
10508-09-5,0.012066955448791975,0.06492514236986935,0.35915853773757445,0.5638493644437638
3006-82-4,0.0024895371370040925,0.005648482266658369,0.1798418333304493,0.8120201472658881
329-21-5,0.1179536049470186,0.7026818047309715,0.1416320440398523,0.037732546282157914
7795-74-6,0.07063664213640618,0.6604516000825706,0.23224603601805002,0.036665721762972926
69784-43-6,0.12405261944339745,0.392006450329751,0.43257205738121834,0.05136887284563333
55285-14-8,0.09178126962674094,0.7428028091203528,0.13931964352766127,0.026096277725245223
42222-50-4,0.018146363920940267,0.047092419667979335,0.45269309361885496,0.4820681227922252
3489-84-7,0.018386702411831803,0.13619031841067572,0.7419373125949628,0.10348566658252976
919-94-8,0.004057501052452,0.022456745490035266,0.9324373000220506,0.041048453435462214
3734-95-0,0.44994661343584963,0.49819781796728,0.04200025212314236,0.009855316473728087
129927-33-9,0.046808177406933875,0.1680941478344665,0.6367539997154463,0.14834367504315335
72590-77-3,0.028704202627285458,0.04759922940455037,0.736752087226351,0.18694448074181322
13472-08-7,0.07491839699103933,0.547049195750943,0.3127520291443839,0.06528037811363398
78-66-0,0.025382215166687164,0.09163781952318228,0.7033642810394575,0.1796156842706733
1338-23-4,0.044239908323006005,0.09306590741714937,0.6227546293654503,0.23993955489439403
154619-86-0,0.6252908749937384,0.285206409037573,0.06710210020947227,0.0224006157592163
154619-76-8,0.8537862331827634,0.10126405795761499,0.0341786743225369,0.010771034537084903
82559-96-4,0.0018022272121517213,0.06579373693200102,0.4032508452129523,0.5291531906428953
82558-50-7,0.012348428694765096,0.12178552740111256,0.7157315310942703,0.15013451280985168
