CASRN,Toxic_svm_rdkit2d-0,Toxic_svm_rdkit2d-1
117666-91-8,0.2890077239384387,0.7109922760615612
117683-18-8,0.28095135444033775,0.7190486455596625
90220-16-9,0.13191532841688403,0.8680846715831161
673-04-1,0.1417495780408396,0.8582504219591605
64-96-0,0.11062214896651995,0.88937785103348
109410-00-6,0.09454261210578302,0.905457387894217
364-62-5,0.12986941995160337,0.8701305800483965
4093-35-0,0.11031393844547599,0.8896860615545239
19351-21-4,0.3726072326612095,0.6273927673387906
304-84-7,0.411111609277266,0.588888390722734
19351-20-3,0.31460536258956756,0.6853946374104323
55619-22-2,0.41627890493409025,0.5837210950659095
919-53-9,0.17053790503098495,0.8294620949690149
90245-33-3,0.11086398078393506,0.8891360192160651
22082-34-4,0.05652586612471697,0.9434741338752829
78-62-6,0.7769736862000218,0.22302631379997825
1067-99-8,0.5399987962750697,0.4600012037249301
999-34-8,0.13426293286876104,0.8657370671312389
90220-14-7,0.19351337401548066,0.8064866259845195
996-04-3,0.11439787303144233,0.8856021269685578
996-05-4,0.07370139428246293,0.9262986057175371
63906-39-8,0.05348612167822208,0.946513878321778
32744-43-7,0.08911087436443338,0.9108891256355665
7292-16-2,0.12926023455869226,0.8707397654413078
1014-70-6,0.11770671565716893,0.882293284342831
21923-23-9,0.057757839665176676,0.9422421603348233
2404-05-9,0.10841580391709461,0.8915841960829055
51528-03-1,0.5,0.5
3254-62-4,0.11748877640021906,0.8825112235997812
115-90-2,0.1028473620179198,0.8971526379820801
6587-45-7,0.14300574209684963,0.8569942579031502
6132-17-8,0.18025057366235148,0.8197494263376485
101526-62-9,0.48417268389801454,0.5158273161019854
109-66-0,0.7649310144604438,0.23506898553955624
110-54-3,0.7652417949094213,0.23475820509057896
1120-21-4,0.8734902321224713,0.1265097678775288
112-40-3,0.8999546177223254,0.10004538227767468
629-50-5,0.8659496354795764,0.13405036452042376
629-59-4,0.8696430533780574,0.13035694662194275
593-45-3,0.8636820897801597,0.1363179102198403
112-95-8,0.8980897881519877,0.10191021184801209
2500-88-1,0.8779998110527926,0.12200018894720752
627-83-8,0.9155246306870858,0.08447536931291427
26322-14-5,0.9232224559843248,0.07677754401567508
41672-81-5,0.837921545823209,0.162078454176791
68153-95-7,0.7868809714173842,0.21311902858261597
53220-22-7,0.9343246167883372,0.06567538321166286
3234-85-3,0.9480201780767065,0.051979821923293514
16958-92-2,0.9517271137063742,0.048272886293625826
119-06-2,0.9464357590886097,0.05356424091139034
3648-20-2,0.9606170918909315,0.0393829081090685
84-76-4,0.9658175026907675,0.034182497309232576
50602-85-2,0.5571151917500422,0.4428848082499577
119-07-3,0.95984896206208,0.04015103793791985
8007-43-0,0.8999196687455383,0.1000803312544617
629-82-3,0.8589624364555916,0.14103756354440855
123-79-5,0.961245906713897,0.03875409328610311
1639-66-3,0.7646064235923233,0.23539357640767689
2915-53-9,0.9605460771299689,0.039453922870031154
117-84-0,0.9702856440497157,0.029714355950284245
64896-70-4,0.9370353487707197,0.0629646512292802
1117-55-1,0.950236472589614,0.04976352741038603
70729-68-9,0.9406271140436425,0.05937288595635749
110-32-7,0.9558552590621447,0.044144740937855316
10058-20-5,0.918984715578039,0.08101528442196097
3006-15-3,0.5519070160395833,0.4480929839604168
84-75-3,0.9610458781204557,0.038954121879544265
61788-89-4,0.8735459406604172,0.12645405933958256
540-07-8,0.9394565982261845,0.06054340177381539
2050-92-2,0.33416674380687306,0.6658332561931268
13256-06-9,0.2628778270545519,0.737122172945448
3913-02-8,0.8526566636155021,0.14734333638449787
2173-56-0,0.9411145100434756,0.05888548995652441
17810-51-4,0.15827493398978418,0.8417250660102159
21270-08-6,0.31518203802244754,0.6848179619775524
123-95-5,0.9640636738150321,0.035936326184967816
110-36-1,0.9517551054717787,0.048244894528221324
626-82-4,0.9379708395927966,0.0620291604072033
111-92-2,0.2718823245049706,0.7281176754950295
109-46-6,0.13210094815118242,0.8678990518488177
102-83-0,0.06450263901543658,0.9354973609845633
36167-63-2,0.30789513156808834,0.6921048684319118
102-81-8,0.557333494534321,0.442666505465679
102207-73-8,0.06556131032422192,0.934438689675778
119-48-2,0.8162911523061896,0.18370884769381035
51861-34-8,0.316154063714096,0.6838459362859041
924-16-3,0.17371786873322276,0.8262821312667771
127-59-3,0.6898893087163452,0.31011069128365454
142-96-1,0.7753378251925583,0.22466217480744186
112-48-1,0.8672620181697609,0.13273798183023913
112-98-1,0.9026752783122307,0.09732472168776939
141-17-3,0.9232215104612099,0.07677848953879007
16672-39-2,0.8220117241073983,0.177988275892602
141-03-7,0.9230614390864115,0.07693856091358856
14338-82-0,0.37179814758927804,0.6282018524107219
6280-99-5,0.8729028871982212,0.12709711280177904
85-70-1,0.9283043946021154,0.07169560539788436
4056-77-3,0.944495630560511,0.05550436943948903
1770-80-5,0.2950409326820684,0.7049590673179315
1962-75-0,0.9591199296600036,0.04088007033999635
84-74-2,0.9468899535959769,0.05311004640402299
7483-25-2,0.92268062570242,0.07731937429757997
4092-75-5,0.42212150800617754,0.5778784919938224
1809-19-4,0.5693941673286209,0.430605832671379
130525-77-8,0.4525330418784034,0.5474669581215966
2528-36-1,0.25141766270582805,0.7485823372941719
544-40-1,0.4589177587825045,0.5410822412174956
2639-63-6,0.9378407781171914,0.06215922188280882
51-03-6,0.752533911188377,0.24746608881162316
2430-27-5,0.4443961544526906,0.5556038455473095
63449-39-8,0.5997591038577674,0.40024089614223257
123-19-3,0.8427337937746137,0.1572662062253861
168152-91-8,0.13959238079295586,0.8604076192070441
74550-96-2,0.14411634007237745,0.8558836599276226
106-31-0,0.9080736070696234,0.09192639293037685
132-82-1,0.9031280406782267,0.0968719593217733
105-66-8,0.9363530047470738,0.06364699525292587
142-84-7,0.25041529848060984,0.7495847015193903
111757-17-6,0.4403140487011906,0.5596859512988094
99247-33-3,0.684777707849285,0.3152222921507148
19044-88-3,0.644540938329876,0.355459061670124
52888-80-9,0.37510154518111566,0.6248984548188844
91893-38-8,0.10861428878113935,0.8913857112188607
57-66-9,0.8495448456297621,0.15045515437023785
925-15-5,0.9069781034569658,0.09302189654303407
136-45-8,0.8721136491080302,0.1278863508919697
58416-00-5,0.6087590841200231,0.3912409158799768
16066-38-9,0.7538602890114585,0.24613971098854148
104-75-6,0.16568635075191795,0.834313649248082
10137-80-1,0.23873574387265395,0.7612642561273462
113-48-4,0.8263914269375859,0.17360857306241428
104-76-7,0.8105977777841953,0.1894022222158046
5397-31-9,0.26805413720211163,0.7319458627978882
10213-75-9,0.7110517299388918,0.28894827006110824
4126-58-3,0.8945327483969115,0.10546725160308845
1559-35-9,0.8583562334657945,0.14164376653420543
2461-15-6,0.7718033720279392,0.22819662797206058
103-44-6,0.8252964568412713,0.17470354315872885
21270-19-9,0.13520953897143329,0.8647904610285667
17751-71-2,0.0675829707775217,0.9324170292224782
17751-73-4,0.06210869072488968,0.9378913092751102
17751-72-3,0.08936595554228335,0.9106340444577166
17810-52-5,0.21340445778526534,0.7865955422147345
17751-68-7,0.20612314911582455,0.7938768508841755
21270-00-8,0.33307345102066716,0.6669265489793327
21270-16-6,0.17912859237149814,0.8208714076285016
21270-12-2,0.1926811088575729,0.8073188911424272
21270-02-0,0.244436358545012,0.7555636414549882
21270-03-1,0.19803492056218536,0.8019650794378146
13361-34-7,0.7310832327767529,0.268916767223247
1928-43-4,0.4017963398547093,0.5982036601452906
1928-47-8,0.2696501096384964,0.7303498903615038
7659-86-1,0.528136499844147,0.47186350015585277
103-11-7,0.8186694955943961,0.1813305044056039
5444-75-7,0.9124270368320124,0.08757296316798747
16397-70-9,0.5,0.5
4376-20-9,0.8957003335721271,0.10429966642787299
18750-05-5,0.9093905939919431,0.09060940600805693
6197-30-4,0.546605087157126,0.4533949128428741
4248-21-9,0.4640177900645645,0.5359822099354352
24468-13-1,0.6133059710203638,0.3866940289796362
68037-57-0,0.8612403815433578,0.13875961845664203
1070-03-7,0.46560112995277175,0.5343988700472281
126-92-1,0.5486871679794828,0.4513128320205171
123-04-6,0.5246978581678751,0.4753021418321249
5588-20-5,0.1382026384300094,0.8617973615699905
63834-30-0,0.8922541245930182,0.10774587540698201
149-57-5,0.8916086045180677,0.10839139548193241
94-04-2,0.8028484817381407,0.19715151826185925
589-98-0,0.8723951898482434,0.1276048101517567
589-82-2,0.8804113698870263,0.11958863011297366
10138-47-3,0.8758191158618066,0.12418088413819327
10138-87-1,0.8905234308639463,0.10947656913605384
94-96-2,0.8912263068596412,0.10877369314035865
98532-85-5,0.1471605022592345,0.8528394977407655
10140-93-9,0.20871066361034055,0.7912893363896595
7492-37-7,0.6690081596110959,0.3309918403889041
106-68-3,0.8841347397340696,0.11586526026593028
106-35-4,0.852541588806806,0.14745841119319394
117827-06-2,0.5894924567787819,0.41050754322121813
2445-76-3,0.9312213435704213,0.06877865642957876
624-54-4,0.9310884850908552,0.06891151490914495
645-62-5,0.8450492640859475,0.1549507359140524
5309-52-4,0.8383962070113972,0.16160379298860286
6187-24-2,0.5,0.5
1471-51-8,0.24825735323644052,0.7517426467635596
126-93-2,0.5747581548773577,0.42524184512264224
13360-63-9,0.28738233439690297,0.7126176656030974
1861-40-1,0.209683935587293,0.7903160644127069
91893-68-4,0.1046119690962679,0.895388030903732
68439-49-6,0.8688333605074884,0.1311666394925116
15523-43-0,0.8862628749949468,0.11373712500505316
628-81-9,0.7514921756951588,0.24850782430484095
4413-13-2,0.853877695712472,0.14612230428752798
61668-40-4,0.8563733747260344,0.14362662527396544
33236-04-3,0.08014481092531736,0.9198551890746827
111-61-5,0.9569689424356411,0.04303105756435886
123-29-5,0.9383922908416249,0.06160770915837514
106-32-1,0.9382111606320452,0.06178883936795487
106-30-9,0.9337031741618229,0.06629682583817688
1808-26-0,0.9415926039123499,0.0584073960876501
79714-31-1,0.6871746039556753,0.31282539604432485
73310-10-8,0.9348608209306284,0.06513917906937146
3025-30-7,0.8821269527259716,0.1178730472740282
115895-09-5,0.8100990844504383,0.1899009155495619
3570-46-5,0.27204176722851603,0.7279582327714839
64058-22-6,0.16042705129921625,0.8395729487007837
3249-68-1,0.8986199023955581,0.10138009760444187
105-54-4,0.9059542943094406,0.09404570569055935
101205-02-1,0.7633794304250601,0.23662056957494015
40626-35-5,0.046605199842507446,0.9533948001574925
89784-60-1,0.05294069617859599,0.947059303821404
38527-91-2,0.03657589527295558,0.9634241047270443
38524-82-2,0.03396217290184083,0.9660378270981592
34643-46-4,0.044648244245662404,0.9553517557543375
24017-17-2,0.11963900848023482,0.8803609915197652
18596-67-3,0.034402508818769134,0.9655974911812311
61444-38-0,0.9227555544108837,0.07724444558911624
33467-74-2,0.8729739277637993,0.12702607223620066
119798-44-6,0.9280344741585018,0.07196552584149829
381209-09-2,0.8357806714317273,0.16421932856827268
617-79-8,0.1313509903950244,0.8686490096049756
97-95-0,0.7845934589922463,0.2154065410077537
10232-91-4,0.7021191572921351,0.2978808427078647
10213-74-8,0.9089300398879651,0.091069960112035
4468-93-3,0.846542822739056,0.15345717726094393
63907-07-3,0.8328698969378693,0.16713010306213089
3953-10-4,0.8075882366662219,0.19241176333377827
97-96-1,0.8743904452740491,0.1256095547259509
19962-50-6,0.19824555077550915,0.801754449224491
88-09-5,0.8765209690660536,0.12347903093394637
4189-10-0,0.3054431047606541,0.694556895239346
100217-51-4,0.34813797944310815,0.6518620205568918
584-02-1,0.8315527059156326,0.16844729408436734
84-16-2,0.9029508159520931,0.09704918404790674
101952-86-7,0.7712269031054689,0.22877309689453107
71953-72-5,0.7370541559194257,0.26294584408057453
533-68-6,0.5,0.5
96-22-0,0.7189132319882409,0.281086768011759
105-05-5,0.8167016846874893,0.18329831531251056
72-56-0,0.7341981051245136,0.2658018948754864
579-66-8,0.13086694091371992,0.8691330590862801
38725-95-0,0.2490458366664772,0.7509541633335227
522-40-7,0.8291646295446667,0.17083537045533306
123-62-6,0.8128992096890915,0.18710079031090873
5837-63-8,0.8619255426365071,0.13807445736349291
41340-25-4,0.3133721222231144,0.6866278777768857
136572-09-3,0.4826111960656595,0.5173888039343406
124391-91-9,0.9606737519497452,0.03932624805025481
105-37-3,0.8827551394701224,0.11724486052987762
98532-81-1,0.13708952329812446,0.8629104767018755
94108-97-1,0.8030946266177269,0.19690537338227335
512-48-1,0.3455868923219928,0.6544131076780071
702-54-5,0.44299535143114044,0.5570046485688595
1085-91-2,0.19206687485263255,0.8079331251473675
77-04-3,0.5373098077523737,0.4626901922476264
80733-97-7,0.2622484222466781,0.7377515777533221
23192-94-1,0.36523531747990134,0.6347646825200985
99233-24-6,0.36220302439834945,0.6377969756016506
33236-13-4,0.07816300602149116,0.9218369939785088
109-89-7,0.24020872617196487,0.759791273828035
105-55-5,0.09890177003891809,0.9010982299610819
24565-13-7,0.8745451983236264,0.12545480167637352
122-34-9,0.11985239369325557,0.8801476063067444
85697-11-6,0.17678172299123168,0.8232182770087682
104-78-9,0.07127578907792931,0.9287242109220706
17074-44-1,0.0915181889182502,0.9084818110817496
5351-04-2,0.3077716985229125,0.6922283014770877
92327-36-1,0.25195604015937273,0.7480439598406273
101952-85-6,0.3090282689896191,0.6909717310103808
93864-33-6,0.1841916637295251,0.8158083362704748
27312-93-2,0.09398121101242903,0.906018788987571
6009-67-2,0.21203609489413083,0.7879639051058692
100-36-7,0.07094524390490298,0.9290547560950969
3105-97-3,0.11805602825341896,0.8819439717465809
17074-42-9,0.10725219498076827,0.8927478050192317
51-06-9,0.16961374560740822,0.8303862543925918
5486-77-1,0.07423340300066894,0.925766596999331
23205-22-3,0.17945634777197217,0.8205436522280277
34341-24-7,0.22457016881228484,0.7754298311877151
100-37-8,0.45332112220132753,0.5466788777986724
63883-13-6,0.3972237680177944,0.6027762319822055
53421-38-8,0.30325349540855495,0.6967465045914452
911-45-5,0.5550718063486648,0.4449281936513352
2192-21-4,0.2723481703154726,0.7276518296845275
2426-54-2,0.397732939671693,0.6022670603283071
31329-57-4,0.15342028976840213,0.8465797102315978
34580-71-7,0.1206421981259368,0.879357801874063
1641-74-3,0.3549336371543665,0.6450663628456336
2597-09-3,0.2830954210647611,0.716904578935239
57-37-4,0.47197360543470734,0.5280263945652927
13352-70-0,0.15057537449651348,0.8494246255034863
3735-90-8,0.22668242844687422,0.7733175715531257
3010-02-4,0.20891642356269863,0.7910835764373012
102394-31-0,0.20753398034546808,0.7924660196545322
67367-65-1,0.4070006760769751,0.592999323923025
2431-96-1,0.28414305345638974,0.7158569465436103
2315-36-8,0.14285854231884737,0.8571414576811526
120-21-8,0.40154765048330326,0.5984523495166969
2198-58-5,0.05215018108713582,0.9478498189128641
54289-46-2,0.4065754097758514,0.5934245902241485
5123-63-7,0.39137505956748236,0.6086249404325176
17754-90-4,0.4705926821021323,0.5294073178978677
25953-06-4,0.14850754704294963,0.8514924529570506
1696-17-9,0.3155624162874215,0.6844375837125785
19311-91-2,0.36509561728017703,0.6349043827198231
63886-92-0,0.3639768750291103,0.6360231249708896
63887-51-4,0.32751151059765277,0.6724884894023473
32773-96-9,0.2508161287847317,0.7491838712152683
101152-94-7,0.04533695625895924,0.9546630437410409
14052-72-3,0.09524900828062902,0.9047509917193708
28249-77-6,0.2660812126276165,0.7339187873723835
95-06-7,0.06201284784018687,0.9379871521598131
95-30-7,0.16294958267795778,0.8370504173220422
1331-27-7,0.45459009325312294,0.545409906746877
13056-98-9,0.08972532479010512,0.9102746752098949
21600-43-1,0.04959905434209443,0.9504009456579056
55-18-5,0.12203333422464056,0.8779666657753595
6794-94-1,0.12948263141342015,0.8705173685865798
1709-50-8,0.6075213967400862,0.3924786032599138
36014-71-8,0.22860950052247,0.7713904994775299
4680-78-8,0.8095545236415493,0.19044547635845055
5141-20-8,0.8824876896195418,0.11751231038045822
3844-45-9,0.8715354523089385,0.12846454769106133
2353-45-9,0.8157620968237863,0.18423790317621364
1050-48-2,0.20681557957627075,0.7931844204237292
60-29-7,0.7159129337531163,0.28408706624688373
629-14-1,0.8316454809099784,0.16835451909002153
112-36-7,0.8768121154721616,0.12318788452783845
763-69-9,0.9122517919975209,0.08774820800247929
2452-94-0,0.4779921572952055,0.5220078427047945
110-40-7,0.958702268081445,0.04129773191855496
141-28-6,0.94740971836719,0.05259028163280993
123-25-1,0.8881175360539433,0.11188246394605665
27292-19-9,0.9162578357840702,0.08374216421592981
75274-25-8,0.35560835682561376,0.6443916431743862
22125-35-5,0.7424617576774468,0.2575382423225531
59894-95-0,0.14001851760250875,0.8599814823974913
73090-70-7,0.1349753458762733,0.8650246541237269
72903-27-6,0.9054716912238661,0.094528308776134
98318-25-3,0.7276950205447154,0.27230497945528465
14064-10-9,0.6402482132920884,0.35975178670791164
41438-38-4,0.8702064888199293,0.12979351118007076
84-66-2,0.8812039457281199,0.11879605427188024
23564-06-9,0.627386547564903,0.37261345243509697
1609-47-8,0.6225813682765405,0.37741863172345935
502-55-6,0.19012247460510462,0.8098775253948954
1851-77-0,0.137785398215298,0.8622146017847018
1851-71-4,0.1889141007723973,0.8110858992276027
6485-91-2,0.43655005563914173,0.5634499443608584
762-04-9,0.4307089063576679,0.5692910936423321
999-01-9,0.25693481935757956,0.7430651806424206
10419-79-1,0.11684640564385601,0.8831535943561439
75889-62-2,0.33967771455795764,0.6603222854420424
618061-76-0,0.4508670935329508,0.5491329064670493
2781-11-5,0.34117648695093167,0.6588235130490684
1754-49-0,0.14370028990211783,0.8562997100978824
6231-03-4,0.17549520361243753,0.8245047963875627
679-36-7,0.17521119149502798,0.824788808504972
21548-32-3,0.22879627152191354,0.7712037284780864
333-29-9,0.10130629367157365,0.898693706328426
