CASRN,EPA_RF_rdkit2d-1,EPA_RF_rdkit2d-2,EPA_RF_rdkit2d-3,EPA_RF_rdkit2d-4
87130-20-9,0.1046666666666667,0.19533333333333325,0.5706666666666665,0.12933333333333336
63873-23-4,0.20013333333333333,0.4125333333333335,0.2839999999999999,0.10333333333333336
78-52-4,0.8305627329192548,0.13565155279503105,0.025785714285714283,0.008
63873-21-2,0.373,0.5558333333333336,0.05449999999999999,0.016666666666666663
68649-11-6,0.0029999999999999996,0.05064878048780487,0.3467285907859079,0.5996226287262874
63990-57-8,0.024333333333333332,0.1373333333333333,0.592,0.2463333333333333
26818-53-1,0.039266666666666665,0.3838000000000002,0.4793666666666666,0.09756666666666666
27891-14-1,0.027333333333333334,0.2756666666666667,0.44900000000000007,0.24799999999999997
36756-79-3,0.007333333333333333,0.13633333333333333,0.6135,0.2428333333333333
19072-57-2,0.027000000000000003,0.3907333333333333,0.4945333333333333,0.08773333333333336
27591-74-8,0.19199999999999995,0.4390000000000001,0.24799999999999997,0.12100000000000002
66734-13-2,0.07533333333333335,0.07933333333333333,0.6296666666666665,0.21566666666666667
5593-20-4,0.05316666666666665,0.028499999999999998,0.8396666666666667,0.07866666666666666
5534-09-8,0.07533333333333335,0.074,0.673333333333333,0.17733333333333337
27778-88-7,0.017,0.29774637681159427,0.6399202898550725,0.04533333333333333
27778-86-5,0.008833333333333334,0.4099904761904764,0.565890476190476,0.015285714285714284
27778-84-3,0.013999999999999999,0.2821666666666667,0.6874999999999999,0.01633333333333333
27778-80-9,0.011333333333333332,0.067,0.9103333333333331,0.011333333333333332
27778-82-1,0.057333333333333326,0.2823333333333334,0.6191333333333333,0.041199999999999994
27684-92-0,0.012666666666666666,0.597156862745098,0.3839411764705882,0.0062352941176470585
26259-45-0,0.012666666666666666,0.049999999999999996,0.9130000000000001,0.024333333333333332
40618-52-8,0.21783333333333338,0.4678333333333334,0.2776666666666667,0.03666666666666667
69-05-6,0.029666666666666675,0.2836666666666667,0.5803333333333334,0.10633333333333335
9050-04-8,0.028333333333333342,0.26966666666666667,0.5909999999999999,0.11100000000000002
60735-64-0,0.053666666666666654,0.11695238095238097,0.7048095238095238,0.12457142857142861
24151-93-7,0.45316666666666666,0.2763333333333333,0.21016666666666667,0.06033333333333332
2109-64-0,0.011666666666666667,0.07905238095238096,0.6205380952380952,0.2887428571428572
22457-23-4,0.016666666666666666,0.14199999999999996,0.6537999999999999,0.1875333333333333
541-85-5,0.007000000000000001,0.08266666666666667,0.7322424242424245,0.17809090909090908
14355-07-8,0.03966666666666666,0.21366666666666653,0.6443333333333334,0.10233333333333337
10032-15-2,0.004709523809523809,0.00910252100840336,0.1167831932773109,0.8694047619047617
14355-12-5,0.042666666666666665,0.8490000000000003,0.06233333333333332,0.046
10024-78-9,0.013619047619047617,0.4725246031746034,0.3851896825396825,0.1286666666666667
32838-28-1,0.04233333333333333,0.068,0.6280952380952382,0.2615714285714285
57-33-0,0.02833333333333334,0.7749999999999998,0.15466666666666665,0.041999999999999996
71-73-8,0.03699999999999999,0.2706666666666666,0.5923333333333333,0.1
871-22-7,0.01688888888888889,0.04624603174603174,0.27998677248677245,0.6568783068783066
105-82-8,0.007,0.06645238095238094,0.6180547619047616,0.308492857142857
29122-60-9,0.024333333333333332,0.2806666666666666,0.6452222222222223,0.04977777777777778
186817-80-1,0.04733333333333331,0.04900000000000001,0.6325523809523811,0.27111428571428564
7452-79-1,0.0006666666666666666,0.022,0.24390740740740735,0.7334259259259261
7286-69-3,0.05266666666666667,0.2826666666666666,0.5890000000000001,0.07566666666666667
98886-44-3,0.3904,0.3872666666666667,0.1836666666666666,0.03866666666666666
125-64-4,0.03300000000000001,0.14466666666666667,0.7143333333333332,0.108
82834-16-0,0.043666666666666666,0.05533333333333333,0.47816666666666663,0.4228333333333335
730-07-4,0.015333333333333332,0.11233333333333337,0.7686666666666666,0.10366666666666667
33499-11-5,0.04733333333333334,0.11016666666666668,0.6838333333333333,0.15866666666666668
110429-62-4,0.10778431372549017,0.19011764705882353,0.4871960784313726,0.21490196078431373
67050-64-0,0.03166666666666667,0.31383333333333324,0.5688333333333333,0.08566666666666664
54-05-7,0.024333333333333332,0.37566666666666687,0.5496666666666665,0.050333333333333334
1094-08-2,0.012333333333333332,0.4814,0.45526666666666654,0.051
30238-41-6,0.02766666666666667,0.32700000000000007,0.5286666666666667,0.1166666666666667
64241-34-5,0.15800000000000006,0.18666666666666662,0.49073333333333363,0.16460000000000002
33499-13-7,0.06533333333333333,0.11533333333333334,0.6283333333333333,0.19099999999999998
63867-07-2,0.007333333333333334,0.04399999999999999,0.8995000000000001,0.049166666666666664
15299-99-7,0.034,0.21200000000000005,0.6423333333333334,0.11166666666666669
4630-95-9,0.02666666666666667,0.2642,0.6391333333333332,0.07
66968-39-6,0.07833333333333334,0.26350000000000007,0.4583333333333335,0.19983333333333336
105-57-7,0.007666666666666668,0.05413333333333333,0.5558666666666666,0.38233333333333325
137658-79-8,0.05199999999999999,0.13100000000000003,0.4701666666666668,0.3468333333333333
7492-66-2,0.010666666666666666,0.047,0.18716666666666668,0.7551666666666665
87820-88-0,0.035166666666666666,0.09566666666666669,0.6774999999999999,0.19166666666666665
103890-78-4,0.05599999999999999,0.14899999999999994,0.4406666666666669,0.3543333333333334
52-60-8,0.4498333333333334,0.30249999999999994,0.21249999999999994,0.035166666666666666
50765-73-6,0.015999999999999997,0.4398333333333332,0.49283333333333357,0.05133333333333333
50765-89-4,0.005666666666666666,0.9213333333333332,0.05433333333333333,0.018666666666666665
15763-48-1,0.05566666666666666,0.32273333333333337,0.41820000000000024,0.2034
22609-73-0,0.09300000000000001,0.199,0.4296666666666669,0.27833333333333327
88045-99-2,0.02,0.06866666666666667,0.7859999999999999,0.12533333333333332
56358-09-9,0.04266666666666667,0.2053333333333333,0.44133333333333336,0.3106666666666667
17702-79-3,0.14966666666666667,0.7516666666666664,0.07466666666666666,0.024000000000000007
41611-76-1,0.03433333333333333,0.06933333333333332,0.37899999999999995,0.5173333333333334
137-58-6,0.020000000000000004,0.27166666666666656,0.5716666666666668,0.13666666666666666
333-40-4,0.20786666666666664,0.6801333333333333,0.08866666666666664,0.02333333333333333
31775-20-9,0.020555555555555556,0.054222222222222206,0.7223333333333334,0.20288888888888887
105779-78-0,0.046666666666666655,0.254,0.5896666666666669,0.10966666666666666
23191-75-5,0.05333333333333333,0.12433333333333334,0.43300000000000016,0.3893333333333333
88045-98-1,0.011999999999999999,0.043,0.8713333333333334,0.07366666666666666
243973-20-8,0.04300000000000001,0.1709999999999999,0.6483333333333333,0.13766666666666671
57470-78-7,0.035,0.08733333333333335,0.6889999999999997,0.18866666666666665
68227-46-3,0.07366666666666666,0.21333333333333332,0.5003333333333334,0.2126666666666667
5221-49-8,0.2316666666666666,0.3826666666666667,0.3450000000000001,0.04066666666666667
72542-60-0,0.08766666666666668,0.7373333333333333,0.12233333333333336,0.05266666666666668
79438-83-8,0.10266666666666667,0.3498333333333335,0.2544999999999998,0.29300000000000004
21409-78-9,0.5858333333333333,0.11216666666666672,0.0845,0.2174999999999999
40374-14-9,0.026733333333333338,0.15373333333333336,0.7995333333333331,0.020000000000000004
29232-93-7,0.1865,0.6041666666666666,0.17966666666666672,0.02966666666666667
13171-21-6,0.48766666666666686,0.27899999999999997,0.179,0.05433333333333333
73521-00-3,0.04133333333333333,0.32099999999999995,0.4736666666666667,0.16400000000000003
73512-92-2,0.024666666666666663,0.2136666666666666,0.6533333333333334,0.10833333333333334
73520-99-7,0.029666666666666675,0.4326666666666666,0.44366666666666693,0.09400000000000003
73512-93-3,0.014666666666666663,0.11533333333333334,0.8136666666666665,0.05633333333333332
73512-94-4,0.020666666666666667,0.14666666666666667,0.5813333333333333,0.25133333333333324
128606-48-4,0.33499999999999996,0.265095238095238,0.35361904761904767,0.046285714285714284
57846-34-1,0.04366666666666667,0.47833333333333355,0.3559999999999999,0.12200000000000003
74639-40-0,0.05733333333333332,0.14666666666666667,0.461,0.3350000000000001
1716-09-2,0.2795,0.6389999999999999,0.06483333333333334,0.016666666666666666
14143-09-0,0.7004545454545457,0.12484848484848486,0.12018181818181821,0.054515151515151516
10097-26-4,0.002333333333333333,0.027055555555555555,0.2040410256410256,0.7665700854700855
688-84-6,0.0010119760479041916,0.007738522954091816,0.20895293074867216,0.7822965702493317
105-16-8,0.02166666666666666,0.19633333333333328,0.5048333333333336,0.2771666666666667
1918-08-7,0.06033333333333333,0.1378,0.33703333333333335,0.4648333333333332
14663-66-2,0.08300000000000002,0.7113333333333333,0.1393333333333333,0.0663333333333333
14663-67-3,0.15733333333333327,0.6483333333333335,0.15366666666666667,0.04066666666666666
10137-90-3,0.02214285714285714,0.052372023809523806,0.4952505952380953,0.43023452380952365
78193-97-2,0.017,0.06966666666666667,0.8750000000000001,0.03833333333333333
58458-55-2,0.015333333333333332,0.08899999999999998,0.8226666666666667,0.073
103-09-3,0.002,0.007801242236024846,0.2445763738094322,0.7456223839545428
29214-60-6,0.018376190476190473,0.08708095238095238,0.36527142857142847,0.5292714285714286
23947-60-6,0.03133333333333333,0.20366666666666663,0.6758333333333334,0.08916666666666667
437717-43-6,0.04833333333333333,0.08500000000000003,0.46133333333333343,0.4053333333333334
6946-94-7,0.012999999999999998,0.07253333333333332,0.7707333333333333,0.14373333333333338
1187-74-2,0.04566666666666666,0.07900000000000003,0.4956666666666668,0.3796666666666667
274671-61-3,0.02666666666666667,0.2915,0.5361666666666668,0.14566666666666667
2728-05-4,0.0036666666666666666,0.027333333333333338,0.927666666666667,0.04133333333333334
134-62-3,0.006666666666666667,0.024666666666666667,0.9473333333333334,0.02133333333333333
52406-01-6,0.08533333333333334,0.10800000000000003,0.45199999999999996,0.3546666666666667
953-32-2,0.3155179487179487,0.5606820512820514,0.09980000000000003,0.024
60090-47-3,0.019000000000000003,0.13433333333333336,0.7411666666666665,0.1055
15386-51-3,0.05633333333333333,0.40866666666666673,0.48233333333333345,0.05266666666666666
2728-04-3,0.003333333333333333,0.020666666666666667,0.9658333333333333,0.010166666666666666
56632-42-9,0.045000000000000005,0.15166666666666667,0.5310000000000002,0.27233333333333337
299-45-6,0.6213333333333333,0.22533333333333333,0.10166666666666667,0.051666666666666666
2425-15-2,0.5928333333333334,0.32966666666666666,0.049,0.028500000000000004
51356-23-1,0.5236666666666667,0.3100000000000001,0.10066666666666667,0.06566666666666665
51356-21-9,0.47266666666666673,0.26666666666666655,0.20533333333333326,0.055333333333333325
3099-88-5,0.2197333333333333,0.7012666666666665,0.061999999999999986,0.017
1942-78-5,0.22004545454545446,0.7406212121212121,0.03233333333333334,0.006999999999999999
108-35-0,0.32066666666666654,0.45300000000000007,0.18666666666666668,0.03966666666666667
15421-84-8,0.04866666666666665,0.22888888888888895,0.6747777777777776,0.04766666666666667
51356-11-7,0.8891666666666668,0.06749999999999999,0.03166666666666667,0.011666666666666664
51356-09-3,0.8220000000000001,0.13599999999999998,0.03300000000000001,0.009
22439-40-3,0.5046666666666666,0.3715000000000001,0.08883333333333333,0.03499999999999999
5633-16-9,0.06533333333333333,0.134,0.6876666666666669,0.11300000000000002
26662-09-9,0.6483333333333331,0.13233333333333336,0.15066666666666662,0.06866666666666667
21673-86-9,0.024333333333333342,0.2329999999999999,0.6406666666666666,0.10200000000000005
107812-70-4,0.1146666666666667,0.19466666666666668,0.37866666666666676,0.312
105435-14-1,0.06966666666666665,0.16766666666666669,0.5533333333333333,0.20933333333333326
63979-26-0,0.0415,0.2516666666666666,0.6138333333333333,0.09300000000000003
75274-20-3,0.035,0.10666666666666669,0.5336666666666666,0.32466666666666655
2532-92-5,0.020666666666666663,0.1403333333333333,0.7059999999999998,0.133
2544-52-7,0.6533333333333333,0.19633333333333333,0.1166666666666667,0.03366666666666667
88-24-4,0.017666666666666667,0.07033333333333333,0.47783333333333333,0.43416666666666665
120-95-6,0.0104,0.057333333333333326,0.8496761904761901,0.0825904761904762
51959-14-9,0.023000000000000003,0.3205333333333332,0.49506666666666677,0.16140000000000002
79-74-3,0.011666666666666664,0.14383333333333329,0.5826666666666668,0.2618333333333333
10508-09-5,0.011438596491228073,0.0884126984126984,0.35605388471177957,0.544094820384294
3006-82-4,0.018733333333333334,0.051500000000000004,0.3323666666666667,0.5973999999999999
329-21-5,0.1217333333333333,0.7615999999999999,0.079,0.037666666666666654
7795-74-6,0.24689047619047616,0.5195095238095239,0.1871428571428571,0.04645714285714285
69784-43-6,0.27299999999999996,0.3913333333333333,0.23539999999999997,0.1002666666666667
55285-14-8,0.18633333333333327,0.4596666666666665,0.288,0.06600000000000002
42222-50-4,0.008333333333333331,0.006333333333333333,0.3475,0.637833333333333
3489-84-7,0.032400000000000005,0.10333333333333335,0.6842190476190476,0.18004761904761904
919-94-8,0.006855555555555556,0.04480952380952381,0.8494793650793651,0.09885555555555553
3734-95-0,0.5070000000000001,0.2943333333333333,0.14800000000000002,0.050666666666666665
129927-33-9,0.06083333333333332,0.177,0.6085000000000003,0.15366666666666665
72590-77-3,0.07166666666666668,0.06480952380952379,0.697857142857143,0.16566666666666666
13472-08-7,0.09766666666666665,0.29966666666666664,0.4386666666666668,0.164
78-66-0,0.049666666666666665,0.14766666666666667,0.5698333333333335,0.23283333333333328
1338-23-4,0.04033333333333332,0.136,0.5156666666666667,0.30800000000000016
154619-86-0,0.8785333333333335,0.07346666666666665,0.03933333333333334,0.008666666666666668
154619-76-8,0.9083253968253971,0.05784126984126982,0.021333333333333333,0.012499999999999999
82559-96-4,0.01566666666666667,0.11000000000000001,0.5206666666666665,0.3536666666666667
82558-50-7,0.019,0.09333333333333335,0.7659999999999998,0.12166666666666669
4268-36-4,0.026,0.047999999999999994,0.8110000000000003,0.11500000000000002
5340-36-3,0.014499999999999996,0.01583333333333333,0.2695666666666666,0.7001000000000002
33236-05-4,0.004666666666666666,0.9446666666666665,0.049333333333333326,0.0013333333333333333
33210-49-0,0.01566666666666667,0.24299999999999994,0.7186666666666668,0.02266666666666667
17091-21-3,0.013333333333333332,0.11933333333333333,0.6506666666666665,0.2166666666666667
82560-06-3,0.04666666666666667,0.2966666666666667,0.5796666666666664,0.077
123199-92-8,0.034,0.20733333333333323,0.5326666666666667,0.22599999999999995
77-74-7,0.010666666666666668,0.07406666666666664,0.8619333333333329,0.05333333333333333
1986-53-4,0.016666666666666663,0.10239999999999998,0.5824666666666667,0.2984666666666667
55937-99-0,0.024666666666666667,0.168,0.5800999999999997,0.2272333333333333
1081-95-4,0.6874,0.2366,0.05766666666666666,0.018333333333333333
103446-98-6,0.08266666666666665,0.15166666666666662,0.45733333333333337,0.3083333333333333
19457-00-2,0.027000000000000003,0.11333333333333336,0.6843333333333331,0.17533333333333334
30087-47-9,0.186,0.6429999999999999,0.1586666666666667,0.012333333333333332
40373-31-7,0.38107142857142867,0.5207619047619046,0.08183333333333333,0.016333333333333335
2631-26-7,0.48266666666666685,0.39353333333333335,0.1138,0.01
3772-48-3,0.5495999999999999,0.3280666666666666,0.09899999999999999,0.02333333333333333
1474-80-2,0.7649999999999999,0.07199999999999998,0.10566666666666669,0.05733333333333332
28616-48-0,0.7508666666666667,0.0745,0.12780000000000005,0.04683333333333333
55769-64-7,0.011999999999999999,0.041666666666666664,0.7676000000000001,0.17873333333333333
89591-51-5,0.041666666666666664,0.12133333333333336,0.6663333333333336,0.17066666666666666
63580-68-7,0.6920333333333335,0.2060333333333333,0.0851,0.01683333333333334
60244-63-5,0.7485000000000002,0.10633333333333336,0.1001666666666667,0.04499999999999999
60244-60-2,0.38104761904761897,0.39295238095238094,0.1743333333333333,0.05166666666666665
63039-90-7,0.007,0.9159500000000003,0.07346666666666667,0.003583333333333333
18886-42-5,0.015,0.8173333333333334,0.1406666666666667,0.026999999999999996
37686-84-3,0.07800000000000001,0.3329999999999999,0.5043333333333333,0.08466666666666667
63717-17-9,0.3186666666666666,0.2846666666666666,0.278,0.11866666666666666
57647-36-6,0.010999999999999998,0.09733333333333333,0.8516666666666668,0.04
