CASRN,Toxic_RF_maccs-0,Toxic_RF_maccs-1
15972-60-8,0.29029639039124233,0.7097036096087573
117666-91-8,0.5452298754782965,0.4547701245217032
117683-18-8,0.343933132086247,0.6560668679137522
90220-16-9,0.0544616715297488,0.9455383284702521
673-04-1,0.20702978885949005,0.7929702111405083
64-96-0,0.1906632940517926,0.8093367059482071
109410-00-6,0.17980068036185487,0.8201993196381436
364-62-5,0.12671197167216625,0.8732880283278338
4093-35-0,0.18651466319542195,0.8134853368045777
19351-21-4,0.34377005246538905,0.6562299475346085
304-84-7,0.36459867360256026,0.6354013263974376
19351-20-3,0.1231519499295207,0.8768480500704787
55619-22-2,0.5421135252216758,0.4578864747783242
919-53-9,0.11334228832955083,0.8866577116704505
90245-33-3,0.03281089207050596,0.9671891079294943
22082-34-4,0.024083601375330086,0.9759163986246709
78-62-6,0.7466334074698937,0.2533665925301063
1067-99-8,0.636681603689329,0.36331839631067087
999-34-8,0.25739230601420177,0.7426076939857984
90220-14-7,0.032863778029847523,0.9671362219701533
996-04-3,0.04611258265727452,0.9538874173427248
996-05-4,0.1084851488258865,0.891514851174114
63906-39-8,0.10497872153156139,0.8950212784684395
32744-43-7,0.06178612088188655,0.9382138791181143
7292-16-2,0.16270382731874258,0.837296172681257
1014-70-6,0.3974361037772516,0.6025638962227478
21923-23-9,0.030779018063568676,0.9692209819364325
2404-05-9,0.03927305764134291,0.9607269423586579
51528-03-1,0.5732854820617977,0.42671451793820164
3254-62-4,0.07308797724817191,0.9269120227518285
115-90-2,0.02254848794728919,0.9774515120527111
6587-45-7,0.04571000421103604,0.9542899957889645
6132-17-8,0.07401267831257437,0.9259873216874254
101526-62-9,0.43156022700130103,0.5684397729986989
109-66-0,0.789775263942847,0.2102247360571528
110-54-3,0.8628021882259483,0.13719781177405146
1120-21-4,0.8960715399585224,0.1039284600414789
112-40-3,0.9052423564003422,0.09475764359965994
629-50-5,0.894336528934307,0.10566347106569432
629-59-4,0.894336528934307,0.10566347106569432
593-45-3,0.8960715399585224,0.1039284600414789
112-95-8,0.910836168991826,0.08916383100817515
2500-88-1,0.6622816421813458,0.3377183578186542
627-83-8,0.960795745526489,0.039204254473513285
26322-14-5,0.9254526970856279,0.07454730291437192
41672-81-5,0.5758428609273581,0.42415713907264135
68153-95-7,0.2404053873662239,0.7595946126337756
53220-22-7,0.9282879397796032,0.0717120602203972
3234-85-3,0.9575188171574077,0.04248118284259472
16958-92-2,0.9585388908915911,0.04146110910841044
119-06-2,0.9776199288525224,0.022380071147478812
3648-20-2,0.9489215186456604,0.05107848135434193
84-76-4,0.9525342353314205,0.047465764668581385
50602-85-2,0.2249298963250148,0.7750701036749852
119-07-3,0.9524247521356225,0.04757524786437936
8007-43-0,0.7660548509466394,0.2339451490533595
629-82-3,0.5986661244903815,0.40133387550962013
123-79-5,0.949548110185826,0.05045188981417577
1639-66-3,0.37914730214512027,0.6208526978548787
2915-53-9,0.9517003342479448,0.048299665752057186
117-84-0,0.9489215186456604,0.05107848135434193
64896-70-4,0.8154238897700364,0.18457611022996415
1117-55-1,0.9615162972874505,0.038483702712553275
70729-68-9,0.9564056395654229,0.04359436043457913
110-32-7,0.9501769974384137,0.04982300256158851
10058-20-5,0.955407862438058,0.04459213756194386
3006-15-3,0.2803043283625497,0.7196956716374491
84-75-3,0.9518150278309572,0.04818497216904559
61788-89-4,0.7523052161615386,0.24769478383846155
540-07-8,0.9586799936708482,0.0413200063291558
2050-92-2,0.4100672657198272,0.5899327342801725
13256-06-9,0.08725560802530767,0.9127443919746926
3913-02-8,0.7849904876420575,0.21500951235794147
2173-56-0,0.9615162972874505,0.038483702712553275
17810-51-4,0.0290461040010169,0.9709538959989841
21270-08-6,0.12384752048757061,0.8761524795124302
123-95-5,0.9615162972874505,0.038483702712553275
110-36-1,0.9575188171574077,0.04248118284259472
626-82-4,0.9555177010640612,0.04448229893594067
111-92-2,0.2592444856903511,0.7407555143096488
109-46-6,0.13070517725062147,0.8692948227493787
102-83-0,0.26180604896041043,0.7381939510395876
36167-63-2,0.15935344019569062,0.8406465598043094
102-81-8,0.2482435317828395,0.7517564682171589
102207-73-8,0.25605267946106186,0.7439473205389375
119-48-2,0.490284393082523,0.509715606917477
51861-34-8,0.2250452086349485,0.7749547913650516
924-16-3,0.04226703669188147,0.957732963308119
127-59-3,0.40770342205729815,0.5922965779427023
142-96-1,0.6996116847099303,0.3003883152900703
112-48-1,0.8337493427803178,0.16625065721968257
112-98-1,0.9036034393804856,0.09639656061951524
141-17-3,0.9512386092616045,0.0487613907383968
16672-39-2,0.9528601340198192,0.04713986598018147
141-03-7,0.9612944371901876,0.0387055628098135
14338-82-0,0.7925230273713916,0.20747697262860887
6280-99-5,0.8406160379558181,0.1593839620441822
85-70-1,0.9503572601515498,0.04964273984845213
4056-77-3,0.9191812989884202,0.08081870101158048
1770-80-5,0.6151830064947191,0.3848169935052808
1962-75-0,0.9128665028673918,0.08713349713260836
84-74-2,0.9279248824740627,0.07207511752593684
7483-25-2,0.9340050602840543,0.06599493971594653
4092-75-5,0.3514297622334475,0.6485702377665522
1809-19-4,0.6587342125212451,0.3412657874787543
130525-77-8,0.6544061206051283,0.3455938793948704
2528-36-1,0.4349336803670651,0.565066319632935
544-40-1,0.6768774333468389,0.3231225666531618
2639-63-6,0.9674299446153534,0.03257005538464891
51-03-6,0.8015548767035268,0.1984451232964731
2430-27-5,0.44127086516822595,0.5587291348317738
63449-39-8,0.7689828842603815,0.23101711573961783
123-19-3,0.8135488972923212,0.18645110270767884
168152-91-8,0.033352455261812505,0.9666475447381874
74550-96-2,0.34041331932958035,0.6595866806704194
106-31-0,0.7982182590552214,0.20178174094477852
132-82-1,0.7937657646651992,0.20623423533480026
105-66-8,0.9093851523023379,0.09061484769766533
142-84-7,0.28682263930833846,0.7131773606916612
111757-17-6,0.2874587001566079,0.7125412998433919
99247-33-3,0.7806387534005126,0.21936124659948789
19044-88-3,0.6368148715905869,0.36318512840941214
52888-80-9,0.4682585000518458,0.5317414999481538
91893-38-8,0.13100898175898187,0.8689910182410185
57-66-9,0.48599502459394506,0.5140049754060548
925-15-5,0.8627847584148091,0.1372152415851927
136-45-8,0.7344761143763398,0.2655238856236603
58416-00-5,0.6103034788390027,0.38969652116099757
16066-38-9,0.7138952118335695,0.2861047881664303
104-75-6,0.23239522049296113,0.7676047795070386
10137-80-1,0.21692899580458622,0.7830710041954129
113-48-4,0.4760927093888768,0.5239072906111231
104-76-7,0.7839273153180912,0.21607268468190685
5397-31-9,0.2834128132234562,0.7165871867765425
10213-75-9,0.8096937194061138,0.1903062805938855
4126-58-3,0.8208002630318395,0.17919973696816033
1559-35-9,0.7739987265834404,0.22600127341655696
2461-15-6,0.6912148528801563,0.30878514711984295
103-44-6,0.8342915465269231,0.1657084534730774
21270-19-9,0.020635462801971087,0.9793645371980298
17751-71-2,0.012986071076774549,0.9870139289232254
17751-73-4,0.027003620109308193,0.9729963798906923
17751-72-3,0.017343626686569618,0.9826563733134313
17810-52-5,0.0439155932614997,0.9560844067385006
17751-68-7,0.07610786794037419,0.9238921320596263
21270-00-8,0.12339508802244727,0.8766049119775524
21270-16-6,0.1085558847159013,0.8914441152840978
21270-12-2,0.1075669782148559,0.8924330217851442
21270-02-0,0.16726367318585508,0.8327363268141454
21270-03-1,0.1708333304366197,0.8291666695633815
13361-34-7,0.8196698080754806,0.18033019192451988
1928-43-4,0.1632772176273614,0.8367227823726386
1928-47-8,0.16099277850098487,0.8390072214990157
7659-86-1,0.7320070682462886,0.26799293175371147
103-11-7,0.8210240005362971,0.17897599946370285
5444-75-7,0.9213802101012463,0.07861978989875514
16397-70-9,0.5359357654928385,0.4640642345071617
4376-20-9,0.9123859840365869,0.08761401596341284
18750-05-5,0.9060510697217492,0.09394893027825268
6197-30-4,0.8101566103709056,0.18984338962909553
4248-21-9,0.20742893516382271,0.7925710648361769
24468-13-1,0.7249412963141108,0.2750587036858886
68037-57-0,0.8671995328353913,0.13280046716460797
1070-03-7,0.800467073206081,0.19953292679391832
126-92-1,0.37975883539992134,0.6202411646000753
123-04-6,0.7884254060021592,0.21157459399784065
5588-20-5,0.4035578493344749,0.5964421506655248
63834-30-0,0.8287537294390389,0.17124627056096123
149-57-5,0.8829732774000143,0.11702672259998766
94-04-2,0.8297834825480892,0.17021651745191088
589-98-0,0.6830009143636578,0.31699908563634177
589-82-2,0.8712451518859061,0.12875484811409538
10138-47-3,0.8341111123891293,0.16588888761087175
10138-87-1,0.8739176344624032,0.1260823655375978
94-96-2,0.9226206994436236,0.07737930055637782
98532-85-5,0.030366690093349368,0.9696333099066505
10140-93-9,0.31888990933702016,0.6811100906629792
7492-37-7,0.7793833167936397,0.22061668320635924
106-68-3,0.8234348596629506,0.17656514033705017
106-35-4,0.8340424240130372,0.16595757598696295
117827-06-2,0.5359059628355549,0.4640940371644456
2445-76-3,0.9548169558116142,0.045183044188388505
624-54-4,0.9615162972874505,0.038483702712553275
645-62-5,0.8709004976288338,0.12909950237116646
5309-52-4,0.8893466774667863,0.11065332253321399
6187-24-2,0.2154001704218794,0.7845998295781204
1471-51-8,0.20092949662809106,0.7990705033719081
126-93-2,0.43780088406607076,0.5621991159339296
13360-63-9,0.1913272244531418,0.8086727755468577
1861-40-1,0.3025320836356959,0.6974679163643018
91893-68-4,0.126983803871735,0.8730161961282656
68439-49-6,0.7834376777316777,0.2165623222683207
15523-43-0,0.8705332148683012,0.12946678513169865
628-81-9,0.7940385573738762,0.2059614426261237
4413-13-2,0.8470193818633425,0.15298061813665736
61668-40-4,0.6971275289891092,0.30287247101089115
33236-04-3,0.1757892032244335,0.8242107967755663
111-61-5,0.9653616673770608,0.03463833262293972
123-29-5,0.9555177010640612,0.04448229893594067
106-32-1,0.9575188171574077,0.04248118284259472
106-30-9,0.9586799936708482,0.0413200063291558
1808-26-0,0.939269738950659,0.060730261049343294
79714-31-1,0.5866923690363012,0.4133076309636985
73310-10-8,0.9568161625882738,0.04318383741172811
3025-30-7,0.8855077214261766,0.11449227857382506
115895-09-5,0.3836028257638763,0.6163971742361234
3570-46-5,0.36948074103598755,0.6305192589640121
64058-22-6,0.1409058852487989,0.8590941147512011
3249-68-1,0.889379210127095,0.11062078987290484
105-54-4,0.9290217066434596,0.07097829335654267
101205-02-1,0.5771852611080134,0.4228147388919859
40626-35-5,0.09160945131753219,0.9083905486824686
89784-60-1,0.16731041325673449,0.8326895867432659
38527-91-2,0.0339043794530524,0.9660956205469486
38524-82-2,0.030583856117682943,0.9694161438823177
34643-46-4,0.035946331587769775,0.9640536684122303
24017-17-2,0.056803750039686456,0.943196249960314
18596-67-3,0.03461057391061029,0.9653894260893906
61444-38-0,0.8553834471133273,0.14461655288667294
33467-74-2,0.8553834471133273,0.14461655288667294
119798-44-6,0.8908977087307032,0.1091022912692981
381209-09-2,0.7308658724006601,0.2691341275993388
617-79-8,0.060044832507349134,0.9399551674926502
97-95-0,0.6512085807545922,0.3487914192454067
10232-91-4,0.8227183049533772,0.17728169504662233
10213-74-8,0.7829662335064297,0.21703376649356929
4468-93-3,0.8108419027791784,0.1891580972208204
63907-07-3,0.5031297928313729,0.4968702071686272
3953-10-4,0.657129544458254,0.3428704555417462
97-96-1,0.6863484181151771,0.3136515818848216
19962-50-6,0.20452254977358844,0.7954774502264123
88-09-5,0.6344174023681293,0.36558259763186984
4189-10-0,0.6225391069397769,0.37746089306022207
100217-51-4,0.24200040002988077,0.75799959997012
584-02-1,0.7023561180269886,0.2976438819730102
84-16-2,0.8607437999389752,0.13925620006102526
101952-86-7,0.7817733282061771,0.21822667179382332
71953-72-5,0.8267276471128632,0.17327235288713697
533-68-6,0.4600602303529766,0.5399397696470234
96-22-0,0.6261434177551661,0.3738565822448329
105-05-5,0.7158139821898891,0.28418601781010927
72-56-0,0.5828636891075339,0.417136310892466
579-66-8,0.1901653488281682,0.8098346511718321
38725-95-0,0.6161727830505281,0.38382721694947053
522-40-7,0.7517878585537952,0.24821214144620468
123-62-6,0.7040520495155781,0.2959479504844219
5837-63-8,0.81377965286435,0.18622034713564956
41340-25-4,0.47417462065803695,0.525825379341963
136572-09-3,0.41153235923359255,0.5884676407664078
124391-91-9,0.7798831296101052,0.22011687038989441
105-37-3,0.7883295372588799,0.21167046274111886
98532-81-1,0.013824955044974338,0.9861750449550261
94108-97-1,0.7133563473342734,0.2866436526657251
512-48-1,0.2620663185884115,0.7379336814115884
702-54-5,0.3145877898710841,0.6854122101289154
1085-91-2,0.5149510710451626,0.4850489289548375
77-04-3,0.3142734521040815,0.6857265478959172
80733-97-7,0.2642221026079577,0.7357778973920425
23192-94-1,0.41445868402547376,0.5855413159745257
99233-24-6,0.35548638571804564,0.6445136142819542
33236-13-4,0.07145589926479058,0.9285441007352098
109-89-7,0.13263309232133152,0.8673669076786689
105-55-5,0.04900738063902934,0.9509926193609711
24565-13-7,0.9552669639663882,0.0447330360336123
122-34-9,0.2889567793503927,0.7110432206496051
85697-11-6,0.156480221774115,0.8435197782258852
104-78-9,0.274563478851046,0.7254365211489521
17074-44-1,0.08987133481719292,0.9101286651828074
5351-04-2,0.3636140696188108,0.6363859303811877
92327-36-1,0.6588782905283417,0.3411217094716577
101952-85-6,0.6607675673283248,0.33923243267167363
93864-33-6,0.47396471900396614,0.5260352809960339
27312-93-2,0.14954690697037007,0.8504530930296298
6009-67-2,0.2338619884243471,0.7661380115756524
100-36-7,0.229103668104438,0.7708963318955621
3105-97-3,0.3739810216996837,0.6260189783003158
17074-42-9,0.1128490579742202,0.8871509420257798
51-06-9,0.31896053578376604,0.6810394642162332
5486-77-1,0.17782249326343755,0.8221775067365626
23205-22-3,0.29366830438872354,0.7063316956112751
34341-24-7,0.24367376984359573,0.7563262301564031
100-37-8,0.20635691167450487,0.7936430883254952
63883-13-6,0.47754848898793073,0.5224515110120692
53421-38-8,0.1536202492899633,0.8463797507100368
911-45-5,0.2289022349004415,0.7710977650995581
2192-21-4,0.310369982782486,0.6896300172175118
2426-54-2,0.5058216349576113,0.4941783650423887
31329-57-4,0.2925691763650099,0.70743082363499
34580-71-7,0.07054312668645966,0.9294568733135405
1641-74-3,0.2873105010833826,0.7126894989166168
2597-09-3,0.27306914905950513,0.7269308509404943
57-37-4,0.27194886545629177,0.7280511345437061
13352-70-0,0.16334351806120154,0.8366564819387989
3735-90-8,0.3197553680371569,0.6802446319628429
3010-02-4,0.2840399473136018,0.7159600526863967
102394-31-0,0.3975589536375983,0.6024410463624013
67367-65-1,0.26210644773798647,0.7378935522620127
2431-96-1,0.40988605341260614,0.5901139465873948
2315-36-8,0.40305576642730906,0.5969442335726907
120-21-8,0.3528350500340029,0.6471649499659967
2198-58-5,0.2693191166739693,0.7306808833260305
54289-46-2,0.19876660464068774,0.8012333953593114
5123-63-7,0.5550214451391076,0.44497855486089233
17754-90-4,0.20979189999837453,0.7902081000016256
25953-06-4,0.33711039944104004,0.6628896005589595
1696-17-9,0.4179360336101049,0.582063966389894
19311-91-2,0.5259902875274504,0.47400971247254975
63886-92-0,0.4288587434421221,0.5711412565578768
63887-51-4,0.37630706242545564,0.6236929375745437
32773-96-9,0.43493987911022153,0.565060120889778
101152-94-7,0.2985977872345703,0.7014022127654301
14052-72-3,0.256155745531297,0.7438442544687032
28249-77-6,0.3846434627456502,0.6153565372543486
95-06-7,0.18825840805705824,0.8117415919429414
95-30-7,0.2608066544429032,0.7391933455570966
1331-27-7,0.41018561792926594,0.5898143820707343
13056-98-9,0.13445558850131517,0.8655444114986849
21600-43-1,0.14693832097575968,0.8530616790242403
55-18-5,0.017634045076466716,0.982365954923534
6794-94-1,0.24074637066538163,0.7592536293346178
1709-50-8,0.37347120892593044,0.62652879107407
36014-71-8,0.28587104757516235,0.714128952424837
4680-78-8,0.9616023460167944,0.03839765398320601
5141-20-8,0.9757936932564502,0.024206306743549226
3844-45-9,0.9701004908126338,0.029899509187365753
2353-45-9,0.9604504014205623,0.03954959857943732
1050-48-2,0.11017770448522116,0.8898222955147782
60-29-7,0.6729905180641966,0.3270094819358015
629-14-1,0.7988170802012009,0.2011829197987992
112-36-7,0.8058820793350707,0.19411792066492925
763-69-9,0.6908396347623714,0.3091603652376272
2452-94-0,0.4260121824787341,0.5739878175212656
110-40-7,0.7297109735530333,0.27028902644696695
141-28-6,0.8693456680835944,0.13065433191640674
123-25-1,0.8693456680835944,0.13065433191640674
27292-19-9,0.7707067217253901,0.22929327827460985
75274-25-8,0.19793231463653413,0.8020676853634661
22125-35-5,0.6021657337049532,0.39783426629504653
59894-95-0,0.20692687729665324,0.7930731227033466
73090-70-7,0.4299469575460499,0.5700530424539503
72903-27-6,0.7887676481078194,0.21123235189218015
98318-25-3,0.6051688261409315,0.39483117385906835
14064-10-9,0.25596094797436314,0.7440390520256356
41438-38-4,0.7077906162297924,0.29220938377020644
84-66-2,0.7784869473831237,0.22151305261687548
23564-06-9,0.5847110901090798,0.4152889098909199
1609-47-8,0.5776605853549659,0.42233941464503394
502-55-6,0.12198497809633589,0.8780150219036646
1851-77-0,0.10345675339062249,0.8965432466093772
1851-71-4,0.08717484517333227,0.9128251548266676
6485-91-2,0.2912521532381892,0.7087478467618114
762-04-9,0.4176038599995937,0.5823961400004063
999-01-9,0.13045764065926532,0.869542359340735
10419-79-1,0.5007647825199433,0.4992352174800566
75889-62-2,0.24717168786655444,0.7528283121334454
618061-76-0,0.4659570151176605,0.5340429848823394
