CASRN,Toxic_RF_rdkit2d-0,Toxic_RF_rdkit2d-1
15972-60-8,0.2916177195659876,0.7083822804340125
117666-91-8,0.37429674276343355,0.625703257236566
117683-18-8,0.15012415307489588,0.8498758469251045
90220-16-9,0.014044426049172503,0.9859555739508279
673-04-1,0.42245687706262947,0.5775431229373705
64-96-0,0.13750234872383985,0.8624976512761598
109410-00-6,0.09003227599238253,0.9099677240076176
364-62-5,0.22475803052826754,0.7752419694717325
4093-35-0,0.23725679470147656,0.7627432052985234
19351-21-4,0.2849845016851836,0.7150154983148171
304-84-7,0.3153666068124097,0.6846333931875904
19351-20-3,0.15636319851224603,0.8436368014877539
55619-22-2,0.4616779425662992,0.5383220574337009
919-53-9,0.1950225685597205,0.8049774314402793
90245-33-3,0.014307730953133972,0.9856922690468666
22082-34-4,0.018792148984014913,0.981207851015985
78-62-6,0.6831734537994449,0.31682654620055495
1067-99-8,0.5948718090191715,0.4051281909808281
999-34-8,0.27222633293303455,0.7277736670669659
90220-14-7,0.018884870756592637,0.9811151292434074
996-04-3,0.0696982617098791,0.9303017382901207
996-05-4,0.20270356898205905,0.7972964310179413
63906-39-8,0.18725462369290635,0.8127453763070941
32744-43-7,0.29506088734093944,0.7049391126590605
7292-16-2,0.16036978826340198,0.8396302117365982
1014-70-6,0.1287908258422142,0.8712091741577854
21923-23-9,0.01866080929334305,0.9813391907066569
2404-05-9,0.040810766327067885,0.959189233672933
51528-03-1,0.5818907146171234,0.41810928538287656
3254-62-4,0.07406738835214394,0.9259326116478563
115-90-2,0.022482492789694837,0.9775175072103052
6587-45-7,0.09072709343499609,0.9092729065650045
6132-17-8,0.08958822843112953,0.910411771568871
101526-62-9,0.4695817889425016,0.5304182110574983
109-66-0,0.8267816574796492,0.17321834252035134
110-54-3,0.627919563410209,0.3720804365897911
1120-21-4,0.946399336066188,0.05360066393381176
112-40-3,0.976896359060731,0.023103640939269473
629-50-5,0.9746419020319589,0.02535809796804119
629-59-4,0.9684473892114461,0.031552610788554016
593-45-3,0.9262115596436056,0.07378844035639447
112-95-8,0.8591378028102353,0.1408621971897644
2500-88-1,0.8027527244196249,0.1972472755803752
627-83-8,0.9835459549411163,0.01645404505888377
26322-14-5,0.9668984449458586,0.033101555054141266
41672-81-5,0.8312581699346406,0.16874183006535945
68153-95-7,0.7112382173382172,0.28876178266178243
53220-22-7,0.9758530489319424,0.024146951068057622
3234-85-3,0.9820499982592704,0.017950001740729797
16958-92-2,0.9957466724869499,0.004253327513050157
119-06-2,0.9917351290684624,0.008264870931537598
3648-20-2,0.9975427801482146,0.002457219851785313
84-76-4,0.9980492357436801,0.0019507642563198117
50602-85-2,0.5597494570462537,0.4402505429537462
119-07-3,0.9997470936731501,0.0002529063268499888
8007-43-0,0.8676447330447328,0.13235526695526692
629-82-3,0.6858364753741117,0.314163524625889
123-79-5,0.9951289138145651,0.004871086185435027
1639-66-3,0.6966079365079364,0.3033920634920634
2915-53-9,0.9842134618182361,0.015786538181764034
117-84-0,0.9950001830417265,0.004999816958273355
64896-70-4,0.8793315866969589,0.12066841330304125
1117-55-1,0.9689243531315722,0.031075646868427693
70729-68-9,0.9714981276105824,0.028501872389417496
110-32-7,0.9874713804713803,0.01252861952861953
10058-20-5,0.9705705720981596,0.029429427901840333
3006-15-3,0.47654588660414116,0.5234541133958588
84-75-3,0.9703815101309338,0.029618489869066403
61788-89-4,0.9412680264263134,0.05873197357368689
540-07-8,0.988748674297506,0.011251325702494422
2050-92-2,0.29462218316793626,0.705377816832064
13256-06-9,0.2897745168609918,0.7102254831390082
3913-02-8,0.96540810689555,0.03459189310444992
2173-56-0,0.9960275000750055,0.003972499924994727
17810-51-4,0.14286756733338818,0.8571324326666122
21270-08-6,0.16469119936888507,0.835308800631115
123-95-5,0.9768659844228903,0.0231340155771097
110-36-1,0.996749315595299,0.0032506844047010767
626-82-4,0.992430691403975,0.007569308596025213
111-92-2,0.13746519011385422,0.8625348098861461
109-46-6,0.1559157093181279,0.8440842906818716
102-83-0,0.12479244518733668,0.8752075548126633
36167-63-2,0.3341392031408062,0.6658607968591939
102-81-8,0.29918813890280427,0.7008118610971957
102207-73-8,0.3036987068958036,0.6963012931041965
119-48-2,0.5936431799981475,0.4063568200018521
51861-34-8,0.32195561327215355,0.6780443867278468
924-16-3,0.08392389236068526,0.9160761076393141
127-59-3,0.3360224450178542,0.6639775549821458
142-96-1,0.6725353442725261,0.32746465572747485
112-48-1,0.8775603940479639,0.12243960595203618
112-98-1,0.7094270490598056,0.290572950940194
141-17-3,0.9145137023023635,0.08548629769763648
16672-39-2,0.8156632850896176,0.18433671491038206
141-03-7,0.9438487567966068,0.056151243203393
14338-82-0,0.3785349325223882,0.6214650674776115
6280-99-5,0.7341823078346553,0.26581769216534434
85-70-1,0.7612530197599618,0.2387469802400379
4056-77-3,0.9155334685125959,0.0844665314874042
1770-80-5,0.5460449735449736,0.45395502645502667
1962-75-0,0.9539657809359597,0.0460342190640402
84-74-2,0.9165503214279288,0.08344967857207139
7483-25-2,0.8994681929827013,0.100531807017299
4092-75-5,0.28843826284083357,0.7115617371591667
1809-19-4,0.6314840012071199,0.3685159987928806
130525-77-8,0.6334771157471761,0.36652288425282403
2528-36-1,0.4377151229018734,0.5622848770981265
544-40-1,0.6654332294356209,0.33456677056437906
2639-63-6,0.9968052271706912,0.0031947728293091537
51-03-6,0.5523506507847957,0.4476493492152045
2430-27-5,0.38589976872256854,0.6141002312774314
63449-39-8,0.6401217893217896,0.35987821067821074
123-19-3,0.7751235104960026,0.22487648950399738
168152-91-8,0.17830162891348905,0.8216983710865109
74550-96-2,0.3182528849105908,0.6817471150894095
106-31-0,0.7285192339777528,0.2714807660222473
132-82-1,0.838658469834451,0.1613415301655491
105-66-8,0.9717192125225874,0.02828078747741331
142-84-7,0.041602121830711984,0.9583978781692882
111757-17-6,0.31286971025279026,0.6871302897472097
99247-33-3,0.7336795325941609,0.2663204674058393
19044-88-3,0.6554371349136422,0.3445628650863576
52888-80-9,0.5161293522611907,0.4838706477388095
91893-38-8,0.11390493951056418,0.8860950604894355
57-66-9,0.5227572464699352,0.47724275353006457
925-15-5,0.8010867992842939,0.19891320071570648
136-45-8,0.6512665900514338,0.34873340994856583
58416-00-5,0.6303236326727416,0.36967636732725806
16066-38-9,0.6371845230586076,0.36281547694139193
104-75-6,0.06231423439399721,0.9376857656060028
10137-80-1,0.3779630636895866,0.6220369363104136
113-48-4,0.5512803852578085,0.4487196147421916
104-76-7,0.6558541393752753,0.3441458606247248
5397-31-9,0.41148481652544866,0.5885151834745515
10213-75-9,0.8598736009066861,0.14012639909331376
4126-58-3,0.8701182472540275,0.1298817527459722
1559-35-9,0.7191046518553749,0.2808953481446253
2461-15-6,0.7150735700542831,0.28492642994571676
103-44-6,0.7751472540145882,0.22485274598541238
21270-19-9,0.11244687249005786,0.8875531275099423
17751-71-2,0.009843516032635632,0.9901564839673646
17751-73-4,0.008385673793107036,0.9916143262068933
17751-72-3,0.017428452305537617,0.9825715476944623
17810-52-5,0.20282060419989467,0.7971793958001054
17751-68-7,0.2937920409620773,0.7062079590379221
21270-00-8,0.13779379726250487,0.862206202737495
21270-16-6,0.03208443076603906,0.967915569233961
21270-12-2,0.0390956066243786,0.9609043933756217
21270-02-0,0.07644317508816166,0.9235568249118389
21270-03-1,0.12589588256624512,0.874104117433755
13361-34-7,0.6939702367434074,0.30602976325659237
1928-43-4,0.08478770451147585,0.9152122954885245
1928-47-8,0.18969741673427196,0.8103025832657285
7659-86-1,0.5455377305499798,0.4544622694500201
103-11-7,0.8088608300315288,0.19113916996847158
5444-75-7,0.9221509774238041,0.07784902257619582
16397-70-9,0.5999785229318534,0.4000214770681468
4376-20-9,0.7255761535706384,0.27442384642936085
18750-05-5,0.7548690272341095,0.2451309727658903
6197-30-4,0.5680513692239206,0.43194863077607915
4248-21-9,0.4806447988173991,0.5193552011826008
24468-13-1,0.4679860194129491,0.532013980587051
68037-57-0,0.7301202883686096,0.2698797116313909
1070-03-7,0.7116283866043821,0.288371613395618
126-92-1,0.6362677001270359,0.36373229987296374
123-04-6,0.7865454473751815,0.21345455262481808
5588-20-5,0.3864123487621886,0.6135876512378117
63834-30-0,0.7492174580048687,0.25078254199513106
149-57-5,0.8067460831951148,0.19325391680488535
94-04-2,0.7029726412442064,0.29702735875579356
589-98-0,0.8124734977250461,0.1875265022749541
589-82-2,0.759413255833107,0.240586744166892
10138-47-3,0.798625625340968,0.20137437465903235
10138-87-1,0.9386706909333062,0.06132930906669406
94-96-2,0.8378480569129688,0.16215194308703157
98532-85-5,0.03690368424464201,0.9630963157553578
10140-93-9,0.2250309458415677,0.7749690541584324
7492-37-7,0.7485129653927559,0.2514870346072438
106-68-3,0.7775669418624883,0.22243305813751166
106-35-4,0.8099102806872683,0.19008971931273153
117827-06-2,0.5705129998758955,0.4294870001241043
2445-76-3,0.984033822795283,0.01596617720471761
624-54-4,0.9806487316932478,0.01935126830675237
645-62-5,0.7474499571609726,0.252550042839028
5309-52-4,0.7196217637861124,0.2803782362138872
6187-24-2,0.3579558820052276,0.6420441179947719
1471-51-8,0.2659430190212705,0.7340569809787295
126-93-2,0.47206196984452853,0.5279380301554716
13360-63-9,0.037512756855298805,0.9624872431447011
1861-40-1,0.19223348420494676,0.8077665157950535
91893-68-4,0.07234544079750106,0.927654559202499
68439-49-6,0.9586916288545368,0.0413083711454631
15523-43-0,0.8797376596281499,0.12026234037185075
628-81-9,0.6276882158117834,0.3723117841882166
4413-13-2,0.7453598807254154,0.25464011927458446
61668-40-4,0.6990400194559988,0.30095998054400164
33236-04-3,0.05183270262473681,0.948167297375264
111-61-5,0.9888428912684203,0.011157108731580176
123-29-5,0.9887031960762303,0.011296803923770094
106-32-1,0.9942483153644679,0.005751684635532238
106-30-9,0.9922506088823819,0.007749391117618279
1808-26-0,0.9598848655101926,0.040115134489807774
79714-31-1,0.47981943015956124,0.5201805698404388
73310-10-8,0.9200721122333122,0.07992788776668773
3025-30-7,0.8996318260562689,0.10036817394373126
115895-09-5,0.7811944444444442,0.2188055555555556
3570-46-5,0.3585747513050482,0.6414252486949514
64058-22-6,0.07492973052767968,0.9250702694723207
3249-68-1,0.9489820161806158,0.05101798381938478
105-54-4,0.9727465368721413,0.02725346312785943
101205-02-1,0.48351935910341004,0.51648064089659
40626-35-5,0.06030340598243305,0.9396965940175666
89784-60-1,0.09244316986090323,0.907556830139097
38527-91-2,0.034735336430402594,0.9652646635695974
38524-82-2,0.04823861446824376,0.9517613855317566
34643-46-4,0.027860406857090028,0.9721395931429104
24017-17-2,0.04314168252140507,0.9568583174785946
18596-67-3,0.10243457831695453,0.8975654216830456
61444-38-0,0.9156171320598065,0.08438286794019355
33467-74-2,0.8846939204558113,0.11530607954418952
119798-44-6,0.8839873946989733,0.1160126053010268
381209-09-2,0.83023574064658,0.1697642593534198
617-79-8,0.04566061049330426,0.9543393895066964
97-95-0,0.4305858270596481,0.5694141729403516
10232-91-4,0.7807278615769196,0.21927213842308033
10213-74-8,0.8584872623232936,0.14151273767670666
4468-93-3,0.6274923483360849,0.3725076516639155
63907-07-3,0.4640710906986951,0.535928909301305
3953-10-4,0.8618905111381663,0.13810948886183427
97-96-1,0.8179869323363574,0.18201306766364306
19962-50-6,0.09715795171389116,0.9028420482861088
88-09-5,0.8450298450199778,0.15497015498002292
4189-10-0,0.5777159572702175,0.42228404272978226
100217-51-4,0.5190514037055499,0.4809485962944499
584-02-1,0.7261256188054096,0.27387438119459073
84-16-2,0.8523219180710874,0.14767808192891205
101952-86-7,0.8643907738158086,0.13560922618419138
71953-72-5,0.8909103658903168,0.1090896341096832
533-68-6,0.4364927348366275,0.5635072651633725
96-22-0,0.5271098619098757,0.47289013809012426
105-05-5,0.8851413424489727,0.11485865755102799
72-56-0,0.5303969989536557,0.4696030010463442
579-66-8,0.18936920516919253,0.8106307948308078
38725-95-0,0.49601229032277605,0.503987709677224
522-40-7,0.8387417498909757,0.16125825010902414
123-62-6,0.6565128714770756,0.34348712852292396
5837-63-8,0.8204938503973852,0.17950614960261493
41340-25-4,0.31883168188678673,0.6811683181132133
136572-09-3,0.47819173690407274,0.5218082630959272
124391-91-9,0.7314781314216554,0.2685218685783445
105-37-3,0.9320219815589061,0.06797801844109387
98532-81-1,0.030906427876580954,0.969093572123419
94108-97-1,0.7673984718984721,0.2326015281015282
512-48-1,0.33028912181963227,0.6697108781803677
702-54-5,0.3104833817617847,0.6895166182382149
1085-91-2,0.32424990240372364,0.6757500975962768
77-04-3,0.29077980500103107,0.7092201949989682
80733-97-7,0.17887559644439333,0.8211244035556065
23192-94-1,0.3047983015209087,0.6952016984790913
99233-24-6,0.31038380220329914,0.6896161977967007
33236-13-4,0.03616384196442164,0.9638361580355788
109-89-7,0.08480283929926949,0.9151971607007305
105-55-5,0.1000672542858774,0.8999327457141226
24565-13-7,0.9855,0.0145
122-34-9,0.18019065025422223,0.8198093497457772
85697-11-6,0.1767281169476696,0.8232718830523311
104-78-9,0.25831739152629263,0.741682608473707
17074-44-1,0.07489567524334081,0.9251043247566592
5351-04-2,0.2227907142685302,0.7772092857314704
92327-36-1,0.535015504370728,0.4649844956292718
101952-85-6,0.5175020410861613,0.48249795891383845
93864-33-6,0.28809680746826233,0.7119031925317376
27312-93-2,0.19696588224270412,0.8030341177572952
6009-67-2,0.16590637211690074,0.8340936278830997
100-36-7,0.15813094759981533,0.8418690524001845
3105-97-3,0.2662035050076659,0.7337964949923338
17074-42-9,0.11991686535630451,0.8800831346436951
51-06-9,0.3008838600465518,0.6991161399534482
5486-77-1,0.2330537025174197,0.7669462974825805
23205-22-3,0.27891626619315335,0.721083733806847
34341-24-7,0.30938337095032986,0.6906166290496704
100-37-8,0.2534907311050099,0.74650926889499
63883-13-6,0.29492058588432823,0.7050794141156719
53421-38-8,0.14316104533045468,0.856838954669545
911-45-5,0.39261966510750856,0.6073803348924913
2192-21-4,0.26304595247313967,0.7369540475268593
2426-54-2,0.4535546085030266,0.5464453914969732
31329-57-4,0.18217481449416303,0.8178251855058375
34580-71-7,0.08179880370808487,0.9182011962919152
1641-74-3,0.3963597794821094,0.6036402205178908
2597-09-3,0.286055762001177,0.7139442379988234
57-37-4,0.3341772965763662,0.6658227034236345
13352-70-0,0.12969609710999,0.8703039028900103
3735-90-8,0.305407568764234,0.6945924312357662
3010-02-4,0.19602275347636855,0.8039772465236319
102394-31-0,0.4260072771242532,0.5739927228757468
67367-65-1,0.24812632814210553,0.7518736718578947
2431-96-1,0.3961990787814616,0.6038009212185387
2315-36-8,0.20502453135088383,0.7949754686491158
120-21-8,0.3681299966399927,0.6318700033600073
2198-58-5,0.14025216652660458,0.8597478334733957
54289-46-2,0.29665446584994964,0.7033455341500507
5123-63-7,0.564281096766461,0.4357189032335388
17754-90-4,0.38958323979294074,0.6104167602070598
25953-06-4,0.4365588183665022,0.5634411816334977
1696-17-9,0.3969519427114889,0.6030480572885105
19311-91-2,0.5286163683758779,0.4713836316241219
63886-92-0,0.3835058157630044,0.6164941842369955
63887-51-4,0.3150502917350976,0.684949708264902
32773-96-9,0.3085124630906565,0.6914875369093435
101152-94-7,0.14671753119709838,0.8532824688029014
14052-72-3,0.09702322326453668,0.9029767767354632
28249-77-6,0.2553794706659629,0.7446205293340384
95-06-7,0.11735823660631062,0.88264176339369
95-30-7,0.16407141584573287,0.8359285841542676
1331-27-7,0.4553965332830499,0.5446034667169503
13056-98-9,0.05662766227352539,0.9433723377264749
21600-43-1,0.07297432616341858,0.9270256738365819
55-18-5,0.0569466165429789,0.9430533834570218
6794-94-1,0.242927071313485,0.7570729286865149
1709-50-8,0.39989098952010865,0.6001090104798914
36014-71-8,0.18143850505805442,0.8185614949419455
4680-78-8,0.8872333333333333,0.11276666666666667
5141-20-8,0.9701428571428572,0.029857142857142856
3844-45-9,0.9758333333333334,0.024166666666666666
2353-45-9,0.9369666666666667,0.06303333333333333
1050-48-2,0.09805296832062922,0.9019470316793716
60-29-7,0.42891261101916794,0.5710873889808321
629-14-1,0.795746694525554,0.20425330547444628
112-36-7,0.8606052938950293,0.13939470610497107
763-69-9,0.814782321412707,0.185217678587293
2452-94-0,0.38944545287092525,0.6105545471290751
110-40-7,0.9695538454193694,0.03044615458063098
141-28-6,0.8981193514434699,0.10188064855653006
123-25-1,0.851630451331688,0.1483695486683124
27292-19-9,0.7661770593292393,0.23382294067076084
75274-25-8,0.3928175458777716,0.6071824541222283
22125-35-5,0.6075429191311882,0.39245708086881165
59894-95-0,0.17828378771747777,0.8217162122825219
73090-70-7,0.38120928334878174,0.6187907166512187
72903-27-6,0.8442554529327716,0.15574454706722876
98318-25-3,0.7405334733548149,0.2594665266451852
14064-10-9,0.42281234079358165,0.5771876592064186
41438-38-4,0.6483938190347995,0.35160618096520024
84-66-2,0.7840677379112502,0.21593226208874947
23564-06-9,0.6233451150073395,0.3766548849926607
1609-47-8,0.5473682830178604,0.45263171698213955
502-55-6,0.0950353002430006,0.9049646997569993
1851-77-0,0.06212334183787655,0.9378766581621233
1851-71-4,0.18435522428886217,0.8156447757111378
6485-91-2,0.1904291451487823,0.8095708548512178
762-04-9,0.4508339659959062,0.5491660340040941
999-01-9,0.15945528545417564,0.8405447145458239
10419-79-1,0.06968473105567757,0.9303152689443224
75889-62-2,0.3951274764127896,0.6048725235872101
618061-76-0,0.6125283630295159,0.3874716369704838
