CASRN,EPA_RF_maccs-1,EPA_RF_maccs-2,EPA_RF_maccs-3,EPA_RF_maccs-4
55881-07-7,0.02688338263044146,0.08755929060046708,0.45444476520211835,0.4311125615669735
2229-55-2,0.003333659194080091,0.020997581944730816,0.34634826194519747,0.62932049691599
79451-10-8,0.2551235212891431,0.5548068391175963,0.13431105981046976,0.0557585797827903
66996-10-9,0.15682737333472632,0.6065057630278213,0.16341545458898418,0.07325140904846779
30129-29-4,0.0019851426570653644,0.0356164397024295,0.6971232588983597,0.2652751587421443
30129-30-7,0.004416020819307228,0.045497554842364965,0.6994897406348106,0.2505966837035157
55297-95-5,0.03180449735449737,0.21617071686483444,0.5585895596777949,0.1934352261028732
3004-70-4,0.022437301587301582,0.13881509455456825,0.7924911166805897,0.04625648717753983
53521-41-8,0.023347279747313376,0.035841302708286574,0.6922564750722345,0.24855494247216367
139-88-8,0.00923550061050061,0.04871683892016711,0.8131838501233967,0.12886381034593622
33820-53-0,0.044164146456303344,0.08428010683942053,0.7654201301059134,0.10613561659836178
5892-41-1,0.07140269360269363,0.27334458180164045,0.5453259047161994,0.10992681987946692
1912-25-0,0.07138030858030857,0.1659029301477577,0.7246220074944206,0.038094753777512425
2275-18-5,0.6169696228684841,0.22848984177397896,0.14660581462690803,0.00793472073062866
87130-20-9,0.10138158823216042,0.28907708299585116,0.4829775436937633,0.12656378507822455
63873-23-4,0.4372469807375916,0.460823514911283,0.07011388923395621,0.03181561511716918
78-52-4,0.687465814222605,0.24072663838716346,0.06164752167784178,0.010160025712389517
63873-21-2,0.4496566428119047,0.3535536163819252,0.16941002281816783,0.027379717988001897
68649-11-6,0.006480455618386974,0.007163365377865682,0.20806543777775832,0.7782907412259894
63990-57-8,0.00985504815331268,0.1254455181003183,0.6518031546720585,0.21289627907431039
26818-53-1,0.08623527585901887,0.4067224471515737,0.4280815784791113,0.07896069851029605
27891-14-1,0.018271347171347162,0.22025766546296466,0.5808903144128801,0.1805806729528079
36756-79-3,0.020500865800865797,0.14013662992780648,0.7369057708473264,0.10245673342400115
19072-57-2,0.01128342000047882,0.4555797014501361,0.4909216993909206,0.04221517915846448
27591-74-8,0.5261611283873413,0.35301074459548365,0.08645024547605823,0.03437788154111688
66734-13-2,0.05592941138378503,0.05835853146549721,0.7033636699589217,0.18234838719179644
5593-20-4,0.012993603550926991,0.00818772924904285,0.9424755395697205,0.0363431276303106
5534-09-8,0.017176437656538104,0.049500788234069795,0.7752390461205656,0.15808372798882633
27778-88-7,0.0011832565582565583,0.2673814868682504,0.7231244726043733,0.008310783969117299
27778-86-5,0.0019429502233423805,0.2853751921778809,0.7030550559415139,0.009626801657261423
27778-84-3,0.0015961978761978763,0.2996979871770281,0.6910972182211205,0.007608596725651557
27778-80-9,0.006732910539752643,0.2792080997056048,0.7080050968721907,0.006053892882451072
27778-82-1,0.020741747989337065,0.4446701988165219,0.5095820997528075,0.025005953441333616
27684-92-0,0.00368643070260866,0.7165869008769914,0.2759716887173864,0.0037549797030134156
26259-45-0,0.02256874236874237,0.10199398656898657,0.8202760989010982,0.05516117216117217
40618-52-8,0.539807921618718,0.3206157861480646,0.12806848796676845,0.011507804266448337
69-05-6,0.03954500372921429,0.5486177702901389,0.3742261870196079,0.037611038961038984
9050-04-8,0.03954500372921429,0.5486177702901389,0.3742261870196079,0.037611038961038984
60735-64-0,0.07524599779305657,0.1787198893698895,0.5942884616472852,0.151745651189769
24151-93-7,0.550331360401782,0.2547913020886593,0.14741257497898114,0.047464762530576736
2109-64-0,0.0074447149879075854,0.12909194742986663,0.8171790333280311,0.046284304254194095
22457-23-4,0.021067511796698697,0.12391091393673677,0.777711305652647,0.0773102686139169
541-85-5,0.03317952561944056,0.044758948935617715,0.5106197291460782,0.41144179629886335
14355-07-8,0.02723221287484445,0.45279487921435185,0.48217414534783054,0.03779876256297311
10032-15-2,0.0011249968003047815,0.007040975988715316,0.16133935706684005,0.830494670144139
14355-12-5,0.04594080904080908,0.8354347419847424,0.07629077816577813,0.04233367080867084
10024-78-9,0.034590463285664425,0.38572699904509355,0.5072670693196878,0.07241546834955463
32838-28-1,0.04140864875864876,0.0699872995522995,0.6800332342929396,0.20857081739611144
57-33-0,0.021098559773559764,0.7685477448477451,0.17379074166574165,0.03656295371295377
71-73-8,0.02670743145743145,0.3479487888329989,0.5174325852510067,0.1079111944585629
871-22-7,0.0015978669748021202,0.04293057711752653,0.2302291689244449,0.7252423869832259
105-82-8,0.0038555433051960884,0.038227145705496214,0.23456286088328349,0.7233544501060242
29122-60-9,0.05170587364705014,0.3608302831820364,0.5572305695780048,0.030233273592908498
186817-80-1,0.020729124131379124,0.018802786165945704,0.413782398551278,0.5466856911513969
7452-79-1,0.0011482846563344751,0.028316299455776683,0.35164513444059875,0.6188902814472897
7286-69-3,0.0772834424834424,0.3375364746364742,0.5384833629333621,0.04669671994671997
98886-44-3,0.5393649829717774,0.22677331230621572,0.2020151459104478,0.031846558811558824
125-64-4,0.040750150434360984,0.1666809537051643,0.664612075526812,0.12795682033366254
82834-16-0,0.022819865319865316,0.032855627705627714,0.5064082704332704,0.43791623654123707
730-07-4,0.0295431216931217,0.12959768897768897,0.6789115269915269,0.1619476623376625
33499-11-5,0.025274867724867724,0.21682977207977194,0.6699076007325987,0.08798775946275943
110429-62-4,0.05053169510228332,0.10455174612968732,0.7228560768751939,0.1220604818928349
67050-64-0,0.029322592113768583,0.44186799442387725,0.4874527924145559,0.04135662104779754
54-05-7,0.04521491940760237,0.2474536785399131,0.6777099606199588,0.029621441432524657
1094-08-2,0.014187859287859286,0.37533870016950477,0.5550970710320549,0.05537636951058003
30238-41-6,0.020232972997628173,0.2387860277653373,0.6674829879252268,0.0734980113118044
64241-34-5,0.08309256854256852,0.18369295334295344,0.5285316498316497,0.2046828282828281
33499-13-7,0.04728275132275135,0.20669994708994704,0.6172168927368927,0.12880040885040892
63867-07-2,0.01616033566479735,0.15958248264317118,0.6990484268398907,0.12520875485214
15299-99-7,0.03326847781847783,0.23345632066938019,0.6571568439023664,0.07611835760977549
4630-95-9,0.031410482448654506,0.34950091155568686,0.570347814110425,0.04874079188523334
66968-39-6,0.11477795226216281,0.3712727718675086,0.3600426874295292,0.1539065884407991
105-57-7,0.006205963740937627,0.06940385977339082,0.41346206260609886,0.5109281138795729
137658-79-8,0.03855968557064449,0.11881016754010311,0.6157041680143398,0.22692597887491278
7492-66-2,0.0031663579177671833,0.01620563666030835,0.16722618463862848,0.8134018207832974
87820-88-0,0.02291375661375662,0.089376310991556,0.5959871253754659,0.2917228070192226
103890-78-4,0.027027777777777776,0.07067830687830685,0.7001185185185181,0.20217539682539665
52-60-8,0.7569166017172787,0.18226124967504892,0.05699993443307893,0.0038222141745926906
50765-73-6,0.0011103969470442011,0.0927580109627551,0.9004067716755995,0.005724820414603074
50765-89-4,0.008701875901875903,0.9086161461016277,0.07560387920955715,0.007078098786940248
15763-48-1,0.03563785223491108,0.2501650817047876,0.6108865548394955,0.10331051122080537
22609-73-0,0.10433096348096346,0.1821043641543642,0.5997204943204937,0.11384417804417812
88045-99-2,0.014691733180653851,0.030202277533608594,0.8369520500029707,0.11815393928276667
56358-09-9,0.04142110389610391,0.2919622107893607,0.5665896607269227,0.10002702458761284
17702-79-3,0.2057683575504852,0.671582963206809,0.10367428779166658,0.018974391451038016
41611-76-1,0.03237762013896469,0.10374343486164209,0.42045861867339623,0.44342032632599726
137-58-6,0.035705820105820116,0.2254135743885743,0.6578185814185814,0.08106202408702401
333-40-4,0.21639756618058853,0.6657605153628434,0.09699578045911289,0.020846137997453787
31775-20-9,0.02209680874680874,0.029930559563892907,0.6471458670958656,0.30082676459343083
105779-78-0,0.0239010582010582,0.24872224812224794,0.5997786898286891,0.12759800384800388
23191-75-5,0.04456342750816438,0.1193838269917218,0.46846697643621404,0.3675857690638994
88045-98-1,0.009333333333333332,0.028350101750101758,0.8765324638324636,0.08578410108410103
243973-20-8,0.04920264550264551,0.180812433862434,0.6244883597883599,0.14549656084656082
57470-78-7,0.03855779645191411,0.08374976068250059,0.6098539264800097,0.2678385163855749
68227-46-3,0.06113774663970737,0.14382542599013187,0.5134283266887434,0.28160850068141713
5221-49-8,0.15933167132316073,0.5100596430362386,0.31272314993910666,0.017885535701493142
72542-60-0,0.15270485297358716,0.715681617550064,0.1042113890242087,0.027402140452140452
79438-83-8,0.17826471266206578,0.44133216035598394,0.19344256449432912,0.18696056248762152
21409-78-9,0.5421337301580577,0.19822633633370818,0.0643497847948306,0.1952901487134033
40374-14-9,0.1198692280849144,0.2135573164671203,0.6468926680617844,0.019680787386179538
29232-93-7,0.15030370630370649,0.702044312494312,0.11652199082199094,0.031129990379990393
13171-21-6,0.6528728487084524,0.16015873359813004,0.1438757826596062,0.04309263503381155
73521-00-3,0.03542719931140986,0.2654779740727105,0.5332219069429593,0.16587291967291992
73512-92-2,0.021261350345560866,0.3619718570415936,0.5292223814684336,0.08754441114441103
73520-99-7,0.016561676286676277,0.17464853986169768,0.7574103128353115,0.051379471016313155
73512-93-3,0.015217452536570178,0.2829622930541073,0.6681815657322664,0.03363868867705186
73512-94-4,0.026417410951621492,0.2472323946521311,0.6600288231748747,0.06632137122137119
128606-48-4,0.2966611636148239,0.36475150378204285,0.3286109550591079,0.009976377544024601
57846-34-1,0.037554618919092696,0.7798501960515106,0.15890780389201414,0.02368738113738114
74639-40-0,0.04240481000481003,0.14186421356421364,0.528425748695749,0.28730522773522754
1716-09-2,0.46520062052313355,0.4890590339851331,0.042030074076430654,0.003710271415303545
14143-09-0,0.7136678085064105,0.18377699331700761,0.0866747759136587,0.01588042226292226
10097-26-4,0.0002639831624779554,0.01043604242965031,0.38429723512082475,0.6050027392870461
688-84-6,0.0011488282091176453,0.008595930136774364,0.1309921140293015,0.8592631276248065
105-16-8,0.016769978197628453,0.242746080422608,0.5681956309075387,0.17228831047222476
1918-08-7,0.056983558492478985,0.13088611842782005,0.30563727875806895,0.5064930443216319
14663-66-2,0.0973158292848139,0.6315518568491816,0.21160877373548007,0.05952354013051958
14663-67-3,0.14220966045367558,0.6036437299149926,0.19513319408849866,0.059013415542829836
10137-90-3,0.03118960720410858,0.012425518108079252,0.4300784532705432,0.5263064214172705
78193-97-2,0.00474021164021164,0.026882820111079165,0.9238746503340912,0.04450231791461819
58458-55-2,0.008514550264550263,0.15566701792419532,0.7632455176469217,0.07257291416433213
103-09-3,0.0008629802087892119,0.004571960837976834,0.23487042049822,0.7596946384550136
29214-60-6,0.025792176995973293,0.05992028428779763,0.3156748392488412,0.5986126994673873
23947-60-6,0.02270820105820105,0.1300928451178451,0.6844532828282829,0.16274567099567097
437717-43-6,0.02988333333333334,0.06850185936443542,0.45766389345010056,0.4439509138521308
6946-94-7,0.01552385196502843,0.11905648121317494,0.7329637154709161,0.13245595135088048
1187-74-2,0.004613327947579027,0.047546554084215285,0.37406790196645767,0.5737722160017481
274671-61-3,0.022293785339274397,0.21086956000388618,0.7340452787886983,0.0327913758681406
2728-05-4,0.0065326307330412225,0.08031568943206967,0.7685688336565123,0.14458284617837555
134-62-3,0.0065326307330412225,0.08031568943206967,0.7685688336565123,0.14458284617837555
52406-01-6,0.19076716165098523,0.11831104347721996,0.35690013853249125,0.33402165633930336
953-32-2,0.3304228805030455,0.6034307444616284,0.046987196359190526,0.019159178676134297
60090-47-3,0.02069574314574315,0.07870510383336465,0.8125166562101346,0.0880824968107577
15386-51-3,0.049476683569366506,0.27736020749801243,0.6407066564871443,0.032456452445476854
2728-04-3,0.008227313643803004,0.1396782139055078,0.7750589938100103,0.07703547864067774
56632-42-9,0.04702407407407409,0.12829852352096935,0.646335234642665,0.17834216776229164
299-45-6,0.7036958776191122,0.16008633954281007,0.08411492569521979,0.05210285714285717
2425-15-2,0.5635219625906758,0.3810654857935757,0.047676207492871235,0.007736344122876326
51356-23-1,0.510266339789095,0.3056736964904149,0.15314428883523332,0.030915674885256976
51356-21-9,0.4254482854071963,0.16961507456798297,0.28997000137635504,0.11496663864846476
3099-88-5,0.5079967816636353,0.43933903877166985,0.04767384589718691,0.00499033366750754
1942-78-5,0.5250363759299168,0.43998621472020105,0.026384227474569026,0.008593181875312989
108-35-0,0.3462460549648682,0.4080113492284893,0.1847794225964103,0.060963173210232036
15421-84-8,0.05731963684463685,0.2661374980769716,0.5794637404992669,0.09707912457912454
51356-11-7,0.9159559945496704,0.0470180273875298,0.020777561212902786,0.01624841684989753
51356-09-3,0.7858768344194501,0.11339710887094784,0.08499941190789496,0.015726644801706706
22439-40-3,0.5612962877682507,0.3262416343159478,0.06583192742359077,0.04663015049220933
5633-16-9,0.07547309162572317,0.23629699456071626,0.61872357586023,0.06950633795333039
26662-09-9,0.36482307694433774,0.41669165514529105,0.11767035205932133,0.10081491585104935
21673-86-9,0.014307696007696002,0.17138052159299322,0.7500201676321802,0.0642916147671296
107812-70-4,0.23201889271432624,0.2548711795772165,0.4003735294117643,0.11273639829669241
105435-14-1,0.08900390812890803,0.12061968352997768,0.6063588355544234,0.18401757278669054
63979-26-0,0.02646854256854258,0.16738065175565192,0.7611472101972103,0.045003595478595504
75274-20-3,0.0030918803418803417,0.012817032967032967,0.9211286468433524,0.06296243984773398
2532-92-5,0.011042857142857144,0.09695869408369406,0.8031391774891775,0.08885927128427125
2544-52-7,0.6565765169539791,0.25235970508450384,0.06321098387451328,0.02785279408700462
88-24-4,0.009120961650473243,0.04179546155003783,0.7764801014435625,0.1726034753559263
120-95-6,0.0022972291981971462,0.15913510304772513,0.7747988703431578,0.06376879741092095
51959-14-9,0.03177216487216489,0.37556260537135144,0.5285918267949233,0.06407340296156086
79-74-3,0.008442966873359029,0.25187590117479913,0.5688469230642426,0.1708342088875993
10508-09-5,0.007767600124993184,0.13071913940682406,0.6031929052571455,0.2583203552110368
3006-82-4,0.0026020799977974607,0.021648464595015914,0.339442893152691,0.6363065622544942
329-21-5,0.3671625589273663,0.5629432498922422,0.05643916340196319,0.013455027778428063
7795-74-6,0.3820185151409997,0.3938818717661888,0.19229339597294806,0.03180621711986429
69784-43-6,0.3893977219459977,0.37911485586571786,0.18981368073178415,0.041673741456500116
55285-14-8,0.2067530692737214,0.657108390562738,0.11058084415584417,0.025557696007696005
42222-50-4,0.003153917409423566,0.012110844714291708,0.43806420511616534,0.5466710327601202
3489-84-7,0.06478497106035802,0.07984894296736403,0.7283921546150592,0.12697393135721835
919-94-8,0.0017102345678254502,0.030564971127547504,0.7440253273274631,0.22369946697716397
3734-95-0,0.5122335458459534,0.3049263322190617,0.15510614918470794,0.027733972750277103
129927-33-9,0.02264476449476449,0.30623479922820185,0.5904506508289863,0.08066978544804633
72590-77-3,0.04295683888997851,0.0253315353734025,0.6194973682276449,0.31221425750897225
13472-08-7,0.07550680189929773,0.46855970480149084,0.4156947827020564,0.04023871059715465
78-66-0,0.025218328526589086,0.07892268388881327,0.7895213303956791,0.10633765718891776
1338-23-4,0.03292919129571194,0.05729471681988881,0.6586764569586077,0.2510996349257906
154619-86-0,0.922245426956297,0.04241490409751286,0.02863827404479581,0.0067013949013949
154619-76-8,0.9218931457431475,0.0403109187109188,0.030775805675805717,0.007020129870129869
82559-96-4,0.042861013645224204,0.15167658637658657,0.49882505613295136,0.3066373438452387
