CASRN,EPA_knn_rdkit2d-1,EPA_knn_rdkit2d-2,EPA_knn_rdkit2d-3,EPA_knn_rdkit2d-4
66968-39-6,0.3173787394416747,0.10444045989405208,0.45319921935438806,0.12498158130988529
105-57-7,0.0,0.0,0.7006009535765941,0.2993990464234058
137658-79-8,0.0,0.0,0.6774532032408909,0.32254679675910897
7492-66-2,0.0,0.0,0.10092681331245254,0.8990731866875474
87820-88-0,0.0,0.20736635442532664,0.47246091274964297,0.3201727328250305
103890-78-4,0.0,0.0,0.576299516430933,0.42370048356906703
52-60-8,0.45591463887730616,0.26605770914243515,0.27802765198025875,0.0
50765-73-6,0.0,0.3868415799567813,0.6131584200432187,0.0
50765-89-4,0.0,0.8987984883214246,0.10120151167857536,0.0
15763-48-1,0.0,0.7842291958915227,0.2157708041084772,0.0
22609-73-0,0.10795307374747469,0.21862763749885755,0.5839738185803656,0.08944547017330229
88045-99-2,0.0,0.0,0.7363180131063435,0.2636819868936565
56358-09-9,0.0,0.12147394616034324,0.6575418401934084,0.2209842136462483
17702-79-3,0.3501825064122665,0.6498174935877334,0.0,0.0
41611-76-1,0.0,0.0,0.5257821436597171,0.4742178563402828
137-58-6,0.0,0.10853955535149286,0.7692263540038174,0.12223409064468968
333-40-4,0.2796085226092134,0.7203914773907867,0.0,0.0
31775-20-9,0.0,0.0,0.7240187784960843,0.27598122150391563
105779-78-0,0.0,0.4433193690273813,0.5566806309726187,0.0
23191-75-5,0.0,0.09325549079722724,0.6242201647781835,0.2825243444245892
88045-98-1,0.0,0.061378061854078875,0.7461752639118461,0.19244667423407494
243973-20-8,0.0,0.10552669086231899,0.7722590818105841,0.12221422732709696
57470-78-7,0.0,0.0988188275836971,0.8055704509440699,0.09561072147223294
68227-46-3,0.0,0.3117466328888,0.5776712810861424,0.11058208602505755
5221-49-8,0.29104486730018764,0.2797196498234533,0.3620797056129009,0.06715577726345798
72542-60-0,0.23509388107172016,0.7649061189282798,0.0,0.0
79438-83-8,0.26576931809496546,0.3082996047836311,0.19150822567974418,0.23442285144165928
21409-78-9,0.6423675228216871,0.06751985104559026,0.0,0.2901126261327226
40374-14-9,0.1457905892072621,0.2313084175392332,0.6229009932535047,0.0
29232-93-7,0.21799661327701167,0.6153280476652866,0.1026071713764562,0.06406816768124562
13171-21-6,0.8064465003189027,0.1006083071754874,0.09294519250561,0.0
73521-00-3,0.0,0.5539585932625096,0.4460414067374904,0.0
73512-92-2,0.0,0.3041220327299021,0.6958779672700978,0.0
73520-99-7,0.0,0.333444757468104,0.5900182715550448,0.07653697097685118
73512-93-3,0.0,0.3727503039219365,0.6272496960780635,0.0
73512-94-4,0.0,0.4200617594378596,0.5799382405621403,0.0
128606-48-4,0.33614489700510647,0.21128613259653345,0.4525689703983602,0.0
57846-34-1,0.09599085224143296,0.7345628301305164,0.16944631762805065,0.0
74639-40-0,0.0,0.4426174446351732,0.325835006110205,0.2315475492546218
1716-09-2,0.28062891351116953,0.521998404125694,0.19737268236313651,0.0
14143-09-0,0.7569399000884526,0.092038283408027,0.15102181650352037,0.0
10097-26-4,0.0,0.0,0.3008846492973887,0.6991153507026112
688-84-6,0.0,0.0,0.44042821696429524,0.5595717830357048
105-16-8,0.0,0.16321040151075786,0.3215380763742327,0.5152515221150095
1918-08-7,0.0,0.08786113608156067,0.24710416039058963,0.6650347035278498
14663-66-2,0.1535423643907185,0.7560368979476999,0.09042073766158153,0.0
14663-67-3,0.2712916491770132,0.5530776926300289,0.17563065819295773,0.0
10137-90-3,0.0,0.0,0.7883717191877169,0.21162828081228324
78193-97-2,0.0,0.0,1.0,0.0
58458-55-2,0.0,0.0,0.8150264765068772,0.1849735234931228
103-09-3,0.0,0.0,0.11084273840413016,0.8891572615958698
29214-60-6,0.0,0.1336171178897624,0.10739340250849735,0.7589894796017401
23947-60-6,0.11962369414253184,0.32866981942985596,0.5517064864276122,0.0
437717-43-6,0.22864800495543675,0.0,0.7713519950445633,0.0
6946-94-7,0.0,0.1107836716434475,0.5632977130743508,0.3259186152822015
1187-74-2,0.0,0.20345393176595475,0.3411858635203008,0.45536020471374444
274671-61-3,0.0,0.3953758641259331,0.2035081885397161,0.40111594733435074
2728-05-4,0.0,0.0,0.843348277914445,0.15665172208555495
134-62-3,0.0,0.0,0.8995231342929507,0.10047686570704924
52406-01-6,0.0,0.0,0.4546998455161957,0.5453001544838044
953-32-2,0.338221287914087,0.5629980003319504,0.09878071175396252,0.0
60090-47-3,0.0,0.1086255594804318,0.8913744405195682,0.0
15386-51-3,0.0,0.36064806681396516,0.6393519331860349,0.0
2728-04-3,0.0,0.0,0.9261922842380511,0.07380771576194892
56632-42-9,0.0,0.0,0.6608330481483042,0.3391669518516959
299-45-6,0.8235204946259752,0.0897525032199646,0.0,0.08672700215406012
2425-15-2,0.44268811476089537,0.4669614240724187,0.09035046116668585,0.0
51356-23-1,0.7155454679789981,0.19979795279457377,0.08465657922642814,0.0
51356-21-9,0.630543698559508,0.24614211580858109,0.12331418563191088,0.0
3099-88-5,0.14186252612364167,0.8581374738763584,0.0,0.0
1942-78-5,0.26741015610713453,0.7325898438928655,0.0,0.0
108-35-0,0.30016345303483694,0.2799732299770469,0.31736280472390693,0.10250051226420927
15421-84-8,0.21475277076148647,0.1006964787994491,0.5507421178251533,0.13380863261391107
51356-11-7,0.9253975752837931,0.07460242471620696,0.0,0.0
51356-09-3,0.7034625162627807,0.29653748373721933,0.0,0.0
22439-40-3,0.5704904040792811,0.22954166637652285,0.09851823958368383,0.10144968996051226
5633-16-9,0.0,0.2168533909897412,0.7831466090102588,0.0
26662-09-9,0.578194352545796,0.3140383036157771,0.0,0.10776734383842694
21673-86-9,0.0,0.3626301563282462,0.37281741601973056,0.2645524276520232
107812-70-4,0.10330740579750956,0.41811376093510005,0.4785788332673905,0.0
105435-14-1,0.09280599994592124,0.12360386883966529,0.4903092320449594,0.29328089916945405
63979-26-0,0.11782711644555997,0.31754449506828436,0.5646283884861556,0.0
75274-20-3,0.0,0.0,1.0,0.0
2532-92-5,0.0,0.09547615480497493,0.8049741674496976,0.09954967774532755
2544-52-7,0.9147437130329239,0.08525628696707618,0.0,0.0
88-24-4,0.0,0.0,0.6144768968826172,0.3855231031173829
120-95-6,0.0,0.11927906558110091,0.753547165858474,0.127173768560425
51959-14-9,0.0,0.32510596206970965,0.5491870285361866,0.12570700939410376
79-74-3,0.0,0.1374576986513007,0.6383085292215455,0.2242337721271539
10508-09-5,0.0,0.0,0.35554497712207195,0.6444550228779281
3006-82-4,0.0,0.0,0.0,1.0
329-21-5,0.07785522835727478,0.9221447716427252,0.0,0.0
7795-74-6,0.3040597444473367,0.5462151071007832,0.14972514845188012,0.0
69784-43-6,0.3352409998603581,0.5626812878520853,0.10207771228755656,0.0
55285-14-8,0.3017045597093885,0.6982954402906115,0.0,0.0
42222-50-4,0.0,0.0,0.4075170298491968,0.5924829701508032
3489-84-7,0.0,0.09612606947465445,0.7310063169886539,0.17286761353669153
919-94-8,0.0,0.0,0.9183478311059278,0.08165216889407224
3734-95-0,0.5630254170121556,0.327104520227348,0.10987006276049653,0.0
129927-33-9,0.0,0.0,0.5829293500766866,0.4170706499233135
72590-77-3,0.0,0.0,0.7070858454833449,0.29291415451665515
13472-08-7,0.09832805190562215,0.37193964249298506,0.5297323056013928,0.0
78-66-0,0.0,0.09657192945759971,0.5861363204068377,0.3172917501355626
1338-23-4,0.0,0.0,0.5546931478408902,0.44530685215910987
154619-86-0,0.9119860712094748,0.06030018883135085,0.02771373995917427,0.0
154619-76-8,0.9131323042122085,0.05943253769730493,0.02743515809048655,0.0
82559-96-4,0.0,0.0,0.18353770417654186,0.8164622958234582
82558-50-7,0.0,0.0,0.5358412872813891,0.4641587127186108
4268-36-4,0.0,0.1362633845486523,0.796171050941359,0.06756556450998877
5340-36-3,0.0,0.0,0.3959780392107682,0.6040219607892318
33236-05-4,0.0,0.8805942905946041,0.11940570940539581,0.0
33210-49-0,0.0,0.3313993587517588,0.6686006412482414,0.0
17091-21-3,0.0,0.0,0.6703475874855913,0.32965241251440874
82560-06-3,0.1051209748884988,0.32129198174353035,0.5735870433679708,0.0
123199-92-8,0.0,0.0,0.8799237453618264,0.12007625463817358
77-74-7,0.0,0.0,0.9076175660075367,0.09238243399246333
1986-53-4,0.0,0.0,0.5284400896037017,0.4715599103962984
55937-99-0,0.0,0.0,0.44159294039904107,0.5584070596009589
1081-95-4,0.6821500527074567,0.31784994729254346,0.0,0.0
103446-98-6,0.0,0.2073637856016689,0.3168958979813655,0.4757403164169655
19457-00-2,0.0,0.10992008127702768,0.7757581126892896,0.1143218060336827
30087-47-9,0.21745176115216322,0.7825482388478368,0.0,0.0
40373-31-7,0.429187897706121,0.570812102293879,0.0,0.0
2631-26-7,0.34611991141455734,0.6538800885854428,0.0,0.0
3772-48-3,0.5473644370728843,0.4526355629271156,0.0,0.0
1474-80-2,0.638979930796924,0.0,0.361020069203076,0.0
28616-48-0,0.7289218053976468,0.0,0.18530142483359027,0.0857767697687628
55769-64-7,0.0,0.0,0.8674576267204499,0.13254237327955015
89591-51-5,0.32419862081341017,0.0,0.6758013791865899,0.0
63580-68-7,0.7804226737592896,0.21957732624071039,0.0,0.0
60244-63-5,0.8181365397023798,0.11881976327559055,0.06304369702202967,0.0
60244-60-2,0.7177684746192344,0.1723535212708701,0.10987800410989541,0.0
63039-90-7,0.0,0.9152050001517129,0.043197290249261965,0.041597709599025076
18886-42-5,0.0,0.7515820501606894,0.06253429532236487,0.18588365451694577
37686-84-3,0.23219205154920047,0.32493273796513766,0.44287521048566186,0.0
63717-17-9,0.3576152581726008,0.2102656574405379,0.43211908438686125,0.0
57647-36-6,0.0,0.07318892260586912,0.858640971899483,0.06817010549464796
104907-82-6,0.0,0.2234373816886206,0.5443863425894921,0.23217627572188715
80472-86-2,0.0,0.0,1.0,0.0
76597-98-3,0.0,0.10564689446093768,0.44603378651064285,0.4483193190284195
513-10-0,0.6982253749184334,0.3017746250815666,0.0,0.0
107-64-2,0.0,0.35350686982586504,0.4114191337029978,0.23507399647113722
68391-05-9,0.0,0.4386698225688998,0.28477879657807914,0.276551380853021
7173-51-5,0.0,0.5626665523815768,0.4373334476184232,0.0
37335-68-5,0.0,0.7251562097649129,0.2748437902350871,0.0
124-03-8,0.0,0.44089936574389416,0.5591006342561058,0.0
6458-13-5,0.0,0.5347292590965738,0.46527074090342624,0.0
70206-24-5,0.0,0.11151399032298413,0.7777413430234664,0.11074466665354947
53-46-3,0.0,0.49642588896661555,0.4312243996898796,0.07234971134350487
50-10-2,0.0,0.08554097051678497,0.8262545123782685,0.08820451710494658
54663-47-7,0.0,0.3228927293426953,0.566874074847465,0.11023319580983978
32358-09-1,0.12372925612748394,0.4123671964978871,0.46390354737462886,0.0
24789-78-4,0.0,0.10407834832723498,0.4607420995652779,0.4351795521074871
154-82-5,0.0,0.11358049929563215,0.7695479494076742,0.11687155129669365
3700-98-9,0.07082080751713007,0.5961184480638226,0.25857900466480643,0.07448173975424072
3700-97-8,0.0,0.539667053695747,0.46033294630425314,0.0
63917-07-7,0.10523841303180145,0.5145679849917554,0.38019360197644314,0.0
38260-54-7,0.4088221720650593,0.3635614426459993,0.14114137703721621,0.08647500825172526
2830-87-7,0.4279634029028507,0.23946707629087602,0.3325695208062732,0.0
21410-51-5,0.4891465474755723,0.5108534525244277,0.0,0.0
1634-78-2,0.07917822815420354,0.609634512706948,0.3111872591388485,0.0
121-75-5,0.07553613230450337,0.41089268416576896,0.5135711835297276,0.0
18300-07-7,0.6290283664613756,0.2840787077029962,0.08689292583562817,0.0
3344-12-5,0.10277122963486499,0.45986431044642767,0.43736445991870737,0.0
51012-33-0,0.10691537771388722,0.09876948356870953,0.6924133827726439,0.10190175594475943
4104-03-4,0.5598175855832583,0.44018241441674166,0.0,0.0
816-19-3,0.0,0.0,0.20346532541883655,0.7965346745811634
15972-60-8,0.0,0.0,1.0,0.0
117666-91-8,0.0,0.11386375279295455,0.6614497184971182,0.22468652870992725
117683-18-8,0.0,0.0813360162759793,0.8056658172208958,0.11299816650312483
90220-16-9,0.730990074690754,0.269009925309246,0.0,0.0
673-04-1,0.0,0.0,1.0,0.0
64-96-0,0.0,0.4585102554621663,0.5414897445378337,0.0
109410-00-6,0.08151594167728454,0.5591590103468063,0.35932504797590914,0.0
364-62-5,0.0,0.17115428327204277,0.8288457167279574,0.0
4093-35-0,0.0,0.16039285296298864,0.8396071470370114,0.0
19351-21-4,0.0,0.07511107421957698,0.924888925780423,0.0
304-84-7,0.0,0.07431308923212297,0.9256869107678771,0.0
19351-20-3,0.0545113103646918,0.3385616453332708,0.6069270443020374,0.0
55619-22-2,0.0,0.18674108315055282,0.717780828539724,0.09547808830972312
919-53-9,0.1551965855478928,0.2690812584311241,0.5757221560209831,0.0
90245-33-3,0.819388774009536,0.18061122599046403,0.0,0.0
22082-34-4,0.4902427705467607,0.5097572294532393,0.0,0.0
78-62-6,0.0,0.0,0.5708661320020674,0.4291338679979326
1067-99-8,0.0,0.0,0.6906304925359266,0.3093695074640734
999-34-8,0.14257805709502291,0.27395979816533994,0.49624302984418267,0.08721911489545453
90220-14-7,0.8125468443693986,0.18745315563060125,0.0,0.0
996-04-3,0.4448632445840931,0.5551367554159068,0.0,0.0
996-05-4,0.3831130823571954,0.42559140453034444,0.19129551311246018,0.0
63906-39-8,0.0,0.11344256348381741,0.6869599016128728,0.19959753490330984
32744-43-7,0.0,0.41780090564915834,0.5821990943508417,0.0
7292-16-2,0.5511594075715842,0.18685405719319323,0.2619865352352226,0.0
1014-70-6,0.0,0.0,1.0,0.0
21923-23-9,0.27270865664549604,0.5477392544395471,0.17955208891495691,0.0
2404-05-9,0.3889198339223312,0.41182187593404257,0.19925829014362623,0.0
51528-03-1,0.17645855445304537,0.09005652883792777,0.19950048149183938,0.5339844352171873
3254-62-4,0.6859178298376497,0.3140821701623503,0.0,0.0
115-90-2,0.7709622685673148,0.2290377314326853,0.0,0.0
6587-45-7,0.5940092281438852,0.4059907718561149,0.0,0.0
6132-17-8,0.7847661020823586,0.14369059214166424,0.07154330577597716,0.0
101526-62-9,0.11333463522207754,0.17716506077344182,0.5614539272581971,0.1480463767462836
109-66-0,0.0,0.212273064778816,0.5792984120193239,0.2084285232018601
110-54-3,0.0,0.0,0.5417022123094651,0.45829778769053486
1120-21-4,0.0,0.05240687635530404,0.11872075804709536,0.8288723655976006
112-40-3,0.0,0.0,0.14670175401010357,0.8532982459898963
629-50-5,0.0,0.0,0.18402190383847425,0.8159780961615257
629-59-4,0.0,0.0,0.21539061754299607,0.784609382457004
593-45-3,0.0,0.0,0.31352995030469616,0.6864700496953039
112-95-8,0.0,0.0,0.24203765777734804,0.757962342222652
2500-88-1,0.0,0.0,0.41763161184797565,0.5823683881520244
627-83-8,0.0,0.0,0.5317113767306202,0.46828862326937987
26322-14-5,0.0,0.0,0.6240993031778662,0.3759006968221339
41672-81-5,0.0,0.0,0.32008263942891846,0.6799173605710815
68153-95-7,0.0,0.09316749181983087,0.3431619135395905,0.5636705946405786
53220-22-7,0.0,0.0,0.22389533173413356,0.7761046682658664
3234-85-3,0.0,0.0,0.5386064281673829,0.4613935718326172
16958-92-2,0.0,0.0,0.4088873843260602,0.5911126156739399
119-06-2,0.0,0.0,0.3023389180598943,0.6976610819401056
3648-20-2,0.0,0.0,0.45081027502412413,0.5491897249758759
84-76-4,0.0,0.0,0.004599221606116782,0.9954007783938832
50602-85-2,0.0,0.0892292720586235,0.81124466030542,0.09952606763595649
119-07-3,0.0,0.0,0.9583360844250567,0.04166391557494333
8007-43-0,0.0,0.0,0.5602502740325358,0.43974972596746426
629-82-3,0.0,0.0,0.5089766039462251,0.4910233960537748
123-79-5,0.0,0.0,0.5499296677102591,0.45007033228974086
1639-66-3,0.0,0.0,0.6741910861505259,0.3258089138494741
2915-53-9,0.0,0.0,0.316866155500752,0.6831338444992481
117-84-0,0.0,0.0,0.28565610291288657,0.7143438970871134
64896-70-4,0.0,0.0,0.6949500365420814,0.30504996345791857
1117-55-1,0.0,0.0,0.08935672642364988,0.9106432735763501
70729-68-9,0.0,0.0,0.4255660007116234,0.5744339992883765
110-32-7,0.0,0.0,0.4126981547295542,0.5873018452704458
10058-20-5,0.0,0.0,0.6241711180940737,0.3758288819059263
3006-15-3,0.0,0.09343905453694118,0.5968957048683192,0.3096652405947395
84-75-3,0.0,0.0,0.09622447853632156,0.9037755214636785
61788-89-4,0.0,0.0,0.4528810941804095,0.5471189058195906
540-07-8,0.0,0.0,0.08234377988365534,0.9176562201163446
2050-92-2,0.08795146110146586,0.5354399095482262,0.2998295059580014,0.07677912339230646
13256-06-9,0.08274807128331814,0.1809622003564347,0.7362897283602472,0.0
3913-02-8,0.0,0.17972600850357354,0.4160168207613417,0.40425717073508477
2173-56-0,0.0,0.0,0.05534947175106413,0.9446505282489359
17810-51-4,0.0,1.0,0.0,0.0
21270-08-6,0.0,1.0,0.0,0.0
123-95-5,0.0,0.0,0.31907455128322626,0.6809254487167737
110-36-1,0.0,0.0,0.3032062868006583,0.6967937131993418
626-82-4,0.0,0.0,0.05252918689765021,0.9474708131023497
111-92-2,0.09583998753221772,0.7291617382868668,0.08117376515660342,0.09382450902431193
109-46-6,0.08825996535515965,0.4859591927287501,0.24374230946581008,0.1820385324502803
102-83-0,0.0,0.5476647346939731,0.4523352653060269,0.0
36167-63-2,0.0,0.23324259856114687,0.7667574014388532,0.0
102-81-8,0.0,0.11891037821183822,0.5659878009385994,0.3151018208495623
102207-73-8,0.0,0.11864610749518528,0.8813538925048147,0.0
119-48-2,0.0,0.10169359206599766,0.46286431115842414,0.4354420967755783
51861-34-8,0.0,0.0,0.7112779055415512,0.28872209445844876
924-16-3,0.1658851982474781,0.21479838868775997,0.6193164130647618,0.0
127-59-3,0.0,0.09736589843357617,0.8034376035525116,0.09919649801391228
142-96-1,0.0,0.22699398891338138,0.6722799823521116,0.10072602873450699
112-48-1,0.0,0.0,0.6654114883992105,0.3345885116007895
112-98-1,0.0,0.0,0.7914139739543008,0.20858602604569915
141-17-3,0.0,0.0,0.4198917790754967,0.5801082209245033
16672-39-2,0.0,0.0,0.23195828284337452,0.7680417171566256
141-03-7,0.0,0.0,0.37592136106376217,0.6240786389362378
6280-99-5,0.0,0.0,0.20496843060764972,0.7950315693923502
85-70-1,0.0,0.0,0.5366722436652583,0.4633277563347417
4056-77-3,0.0,0.0,0.4964704267535253,0.5035295732464746
1770-80-5,0.10332780140281982,0.3546425846747585,0.20865486513382117,0.33337474878860046
1962-75-0,0.0751408403558545,0.0,0.06779029823960006,0.8570688614045454
84-74-2,0.06445666467814998,0.0,0.6001499579976782,0.3353933773241718
7483-25-2,0.0,0.0,0.5538150577482936,0.44618494225170635
4092-75-5,0.19421410232629074,0.6259216341907936,0.0,0.17986426348291554
1809-19-4,0.20259563258704194,0.10428471504885932,0.6931196523640987,0.0
130525-77-8,0.0,0.0,0.7371368579451467,0.2628631420548534
2528-36-1,0.09704760463180241,0.49889806855126123,0.2945082868856907,0.10954603993124568
544-40-1,0.0,0.5447986179272387,0.24653168890659038,0.20866969316617087
2639-63-6,0.0,0.0,0.06507479514892246,0.9349252048510776
51-03-6,0.0,0.10925878439403033,0.7880333599919317,0.1027078556140379
2430-27-5,0.0,0.2560055006143085,0.42135882926221097,0.32263567012348054
123-19-3,0.09887852036996994,0.0,0.7710702857224012,0.1300511939076288
168152-91-8,0.0,1.0,0.0,0.0
74550-96-2,0.0,0.23340187649064512,0.7665981235093549,0.0
106-31-0,0.0,0.0,0.4012109757232357,0.5987890242767644
132-82-1,0.07429185396796566,0.0,0.22249515600934752,0.7032129900226869
105-66-8,0.0,0.0,0.2093330860506306,0.7906669139493694
142-84-7,0.0,0.868843231296068,0.13115676870393211,0.0
111757-17-6,0.0,0.5608608768889964,0.43913912311100356,0.0
99247-33-3,0.0,0.0,0.7943880017865552,0.20561199821344484
19044-88-3,0.09022264903582683,0.1832888963211922,0.6018475143276882,0.12464094031529277
52888-80-9,0.0,0.0,0.5301267297888889,0.4698732702111111
91893-38-8,0.30674614084689905,0.693253859153101,0.0,0.0
57-66-9,0.09571298903109363,0.10105718063307897,0.7038312239087494,0.09939860642707805
925-15-5,0.0,0.0,0.3321577986295001,0.6678422013704999
136-45-8,0.08502966762075866,0.0,0.5329687982605463,0.382001534118695
58416-00-5,0.0,0.0,0.32724027957023233,0.6727597204297677
16066-38-9,0.0,0.08239030716970926,0.45295750004374585,0.464652192786545
104-75-6,0.0,0.5187561513283169,0.481243848671683,0.0
10137-80-1,0.0,0.24032429288296564,0.6465187924435597,0.11315691467347475
113-48-4,0.0,0.299905650492595,0.09806605046504559,0.6020282990423594
104-76-7,0.0,0.0,0.908046862017771,0.09195313798222902
5397-31-9,0.0,0.35050335220042667,0.544251856006316,0.10524479179325721
10213-75-9,0.0,0.0,0.8832347980788086,0.11676520192119148
4126-58-3,0.0,0.0,0.7888191883482103,0.2111808116517897
1559-35-9,0.0,0.18385191326101244,0.8161480867389876,0.0
2461-15-6,0.0,0.0,0.9022401824419898,0.0977598175580102
103-44-6,0.0,0.0,0.7586694736365128,0.2413305263634872
21270-19-9,0.0,1.0,0.0,0.0
