CASRN,EPA_xgboost_maccs-1,EPA_xgboost_maccs-2,EPA_xgboost_maccs-3,EPA_xgboost_maccs-4
1187-74-2,0.0055877306,0.036957838,0.36605293,0.5914015
274671-61-3,0.011635941,0.22146766,0.72942215,0.037474208
2728-05-4,0.012989769,0.19140524,0.70690924,0.08869578
134-62-3,0.012989769,0.19140524,0.70690924,0.08869578
52406-01-6,0.08144719,0.04546071,0.4579243,0.4151678
953-32-2,0.3712793,0.5447856,0.06572495,0.018210128
60090-47-3,0.007429721,0.029108286,0.8898117,0.07365032
15386-51-3,0.059852805,0.34305692,0.55691165,0.040178653
2728-04-3,0.014603652,0.17798854,0.71893907,0.08846874
56632-42-9,0.023505848,0.07308926,0.7115586,0.19184631
299-45-6,0.77450687,0.15259957,0.041574705,0.031318896
2425-15-2,0.59574455,0.33930016,0.047772415,0.017182868
51356-23-1,0.5657903,0.23631138,0.11911253,0.07878584
51356-21-9,0.46587953,0.20158996,0.23320529,0.0993252
3099-88-5,0.48964953,0.37713104,0.11465033,0.018569143
1942-78-5,0.502786,0.41125864,0.069141515,0.016813828
108-35-0,0.40067348,0.35761347,0.2076912,0.034021907
15421-84-8,0.019969754,0.20316751,0.72721326,0.04964944
51356-11-7,0.92046314,0.044955716,0.018063296,0.016517773
51356-09-3,0.7900385,0.12044213,0.061589334,0.02792998
22439-40-3,0.54562086,0.2822769,0.10382079,0.06828147
5633-16-9,0.02327447,0.20039946,0.7308664,0.04545973
26662-09-9,0.62147796,0.21198381,0.1103845,0.05615371
21673-86-9,0.010056303,0.24768746,0.6557574,0.08649885
107812-70-4,0.20016077,0.23719594,0.42013627,0.14250703
105435-14-1,0.057841558,0.06707604,0.7244715,0.15061091
63979-26-0,0.008960583,0.07856025,0.89263177,0.019847345
75274-20-3,0.0021423767,0.014743858,0.9175215,0.065592304
2532-92-5,0.0038249905,0.07365083,0.85294724,0.06957696
2544-52-7,0.7788986,0.15998712,0.045231808,0.015882492
88-24-4,0.010627168,0.06491435,0.6887079,0.23575062
120-95-6,0.017440306,0.12160834,0.8033236,0.05762773
51959-14-9,0.011506439,0.53219205,0.4381828,0.018118728
79-74-3,0.020977983,0.16011761,0.6884884,0.13041602
10508-09-5,0.009727705,0.07425813,0.65255123,0.2634629
3006-82-4,0.0030447452,0.010484734,0.33900878,0.6474617
329-21-5,0.32357547,0.5259816,0.116276406,0.03416653
7795-74-6,0.34031,0.36635733,0.19972795,0.093604684
69784-43-6,0.34227297,0.4384673,0.18715373,0.03210597
55285-14-8,0.20004253,0.67761344,0.11331213,0.009031895
42222-50-4,0.0043360735,0.017031005,0.38975477,0.58887815
3489-84-7,0.0261273,0.074915126,0.7982303,0.10072725
919-94-8,0.0050949818,0.035596702,0.68560773,0.2737006
3734-95-0,0.6234867,0.22433834,0.13716759,0.015007433
129927-33-9,0.0068349517,0.14847876,0.7937436,0.050942656
72590-77-3,0.026997337,0.018505137,0.7321769,0.22232059
13472-08-7,0.06272491,0.3318589,0.56987727,0.0355389
78-66-0,0.023589388,0.13309625,0.68444324,0.15887111
1338-23-4,0.013135491,0.026193911,0.663356,0.29731464
154619-86-0,0.879096,0.07645144,0.0420724,0.00238022
154619-76-8,0.87462956,0.082505286,0.040025845,0.0028392817
82559-96-4,0.019901123,0.12301351,0.5499456,0.30713972
82558-50-7,0.059014905,0.10721058,0.5302444,0.30353007
4268-36-4,0.019562697,0.061036587,0.80496407,0.114436634
5340-36-3,0.012426887,0.025327787,0.51029146,0.45195386
33236-05-4,0.004720224,0.8683535,0.117224865,0.009701444
33210-49-0,0.011860821,0.6180305,0.35920063,0.010908084
17091-21-3,0.010096875,0.094710715,0.6737448,0.2214476
82560-06-3,0.049276054,0.25511217,0.5749127,0.12069904
123199-92-8,0.05570449,0.19778433,0.6961875,0.0503237
77-74-7,0.014506547,0.064274184,0.8379592,0.083260134
1986-53-4,0.0085893925,0.0213409,0.47226566,0.49780408
55937-99-0,0.0036289804,0.047302026,0.3095648,0.6395042
1081-95-4,0.62554055,0.21436702,0.12189468,0.03819778
103446-98-6,0.037043557,0.07648306,0.8231802,0.06329315
19457-00-2,0.012828703,0.071192466,0.72382116,0.19215772
30087-47-9,0.16598774,0.596201,0.21831954,0.01949167
40373-31-7,0.35448983,0.5253157,0.109143496,0.011050981
2631-26-7,0.2455791,0.36165398,0.3664824,0.02628452
3772-48-3,0.4168443,0.37443703,0.18242829,0.02629039
1474-80-2,0.7473824,0.15153229,0.08120829,0.019877018
28616-48-0,0.7383892,0.13197032,0.09330113,0.036339365
55769-64-7,0.01009738,0.10843352,0.766154,0.11531513
89591-51-5,0.31021428,0.1219224,0.46518382,0.10267952
63580-68-7,0.91195065,0.06570589,0.018258363,0.0040850816
60244-63-5,0.5201084,0.30284113,0.12836124,0.048689254
60244-60-2,0.61831254,0.28780502,0.06385711,0.030025369
63039-90-7,0.04111721,0.71387315,0.22612451,0.018885078
18886-42-5,0.035343688,0.41779652,0.5212402,0.025619645
37686-84-3,0.057502486,0.12875229,0.7575222,0.05622299
63717-17-9,0.23646255,0.57604486,0.15178244,0.035710193
57647-36-6,0.010802937,0.118288346,0.8519275,0.018981237
104907-82-6,0.0037699365,0.064083874,0.874976,0.057170197
80472-86-2,0.011341497,0.0505881,0.9224126,0.015657797
76597-98-3,0.01124181,0.31123662,0.5630842,0.1144374
513-10-0,0.36354613,0.51857394,0.092439465,0.025440445
107-64-2,0.012592608,0.4574913,0.50178987,0.028126206
68391-05-9,0.01698787,0.40432233,0.521997,0.056692787
7173-51-5,0.016683998,0.4307938,0.48338127,0.06914093
37335-68-5,0.015985884,0.448189,0.49915037,0.036674794
124-03-8,0.01931652,0.33740783,0.5717145,0.0715611
6458-13-5,0.011729996,0.43192652,0.5265886,0.029754866
70206-24-5,0.06093864,0.18671206,0.7165715,0.035777852
53-46-3,0.019282794,0.43237218,0.5161493,0.03219574
50-10-2,0.009089659,0.29043832,0.66722697,0.03324507
54663-47-7,0.014921136,0.23491499,0.712624,0.03753987
32358-09-1,0.19229466,0.440212,0.35280085,0.014692448
24789-78-4,0.019706609,0.16754276,0.7123333,0.10041728
154-82-5,0.007903758,0.073956564,0.8339463,0.08419344
3700-98-9,0.18615504,0.5925993,0.19265014,0.0285955
3700-97-8,0.1416582,0.42930862,0.40505582,0.023977337
63917-07-7,0.33401814,0.3950975,0.25710452,0.013779878
38260-54-7,0.3754053,0.45821103,0.13460575,0.031777848
2830-87-7,0.31333882,0.40077528,0.2315299,0.05435601
21410-51-5,0.6992127,0.19072254,0.08731142,0.0227534
1634-78-2,0.3288844,0.450936,0.20880705,0.011372549
121-75-5,0.2311034,0.30625325,0.45397735,0.008665991
18300-07-7,0.8610887,0.10721934,0.024973901,0.0067180935
3344-12-5,0.25502762,0.43521196,0.29620332,0.0135570895
51012-33-0,0.057764594,0.06698943,0.7978791,0.07736684
4104-03-4,0.5016302,0.38326317,0.095856935,0.019249734
816-19-3,0.0054223295,0.017189382,0.35509738,0.6222909
15972-60-8,0.020431928,0.086516924,0.85074764,0.042303547
117666-91-8,0.007177002,0.0801734,0.7520232,0.1606264
117683-18-8,0.009010768,0.043870352,0.86254835,0.0845705
90220-16-9,0.66757584,0.24440612,0.068181105,0.019836951
673-04-1,0.0033322414,0.019403905,0.9621126,0.0151512185
64-96-0,0.021928893,0.52623,0.37179914,0.08004198
109410-00-6,0.010940108,0.5985482,0.3668136,0.023698123
364-62-5,0.06296956,0.22746527,0.6717177,0.037847493
4093-35-0,0.052589074,0.26950774,0.63312846,0.04477471
19351-21-4,0.013486803,0.07759447,0.86884195,0.040076762
304-84-7,0.013486803,0.07759447,0.86884195,0.040076762
19351-20-3,0.018207485,0.16025627,0.77780783,0.043728415
55619-22-2,0.058702447,0.11201316,0.7367453,0.09253904
919-53-9,0.2463979,0.34299508,0.3950691,0.015537894
90245-33-3,0.6688005,0.25992683,0.06028005,0.01099261
22082-34-4,0.6992889,0.24426685,0.047148306,0.009295981
78-62-6,0.009723518,0.027593527,0.8522561,0.1104268
1067-99-8,0.011063214,0.07960618,0.8323637,0.07696695
999-34-8,0.13521814,0.5050614,0.25890565,0.10081483
90220-14-7,0.5846138,0.32834977,0.06939032,0.017646082
996-04-3,0.5438505,0.31214008,0.10030138,0.04370807
996-05-4,0.42198944,0.380901,0.15534641,0.04176319
63906-39-8,0.23757274,0.31468984,0.42115635,0.026581015
32744-43-7,0.2539783,0.4069604,0.31768176,0.021379525
7292-16-2,0.6614315,0.22038223,0.10214176,0.01604453
1014-70-6,0.008665759,0.07838561,0.8836407,0.029307975
21923-23-9,0.48642138,0.42118242,0.080399595,0.011996626
2404-05-9,0.59960073,0.32093,0.06971679,0.009752456
51528-03-1,0.06480592,0.11248102,0.4170714,0.40564162
3254-62-4,0.3721065,0.5211083,0.09335586,0.013429309
115-90-2,0.79420817,0.16342515,0.035247732,0.0071189096
6587-45-7,0.6323926,0.3080026,0.050673794,0.00893103
6132-17-8,0.7706614,0.1488223,0.07174743,0.008768848
101526-62-9,0.05407079,0.21592517,0.6576608,0.07234325
109-66-0,0.011196259,0.08957257,0.5868964,0.31233475
110-54-3,0.0064833504,0.032739773,0.41142136,0.54935557
1120-21-4,0.0054273815,0.015704755,0.22814432,0.75072354
112-40-3,0.004088727,0.01650761,0.24504079,0.7343629
629-50-5,0.0050247405,0.018969396,0.315387,0.6606189
629-59-4,0.005068077,0.017083965,0.22640286,0.7514451
593-45-3,0.0055375705,0.01748223,0.2442376,0.7327426
112-95-8,0.0044338517,0.018157134,0.25226527,0.72514373
2500-88-1,0.016820073,0.16725506,0.56402475,0.25190014
627-83-8,0.0029773295,0.013738365,0.2819075,0.70137686
26322-14-5,0.006207988,0.026529506,0.43890703,0.52835554
41672-81-5,0.012902982,0.08597852,0.7424672,0.15865125
68153-95-7,0.009284166,0.40511534,0.54069144,0.044909038
53220-22-7,0.00553805,0.02757192,0.3471722,0.6197178
3234-85-3,0.003133697,0.012442112,0.16720721,0.817217
16958-92-2,0.0038855078,0.018086387,0.28762683,0.6904013
119-06-2,0.0024661508,0.013910564,0.24387221,0.7397511
3648-20-2,0.0027088136,0.017212596,0.3071842,0.67289436
84-76-4,0.002376812,0.02039592,0.25033534,0.7268919
50602-85-2,0.0155699,0.41808546,0.5287039,0.037640743
119-07-3,0.0028916043,0.017689459,0.3340156,0.64540327
8007-43-0,0.04161484,0.040904272,0.40079725,0.51668364
629-82-3,0.0057272175,0.030450648,0.50514233,0.45867983
123-79-5,0.0038358096,0.019235017,0.3052021,0.67172706
1639-66-3,0.01020036,0.11092089,0.76941234,0.10946639
2915-53-9,0.004023626,0.017206095,0.3139779,0.66479236
117-84-0,0.0030606568,0.016818667,0.30490577,0.6752149
64896-70-4,0.0104733305,0.03532668,0.38949418,0.5647058
1117-55-1,0.0030483014,0.015763883,0.19105,0.7901378
70729-68-9,0.0024429988,0.01334098,0.3205193,0.6636967
110-32-7,0.0018580485,0.015342643,0.30009887,0.68270046
10058-20-5,0.0024429988,0.01334098,0.3205193,0.6636967
3006-15-3,0.01020036,0.11092089,0.76941234,0.10946639
84-75-3,0.0024661508,0.013910564,0.24387221,0.7397511
61788-89-4,0.01096995,0.04915083,0.5949825,0.34489676
540-07-8,0.0029720191,0.013222283,0.18718478,0.7966209
2050-92-2,0.010639766,0.30932173,0.64629215,0.03374629
13256-06-9,0.04235691,0.25948253,0.6621038,0.03605676
3913-02-8,0.0052885427,0.02868691,0.64812684,0.31789768
2173-56-0,0.003133697,0.012442112,0.16720721,0.817217
17810-51-4,0.008419533,0.8084876,0.1595787,0.023514176
21270-08-6,0.007093296,0.82161194,0.12661093,0.04468378
123-95-5,0.002587962,0.01245238,0.1699713,0.8149883
110-36-1,0.0029720191,0.013222283,0.18718478,0.7966209
626-82-4,0.0029213617,0.01568416,0.17276037,0.80863416
111-92-2,0.017577816,0.36701941,0.57553804,0.039864738
109-46-6,0.0484114,0.4441773,0.48166862,0.02574267
102-83-0,0.013770348,0.48650843,0.47064543,0.029075855
36167-63-2,0.016991913,0.3912476,0.56362784,0.028132651
102-81-8,0.008973165,0.18759745,0.727843,0.07558642
102207-73-8,0.0128965,0.13628557,0.79991436,0.050903577
119-48-2,0.008119063,0.06089074,0.72201395,0.20897622
51861-34-8,0.015799517,0.22086093,0.6662314,0.09710814
924-16-3,0.052682463,0.34734574,0.5575498,0.042422023
127-59-3,0.033256464,0.1264116,0.7735546,0.066777356
142-96-1,0.0075193187,0.061821155,0.6583533,0.27230617
112-48-1,0.0041517913,0.03115277,0.56925565,0.39543977
112-98-1,0.0035527677,0.023632446,0.5089018,0.463913
141-17-3,0.0030880698,0.019512104,0.41865006,0.55874974
16672-39-2,0.0023619311,0.018071849,0.4904249,0.4891413
141-03-7,0.0041715503,0.028254548,0.30908448,0.6584894
6280-99-5,0.0063771564,0.03548016,0.46522942,0.49291328
85-70-1,0.0017295454,0.016552776,0.41374636,0.56797135
4056-77-3,0.0047581857,0.032504205,0.34369153,0.6190461
1770-80-5,0.013299931,0.14934209,0.5144621,0.32289588
1962-75-0,0.00419463,0.02548487,0.438794,0.5315265
84-74-2,0.0036937022,0.030939609,0.46939525,0.49597138
7483-25-2,0.0020781523,0.016096544,0.40205312,0.5797722
4092-75-5,0.030230682,0.18496908,0.62816924,0.156631
1809-19-4,0.02108659,0.1391557,0.59481406,0.24494366
130525-77-8,0.03742649,0.023452416,0.7832528,0.15586834
2528-36-1,0.13189739,0.25702083,0.40041092,0.21067087
544-40-1,0.02072959,0.0990587,0.58287454,0.29733717
2639-63-6,0.003133697,0.012442112,0.16720721,0.817217
51-03-6,0.008920173,0.050866336,0.68811303,0.2521004
2430-27-5,0.0058142236,0.1134006,0.73961484,0.14117035
123-19-3,0.011506783,0.03987225,0.42812112,0.5204998
168152-91-8,0.00223307,0.9274092,0.056617714,0.013740043
74550-96-2,0.017968606,0.29800847,0.6082218,0.07580109
106-31-0,0.010496186,0.06451928,0.5439846,0.38099995
132-82-1,0.03343964,0.06335617,0.4850358,0.41816834
105-66-8,0.0049991715,0.043535843,0.295382,0.65608305
142-84-7,0.015150152,0.4013231,0.5299858,0.05354096
111757-17-6,0.008070593,0.3383072,0.58236676,0.0712555
99247-33-3,0.008134824,0.039723884,0.46057394,0.4915673
19044-88-3,0.01371688,0.11852631,0.74620646,0.1215504
52888-80-9,0.02556891,0.17431253,0.5893306,0.21078798
91893-38-8,0.069645286,0.8098704,0.09456798,0.02591632
57-66-9,0.021334834,0.061233334,0.7644913,0.1529405
925-15-5,0.0048351074,0.041877646,0.38098648,0.57230073
136-45-8,0.005764873,0.057524182,0.6746122,0.2620987
58416-00-5,0.011912032,0.048756577,0.73027724,0.20905416
16066-38-9,0.010088741,0.06903899,0.5729242,0.3479481
104-75-6,0.0101520205,0.35657296,0.5897123,0.043562684
10137-80-1,0.012332358,0.253748,0.6526515,0.08126811
113-48-4,0.02554485,0.12714542,0.74284834,0.10446143
104-76-7,0.005727008,0.022100966,0.57935494,0.39281708
5397-31-9,0.007182103,0.30887163,0.6454576,0.038488645
10213-75-9,0.011122715,0.09545946,0.69414127,0.19927654
4126-58-3,0.0021347427,0.020089732,0.38971007,0.58806545
1559-35-9,0.0031085818,0.028884413,0.62904346,0.3389635
2461-15-6,0.0060159634,0.032794323,0.791621,0.16956861
103-44-6,0.0068138493,0.03536634,0.48343933,0.47438052
21270-19-9,0.0074166865,0.82706064,0.1419535,0.023569152
17751-71-2,0.006159271,0.8903538,0.08722427,0.016262632
17751-73-4,0.007259523,0.8796427,0.096076414,0.017021365
17751-72-3,0.0029720278,0.914576,0.07027164,0.012180393
17810-52-5,0.006747452,0.8522054,0.11412646,0.026920645
17751-68-7,0.0095238425,0.8232749,0.13664573,0.030555556
21270-00-8,0.008458117,0.7670368,0.17603095,0.048474144
21270-16-6,0.0052486653,0.8750042,0.08485527,0.034891885
21270-12-2,0.00458987,0.9104039,0.06322502,0.02178126
21270-02-0,0.004704067,0.8039311,0.14582862,0.045536168
21270-03-1,0.0054455535,0.78838813,0.15603644,0.050129868
13361-34-7,0.009167418,0.07419114,0.40535,0.51129144
1928-43-4,0.005285386,0.1808513,0.57159066,0.24227265
1928-47-8,0.0047357804,0.13164595,0.60352445,0.26009387
7659-86-1,0.0076307836,0.10955273,0.40525663,0.47755983
103-11-7,0.0051466455,0.038057663,0.38916144,0.5676342
5444-75-7,0.002596411,0.016159672,0.33838755,0.6428564
16397-70-9,0.033088673,0.12718841,0.5782799,0.26144296
4376-20-9,0.0033426268,0.020196548,0.47608855,0.5003723
18750-05-5,0.0028944514,0.016057057,0.32563514,0.6554133
6197-30-4,0.00686688,0.039519794,0.3745868,0.5790266
4248-21-9,0.024919407,0.18565252,0.6932592,0.096168905
24468-13-1,0.009901327,0.1006809,0.39210403,0.49731377
68037-57-0,0.0033202493,0.012495729,0.78605855,0.19812542
1070-03-7,0.007154831,0.013848491,0.7604884,0.21850827
126-92-1,0.0069875945,0.032010093,0.8659656,0.09503665
123-04-6,0.03950937,0.09077401,0.4080695,0.46164715
5588-20-5,0.049967613,0.17936322,0.6705595,0.10010965
63834-30-0,0.009870908,0.021082688,0.5424198,0.42662665
149-57-5,0.0042009917,0.023377715,0.5091774,0.46324396
94-04-2,0.006322375,0.033644356,0.4168867,0.5431466
589-98-0,0.008553797,0.030503232,0.56735134,0.39359164
589-82-2,0.0109270895,0.0319667,0.51315147,0.44395477
10138-47-3,0.005970595,0.026144853,0.5167731,0.45111147
10138-87-1,0.003520309,0.025208266,0.5653195,0.40595195
94-96-2,0.00944545,0.038856648,0.27709672,0.6746012
98532-85-5,0.0035212536,0.034958024,0.9486179,0.012902856
10140-93-9,0.047378775,0.77207005,0.09694655,0.08360466
7492-37-7,0.008502196,0.05584348,0.5414944,0.3941599
106-68-3,0.009986248,0.031326506,0.38232678,0.57636046
106-35-4,0.009001015,0.027187,0.38977012,0.57404184
117827-06-2,0.02980291,0.1610508,0.6803582,0.12878808
2445-76-3,0.0029206355,0.011006124,0.18689628,0.79917693
624-54-4,0.0029854223,0.013663516,0.18164378,0.80170727
645-62-5,0.005989177,0.014539294,0.37029108,0.6091804
5309-52-4,0.008706066,0.018113436,0.5577422,0.41543832
6187-24-2,0.022514524,0.1618517,0.7757667,0.0398671
1471-51-8,0.016686734,0.051678736,0.8139753,0.11765922
126-93-2,0.030086009,0.27127802,0.49136126,0.20727466
13360-63-9,0.012307635,0.3653848,0.58178556,0.040521964
1861-40-1,0.053475216,0.11408469,0.76875275,0.06368731
91893-68-4,0.106344834,0.7716104,0.091474645,0.030570155
68439-49-6,0.005437057,0.029958893,0.52438253,0.4402215
15523-43-0,0.0035872685,0.019061595,0.48632443,0.4910267
628-81-9,0.005669262,0.02502955,0.5245421,0.44475913
4413-13-2,0.0038660523,0.021259101,0.55157745,0.4232974
61668-40-4,0.004812364,0.025605092,0.3800962,0.5894863
33236-04-3,0.008369216,0.44728148,0.52482164,0.01952765
111-61-5,0.002902417,0.0154110715,0.1871156,0.7945709
123-29-5,0.003133697,0.012442112,0.16720721,0.817217
106-32-1,0.0029213617,0.01568416,0.17276037,0.80863416
106-30-9,0.0029206355,0.011006124,0.18689628,0.79917693
1808-26-0,0.0031747895,0.014320192,0.1823281,0.800177
79714-31-1,0.016228046,0.070172615,0.63956296,0.27403632
73310-10-8,0.002197876,0.014978654,0.23562078,0.7472027
3025-30-7,0.004115185,0.02321325,0.30095366,0.6717179
115895-09-5,0.0118943965,0.31035328,0.52443695,0.15331537
3570-46-5,0.01024559,0.12434954,0.82443595,0.040968925
64058-22-6,0.010773312,0.7219319,0.23671395,0.030580867
3249-68-1,0.0077139363,0.047791075,0.31804085,0.6264542
105-54-4,0.0034648925,0.019900087,0.21096706,0.7656679
101205-02-1,0.036612406,0.072654374,0.45954686,0.43118632
40626-35-5,0.30894876,0.55055135,0.11388848,0.026611375
89784-60-1,0.11432691,0.58593464,0.23000784,0.069730625
38527-91-2,0.16009125,0.6877721,0.1361024,0.016034247
38524-82-2,0.1609672,0.6709354,0.1493934,0.018704034
34643-46-4,0.08570982,0.85354847,0.04816397,0.012577738
24017-17-2,0.38518512,0.5114173,0.07625102,0.027146544
18596-67-3,0.21617085,0.7208594,0.050937906,0.012031855
61444-38-0,0.004212993,0.032798193,0.29463482,0.668354
33467-74-2,0.005625299,0.03011152,0.3274518,0.6368114
119798-44-6,0.006088031,0.031590074,0.2944778,0.6678441
617-79-8,0.018016104,0.5860191,0.37154952,0.024415296
97-95-0,0.016806789,0.08207985,0.775205,0.1259084
10232-91-4,0.014347155,0.14323528,0.75351286,0.08890464
10213-74-8,0.008731831,0.038257733,0.54904675,0.40396363
4468-93-3,0.0039634,0.024557628,0.71806175,0.25341722
63907-07-3,0.013481404,0.054568697,0.8159552,0.11599471
3953-10-4,0.01552092,0.19771123,0.6501538,0.13661402
97-96-1,0.018769482,0.11293132,0.68303716,0.18526207
19962-50-6,0.01095712,0.26377502,0.67363125,0.051636603
88-09-5,0.012784327,0.073783115,0.7657795,0.14765312
4189-10-0,0.020399014,0.1818096,0.54877526,0.24901614
100217-51-4,0.026492825,0.57581556,0.35993662,0.037754986
584-02-1,0.025586283,0.10123523,0.76847917,0.1046993
84-16-2,0.01025436,0.059278022,0.71905684,0.21141076
101952-86-7,0.015591248,0.07068612,0.6986127,0.21510997
71953-72-5,0.009265409,0.06242314,0.745531,0.18278041
533-68-6,0.00984997,0.21853563,0.56389874,0.20771566
96-22-0,0.0260903,0.1486897,0.69962937,0.12559062
105-05-5,0.011099458,0.10188665,0.74137837,0.14563552
72-56-0,0.006188627,0.1206057,0.7055633,0.16764233
579-66-8,0.013936573,0.2738847,0.67823386,0.03394484
38725-95-0,0.03169537,0.073134266,0.7662542,0.1289162
522-40-7,0.019969268,0.05545953,0.69494736,0.22962385
123-62-6,0.015353585,0.106459446,0.58594495,0.29224202
5837-63-8,0.042868376,0.08841187,0.4305585,0.43816125
41340-25-4,0.067652695,0.22008492,0.5581515,0.15411086
136572-09-3,0.02791471,0.13496245,0.6690818,0.16804105
124391-91-9,0.0055537526,0.020151839,0.31514308,0.6591513
105-37-3,0.007367515,0.054586913,0.48799604,0.45004955
98532-81-1,0.0024572406,0.02403881,0.9642688,0.009235164
94108-97-1,0.020311024,0.079733975,0.7178647,0.1820903
512-48-1,0.01734458,0.27251273,0.66611207,0.044030685
702-54-5,0.062064234,0.1942251,0.6664203,0.0772904
1085-91-2,0.008256169,0.05997908,0.81697,0.11479474
77-04-3,0.051224716,0.11445724,0.7509385,0.083379574
80733-97-7,0.03791156,0.24416535,0.6902938,0.027629346
23192-94-1,0.024882603,0.13598387,0.7679959,0.071137585
99233-24-6,0.031958327,0.29851535,0.6224121,0.04711423
33236-13-4,0.01204501,0.57074106,0.40085256,0.016361352
109-89-7,0.02933872,0.44952765,0.4781971,0.04293655
