CASRN,EPA_xgboost_ecfp6counts-1,EPA_xgboost_ecfp6counts-2,EPA_xgboost_ecfp6counts-3,EPA_xgboost_ecfp6counts-4
73512-93-3,0.016499545,0.0912355,0.88964796,0.0026169745
73512-94-4,0.007747637,0.13578585,0.8423844,0.014082093
128606-48-4,0.15823106,0.71621615,0.12050346,0.005049322
57846-34-1,0.012626266,0.9150944,0.07172638,0.00055294746
74639-40-0,0.002028779,0.045781262,0.596025,0.35616496
1716-09-2,0.2767299,0.7118296,0.0075134584,0.003927068
14143-09-0,0.98845565,0.0084009785,0.0020290972,0.001114262
10097-26-4,0.00014873249,0.00095407,0.043489516,0.9554076
688-84-6,5.21635e-05,0.001189338,0.2683173,0.7304412
105-16-8,0.006570613,0.21248068,0.42103088,0.35991785
1918-08-7,0.0193751,0.23190267,0.38255265,0.3661696
14663-66-2,0.110112555,0.82932216,0.0568551,0.003710113
14663-67-3,0.01837197,0.8921085,0.08682466,0.0026948813
10137-90-3,4.3226115e-05,0.003574468,0.9846944,0.011687905
78193-97-2,8.665259e-05,0.00049936905,0.9992361,0.00017784077
58458-55-2,0.0006971727,0.009682756,0.97448933,0.015130771
103-09-3,0.00020938268,0.012816357,0.56630594,0.42066836
29214-60-6,0.0012107457,0.23068532,0.58837146,0.17973246
23947-60-6,0.00024616066,0.010999658,0.98008084,0.008673297
437717-43-6,0.00089382904,0.0012799823,0.9095441,0.08828207
6946-94-7,9.252698e-05,0.0019584703,0.981612,0.016336937
1187-74-2,0.00049828,0.026159067,0.4318428,0.5414998
274671-61-3,4.6477217e-05,0.7807974,0.21862288,0.0005331976
2728-05-4,9.210498e-05,0.002928675,0.99491936,0.0020598865
134-62-3,0.0016907188,0.2893773,0.701073,0.007859008
52406-01-6,0.12103359,0.015208386,0.4359832,0.42777482
953-32-2,0.10614399,0.8739376,0.016673665,0.0032447951
60090-47-3,2.9769304e-05,0.0030788924,0.9956536,0.0012376831
15386-51-3,0.0032157404,0.23038936,0.739125,0.027269837
2728-04-3,0.0022701798,0.154953,0.8420717,0.00070506835
56632-42-9,0.00907493,0.00836092,0.92200774,0.060556393
299-45-6,0.98407006,0.009732213,0.0011857947,0.005011917
2425-15-2,0.5665878,0.4181307,0.0016763163,0.01360521
51356-23-1,0.8030571,0.18587543,0.0076446305,0.0034229143
51356-21-9,0.27400866,0.16545263,0.51151425,0.049024485
3099-88-5,0.40116215,0.56855196,0.030166935,0.000118969816
1942-78-5,0.010464492,0.98692673,0.0024274227,0.00018127015
108-35-0,0.11448878,0.8761629,0.0067597167,0.0025886334
15421-84-8,0.027412072,0.30555776,0.66161484,0.0054152953
51356-11-7,0.9997576,0.00014069787,8.240479e-05,1.9257372e-05
51356-09-3,0.9513304,0.034885608,0.013294454,0.00048953504
22439-40-3,0.16799551,0.7998375,0.012868874,0.01929809
5633-16-9,0.0002203351,0.42534342,0.5590954,0.015340851
26662-09-9,0.963327,0.00082592864,0.035442546,0.0004045401
21673-86-9,0.00061338575,0.055645432,0.803527,0.14021422
107812-70-4,0.0023640967,0.4360049,0.3608948,0.20073621
105435-14-1,0.0002733936,0.007913838,0.9889299,0.002882878
63979-26-0,0.0010547134,0.3597192,0.63437617,0.0048499447
75274-20-3,0.00043544002,0.0006284531,0.99489224,0.0040438534
2532-92-5,1.9526555e-05,0.065390214,0.91052556,0.024064733
2544-52-7,0.98992985,0.0040478283,0.005848199,0.00017419131
88-24-4,7.7295226e-05,0.0009197959,0.6571709,0.34183204
120-95-6,0.005169219,0.033820435,0.95767057,0.003339772
51959-14-9,4.437439e-05,0.15142861,0.8454657,0.0030612738
79-74-3,0.00018716048,0.070550464,0.4748195,0.45444283
10508-09-5,0.00018665146,0.0133728525,0.7596368,0.22680366
3006-82-4,1.3784924e-05,0.0005312991,0.98300236,0.01645257
329-21-5,0.673204,0.29526496,0.03133709,0.00019396216
7795-74-6,0.902214,0.08296761,0.013776117,0.0010423029
69784-43-6,0.0039219703,0.056651693,0.93479896,0.0046274266
55285-14-8,0.3746535,0.5977741,0.027304469,0.0002679883
42222-50-4,0.0005674838,0.00034543555,0.3152759,0.6838112
3489-84-7,0.00016286617,0.004339082,0.94875425,0.046743795
919-94-8,0.005443488,0.007589082,0.96330035,0.023667129
3734-95-0,0.4113517,0.5741023,0.0135811735,0.00096483104
129927-33-9,5.443792e-05,0.013160793,0.98219085,0.0045938836
72590-77-3,4.5832443e-05,0.00023844604,0.81758094,0.18213479
13472-08-7,0.0022834856,0.76934254,0.20446578,0.023908153
78-66-0,0.0077403225,0.20321333,0.7760564,0.012989881
1338-23-4,0.00015958675,0.0005197248,0.94998986,0.049330812
154619-86-0,0.97676486,0.014048355,0.0090234075,0.00016341126
154619-76-8,0.9703892,0.022861272,0.006451394,0.00029818623
82559-96-4,0.0003640909,0.005742996,0.36546126,0.6284317
82558-50-7,0.0006207274,0.03511117,0.3611738,0.6030943
4268-36-4,4.5362434e-05,0.0024763118,0.99585414,0.0016242644
5340-36-3,0.0013869241,0.038202282,0.8031258,0.15728496
33236-05-4,0.00013160889,0.99704474,0.0025083611,0.00031527074
33210-49-0,0.005192995,0.19239482,0.8020763,0.00033590102
17091-21-3,8.133851e-05,0.00097265973,0.12402695,0.874919
82560-06-3,0.007940594,0.030839207,0.8750817,0.08613843
123199-92-8,0.0021801554,0.116417065,0.8764147,0.004988089
77-74-7,0.0016056525,0.015806025,0.9602793,0.022309048
1986-53-4,0.0017644651,0.00087849394,0.335844,0.66151303
55937-99-0,0.00019116496,0.0047193123,0.79298085,0.2021087
1081-95-4,0.98468333,0.010585171,0.003070645,0.0016608341
103446-98-6,0.0021337327,0.0063834544,0.78403807,0.20744479
19457-00-2,0.00013159885,0.004030183,0.89079493,0.10504328
30087-47-9,0.017588606,0.16739517,0.7891046,0.025911571
40373-31-7,0.0023619863,0.9969831,0.00056492415,8.995651e-05
2631-26-7,0.8402719,0.06552178,0.08979146,0.0044149132
3772-48-3,0.9933202,0.000809287,0.0058617042,8.860485e-06
1474-80-2,0.9775618,0.0027148963,0.019526912,0.00019643457
28616-48-0,0.9687076,0.02265244,0.007971297,0.0006686001
55769-64-7,0.00021159899,0.002110493,0.99714273,0.0005351058
89591-51-5,0.0049273386,0.037955683,0.95407337,0.0030436344
63580-68-7,0.9968721,0.0027681175,0.00033303082,2.67156e-05
60244-63-5,0.7670238,0.16205792,0.05676656,0.014151709
60244-60-2,0.81334233,0.17956966,0.0014618877,0.0056260615
63039-90-7,0.0005807535,0.71957827,0.27473903,0.005102004
18886-42-5,0.0005914621,0.03320863,0.95184165,0.014358227
37686-84-3,0.0066768304,0.8100108,0.18021885,0.0030934874
63717-17-9,0.7017414,0.26190868,0.034926884,0.0014230917
57647-36-6,7.682107e-05,0.0006399577,0.9986456,0.0006376734
104907-82-6,0.0019108793,0.005678763,0.9789256,0.01348476
80472-86-2,0.0004994908,0.001342973,0.9971209,0.0010366049
76597-98-3,0.004168154,0.12956566,0.4113351,0.45493114
513-10-0,0.46154162,0.53653675,0.0016020264,0.00031965267
107-64-2,0.0016910413,0.31503835,0.66659176,0.016678857
68391-05-9,0.0009786075,0.28550914,0.012870976,0.7006413
7173-51-5,0.002029346,0.083036035,0.27263373,0.6423009
37335-68-5,0.0016591133,0.7741598,0.22351836,0.00066273456
124-03-8,0.0021152468,0.23706125,0.7564187,0.0044047916
6458-13-5,0.0022265813,0.93144846,0.060483556,0.0058414624
70206-24-5,0.00012490975,0.006059356,0.9238763,0.069939464
53-46-3,0.0089027705,0.7600158,0.22774526,0.003336184
50-10-2,0.0013109825,0.021574093,0.9749273,0.0021876104
54663-47-7,0.0036375031,0.032136187,0.9561713,0.008055113
32358-09-1,0.0118940035,0.23412359,0.74832904,0.005653332
24789-78-4,0.0009407447,0.023475165,0.8941913,0.08139274
154-82-5,0.0004099083,0.010498707,0.98388934,0.0052020797
3700-98-9,0.04584269,0.72972214,0.048618052,0.17581709
3700-97-8,0.023517678,0.27819303,0.69082373,0.00746554
63917-07-7,0.70962805,0.028830992,0.25467446,0.0068665463
38260-54-7,0.0375534,0.7048734,0.2562642,0.0013089648
2830-87-7,0.002665567,0.76100016,0.23424558,0.0020887146
21410-51-5,0.16849713,0.35325825,0.4311945,0.0470501
1634-78-2,0.0018273111,0.9751252,0.022793572,0.0002539765
121-75-5,0.008419899,0.27040574,0.7208508,0.00032351364
18300-07-7,0.8515455,0.08764783,0.025619026,0.03518759
3344-12-5,0.0034624645,0.9033116,0.088946864,0.0042790323
51012-33-0,0.0005289323,0.010858882,0.98543763,0.0031744763
4104-03-4,0.985658,0.012046081,0.0022379023,5.7975456e-05
816-19-3,0.00023199974,0.0034926657,0.5238222,0.47245312
15972-60-8,0.0001353825,0.00045197102,0.99918145,0.00023115681
117666-91-8,0.00042271308,0.046136834,0.8690562,0.084384255
117683-18-8,0.000855982,0.00020612785,0.9882741,0.010663826
90220-16-9,0.68857765,0.29883105,0.0115331,0.0010582237
673-04-1,0.0013386277,0.0033494541,0.994327,0.0009848602
64-96-0,0.009082377,0.17233808,0.7775736,0.041005917
109410-00-6,0.0014573154,0.6503663,0.3479622,0.00021418545
364-62-5,0.0021924737,0.112034455,0.8660655,0.019707581
4093-35-0,0.00015795055,0.01675144,0.97938675,0.0037039102
19351-21-4,0.0017234787,0.05603345,0.9299968,0.012246291
304-84-7,0.00070773595,0.008591259,0.9872846,0.0034163892
19351-20-3,0.00015894459,0.13632683,0.8576144,0.005899758
55619-22-2,0.016808383,0.045172196,0.74080664,0.19721276
919-53-9,0.8948317,0.045218308,0.059368394,0.00058162067
90245-33-3,0.95072347,0.044697184,0.00414418,0.00043514714
22082-34-4,0.6354206,0.35875994,0.0053508594,0.00046857822
78-62-6,2.1377424e-05,0.0047262316,0.7746353,0.22061704
1067-99-8,6.178391e-06,0.00015122832,0.9927279,0.00711468
999-34-8,0.0075035766,0.048098583,0.94280696,0.0015908645
90220-14-7,0.18672282,0.14384522,0.66124046,0.008191525
996-04-3,0.9757932,0.021180062,0.0024938039,0.0005329654
996-05-4,0.90612596,0.08962079,0.0041419826,0.00011128746
63906-39-8,0.32724032,0.11342984,0.55549365,0.0038361952
32744-43-7,0.5614468,0.018350717,0.39355624,0.026646296
7292-16-2,0.87098,0.101435624,0.027315293,0.00026910144
1014-70-6,0.0011868745,0.086949736,0.91135794,0.0005054442
21923-23-9,0.13728376,0.84159446,0.017697291,0.0034245187
2404-05-9,0.58659947,0.40984756,0.0032535184,0.00029940618
51528-03-1,0.0005028264,0.00756861,0.34829816,0.6436304
3254-62-4,0.47760296,0.34982187,0.16737098,0.0052042073
115-90-2,0.9849231,0.014529452,0.00049893075,4.8442475e-05
6587-45-7,0.97828615,0.01962598,0.0020395173,4.8404938e-05
6132-17-8,0.8926207,0.016221767,0.09020627,0.00095131353
101526-62-9,4.9182217e-05,0.0043751206,0.9917257,0.0038499648
109-66-0,0.00046125127,0.42296693,0.4274468,0.14912502
110-54-3,0.0003663778,0.07254435,0.5647663,0.36232302
1120-21-4,0.00019204196,0.00724537,0.06731339,0.92524916
112-40-3,2.0150892e-05,0.00024005353,0.030277738,0.9694621
629-50-5,3.546788e-05,0.0006217175,0.028608715,0.97073406
629-59-4,2.6162606e-06,7.4792035e-05,0.0131956395,0.98672694
593-45-3,1.2990481e-05,0.00014684621,0.016282555,0.9835576
112-95-8,9.377059e-06,0.00021825542,0.01993737,0.979835
2500-88-1,0.0055186795,0.01664753,0.09002571,0.8878081
627-83-8,0.002156852,0.00013673883,0.3410184,0.656688
26322-14-5,5.3945263e-05,0.00043855706,0.9749845,0.024522996
41672-81-5,0.0001346894,0.0007559975,0.42506495,0.57404435
68153-95-7,0.00017881325,0.027174313,0.8934454,0.07920148
53220-22-7,4.859778e-05,0.00029915894,0.03871731,0.9609349
3234-85-3,0.0008643398,0.0002461209,0.06353148,0.93535805
16958-92-2,0.00034055355,8.513381e-06,0.0707267,0.92892426
119-06-2,6.424611e-05,3.576827e-05,0.15268458,0.84721535
3648-20-2,0.00033570468,6.0907198e-05,0.8650123,0.13459112
84-76-4,0.00023829058,0.00013932053,0.063042074,0.9365803
50602-85-2,0.0002092568,0.23626353,0.6525066,0.11102059
119-07-3,0.000680504,7.069873e-05,0.78954196,0.2097068
8007-43-0,0.00048757752,0.00023391884,0.08414979,0.9151287
629-82-3,1.4359913e-05,0.00021005383,0.028447848,0.9713278
123-79-5,0.0002109148,2.8429136e-05,0.017323166,0.98243743
1639-66-3,7.687258e-06,0.000259051,0.018062271,0.981671
2915-53-9,0.00014425107,0.00039340055,0.91046673,0.08899558
117-84-0,0.000633013,0.00039031732,0.53540504,0.46357167
64896-70-4,0.0040205535,0.0007949832,0.7126038,0.28258064
1117-55-1,0.0003112827,0.00032733995,0.0063180244,0.9930434
70729-68-9,0.005418888,0.0002334748,0.09137957,0.9029681
110-32-7,0.00015345054,0.0001278652,0.792057,0.20766173
10058-20-5,0.0009593346,8.3510866e-05,0.61807156,0.38088557
3006-15-3,4.274523e-06,7.7611345e-05,0.012148212,0.9877699
84-75-3,3.9741677e-05,2.5956762e-05,0.01426181,0.9856725
61788-89-4,0.0011831104,0.00021878173,0.68335205,0.31524602
540-07-8,0.00017051445,9.954921e-05,0.0006159887,0.999114
2050-92-2,0.00029216433,0.15922369,0.21573392,0.62475026
13256-06-9,0.0063089887,0.04362361,0.6092355,0.34083188
3913-02-8,0.0013653776,0.024612233,0.5545491,0.41947332
2173-56-0,0.0002929771,0.001329903,0.003959569,0.99441755
17810-51-4,0.000355517,0.98675793,0.010758469,0.0021280285
21270-08-6,0.00028335518,0.98713404,0.008817797,0.003764817
123-95-5,0.0009598254,1.7929351e-05,0.012350829,0.9866714
110-36-1,0.0006500714,7.365249e-05,0.0038208514,0.9954554
626-82-4,0.0005294612,0.00032826874,0.00033464687,0.99880767
111-92-2,0.00058453716,0.28684628,0.5150407,0.1975285
109-46-6,0.000232926,0.35274222,0.64530796,0.001716873
102-83-0,0.0009964412,0.7244735,0.27320987,0.0013202175
36167-63-2,0.009456692,0.047908444,0.9392533,0.0033815468
102-81-8,9.869805e-05,0.005751703,0.94416666,0.049983017
102207-73-8,0.012022166,0.04504073,0.9329297,0.010007471
119-48-2,0.00024237872,0.000289086,0.09760341,0.9018651
51861-34-8,0.009197428,0.010033299,0.9086215,0.07214784
924-16-3,0.0010841653,0.13666059,0.8296325,0.032622732
127-59-3,0.0004430523,0.0026503527,0.96215755,0.03474902
142-96-1,0.00022559923,0.1828673,0.44029003,0.37661707
112-48-1,4.1128944e-05,0.0017924231,0.0638351,0.93433136
112-98-1,2.296144e-05,0.0012523712,0.7175962,0.28112856
141-17-3,0.0013874341,0.00031795396,0.040441792,0.95785284
16672-39-2,0.00010381449,4.9630456e-05,0.0111489985,0.9886975
141-03-7,0.00012219259,1.9248295e-05,0.00806304,0.9917955
6280-99-5,0.0012924903,0.00019134996,0.23159607,0.7669201
85-70-1,0.00023268191,0.00026676882,0.033484362,0.9660162
4056-77-3,0.00019594179,0.004589192,0.9667168,0.02849804
1770-80-5,0.0009549267,0.006417868,0.10751231,0.88511485
1962-75-0,0.0003174056,0.00027206755,0.76679033,0.23262022
84-74-2,9.316005e-05,6.549648e-05,0.0060359314,0.9938054
7483-25-2,7.517561e-05,3.9926126e-06,0.040410623,0.9595102
4092-75-5,0.003194337,0.015251631,0.9023229,0.079231136
1809-19-4,8.72517e-05,0.0121789565,0.15730283,0.8304309
130525-77-8,0.0009626811,0.0020610704,0.98724556,0.009730703
2528-36-1,0.011850297,0.23042834,0.102466375,0.65525496
544-40-1,0.06359309,0.02905804,0.7916743,0.11567454
2639-63-6,0.0022649388,0.002242344,0.014642201,0.98085046
51-03-6,0.0003274026,0.14447494,0.789262,0.06593563
2430-27-5,0.001542434,0.021752931,0.8945378,0.082166806
123-19-3,0.0051449127,0.09480979,0.7248474,0.17519794
168152-91-8,9.036701e-06,0.9966625,0.0033044056,2.406528e-05
74550-96-2,0.00040518158,0.0012503095,0.99781954,0.0005249218
106-31-0,0.0003957205,0.0026538968,0.623417,0.37353337
132-82-1,0.00089539355,0.00039594556,0.08204159,0.91666704
105-66-8,0.0030425084,0.0116469795,0.5394166,0.4458939
142-84-7,3.1887543e-05,0.0388029,0.95963573,0.0015294835
111757-17-6,0.00070696033,0.078494444,0.91907054,0.0017280685
99247-33-3,0.00017549472,0.028329207,0.82844657,0.1430487
19044-88-3,0.0038335912,0.0110004265,0.9590791,0.02608688
52888-80-9,0.008508621,0.01844623,0.56052756,0.41251764
91893-38-8,0.15357426,0.77428216,0.07060363,0.001539946
57-66-9,6.9358226e-05,0.017980384,0.88476664,0.097183615
925-15-5,0.0002938623,0.005186041,0.19638771,0.7981324
136-45-8,0.001023666,0.06786007,0.92919767,0.001918575
58416-00-5,0.0011951757,0.0054978994,0.3313793,0.66192764
16066-38-9,0.00018757443,0.40676227,0.29399106,0.29905912
104-75-6,7.282089e-05,0.6713952,0.1724061,0.1561259
10137-80-1,0.0006359553,0.0943673,0.8099172,0.09507955
113-48-4,0.00046237712,0.005393378,0.44047806,0.5536662
104-76-7,0.00021242585,0.032854095,0.7759903,0.19094314
5397-31-9,2.3017632e-05,0.032927454,0.68386054,0.28318897
10213-75-9,7.215062e-05,0.077615745,0.5339043,0.3884078
4126-58-3,2.8322353e-05,0.0034537402,0.9207695,0.07574845
1559-35-9,2.1887738e-05,0.06366271,0.92882526,0.00749018
2461-15-6,5.1507453e-05,0.05469388,0.91708124,0.028173335
103-44-6,0.00010488592,0.053214647,0.528335,0.41834554
21270-19-9,9.315094e-06,0.9782094,0.005162173,0.016619172
17751-71-2,3.6336736e-05,0.98964256,0.009353253,0.00096781465
17751-73-4,6.096564e-05,0.997615,0.0015729711,0.00075107545
17751-72-3,4.0537627e-05,0.9586837,0.03970601,0.0015697419
17810-52-5,7.6930655e-06,0.9947031,0.005002993,0.0002861513
17751-68-7,9.227608e-05,0.99156344,0.005820879,0.002523376
21270-00-8,8.334665e-06,0.97748375,0.019774428,0.002733457
21270-16-6,3.887091e-06,0.9928086,0.0068036155,0.00038390054
21270-12-2,8.712749e-06,0.995025,0.004750569,0.0002157106
21270-02-0,1.6550928e-05,0.9283899,0.07005654,0.0015369803
21270-03-1,3.2493583e-05,0.9400099,0.05723007,0.002727534
13361-34-7,0.00017080053,0.011281273,0.98092985,0.0076181064
1928-43-4,5.4805692e-05,0.24376,0.74920654,0.006978606
1928-47-8,0.000118546406,0.45865282,0.48385206,0.057376593
7659-86-1,0.00030609113,0.21700567,0.5670147,0.21567352
103-11-7,4.2934455e-05,0.0018698985,0.9487005,0.049386635
5444-75-7,0.00014585514,0.0026395912,0.81492996,0.18228458
16397-70-9,0.00022604183,0.007022485,0.98792946,0.00482197
4376-20-9,0.00013155559,0.0027950536,0.40861538,0.588458
18750-05-5,0.00010512105,0.0008848582,0.05870285,0.94030714
6197-30-4,0.007413991,0.1434089,0.65623116,0.19294596
4248-21-9,0.00011816011,0.0141396355,0.92149836,0.06424383
24468-13-1,0.00013125481,0.05263575,0.92273074,0.024502251
68037-57-0,0.000111013906,0.0070460634,0.9556436,0.03719929
1070-03-7,0.00017439591,0.0029402717,0.75212836,0.24475695
126-92-1,0.000112312664,0.013307481,0.9747478,0.011832471
123-04-6,0.00038543093,0.56443125,0.41861457,0.01656876
5588-20-5,0.007869442,0.018579798,0.9011878,0.072363034
63834-30-0,0.00016857401,0.0017976238,0.96696156,0.031072212
149-57-5,7.572006e-05,0.002469585,0.9786335,0.018821202
94-04-2,0.00030129665,0.009514437,0.872974,0.1172103
589-98-0,0.004773309,0.01369251,0.9076664,0.073867805
589-82-2,0.002088661,0.0134534575,0.85342586,0.13103196
10138-47-3,7.565527e-05,0.0009439717,0.9950808,0.003899584
10138-87-1,1.4458716e-05,0.0014027079,0.95739293,0.041189924
94-96-2,0.0066044815,0.010856199,0.9292993,0.053240016
98532-85-5,0.0046430845,0.07164765,0.9198982,0.0038110288
10140-93-9,0.010580392,0.76219845,0.19815035,0.029070795
7492-37-7,0.008166258,0.06817387,0.5088471,0.41481274
106-68-3,0.0013435548,0.008739439,0.95208955,0.037827384
106-35-4,0.0027080511,0.019528711,0.6616005,0.31616274
117827-06-2,0.0001601051,0.017021773,0.8660721,0.11674608
2445-76-3,0.00011565173,8.465297e-05,0.0015692391,0.9982305
624-54-4,2.607368e-05,0.00020086087,0.006712276,0.9930608
645-62-5,0.0045326436,0.57671845,0.31000674,0.1087422
5309-52-4,0.0008610235,0.027807131,0.76868325,0.20264858
6187-24-2,0.00097330334,0.010887977,0.8396399,0.14849885
1471-51-8,0.00016682896,0.0007885968,0.98746234,0.011582197
126-93-2,0.00057918485,0.67236334,0.3111994,0.015858106
13360-63-9,3.6468256e-05,0.23404525,0.73414093,0.03177733
1861-40-1,0.0090962015,0.09307729,0.8649022,0.032924317
91893-68-4,0.027363813,0.96912587,0.0032104256,0.00029990307
68439-49-6,1.8975137e-05,0.0003525826,0.9827687,0.016859746
15523-43-0,1.2070383e-05,0.00018035222,0.99345917,0.006348416
628-81-9,0.00010564532,0.0179093,0.9574965,0.024488531
4413-13-2,8.997066e-05,0.10481441,0.46864438,0.42645127
61668-40-4,0.00011236762,0.027239172,0.1942249,0.77842355
33236-04-3,0.00072456733,0.11988641,0.8782551,0.001133888
111-61-5,3.2717795e-05,0.000104239945,0.006438337,0.99342465
123-29-5,0.00023072341,0.0014981377,0.022797594,0.9754735
106-32-1,9.691494e-05,0.0009611816,0.012564472,0.98637736
106-30-9,0.00011386267,0.00035630917,0.00041699508,0.9991128
1808-26-0,3.8707556e-05,0.00016856598,0.013631585,0.9861611
79714-31-1,1.7969569e-05,0.00017490117,0.9567512,0.043055948
73310-10-8,0.0002258287,0.00086182856,0.12830497,0.87060744
3025-30-7,0.0003187568,0.00037782398,0.49825042,0.501053
115895-09-5,0.00033390464,0.013767237,0.9361284,0.049770426
3570-46-5,0.0016425699,0.8675243,0.12284539,0.007987687
64058-22-6,0.00012036616,0.9876193,0.011788458,0.0004719272
3249-68-1,0.0008720082,0.049536567,0.84168,0.107911386
105-54-4,0.0001877676,0.026340261,0.06308874,0.9103832
101205-02-1,0.033965744,0.04085259,0.30001554,0.6251661
40626-35-5,0.27767733,0.70384485,0.017358767,0.0011190323
89784-60-1,0.2305788,0.7463023,0.02191378,0.0012051561
38527-91-2,0.07565248,0.7833882,0.1385421,0.0024171616
38524-82-2,0.24085227,0.6253196,0.12131766,0.012510482
34643-46-4,0.028207716,0.9684881,0.0031712388,0.00013293895
24017-17-2,0.5415287,0.3369972,0.1209734,0.0005006693
18596-67-3,0.0016839904,0.9208896,0.0771448,0.00028157214
61444-38-0,0.003038048,0.00054189254,0.008043783,0.9883762
33467-74-2,0.0086199315,0.01000958,0.55197823,0.42939228
119798-44-6,2.5745263e-05,4.4060813e-05,0.021106118,0.978824
617-79-8,0.0008987549,0.11608085,0.27081466,0.61220574
97-95-0,0.0001703043,0.006505119,0.8946728,0.098651744
