CASRN,EPA_RF_ecfp6bits-1,EPA_RF_ecfp6bits-2,EPA_RF_ecfp6bits-3,EPA_RF_ecfp6bits-4
2229-55-2,0.02255995668527089,0.05363256262262672,0.42852369613401775,0.49528378455808386
79451-10-8,0.272287333791582,0.4576527739355132,0.19939340959451102,0.0706664826783935
66996-10-9,0.18711613506020444,0.5527055941137566,0.19356385908425278,0.06661441174178481
30129-29-4,0.030136673407013304,0.12355890103095327,0.7028197363075498,0.14348468925448415
30129-30-7,0.025324887953301362,0.15244066957323005,0.6771523379417316,0.14508210453173812
55297-95-5,0.08437733340595303,0.21353663004934637,0.46996531917056145,0.2321207173741393
3004-70-4,0.031065026969291597,0.1154917432727309,0.7716456717897293,0.08179755796824925
53521-41-8,0.04532798305574758,0.09012155966918473,0.3614755566128536,0.5030749006622135
139-88-8,0.03275037210809235,0.09557075917616238,0.6206091310580425,0.2510697376577018
33820-53-0,0.043819728572354964,0.1424182009840871,0.6992445765072831,0.11451749393627587
5892-41-1,0.02323187470110365,0.11359489542207338,0.6046614063134906,0.2585118235633329
1912-25-0,0.03295043619743665,0.1094904074865482,0.7900131309537429,0.06754602536227217
2275-18-5,0.5634173367155978,0.21095673817266003,0.21093710252364364,0.014688822588097627
87130-20-9,0.03237189027229457,0.1304711444060812,0.6813503945180268,0.1558065708035977
63873-23-4,0.5224966085340742,0.2648620876943151,0.17955550188146008,0.0330858018901512
78-52-4,0.6659487501648779,0.22367964390221945,0.09553497964422841,0.014836626288674206
63873-21-2,0.5109451440038125,0.2802306090697384,0.17094337987181701,0.037880867054632755
68649-11-6,0.005411571767861537,0.08263912961432408,0.24168735670368108,0.6702619419141324
63990-57-8,0.03904005138497782,0.19589478952729997,0.5773548456214621,0.18771031346626055
26818-53-1,0.073768608754574,0.2453685207477385,0.5596460589214223,0.12121681157626514
27891-14-1,0.029207919657283463,0.1747882125029998,0.6603564611733693,0.13564740666634761
36756-79-3,0.04470821911629542,0.17289384388447404,0.6244859522160383,0.15791198478319288
19072-57-2,0.038731058309825615,0.2801610185370164,0.5331633603685497,0.1479445627846079
27591-74-8,0.35200618385194055,0.2814073162210685,0.260605959337539,0.10598054058945192
66734-13-2,0.06598667347884503,0.13601437094726973,0.5847914429230576,0.21320751265082818
5593-20-4,0.010285759855744949,0.04068484425102159,0.8903143866589812,0.05871500923425265
5534-09-8,0.0318179505211592,0.1135791983545676,0.7071574107845953,0.14744544033967913
27778-88-7,0.018715941164761246,0.42079994431479995,0.4965896647607435,0.0638944497596962
27778-86-5,0.018008145066583665,0.48754644713510525,0.4496809175270861,0.04476449027122475
27778-84-3,0.023327882884170377,0.29077796283639223,0.6260482389618706,0.059845915317566806
27778-80-9,0.021647988608029904,0.1763505831305084,0.7366043739004542,0.06539705436100701
27778-82-1,0.033145287505130086,0.2201603307679703,0.6603428925071528,0.08635148921974638
27684-92-0,0.024836783084389604,0.4320534399666034,0.4981135706962241,0.04499620625278311
26259-45-0,0.02283990368848512,0.10679162563140993,0.7636141891535843,0.10675428152652017
40618-52-8,0.26553315654235077,0.3498759680162452,0.31089697755827567,0.07369389788312791
69-05-6,0.056278376173363245,0.40464696769727,0.45233195183723546,0.0867427042921315
9050-04-8,0.06579120359642614,0.36360729762286725,0.4674329798196202,0.10316851896108752
60735-64-0,0.02642751710925298,0.12163180339360692,0.7346185979159766,0.1173220815811623
24151-93-7,0.3222128715608045,0.3391545474024129,0.27202902121722033,0.06660355981956151
2109-64-0,0.017908969250541557,0.13991920606607716,0.6009256755969212,0.24124614908645878
22457-23-4,0.04165563485516512,0.19969861428219,0.5624617809624815,0.1961839699001628
541-85-5,0.025932270060195127,0.11840897315290734,0.6483086970317697,0.20735005975512782
14355-07-8,0.03967183319508128,0.37503516886139004,0.48675650709547,0.09853649084806085
10032-15-2,0.011583267131140313,0.0238575573594997,0.2503480740800551,0.7142111014293065
14355-12-5,0.07779756947167542,0.7351198214930531,0.13901856943717208,0.04806403959809804
10024-78-9,0.01318745042831339,0.23309625273199427,0.5924101283359069,0.1613061685037858
32838-28-1,0.02791879006617271,0.07289225700962917,0.5535790455211582,0.34560990740303954
57-33-0,0.02949535333659283,0.5970770473092234,0.2996008583016329,0.07382674105254994
71-73-8,0.036530527923803256,0.33816824698200376,0.493357933223408,0.13194329187078602
871-22-7,0.01874677732504587,0.15133581545608302,0.5521773961953215,0.2777400110235499
105-82-8,0.019569013609863736,0.11933882472993299,0.6000015846560964,0.2610905770041079
29122-60-9,0.03604985427617616,0.1766260075071854,0.697070691782678,0.09025344643395992
186817-80-1,0.008735571192164627,0.0753091931938437,0.5965768229854069,0.31937841262858424
7452-79-1,0.02604190053160143,0.21346586354739322,0.5416327047729604,0.2188595311480454
7286-69-3,0.15368554019840783,0.22453737452473252,0.475947631675208,0.14582945360165156
98886-44-3,0.37709319294707233,0.29657696219520696,0.23619790645873107,0.09013193839898945
125-64-4,0.07198778161978885,0.2427609090640785,0.498690398376304,0.18656091093982835
82834-16-0,0.03727178631725971,0.15149424272939738,0.5260604557177794,0.2851735152355628
730-07-4,0.03365334110299203,0.13232652501681685,0.6590746516950012,0.1749454821851898
33499-11-5,0.01980308411250493,0.15026824346862178,0.7393763071837409,0.09055236523513228
110429-62-4,0.07597803298069579,0.19935115474626303,0.5159921176302565,0.2086786946427854
67050-64-0,0.04782268645227065,0.3184570619120574,0.5396242855629678,0.09409596607270442
54-05-7,0.03162506090883922,0.1998801220269454,0.6990132119501465,0.06948160511406995
1094-08-2,0.02401507783686718,0.27701546205112554,0.6103295708874781,0.08863988922452957
30238-41-6,0.02329810478979427,0.15909371660299612,0.7026130900722434,0.11499508853496583
64241-34-5,0.05402908266089608,0.1810778348909025,0.5915912247261468,0.17330185772205384
33499-13-7,0.022053381703526723,0.14537630211465907,0.7530089957422799,0.0795613204395336
63867-07-2,0.023086549270833,0.18409888808495023,0.6028169375155468,0.18999762512866933
15299-99-7,0.017393950005993513,0.2164144535127943,0.633373723992018,0.13281787248919408
4630-95-9,0.04447045061708556,0.19089822536854414,0.6232221844869458,0.14140913952742484
66968-39-6,0.11128104417260276,0.2728985945949569,0.48468987171115857,0.131130489521282
105-57-7,0.024345330318745553,0.09738518416035903,0.5399006732198811,0.33836881230101545
137658-79-8,0.021412734446988463,0.12281831714043344,0.6667260160415984,0.18904293237097955
7492-66-2,0.017140467546611048,0.03807804914814932,0.3598892166572979,0.584892266647941
87820-88-0,0.04995481197628194,0.14658537830306162,0.5966340304027837,0.206825779317873
103890-78-4,0.03562183577051536,0.09329827357197971,0.6449174518331002,0.22616243882440448
52-60-8,0.5988226535765806,0.26614928189607845,0.08738875673074718,0.04763930779659336
50765-73-6,0.017974539800755657,0.38301400068718044,0.5536595459714401,0.045351913540623776
50765-89-4,0.011462969548099047,0.8292000047215682,0.1284243577990965,0.030912667931235774
15763-48-1,0.0420773371551008,0.28468981412545885,0.4412069665218212,0.23202588219761855
22609-73-0,0.024888753500023262,0.2631152201081626,0.5692461458888147,0.14274988050299986
88045-99-2,0.01753808708909205,0.06845101153243655,0.7170448360081764,0.1969660653702947
56358-09-9,0.036379978057230665,0.29330492226537164,0.4812726084612078,0.18904249121618932
17702-79-3,0.22001956519998647,0.6227160565010391,0.11756261468741974,0.039701763611554586
41611-76-1,0.026323561899570094,0.13236354213961604,0.4046167496982269,0.43669614626258796
137-58-6,0.0249914871758005,0.19098062739591348,0.6872716709212561,0.09675621450703091
333-40-4,0.24276676201445735,0.6056175160958644,0.11939858943663448,0.03221713245304321
31775-20-9,0.030158782932326773,0.09261613875567117,0.7646423926507754,0.11258268566122717
105779-78-0,0.055696804355333106,0.2847584843946182,0.5086067920731915,0.15093791917685734
23191-75-5,0.03378375761836874,0.08716910196549636,0.6837135069775429,0.19533363343859242
88045-98-1,0.019173423722885618,0.07974298990701598,0.7533976029304393,0.1476859834396581
243973-20-8,0.046164582381116835,0.1760954163885946,0.5596204154033256,0.21811958582696295
57470-78-7,0.018128291382912002,0.10938897559253286,0.7369917393818733,0.1354909936426823
68227-46-3,0.046163313697109555,0.14956497031689536,0.6256840777465245,0.17858763823947083
5221-49-8,0.349488225588823,0.5712373259984704,0.06233791160233539,0.016936536810370866
72542-60-0,0.096106191870562,0.515200290630753,0.29391090559472877,0.09478261190395518
79438-83-8,0.2469137149137327,0.409723582725938,0.24063459028071946,0.10272811207960918
21409-78-9,0.49444230006883194,0.21175992743994043,0.13199527047058887,0.16180250202063817
40374-14-9,0.05893264059298502,0.2000366157757094,0.6682949726430331,0.0727357709882714
29232-93-7,0.12008168268836697,0.4271127487210434,0.40964964716689434,0.0431559214236956
13171-21-6,0.28221055901112385,0.3030723808290702,0.33790741980932126,0.07680964035048413
73521-00-3,0.044939068600473114,0.4338526992366542,0.4258672946702543,0.09534093749261892
73512-92-2,0.03845766509385905,0.391203768681457,0.46814809961115583,0.10219046661352817
73520-99-7,0.027971407394040745,0.35700805849479217,0.5463013217527205,0.06871921235844634
73512-93-3,0.013807379562002734,0.3502255606655386,0.5810591930190432,0.054907866753415246
73512-94-4,0.04654605987702786,0.418572985023934,0.46072684588139245,0.07415410921764636
128606-48-4,0.3639354617840437,0.3294488362922653,0.26312731797733324,0.043488383946356804
57846-34-1,0.07592857496136135,0.7427735419074707,0.1485840096872889,0.03271387344388014
74639-40-0,0.05961020390972111,0.16894688101757963,0.5534876098958961,0.21795530517680275
1716-09-2,0.482522227085242,0.46211451327778486,0.04223425033952888,0.013129009297443213
14143-09-0,0.4675667800400765,0.19178519508538885,0.22897682183409634,0.11167120304043875
10097-26-4,0.015823334190487082,0.0660478767191485,0.387812384865004,0.5303164042253609
688-84-6,0.025111862302133615,0.04739587026515852,0.35162525574706394,0.5758670116856439
105-16-8,0.02866080965152027,0.17847120005162087,0.34778667188676743,0.4450813184100912
1918-08-7,0.056072655306660654,0.1328032004327196,0.40597834258611293,0.40514580167450676
14663-66-2,0.04960382188205126,0.6020995436058062,0.29652394775308905,0.05177268675905038
14663-67-3,0.12187292012700751,0.5831633627230342,0.24730079503863658,0.047662922111318326
10137-90-3,0.03257095980049502,0.09377266180792375,0.6364046310195265,0.2372517473720549
78193-97-2,0.013931318076026026,0.07507836675470941,0.8493384961297187,0.06165181903954711
58458-55-2,0.03491133547882998,0.09033346340208288,0.7788034015860325,0.0959517995330532
103-09-3,0.011527543046532519,0.056393029324400476,0.4577600242545771,0.47431940337449024
29214-60-6,0.02008755589113048,0.0832708531281848,0.3272621330768264,0.5693794579038576
23947-60-6,0.03284371445674751,0.17221100348252352,0.6204465330255037,0.17449874903522516
437717-43-6,0.03710089517255717,0.09245849651788424,0.5612584827168954,0.3091821255926633
6946-94-7,0.04094068569034612,0.15863480071926492,0.6367800879630617,0.16364442562732745
1187-74-2,0.02297422454302903,0.16715191854312234,0.42758845529806955,0.38228540161577823
274671-61-3,0.019950488036795163,0.32790301552091483,0.5390295634228901,0.11311693301939946
2728-05-4,0.021693947231527438,0.14102902438620274,0.7652819972748319,0.07199503110743966
134-62-3,0.07557708861493752,0.17845198602021473,0.6644595284952883,0.08151139686955994
52406-01-6,0.2760296388505534,0.1889054376535675,0.3422769813574514,0.19278794213842684
953-32-2,0.2916444744699753,0.5437391104747954,0.12582155527722103,0.038794859778008055
60090-47-3,0.06068351279014094,0.12722041152166974,0.6921563932031187,0.1199396824850716
15386-51-3,0.051436413365622456,0.2711604933048049,0.5840494075821004,0.09335368574747324
2728-04-3,0.02744476858311549,0.16102515770655756,0.7117869575510393,0.099743116159287
56632-42-9,0.03796303307075211,0.15028884112756105,0.6523301204235631,0.15941800537812298
299-45-6,0.5561513320763853,0.32963748026773454,0.06406037761487014,0.050150810041008666
2425-15-2,0.46391549571510843,0.4319605306649077,0.07856757497188883,0.025556398648094704
51356-23-1,0.4877746254149132,0.3062591916130932,0.16120834781652174,0.0447578351554718
51356-21-9,0.44417253989105726,0.23526637785463078,0.2754997999768661,0.04506128227744441
3099-88-5,0.43500120995294894,0.40837391446156207,0.13208764812114826,0.024537227464340578
1942-78-5,0.29311323947549517,0.6118428292436493,0.07126487171084112,0.023779059570013406
108-35-0,0.25618995407012124,0.5985033770324864,0.11090225610760189,0.03440441278979071
15421-84-8,0.06068620379569893,0.2540691517038255,0.5735233764016325,0.11172126809884395
51356-11-7,0.7839541740912803,0.1155400080437315,0.07607490110950166,0.024430916755486472
51356-09-3,0.6001959032391861,0.21212121152372487,0.17486867298729888,0.01281421224978868
22439-40-3,0.4054014810857503,0.5122892459043047,0.05942476192240767,0.022884511087537904
5633-16-9,0.04019583988552133,0.21776656418865994,0.644847673682353,0.09718992224346662
26662-09-9,0.5620484720809296,0.1608664802783263,0.19688037019219484,0.08020467744854834
21673-86-9,0.024542854487386297,0.20828244290982603,0.6032222437568795,0.16395245884590878
107812-70-4,0.06589876460571407,0.19585433350178413,0.6024097219546096,0.13583717993789288
105435-14-1,0.04501582014439573,0.14955082834388062,0.6577651577567551,0.14766819375496884
63979-26-0,0.04465837515239974,0.21949906377167322,0.6455328227331756,0.0903097383427517
75274-20-3,0.05414485533160655,0.0871076134444223,0.7364315672967435,0.12231596392722686
2532-92-5,0.019817826581143415,0.13866951341870237,0.6455763092693132,0.1959363507308413
2544-52-7,0.7330973372462403,0.13556066047451093,0.10478203447394095,0.026559967805306787
88-24-4,0.03333759040618326,0.12681554046721866,0.6634514616717859,0.17639540745481178
120-95-6,0.03316335738272806,0.1364119359757319,0.7034512048082184,0.12697350183332257
51959-14-9,0.03272269669959347,0.2536503178441057,0.5702284244300789,0.14339856102622134
79-74-3,0.05529618672801658,0.17785978121001844,0.6339905870839564,0.13285344497800874
10508-09-5,0.05762236462168267,0.16326225791943424,0.6161165490208952,0.16299882843798735
3006-82-4,0.016505568956348412,0.04830576445117145,0.6207488798141396,0.3144397867783399
329-21-5,0.35234646546871085,0.5106843750389776,0.11629482561296095,0.02067433387935078
7795-74-6,0.608191351905658,0.19504113364852535,0.1602782502818198,0.0364892641639967
69784-43-6,0.14364493182116925,0.26366731960672707,0.42492624361386827,0.16776150495823547
55285-14-8,0.3246244458891549,0.5269579980382587,0.11138240216504784,0.03703515390753686
42222-50-4,0.015105204986095846,0.03744582870660851,0.30622729841461893,0.6412216678926793
3489-84-7,0.026357717082876292,0.24773215780069877,0.5723135529326039,0.15359657218382153
919-94-8,0.018376576803854527,0.10071127790875482,0.7211357320325842,0.1597764132548074
3734-95-0,0.5263913087879512,0.2821820235276173,0.14709492473985622,0.04433174294457612
129927-33-9,0.026736375260556347,0.16676545652032465,0.6645524530672051,0.14194571515191384
72590-77-3,0.022250748105796,0.06989884139567117,0.6981374780994783,0.20971293239905495
13472-08-7,0.06431811794574006,0.39289281742448445,0.45044683341761854,0.09234223121215693
78-66-0,0.05290833212513851,0.21858473278681348,0.5892619167944222,0.13924501829362548
1338-23-4,0.027250372291562436,0.08595077666571567,0.662106070630143,0.22469278041257926
154619-86-0,0.7446456913023837,0.159132882867191,0.06304724343107858,0.03317418239934947
154619-76-8,0.7318465718278315,0.14929327397383688,0.08550253671086712,0.03335761748746646
82559-96-4,0.029922323889938384,0.13252554544257836,0.5184923687404119,0.3190597619270718
82558-50-7,0.023075697895016494,0.1351431191185555,0.6088560401757975,0.23292514281062984
4268-36-4,0.03584926679747879,0.0700749081997919,0.7389960930585926,0.15507973194413663
5340-36-3,0.023968948748189455,0.13432695790659505,0.5775539929238553,0.2641501004213599
