CASRN,Toxic_RF_ecfp6bits-0,Toxic_RF_ecfp6bits-1
15972-60-8,0.4463224489068474,0.5536775510931532
117666-91-8,0.458653571713646,0.5413464282863542
117683-18-8,0.2143329074622073,0.7856670925377921
90220-16-9,0.08591630639478656,0.9140836936052131
673-04-1,0.3177227872711251,0.6822772127288752
64-96-0,0.2942013766577595,0.7057986233422409
109410-00-6,0.35806884232234204,0.6419311576776577
364-62-5,0.3697223258888476,0.6302776741111523
4093-35-0,0.36736290538037497,0.6326370946196251
19351-21-4,0.35384498461101244,0.6461550153889872
304-84-7,0.4310924270585606,0.5689075729414402
19351-20-3,0.35468210820276935,0.6453178917972308
55619-22-2,0.49262261016199993,0.5073773898380001
919-53-9,0.10959053910796908,0.8904094608920314
90245-33-3,0.10893245556395724,0.8910675444360433
22082-34-4,0.0765451358748757,0.9234548641251246
78-62-6,0.6640629140776695,0.3359370859223305
1067-99-8,0.6241126996423645,0.37588730035763623
999-34-8,0.3365289025941847,0.6634710974058162
90220-14-7,0.11226175157869463,0.8877382484213056
996-04-3,0.1474594102028789,0.8525405897971212
996-05-4,0.1300557632399469,0.8699442367600531
63906-39-8,0.17899862615971207,0.821001373840288
32744-43-7,0.18670017374097927,0.8132998262590214
7292-16-2,0.216704583158938,0.7832954168410622
1014-70-6,0.31175954051720506,0.6882404594827944
21923-23-9,0.058477925900980415,0.9415220740990194
2404-05-9,0.11822927121534592,0.881770728784654
51528-03-1,0.5031205522508875,0.4968794477491125
3254-62-4,0.16773120735114624,0.8322687926488538
115-90-2,0.0595492198882543,0.9404507801117459
6587-45-7,0.08519283010061297,0.9148071698993869
6132-17-8,0.18236961326668302,0.8176303867333163
101526-62-9,0.5094745648456591,0.4905254351543409
109-66-0,0.455529628799796,0.5444703712002043
110-54-3,0.5209251953784682,0.47907480462153185
1120-21-4,0.7180739868148793,0.2819260131851207
112-40-3,0.7426924973009101,0.2573075026990911
629-50-5,0.7016376216159823,0.29836237838401874
629-59-4,0.7016376216159823,0.29836237838401874
593-45-3,0.7180739868148793,0.2819260131851207
112-95-8,0.7333100445054778,0.2666899554945224
2500-88-1,0.6341839508243021,0.36581604917569704
627-83-8,0.880527887703438,0.11947211229656257
26322-14-5,0.8382916803798643,0.16170831962013651
41672-81-5,0.6962704389247861,0.3037295610752141
68153-95-7,0.5105674579340156,0.4894325420659844
53220-22-7,0.8560621046006428,0.1439378953993582
3234-85-3,0.918225104192232,0.08177489580776873
16958-92-2,0.9014798329429786,0.09852016705702166
119-06-2,0.9152481044005717,0.0847518955994288
3648-20-2,0.8805457313004807,0.11945426869951975
84-76-4,0.9092053978946552,0.09079460210534473
50602-85-2,0.529487536722205,0.4705124632777947
119-07-3,0.9093770369128545,0.09062296308714565
8007-43-0,0.8552711315187708,0.14472886848122998
629-82-3,0.7534114833558684,0.2465885166441315
123-79-5,0.9050528073741988,0.0949471926258016
1639-66-3,0.6927074224644009,0.3072925775356005
2915-53-9,0.8777692793260073,0.12223072067399268
117-84-0,0.8805457313004807,0.11945426869951975
64896-70-4,0.8008976537915403,0.19910234620846048
1117-55-1,0.880457428601311,0.11954257139868918
70729-68-9,0.8786740801474859,0.12132591985251537
110-32-7,0.8745455192119447,0.12545448078805552
10058-20-5,0.838680821895911,0.16131917810409
3006-15-3,0.6516598344898415,0.34834016551015884
84-75-3,0.9065898912415018,0.09341010875849853
61788-89-4,0.8459230721585784,0.15407692784142193
540-07-8,0.8471723707968862,0.15282762920311416
2050-92-2,0.45209368104681397,0.5479063189531862
13256-06-9,0.3338580995195485,0.6661419004804523
3913-02-8,0.7542192874910011,0.24578071250899852
2173-56-0,0.7813301018255909,0.2186698981744094
17810-51-4,0.3452164825292934,0.6547835174707068
21270-08-6,0.29358579137454655,0.7064142086254536
123-95-5,0.8938221530407784,0.1061778469592218
110-36-1,0.9122716714178025,0.08772832858219827
626-82-4,0.8711489050262419,0.12885109497375882
111-92-2,0.31053622322178315,0.6894637767782172
109-46-6,0.27777076447080234,0.7222292355291977
102-83-0,0.2692584271184278,0.7307415728815729
36167-63-2,0.32533468113471237,0.6746653188652872
102-81-8,0.5571956217488279,0.44280437825117247
102207-73-8,0.27940242259942866,0.7205975774005722
119-48-2,0.4712230514632655,0.5287769485367344
51861-34-8,0.3889528993189972,0.6110471006810025
924-16-3,0.27459153753842963,0.7254084624615704
127-59-3,0.47246377505406306,0.5275362249459372
142-96-1,0.675903173980275,0.3240968260197252
112-48-1,0.7178048760186936,0.2821951239813067
112-98-1,0.7178048760186936,0.2821951239813067
141-17-3,0.8152038869647115,0.18479611303528898
16672-39-2,0.8005735569782733,0.19942644302172655
141-03-7,0.85989102981695,0.14010897018305069
14338-82-0,0.5857477653276264,0.4142522346723732
6280-99-5,0.7707443618083962,0.22925563819160408
85-70-1,0.8013934892435618,0.19860651075643818
4056-77-3,0.7614908745671232,0.23850912543287678
1770-80-5,0.5689728226149142,0.4310271773850859
1962-75-0,0.7268694032016836,0.2731305967983165
84-74-2,0.8531420207763708,0.14685797922362911
7483-25-2,0.8712612700342001,0.1287387299658002
4092-75-5,0.3880483715781585,0.6119516284218415
1809-19-4,0.5851527983920807,0.41484720160791944
130525-77-8,0.5478841275058766,0.45211587249412355
2528-36-1,0.3226850159996635,0.6773149840003372
544-40-1,0.3632673486210909,0.6367326513789088
2639-63-6,0.8562257606001253,0.14377423939987463
51-03-6,0.6323587988974181,0.36764120110258236
2430-27-5,0.5784470123464351,0.42155298765356386
63449-39-8,0.40549685483414316,0.5945031451658577
123-19-3,0.6740067926284621,0.32599320737153814
168152-91-8,0.05775592628283682,0.9422440737171629
74550-96-2,0.3838701697700707,0.6161298302299285
106-31-0,0.7604276340379177,0.23957236596208242
132-82-1,0.7222849658538226,0.2777150341461771
105-66-8,0.7835637541246777,0.21643624587532184
142-84-7,0.37526947989134696,0.6247305201086534
111757-17-6,0.40420594577749147,0.5957940542225088
99247-33-3,0.4419416994539807,0.5580583005460189
19044-88-3,0.5569879216008528,0.44301207839914747
52888-80-9,0.5359720429202874,0.4640279570797127
91893-38-8,0.15428265466247634,0.8457173453375235
57-66-9,0.5665547221818067,0.4334452778181934
925-15-5,0.7622028017646655,0.23779719823533366
136-45-8,0.5453188127016823,0.454681187298318
58416-00-5,0.6848519089537771,0.3151480910462224
16066-38-9,0.6744010186199008,0.32559898138009924
104-75-6,0.3798557629067949,0.6201442370932048
10137-80-1,0.42408645140391277,0.5759135485960873
113-48-4,0.49127684694957,0.5087231530504299
104-76-7,0.6220171464487249,0.3779828535512755
5397-31-9,0.6285644353349935,0.3714355646650067
10213-75-9,0.7609278326558948,0.23907216734410525
4126-58-3,0.8351669162043639,0.16483308379563646
1559-35-9,0.7273993598281266,0.2726006401718743
2461-15-6,0.6892812002143445,0.31071879978565586
103-44-6,0.7185127296519179,0.28148727034808246
21270-19-9,0.16395548431538423,0.8360445156846159
17751-71-2,0.08935988366957198,0.9106401163304276
17751-73-4,0.0523014264699909,0.9476985735300092
17751-72-3,0.1746678774837384,0.8253321225162614
17810-52-5,0.22567917449770555,0.7743208255022949
17751-68-7,0.2502419053859349,0.7497580946140653
21270-00-8,0.24757118378391665,0.7524288162160833
21270-16-6,0.16554382630083914,0.8344561736991604
21270-12-2,0.16658307225387492,0.8334169277461252
21270-02-0,0.23057901648257434,0.7694209835174257
21270-03-1,0.23740949687443508,0.7625905031255655
13361-34-7,0.7612033412587426,0.23879665874125786
1928-43-4,0.4022181882231372,0.5977818117768626
1928-47-8,0.5384407458122733,0.4615592541877268
7659-86-1,0.8257321977469513,0.17426780225304858
103-11-7,0.7395846256394888,0.2604153743605123
5444-75-7,0.8034806548302809,0.1965193451697197
16397-70-9,0.7653106404299193,0.2346893595700812
4376-20-9,0.8666960469367391,0.13330395306326176
18750-05-5,0.7706040062238728,0.22939599377612763
6197-30-4,0.7522959801231881,0.24770401987681265
4248-21-9,0.7822249126535401,0.21777508734646034
24468-13-1,0.7379024516179216,0.262097548382079
68037-57-0,0.7399392398394716,0.2600607601605287
1070-03-7,0.7515545512175569,0.24844544878244354
126-92-1,0.6834483865549285,0.3165516134450717
123-04-6,0.40116877933393547,0.5988312206660648
5588-20-5,0.4598171293574131,0.5401828706425867
63834-30-0,0.6457451570521913,0.3542548429478093
149-57-5,0.7837125222695324,0.21628747773046772
94-04-2,0.7770344114585884,0.22296558854141188
589-98-0,0.5721583443483912,0.4278416556516087
589-82-2,0.6672759251502552,0.33272407484974587
10138-47-3,0.6973899683727093,0.3026100316272911
10138-87-1,0.7340540179206968,0.2659459820793032
94-96-2,0.6443506228619654,0.3556493771380351
98532-85-5,0.05900093097742097,0.9409990690225792
10140-93-9,0.37286478512598364,0.6271352148740159
7492-37-7,0.5931141144548262,0.4068858855451742
106-68-3,0.7004982961094974,0.2995017038905028
106-35-4,0.6829430219798076,0.31705697802019367
117827-06-2,0.5945358988687898,0.40546410113121023
2445-76-3,0.8132849128102013,0.1867150871897998
624-54-4,0.7814691519930544,0.21853084800694567
645-62-5,0.6153922911729877,0.38460770882701234
5309-52-4,0.6675993854200102,0.33240061457998915
6187-24-2,0.4881930434412357,0.5118069565587643
1471-51-8,0.5335897418748169,0.46641025812518305
126-93-2,0.5176749020578345,0.4823250979421656
13360-63-9,0.31507907724215617,0.684920922757844
1861-40-1,0.39369337860486053,0.6063066213951397
91893-68-4,0.1521624245948173,0.8478375754051825
68439-49-6,0.7865749864261943,0.21342501357380522
15523-43-0,0.7673220759875727,0.2326779240124275
628-81-9,0.6629333024976583,0.33706669750234247
4413-13-2,0.7409898746958324,0.25901012530416867
61668-40-4,0.7558142492967644,0.24418575070323625
33236-04-3,0.2119671067946543,0.788032893205346
111-61-5,0.9098410155717064,0.09015898442829376
123-29-5,0.8931258700175433,0.10687412998245698
106-32-1,0.8936832806673153,0.10631671933268477
106-30-9,0.8589742311313243,0.1410257688686759
1808-26-0,0.7292597938577036,0.27074020614229605
79714-31-1,0.564637544771221,0.4353624552287794
73310-10-8,0.7505889578606181,0.2494110421393818
3025-30-7,0.7537049342732886,0.24629506572671284
115895-09-5,0.5973291270427417,0.40267087295725906
3570-46-5,0.39674386183219396,0.6032561381678058
64058-22-6,0.2351779238032423,0.7648220761967581
3249-68-1,0.7162860092942647,0.283713990705735
105-54-4,0.7674274350399893,0.23257256496001058
101205-02-1,0.5534384192286034,0.44656158077139624
40626-35-5,0.12843532458388704,0.8715646754161134
89784-60-1,0.14864622215794362,0.8513537778420569
38527-91-2,0.11221840268304419,0.8877815973169569
38524-82-2,0.08337089696636715,0.9166291030336331
34643-46-4,0.05819010684480704,0.9418098931551935
24017-17-2,0.10349714202655134,0.8965028579734488
18596-67-3,0.1301283204885378,0.869871679511462
61444-38-0,0.7689549038837059,0.23104509611629456
33467-74-2,0.804801205854843,0.19519879414515726
119798-44-6,0.746756756268474,0.25324324373152646
381209-09-2,0.5956989940754324,0.4043010059245678
617-79-8,0.3667177875362519,0.6332822124637476
97-95-0,0.6155032289442881,0.38449677105571245
10232-91-4,0.6762832871058186,0.32371671289418213
10213-74-8,0.7196735462551468,0.28032645374485365
4468-93-3,0.6641373173948244,0.33586268260517627
63907-07-3,0.4367712842296911,0.5632287157703084
3953-10-4,0.48327290923062266,0.5167270907693775
97-96-1,0.45496720452970346,0.5450327954702964
19962-50-6,0.3194172512586607,0.6805827487413394
88-09-5,0.6782996940203447,0.321700305979655
4189-10-0,0.5292194975077289,0.47078050249227116
100217-51-4,0.48081498413427304,0.5191850158657266
584-02-1,0.5253734249439962,0.4746265750560042
84-16-2,0.587826689717774,0.412173310282226
101952-86-7,0.5082938134263777,0.4917061865736223
71953-72-5,0.3869428134144784,0.613057186585522
533-68-6,0.5505053391354,0.44949466086460016
96-22-0,0.6089504746910949,0.3910495253089058
105-05-5,0.42833513958749136,0.5716648604125083
72-56-0,0.3851217225437144,0.6148782774562859
579-66-8,0.33947149447060315,0.6605285055293977
38725-95-0,0.3772131301870122,0.622786869812988
522-40-7,0.44560964168572853,0.5543903583142709
123-62-6,0.6850489199150133,0.31495108008498757
5837-63-8,0.6774363388575372,0.32256366114246193
41340-25-4,0.399335323773802,0.6006646762261985
136572-09-3,0.39047123127535077,0.6095287687246491
124391-91-9,0.6193014663518024,0.3806985336481974
105-37-3,0.7322014959227671,0.26779850407723266
98532-81-1,0.07225618510991659,0.9277438148900841
94108-97-1,0.41822391785757196,0.5817760821424279
512-48-1,0.3450916487187347,0.6549083512812649
702-54-5,0.37122473028861647,0.6287752697113836
1085-91-2,0.29065066134343476,0.7093493386565664
77-04-3,0.39386094529693133,0.6061390547030687
80733-97-7,0.32509354090658676,0.6749064590934133
23192-94-1,0.30536815174800236,0.6946318482519966
99233-24-6,0.33500022425985704,0.6649997757401427
33236-13-4,0.17216353219586616,0.8278364678041342
109-89-7,0.29482220520453295,0.7051777947954679
105-55-5,0.18337088867786897,0.8166291113221312
24565-13-7,0.9218267018052163,0.07817329819478365
122-34-9,0.2929814957930953,0.7070185042069049
85697-11-6,0.3875667619250348,0.612433238074965
104-78-9,0.2636117946229962,0.7363882053770039
17074-44-1,0.25895776895279554,0.7410422310472046
5351-04-2,0.3908971923306504,0.6091028076693494
92327-36-1,0.5064509291008975,0.49354907089910244
101952-85-6,0.5044039357873694,0.4955960642126305
93864-33-6,0.37980842134021514,0.6201915786597847
27312-93-2,0.328316742855444,0.6716832571445562
6009-67-2,0.3031689538361488,0.6968310461638514
100-36-7,0.2178931245915626,0.7821068754084377
3105-97-3,0.47123234498683286,0.5287676550131674
17074-42-9,0.19338095852878245,0.8066190414712175
51-06-9,0.39042269351386494,0.6095773064861353
5486-77-1,0.3669103362062451,0.6330896637937546
23205-22-3,0.41294320907246046,0.5870567909275396
34341-24-7,0.26877701814711014,0.7312229818528898
100-37-8,0.5946615297780509,0.40533847022194924
63883-13-6,0.481126816868848,0.5188731831311519
53421-38-8,0.30164870060737803,0.6983512993926224
911-45-5,0.35779354507697425,0.6422064549230256
2192-21-4,0.4721365572380383,0.5278634427619617
2426-54-2,0.3673591575119199,0.6326408424880798
31329-57-4,0.34455313052389347,0.655446869476107
34580-71-7,0.0938136055675509,0.9061863944324496
1641-74-3,0.6043719162906045,0.39562808370939573
2597-09-3,0.3777223257184215,0.6222776742815784
57-37-4,0.3428974221099772,0.6571025778900235
13352-70-0,0.22424210146864626,0.7757578985313535
3735-90-8,0.3503874646950413,0.6496125353049583
3010-02-4,0.34522598158601964,0.6547740184139809
102394-31-0,0.4743164194298105,0.5256835805701894
67367-65-1,0.4394008362121909,0.560599163787809
2431-96-1,0.4214428002140082,0.5785571997859913
2315-36-8,0.20048582624611244,0.7995141737538874
120-21-8,0.31534980309064947,0.6846501969093507
2198-58-5,0.24264298509091994,0.7573570149090801
54289-46-2,0.3023385201636932,0.6976614798363071
5123-63-7,0.6409089818849026,0.3590910181150977
17754-90-4,0.3010251415260231,0.6989748584739771
25953-06-4,0.4458439739867068,0.5541560260132936
1696-17-9,0.4468911193290108,0.5531088806709892
19311-91-2,0.4336230934144726,0.5663769065855276
63886-92-0,0.3709055883654854,0.6290944116345142
63887-51-4,0.31951284170365696,0.6804871582963433
32773-96-9,0.35561133975264725,0.6443886602473522
101152-94-7,0.4008376075106894,0.59916239248931
14052-72-3,0.24196964038536753,0.7580303596146324
28249-77-6,0.41577917191354075,0.5842208280864586
95-06-7,0.2256545845951202,0.7743454154048804
95-30-7,0.3531624153118704,0.6468375846881291
1331-27-7,0.5167324487364886,0.48326755126351156
13056-98-9,0.2154824411097702,0.7845175588902301
21600-43-1,0.20262982594719572,0.7973701740528047
55-18-5,0.15512216137307341,0.8448778386269276
6794-94-1,0.42021433467827346,0.5797856653217266
1709-50-8,0.2987554834790397,0.7012445165209603
36014-71-8,0.12261402172100583,0.8773859782789951
4680-78-8,0.8051604119861009,0.1948395880138993
5141-20-8,0.8009786899284335,0.19902131007156726
3844-45-9,0.8067501008724532,0.1932498991275478
2353-45-9,0.8246410405450657,0.17535895945493524
1050-48-2,0.24967651788162049,0.7503234821183797
60-29-7,0.5730000305711542,0.4269999694288459
629-14-1,0.6445203315438641,0.35547966845613616
112-36-7,0.691254910169343,0.30874508983065657
763-69-9,0.714942754735968,0.28505724526403153
2452-94-0,0.32725944266580437,0.6727405573341959
110-40-7,0.8199509443045332,0.18004905569546656
141-28-6,0.7763199666851988,0.2236800333148012
123-25-1,0.7208481271471877,0.2791518728528125
27292-19-9,0.6957847715693688,0.30421522843063065
75274-25-8,0.3377423810829322,0.662257618917068
22125-35-5,0.4883614137420985,0.5116385862579014
59894-95-0,0.30078999253112904,0.6992100074688715
73090-70-7,0.3448300480402398,0.6551699519597597
72903-27-6,0.6951581660490549,0.30484183395094533
98318-25-3,0.47019574429350935,0.5298042557064905
14064-10-9,0.4396477933954793,0.5603522066045203
41438-38-4,0.6362350038507645,0.3637649961492358
84-66-2,0.7516118588066729,0.24838814119332706
23564-06-9,0.37776712811397534,0.6222328718860248
1609-47-8,0.6931451165057242,0.306854883494276
502-55-6,0.1578479639964243,0.8421520360035764
1851-77-0,0.17295712441263011,0.8270428755873696
1851-71-4,0.14263064523316946,0.8573693547668306
6485-91-2,0.4620013472163804,0.5379986527836195
762-04-9,0.47840481947013075,0.5215951805298696
999-01-9,0.3011328472300234,0.6988671527699771
10419-79-1,0.19513840280871358,0.804861597191287
75889-62-2,0.2422606469869253,0.7577393530130745
618061-76-0,0.40259521822492794,0.597404781775072
2781-11-5,0.39932805848833614,0.600671941511664
1754-49-0,0.17166997359108202,0.8283300264089181
6231-03-4,0.11309075301984484,0.8869092469801554
