CASRN,EPA_xgboost_mordred-1,EPA_xgboost_mordred-2,EPA_xgboost_mordred-3,EPA_xgboost_mordred-4
79438-83-8,0.09112111,0.43574286,0.45725316,0.015882904
21409-78-9,0.8601971,0.13368602,0.003014095,0.0031027799
40374-14-9,0.005555503,0.006526469,0.9875043,0.00041375298
29232-93-7,0.02528336,0.8963337,0.07625421,0.0021287212
13171-21-6,0.9875136,0.0065945834,0.0055501196,0.00034166322
73521-00-3,0.0004570605,0.009864042,0.9729757,0.01670328
73512-92-2,0.00041485846,0.029273435,0.9606852,0.009626487
73520-99-7,0.0022904775,0.072860874,0.91256523,0.012283479
73512-93-3,0.0026934582,0.08690145,0.8974994,0.012905756
73512-94-4,0.000975286,0.0049835043,0.9905364,0.003504842
128606-48-4,0.9413821,0.03884379,0.019614615,0.00015944142
57846-34-1,0.001703264,0.75574136,0.23658645,0.0059689805
74639-40-0,0.0014986356,0.0037434446,0.3929494,0.60180855
1716-09-2,0.7492909,0.24973346,0.000788775,0.00018692411
14143-09-0,0.97699213,0.018663358,0.0037280405,0.00061644067
10097-26-4,9.17109e-06,3.4089717e-05,0.01266751,0.98728925
688-84-6,5.1246493e-06,1.1474057e-05,0.0016856784,0.99829775
105-16-8,0.000338313,0.026166204,0.7934636,0.18003187
1918-08-7,0.00406407,0.05096064,0.38443702,0.56053823
14663-66-2,0.0041281143,0.9714736,0.022572033,0.0018263136
14663-67-3,0.0046863323,0.96532124,0.027676474,0.0023159115
10137-90-3,0.00019622395,0.00019098724,0.9780683,0.02154453
78193-97-2,4.1511634e-05,0.001553901,0.9981876,0.00021692208
58458-55-2,0.0003040497,0.0030069374,0.96217555,0.034513503
103-09-3,6.02884e-05,0.000112388596,0.12805527,0.87177205
29214-60-6,0.00010815895,0.00029198738,0.7587425,0.2408573
23947-60-6,0.00034399834,0.046517994,0.9527625,0.00037544454
437717-43-6,0.0024722347,0.006290952,0.27788883,0.71334803
6946-94-7,0.00011759707,0.0004834678,0.937673,0.061726004
1187-74-2,0.0015215379,0.0024122247,0.12869781,0.8673684
274671-61-3,0.00025218134,0.06267962,0.9347296,0.0023386152
2728-05-4,7.5012686e-05,0.005893704,0.9934592,0.0005720404
134-62-3,3.2646116e-05,0.00033402754,0.9991284,0.0005049879
52406-01-6,0.0018235219,0.003735885,0.14988449,0.84455615
953-32-2,0.47802132,0.52010477,0.001531148,0.00034273774
60090-47-3,5.8045192e-05,0.002125102,0.99769956,0.00011724165
15386-51-3,0.00030776218,0.36795267,0.62887007,0.0028694647
2728-04-3,8.950343e-05,0.00036118817,0.9992642,0.00028507705
56632-42-9,0.00013549282,0.0016285157,0.9963793,0.0018567396
299-45-6,0.97942597,0.018819625,0.0009140687,0.0008402938
2425-15-2,0.9957712,0.003937208,0.00027228906,1.9234662e-05
51356-23-1,0.92173076,0.07522327,0.0011272234,0.001918796
51356-21-9,0.82445824,0.07741882,0.095006034,0.0031168882
3099-88-5,0.17026135,0.82695496,0.0021732666,0.00061041315
1942-78-5,0.026105847,0.9706034,0.0030772858,0.00021349496
108-35-0,0.88809115,0.10279289,0.008883927,0.00023202473
15421-84-8,0.002736046,0.080746345,0.916368,0.0001495317
51356-11-7,0.99986434,0.00012495884,9.299841e-06,1.4196265e-06
51356-09-3,0.9823177,0.017122133,0.00035337624,0.00020679967
22439-40-3,0.2676681,0.723517,0.00787323,0.0009416838
5633-16-9,1.2464268e-05,0.0012480088,0.99779934,0.0009401294
26662-09-9,0.9954732,0.0020433664,0.0023074201,0.00017600872
21673-86-9,0.0008925753,0.04331482,0.8187831,0.13700949
107812-70-4,0.034253612,0.7897068,0.112369776,0.063669756
105435-14-1,0.011011271,0.011430676,0.87307096,0.104487054
63979-26-0,4.4313387e-05,0.008463184,0.9913653,0.00012718678
75274-20-3,0.0002924789,0.004922034,0.6101824,0.3846031
2532-92-5,9.975496e-05,0.0013545329,0.9972862,0.0012595167
2544-52-7,0.99263144,0.007151926,0.00018660285,3.0017221e-05
88-24-4,0.00011109957,0.0036861752,0.51770025,0.47850242
120-95-6,3.2922326e-05,0.00011670731,0.99421376,0.0056366394
51959-14-9,0.00012984475,0.07607595,0.9224379,0.0013562423
79-74-3,0.00038267334,0.025851969,0.3866561,0.58710927
10508-09-5,0.0010446258,0.0061009703,0.6295927,0.36326167
3006-82-4,0.00037048422,0.00015639876,0.27460808,0.724865
329-21-5,0.01330215,0.9766333,0.006700914,0.0033636247
7795-74-6,0.05783958,0.7912795,0.1335962,0.017284699
69784-43-6,0.09771163,0.20822884,0.6723373,0.021722218
55285-14-8,0.36337948,0.4854545,0.14291495,0.008251124
42222-50-4,0.00039183287,0.0005050102,0.23120254,0.76790065
3489-84-7,2.382865e-05,0.0015603369,0.99737215,0.0010436218
919-94-8,2.7047801e-05,0.0010445967,0.9902946,0.008633821
3734-95-0,0.90271926,0.09282026,0.0030095016,0.0014510272
129927-33-9,0.0037696338,0.031437848,0.9278279,0.03696458
72590-77-3,0.0029639532,0.00063165266,0.99048537,0.005918995
13472-08-7,0.011477664,0.90885293,0.07781324,0.0018561402
78-66-0,0.0006149545,0.0016331264,0.94744766,0.05030424
1338-23-4,0.0023655621,0.0045555853,0.92584646,0.067232355
154619-86-0,0.9880372,0.0054384945,0.0063605616,0.00016373367
154619-76-8,0.9966472,0.0024760007,0.0007897609,8.7077875e-05
82559-96-4,5.910776e-05,0.0054272413,0.7856328,0.20888092
82558-50-7,0.00036864882,0.0037915607,0.9800172,0.015822627
4268-36-4,0.0007409089,0.0014815034,0.9948336,0.0029440448
5340-36-3,0.00029281294,0.0001681905,0.5274105,0.47212848
33236-05-4,3.4602963e-06,0.9994074,0.00058542605,3.7297693e-06
33210-49-0,0.0048891976,0.31772536,0.67667824,0.0007072153
17091-21-3,0.00013559508,0.052659478,0.9430706,0.0041343933
82560-06-3,0.0034675382,0.22930801,0.76687944,0.0003449863
123199-92-8,0.0037161284,0.015341695,0.96477604,0.016166097
77-74-7,5.8369056e-05,4.3657117e-05,0.99983907,5.884896e-05
1986-53-4,0.0008964402,0.0068740845,0.3260917,0.6661378
55937-99-0,2.3741506e-05,0.002507151,0.9626239,0.03484521
1081-95-4,0.96984756,0.029286545,0.00076292484,0.00010303936
103446-98-6,0.0043373867,0.005915769,0.91103655,0.07871021
19457-00-2,0.00027002668,0.013081923,0.9721777,0.014470368
30087-47-9,0.41002336,0.5730108,0.016778536,0.00018726924
40373-31-7,0.05188368,0.94255006,0.0050741737,0.0004920516
2631-26-7,0.7278013,0.23543657,0.03635175,0.0004103586
3772-48-3,0.99922824,0.00054121204,0.00021180345,1.8737699e-05
1474-80-2,0.9997174,0.00010697126,0.00015669821,1.893077e-05
28616-48-0,0.99875224,0.0005406818,0.00064960396,5.744027e-05
55769-64-7,0.00014754273,0.0011274427,0.99803,0.000695016
89591-51-5,0.0012506696,0.0037107433,0.976716,0.01832261
63580-68-7,0.9523578,0.043300096,0.0038966595,0.0004454258
60244-63-5,0.96380293,0.029606752,0.004173529,0.0024168405
60244-60-2,0.6884602,0.13807324,0.16344656,0.010020035
63039-90-7,7.7582044e-05,0.99325436,0.0066488036,1.9239162e-05
18886-42-5,0.00012530042,0.9959514,0.0039024039,2.0868729e-05
37686-84-3,0.008324409,0.37408155,0.617148,0.00044606754
63717-17-9,0.33627552,0.64153284,0.020428266,0.0017633323
57647-36-6,8.750407e-05,0.0007984158,0.9990802,3.384494e-05
104907-82-6,0.00032947643,0.0033344938,0.9930515,0.0032845384
80472-86-2,0.00020819299,0.001847557,0.99784505,9.922272e-05
76597-98-3,0.0018284356,0.061488673,0.9001378,0.03654509
513-10-0,0.8254326,0.15353516,0.017852841,0.0031793953
107-64-2,7.501686e-05,0.0045316354,0.9901754,0.0052178847
68391-05-9,0.00018064423,0.29250693,0.06959878,0.6377136
7173-51-5,7.5187054e-05,0.66378236,0.3356663,0.0004761413
37335-68-5,0.00028821206,0.71531105,0.28418913,0.0002115947
124-03-8,7.031931e-05,0.9075062,0.09217798,0.0002455036
6458-13-5,2.6813092e-05,0.9816937,0.018215489,6.396683e-05
70206-24-5,0.0012146923,0.009947755,0.9765257,0.012311874
53-46-3,0.00029244064,0.064516604,0.93365425,0.0015366784
50-10-2,0.00023518367,0.006747398,0.9927516,0.00026582665
54663-47-7,0.00041373222,0.011006686,0.98424596,0.0043336484
32358-09-1,0.008968188,0.018141456,0.96755445,0.0053359107
24789-78-4,8.52778e-06,0.00020476396,0.99871016,0.0010765315
154-82-5,0.00030547896,0.010010145,0.97217363,0.01751072
3700-98-9,0.0049430034,0.9778961,0.0120867705,0.0050740754
3700-97-8,0.0025750473,0.83423066,0.16246282,0.0007315161
63917-07-7,0.041409515,0.014324986,0.9437416,0.000523856
38260-54-7,0.608647,0.34741214,0.04285562,0.0010853021
2830-87-7,0.10940905,0.5629936,0.31988984,0.007707497
21410-51-5,0.428624,0.2035244,0.36704716,0.00080445595
1634-78-2,0.00050472456,0.9989832,0.00046764122,4.441153e-05
121-75-5,0.0047867387,0.8000233,0.1950397,0.00015020535
18300-07-7,0.38817468,0.5442098,0.06505482,0.0025607257
3344-12-5,0.106386304,0.10401745,0.7887341,0.0008621352
51012-33-0,6.3639236e-05,0.00033032056,0.9977411,0.0018649795
4104-03-4,0.17491828,0.8119069,0.0125003755,0.0006744646
816-19-3,6.2940206e-05,0.00046084833,0.5732734,0.42620277
15972-60-8,6.341662e-05,0.0038579225,0.99600095,7.773925e-05
117666-91-8,8.075668e-05,0.0017692137,0.9952075,0.002942543
117683-18-8,0.00012277084,0.0065557854,0.99112356,0.0021979192
90220-16-9,0.5321456,0.46548456,0.0020624748,0.0003073464
673-04-1,0.0001470474,0.00017840377,0.9992964,0.00037805145
64-96-0,0.0007926186,0.05981542,0.909435,0.029956995
109410-00-6,9.879213e-05,0.6052696,0.3944652,0.00016640175
364-62-5,7.4471136e-05,0.0012723923,0.99827373,0.00037944163
4093-35-0,8.787568e-05,0.0075036315,0.99222237,0.00018608426
19351-21-4,7.484129e-05,0.0004568038,0.99927586,0.00019249883
304-84-7,0.00020728781,0.00060324115,0.9990326,0.00015681384
19351-20-3,0.0004046195,0.08644124,0.9119307,0.0012234687
55619-22-2,0.00092792476,0.0014988299,0.99488455,0.002688683
919-53-9,0.04501482,0.010725015,0.9441556,0.000104585655
90245-33-3,0.99911946,0.0007591775,4.1116236e-05,8.0233585e-05
22082-34-4,0.9352304,0.06360133,0.0011097892,5.8461177e-05
78-62-6,0.00032304152,0.001998816,0.98744476,0.010233399
1067-99-8,0.015850993,0.05646827,0.9030194,0.024661364
999-34-8,0.13433802,0.28820688,0.5709463,0.0065088426
90220-14-7,0.9787203,0.017658882,0.0028508555,0.0007698825
996-04-3,0.94112253,0.050632283,0.007968912,0.00027623586
996-05-4,0.5270712,0.46856967,0.0029322559,0.0014268951
63906-39-8,0.78977406,0.19825041,0.011201468,0.00077404606
32744-43-7,0.060741767,0.09091502,0.842533,0.005810237
7292-16-2,0.539774,0.26449108,0.18805678,0.007678107
1014-70-6,8.098218e-05,0.00080334547,0.99895006,0.00016560589
21923-23-9,0.6498929,0.34898734,0.0008484033,0.00027135303
2404-05-9,0.99538237,0.0034087424,0.0011421391,6.6700864e-05
51528-03-1,0.0054086763,0.043471936,0.21421835,0.73690104
3254-62-4,0.11669009,0.8825855,0.00038207058,0.00034235948
115-90-2,0.9996946,0.00029363044,1.0199226e-05,1.5615414e-06
6587-45-7,0.9905335,0.009273418,0.00017185161,2.1220669e-05
6132-17-8,0.9994149,0.00020874117,0.00032839377,4.8011658e-05
101526-62-9,0.0007120484,0.016694924,0.91709197,0.065501064
109-66-0,0.00011023277,0.0007165275,0.89611447,0.103058785
110-54-3,0.0007258414,0.0013587525,0.53560555,0.46230984
1120-21-4,4.4037083e-06,4.3684366e-05,0.0012085192,0.9987435
112-40-3,2.4385813e-06,1.0537048e-05,0.0005494276,0.99943763
629-50-5,7.434311e-07,2.689279e-06,0.0004015562,0.999595
629-59-4,7.296562e-07,5.156287e-06,0.00030006998,0.9996941
593-45-3,3.48773e-06,2.8612167e-05,0.0024957964,0.9974721
112-95-8,4.6486393e-06,3.9477687e-05,0.008417711,0.99153817
2500-88-1,4.0420255e-05,0.0007126731,0.41200206,0.5872448
627-83-8,3.991594e-05,0.00011205319,0.13502263,0.86482537
26322-14-5,3.421911e-05,5.0141694e-05,0.99717534,0.0027403473
41672-81-5,3.1739248e-05,9.255813e-05,0.012072381,0.9878034
68153-95-7,1.9190622e-05,0.0009020708,0.11001064,0.88906807
53220-22-7,3.3052293e-05,7.854528e-05,0.0064998507,0.99338853
3234-85-3,3.866747e-05,0.00027017103,0.068459354,0.93123186
16958-92-2,3.437662e-06,1.1701217e-05,0.001214316,0.99877053
119-06-2,1.9901285e-05,5.853833e-05,0.009965611,0.989956
3648-20-2,5.5112978e-05,0.00024420474,0.9724315,0.027269183
84-76-4,2.3285254e-06,4.4748613e-06,0.0001968206,0.99979645
50602-85-2,0.00013502268,0.016569205,0.9799615,0.0033342862
119-07-3,0.00014212304,0.0002173532,0.9730218,0.02661868
8007-43-0,8.3492945e-05,0.00035417543,0.22942027,0.770142
629-82-3,0.00019849092,0.0004746459,0.51991266,0.47941422
123-79-5,1.815716e-05,2.7545673e-05,0.008200645,0.9917536
1639-66-3,0.0002057171,0.008050346,0.16946499,0.822279
2915-53-9,4.83923e-05,0.00020485382,0.9798559,0.019890849
117-84-0,7.3482406e-06,4.353641e-05,0.0041259187,0.99582314
64896-70-4,0.0007667286,0.0018633539,0.6334863,0.36388364
1117-55-1,1.0168845e-06,1.8499153e-06,3.8931146e-05,0.99995816
70729-68-9,8.409314e-05,0.0013911561,0.27629253,0.7222322
110-32-7,0.000108511325,0.0015261596,0.29884103,0.6995243
10058-20-5,8.991908e-05,0.0010882269,0.6743748,0.324447
3006-15-3,0.00016707023,0.012974097,0.1765269,0.81033194
84-75-3,2.8722204e-06,2.3143022e-05,0.0012583723,0.99871564
61788-89-4,0.00014281533,0.00078599463,0.5720216,0.42704958
540-07-8,3.2659564e-06,8.341598e-06,0.0013282396,0.9986601
2050-92-2,0.00058046787,0.13891576,0.85972655,0.00077719346
13256-06-9,0.0008570205,0.0019659009,0.9956969,0.0014801328
3913-02-8,0.00013218526,0.0012405459,0.39375576,0.6048715
2173-56-0,1.45559225e-05,6.433733e-05,0.015513411,0.9844077
17810-51-4,8.079798e-06,0.99976844,8.545439e-05,0.00013801316
21270-08-6,2.0655743e-06,0.99985874,4.8614336e-05,9.061071e-05
123-95-5,4.321958e-06,1.915692e-05,0.00043711488,0.9995394
110-36-1,1.6045265e-06,3.3423526e-05,7.653056e-05,0.9998884
626-82-4,9.890854e-06,0.00014776926,0.0027496903,0.9970926
111-92-2,0.00014087095,0.9939027,0.0058195344,0.00013698808
109-46-6,0.027635846,0.23574595,0.73017615,0.006442067
102-83-0,0.00012382475,0.93180716,0.06797885,9.0147754e-05
36167-63-2,0.0012112503,0.030529184,0.96403176,0.0042278566
102-81-8,0.00030675522,0.037735507,0.9618116,0.00014611929
102207-73-8,7.521055e-05,0.011288224,0.9884177,0.00021886025
119-48-2,0.000522066,0.002893123,0.9740543,0.022530572
51861-34-8,0.0028074305,0.092392385,0.68497276,0.21982743
924-16-3,0.001843257,0.023986192,0.9713727,0.0027978173
127-59-3,0.00017813071,0.011465294,0.9875137,0.00084287993
142-96-1,0.00057539344,0.051851105,0.9253308,0.02224265
112-48-1,7.102171e-05,0.0019016203,0.3333854,0.6646419
112-98-1,1.0686546e-05,0.0002932907,0.9975042,0.0021918162
141-17-3,6.905577e-05,0.00046426515,0.09620317,0.9032635
16672-39-2,0.00022117246,0.0032833966,0.72364736,0.27284804
141-03-7,4.168184e-05,4.3375585e-05,0.01753403,0.982381
6280-99-5,7.2322335e-05,7.565429e-05,0.33204284,0.6678092
85-70-1,0.00011771107,0.00033904036,0.6690168,0.33052647
4056-77-3,9.052148e-05,0.0001683599,0.29338348,0.70635766
1770-80-5,0.03229943,0.04337392,0.72792226,0.19640437
1962-75-0,7.978499e-05,4.0424544e-05,0.12835181,0.871528
84-74-2,0.00011256096,0.00012025015,0.5400956,0.4596716
7483-25-2,0.00016395643,0.0003884927,0.3921082,0.6073393
4092-75-5,0.0022241364,0.051016152,0.92481834,0.02194135
1809-19-4,0.00068241183,0.001946901,0.9652554,0.032115273
130525-77-8,0.00013047073,0.00020005959,0.9971973,0.0024721702
2528-36-1,0.001699681,0.06587809,0.92056376,0.011858441
544-40-1,0.00027643968,0.0016107663,0.652525,0.3455878
2639-63-6,2.0793311e-06,7.4837185e-06,0.00049249304,0.9994979
51-03-6,0.00034309723,0.014542899,0.8841678,0.10094626
2430-27-5,1.1656484e-05,0.0009083493,0.99902856,5.1421754e-05
123-19-3,3.5934598e-05,2.6033927e-05,0.99939406,0.0005439926
168152-91-8,1.8399833e-05,0.99901116,0.0009090263,6.144665e-05
74550-96-2,0.00025491824,0.0017636893,0.9973379,0.0006435353
106-31-0,0.0005627541,0.009001328,0.8803133,0.110122636
132-82-1,0.00018488034,0.0003960759,0.3276111,0.67180794
105-66-8,8.100171e-06,0.00019737611,0.0032828576,0.99651164
142-84-7,5.4028053e-05,0.9535778,0.046335615,3.2572196e-05
111757-17-6,0.00014914357,0.024060382,0.9721299,0.0036605264
99247-33-3,0.00014181432,0.00065203174,0.98436165,0.014844533
19044-88-3,0.012404791,0.01595417,0.96412206,0.0075190477
52888-80-9,0.00075779704,0.035869032,0.94229907,0.021074083
91893-38-8,0.0032705697,0.97442394,0.02103355,0.0012719498
57-66-9,5.9191803e-05,0.0011440741,0.99822813,0.0005686308
925-15-5,0.00017443378,0.0006234977,0.19660121,0.8026009
136-45-8,0.0005827918,0.00081322936,0.989435,0.009168999
58416-00-5,0.0010004161,0.007820716,0.82039005,0.17078884
16066-38-9,0.0010893857,0.024003727,0.81465703,0.16024989
104-75-6,0.0002467012,0.46158764,0.5380637,0.0001019738
10137-80-1,0.00018598998,0.0027406015,0.9903521,0.006721378
113-48-4,0.0006438153,0.0063518207,0.9602958,0.032708574
104-76-7,0.00035979407,0.008311409,0.9517951,0.03953365
5397-31-9,0.0007113593,0.03234926,0.96644396,0.00049539126
10213-75-9,0.00074374053,0.015160287,0.9788213,0.005274748
4126-58-3,1.8379735e-05,0.0001266535,0.99378395,0.0060709817
1559-35-9,0.0002536699,0.0029845,0.969572,0.027189879
2461-15-6,0.00011708782,0.0020332818,0.89147794,0.10637161
103-44-6,0.0002041547,0.0003286246,0.97161543,0.027851805
21270-19-9,4.8894388e-05,0.99111146,0.008366384,0.00047319365
17751-71-2,6.0488102e-05,0.9978987,0.0019015946,0.00013918015
17751-73-4,0.000180226,0.9945094,0.0043811444,0.00092923944
17751-72-3,3.555052e-05,0.9983931,0.00140982,0.0001614856
17810-52-5,2.0149275e-05,0.99788934,0.001993528,9.698059e-05
17751-68-7,4.5302164e-05,0.9729159,0.026836373,0.00020246119
21270-00-8,2.8022208e-05,0.9994797,0.00037613258,0.00011618295
21270-16-6,5.603418e-06,0.9992361,0.0006179637,0.00014036737
21270-12-2,3.951138e-05,0.9981534,0.0014906741,0.00031637168
21270-02-0,5.2326093e-05,0.9934675,0.006192918,0.00028728897
21270-03-1,4.5305034e-05,0.9482194,0.050129335,0.0016059341
13361-34-7,0.0005329692,0.0011791652,0.96809375,0.030194132
1928-43-4,0.00025531516,0.50979584,0.48694798,0.0030008233
1928-47-8,0.00027293531,0.027744956,0.9648142,0.0071678795
7659-86-1,0.00033355976,0.17836693,0.7835943,0.037705217
103-11-7,8.406995e-05,0.0003091052,0.8928929,0.10671394
5444-75-7,6.7266533e-06,9.068598e-05,0.011011246,0.98889136
16397-70-9,0.0019108016,0.23009048,0.71956134,0.048437368
4376-20-9,0.00016564931,0.011779472,0.727903,0.2601519
18750-05-5,7.2574134e-05,0.0005855947,0.508283,0.49105886
6197-30-4,0.0032025827,0.05458735,0.85116816,0.09104193
4248-21-9,0.00025644858,0.0013818272,0.9977186,0.0006432105
24468-13-1,0.00026495202,0.013336245,0.98133,0.005068795
68037-57-0,4.9431008e-05,6.983599e-05,0.9992866,0.000594149
1070-03-7,0.00010957876,7.308804e-05,0.98789155,0.011925762
126-92-1,0.00010871595,0.00016099263,0.99732363,0.0024066118
123-04-6,0.00063532987,0.0030705219,0.5400178,0.4562764
5588-20-5,0.0023157357,0.3085125,0.6568119,0.032359827
63834-30-0,1.5560081e-05,2.309056e-05,0.9983456,0.0016157504
149-57-5,2.0530391e-05,0.00024593782,0.97034734,0.029386198
94-04-2,1.2066115e-05,0.0002322718,0.9885279,0.011227744
589-98-0,0.00027053835,0.0007022038,0.90350896,0.09551836
589-82-2,0.00065945537,0.02494471,0.87838256,0.09601325
10138-47-3,3.847834e-05,0.00014821324,0.9953158,0.0044975206
10138-87-1,2.2430886e-05,0.0011720702,0.92983204,0.0689735
94-96-2,1.11063455e-05,5.6047385e-05,0.997638,0.002294856
98532-85-5,2.8795916e-06,0.000109793735,0.9998265,6.091763e-05
10140-93-9,0.046985064,0.64032763,0.3120366,0.0006507193
7492-37-7,0.00018942865,0.0012307905,0.78480333,0.21377644
106-68-3,0.10082248,0.0018429218,0.659943,0.2373916
106-35-4,0.00012258955,0.00019898269,0.99687624,0.0028021813
117827-06-2,0.0003761974,0.03235878,0.26235345,0.7049116
2445-76-3,5.7233353e-07,1.6938529e-06,0.0003440228,0.9996537
624-54-4,7.589502e-06,6.448487e-05,0.0016713354,0.9982566
645-62-5,0.00033791966,0.0036323825,0.96372515,0.03230457
5309-52-4,2.9649993e-05,0.0012125483,0.99289906,0.0058587384
6187-24-2,0.0008951343,0.16448072,0.826638,0.007986146
1471-51-8,0.00019763195,0.0056462353,0.9920099,0.0021462496
126-93-2,6.826373e-05,0.02146476,0.95846736,0.019999612
13360-63-9,0.00011488602,0.99042296,0.009403952,5.8254947e-05
1861-40-1,0.00029214777,0.0019009965,0.99665487,0.001151929
91893-68-4,0.0061454643,0.983286,0.00917578,0.0013927367
68439-49-6,4.7722657e-05,0.00019646072,0.31677663,0.68297917
15523-43-0,6.293702e-05,0.0005030304,0.78162533,0.2178087
628-81-9,0.000773576,0.06742564,0.5093245,0.42247626
4413-13-2,3.2000768e-05,7.757872e-05,0.99796957,0.0019208099
61668-40-4,0.00021271751,0.0013883577,0.72794086,0.270458
33236-04-3,8.394771e-05,0.96623325,0.033425294,0.00025753738
111-61-5,3.3630073e-05,0.0002155672,0.04863222,0.9511186
123-29-5,2.057969e-06,4.997635e-06,0.0006363456,0.99935657
106-32-1,2.2246626e-05,3.7695107e-05,0.031750202,0.96818984
106-30-9,1.1543566e-06,7.6037173e-07,0.0010598616,0.99893826
1808-26-0,1.9599513e-06,1.4608098e-05,0.00046065866,0.9995228
79714-31-1,0.00020475897,0.0017622708,0.950193,0.047839914
73310-10-8,3.5728033e-06,0.00022512468,0.004593834,0.9951775
3025-30-7,0.00022380565,0.0009212995,0.40806144,0.5907935
115895-09-5,0.00043794658,0.019882757,0.36723986,0.6124394
3570-46-5,6.8820887e-06,0.0049025016,0.99394614,0.001144457
64058-22-6,0.00021569218,0.98890007,0.008788658,0.0020955617
3249-68-1,1.9883308e-05,0.00029163744,0.013298177,0.98639023
105-54-4,1.0942335e-05,0.00029921727,0.044838507,0.9548514
